# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,3265193938.2606273,3265193938.2606273
0.0050000,0.0050000,0.0050000,1175586270.4488685,1175586270.4488685
0.0100000,0.0100000,0.0100000,458438557.3999943,458438557.3999943
0.0150000,0.0150000,0.0150000,191495033.9069111,191495033.9069111
0.0200000,0.0200000,0.0200000,84955121.4706975,84955121.4706975
0.0250000,0.0250000,0.0250000,39780857.3867449,39780857.3867449
0.0300000,0.0300000,0.0300000,19581897.7028634,19581897.7028634
0.0350000,0.0350000,0.0350000,10114081.6432740,10114081.6432740
0.0400000,0.0400000,0.0400000,5482818.0946874,5482818.0946874
0.0450000,0.0450000,0.0450000,3095006.8162480,3095006.8162480
0.0500000,0.0500000,0.0500000,1778124.5930858,1778124.5930858
0.0550000,0.0550000,0.0550000,1058085.7007820,1058085.7007820
0.0600000,0.0600000,0.0600000,648416.8997263,648416.8997263
0.0650000,0.0650000,0.0650000,399874.5975844,399874.5975844
0.0700000,0.0700000,0.0700000,252821.2788248,252821.2788248
0.0750000,0.0750000,0.0750000,163655.7781250,163655.7781250
0.0800000,0.0800000,0.0800000,108320.4622896,108320.4622896
0.0850000,0.0850000,0.0850000,73218.2637793,73218.2637793
0.0900000,0.0900000,0.0900000,50486.7661609,50486.7661609
0.0950000,0.0950000,0.0950000,35479.3428466,35479.3428466
0.1000000,0.1000000,0.1000000,25391.8919360,25391.8919360
0.1050000,0.1050000,0.1050000,18497.9394153,18497.9394153
0.1100000,0.1100000,0.1100000,13713.8315576,13713.8315576
0.1150000,0.1150000,0.1150000,10197.0812057,10197.0812057
0.1200000,0.1200000,0.1200000,7650.1377906,7650.1377906
0.1250000,0.1250000,0.1250000,5859.3687011,5859.3687011
0.1300000,0.1300000,0.1300000,4574.1961212,4574.1961212
0.1350000,0.1350000,0.1350000,3611.6727260,3611.6727260
0.1400000,0.1400000,0.1400000,2909.1883684,2909.1883684
0.1450000,0.1450000,0.1450000,2389.5422543,2389.5422543
0.1500000,0.1500000,0.1500000,1948.8039664,1948.8039664
0.1550000,0.1550000,0.1550000,1581.1867730,1555.8952293
0.1600000,0.1600000,0.1600000,1273.5145598,1248.0139340
0.1650000,0.1650000,0.1650000,1039.8609929,1014.3602367
0.1700000,0.1700000,0.1700000,833.1031987,807.5356767
0.1750000,0.1750000,0.1750000,657.3216119,631.7607185
0.1800000,0.1800000,0.1800000,523.9440687,498.4856635
0.1850000,0.1850000,0.1850000,417.5620296,392.4194474
0.1900000,0.1900000,0.1900000,330.9588106,305.3909867
0.1950000,0.1950000,0.1950000,264.1797539,238.6138127
0.2000000,0.2000000,0.2000000,212.5411032,187.0434952
0.2050000,0.2050000,0.2050000,172.2815273,146.9792923
0.2100000,0.2100000,0.2100000,140.5579269,115.6857507
0.2150000,0.2150000,0.2150000,115.0922683,91.1258289
0.2200000,0.2200000,0.2200000,93.7092095,71.7713286
0.2250000,0.2250000,0.2250000,74.5383101,53.7861562
0.2300000,0.2300000,0.2300000,57.0954935,38.7768442
0.2350000,0.2350000,0.2350000,41.6803933,25.6197168
0.2400000,0.2400000,0.2400000,28.5696530,12.4254174
0.2450000,0.2450000,0.2450000,17.8308517,1.2550853
0.2500000,0.2500000,0.2500000,9.2366694,-7.6398703
0.2550000,0.2550000,0.2550000,2.4292492,-14.5858503
0.2600000,0.2600000,0.2600000,-2.9607890,-19.9710227
0.2650000,0.2650000,0.2650000,-7.2704082,-24.1269825
0.2700000,0.2700000,0.2700000,-10.7751132,-27.3114695
0.2750000,0.2750000,0.2750000,-13.6810099,-29.7258046
0.2800000,0.2800000,0.2800000,-16.1665167,-32.4839916
0.2850000,0.2850000,0.2850000,-18.4374034,-35.1957064
