# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,457596812956999221248.0000000,457596812956999221248.0000000
0.0050000,0.0050000,0.0050000,540997977810559424.0000000,540997977810559424.0000000
0.0100000,0.0100000,0.0100000,7381381552855282.0000000,7381381552855282.0000000
0.0150000,0.0150000,0.0150000,314061101026274.8125000,314061101026274.8125000
0.0200000,0.0200000,0.0200000,25843994805205.7851562,25843994805205.7851562
0.0250000,0.0250000,0.0250000,3273045391203.5131836,3273045391203.5131836
0.0300000,0.0300000,0.0300000,561792521627.1955566,561792521627.1955566
0.0350000,0.0350000,0.0350000,120872654421.4383087,120872654421.4383087
0.0400000,0.0400000,0.0400000,30967053797.9793777,30967053797.9793777
0.0450000,0.0450000,0.0450000,9117076365.6553783,9117076365.6553783
0.0500000,0.0500000,0.0500000,3006658380.6621947,3006658380.6621947
0.0550000,0.0550000,0.0550000,1089806072.1168826,1089806072.1168826
0.0600000,0.0600000,0.0600000,427928418.2239491,427928418.2239491
0.0650000,0.0650000,0.0650000,179950082.5885745,179950082.5885745
0.0700000,0.0700000,0.0700000,80362756.1330107,80362756.1330107
0.0750000,0.0750000,0.0750000,37832801.6170734,37832801.6170734
0.0800000,0.0800000,0.0800000,18608608.5497757,18608608.5497757
0.0850000,0.0850000,0.0850000,9534001.1785265,9534001.1785265
0.0900000,0.0900000,0.0900000,5072089.8490667,5072089.8490667
0.0950000,0.0950000,0.0950000,2792180.6897463,2792180.6897463
0.1000000,0.1000000,0.1000000,1585693.8114666,1585693.8114666
0.1050000,0.1050000,0.1050000,926453.1307958,926453.1307958
0.1100000,0.1100000,0.1100000,555482.0706118,555482.0706118
0.1150000,0.1150000,0.1150000,341005.0622494,341005.0622494
0.1200000,0.1200000,0.1200000,213882.8174283,213882.8174283
0.1250000,0.1250000,0.1250000,136794.7681223,136794.7681223
0.1300000,0.1300000,0.1300000,89056.9634057,89056.9634057
0.1350000,0.1350000,0.1350000,58920.6646859,58920.6646859
0.1400000,0.1400000,0.1400000,39557.8845471,39557.8845471
0.1450000,0.1450000,0.1450000,26914.8868122,26914.8868122
0.1500000,0.1500000,0.1500000,18536.7643423,18536.7643423
0.1550000,0.1550000,0.1550000,12909.1850262,12909.1850262
0.1600000,0.1600000,0.1600000,9081.9015019,9081.9015019
0.1650000,0.1650000,0.1650000,6449.1003459,6449.1003459
0.1700000,0.1700000,0.1700000,4618.8406978,4618.8406978
0.1750000,0.1750000,0.1750000,3334.0764535,3334.0764535
0.1800000,0.1800000,0.1800000,2424.0905980,2424.0905980
0.1850000,0.1850000,0.1850000,1797.5207343,1774.1679278
0.1900000,0.1900000,0.1900000,1329.7321736,1306.3825110
0.1950000,0.1950000,0.1950000,990.5942893,967.2616835
0.2000000,0.2000000,0.2000000,743.0443691,719.7652341
0.2050000,0.2050000,0.2050000,561.1716984,538.0087491
0.2100000,0.2100000,0.2100000,426.7081059,403.7539636
0.2150000,0.2150000,0.2150000,326.6529844,304.0503059
0.2200000,0.2200000,0.2200000,251.6822823,229.6347115
0.2250000,0.2250000,0.2250000,195.1082958,173.8360629
0.2300000,0.2300000,0.2300000,152.1499786,131.8187217
0.2350000,0.2350000,0.2350000,119.3553385,100.0560011
0.2400000,0.2400000,0.2400000,94.1849757,75.9609047
0.2450000,0.2450000,0.2450000,74.7554798,57.6253011
0.2500000,0.2500000,0.2500000,59.6677708,43.6344379
0.2550000,0.2550000,0.2550000,47.8771398,32.9341822
0.2600000,0.2600000,0.2600000,38.5992718,24.7354165
0.2650000,0.2650000,0.2650000,31.2438892,18.4447877
0.2700000,0.2700000,0.2700000,25.3649657,13.6008410
0.2750000,0.2750000,0.2750000,20.6233659,9.7862360
0.2800000,0.2800000,0.2800000,16.7618404,6.8683488
0.2850000,0.2850000,0.2850000,13.5888792,4.6403919
0.2900000,0.2900000,0.2900000,10.9651295,2.9442032
