# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,473578.5357450,473578.5357450
0.0050000,0.0050000,0.0050000,347351.8559639,347351.8559639
0.0100000,0.0100000,0.0100000,267389.8092650,267389.8092650
0.0150000,0.0150000,0.0150000,217413.6035074,217413.6035074
0.0200000,0.0200000,0.0200000,188796.0309654,188796.0309654
0.0250000,0.0250000,0.0250000,174855.5874227,174855.5874227
0.0300000,0.0300000,0.0300000,167437.8879994,167437.8879994
0.0350000,0.0350000,0.0350000,154846.6724761,154846.6724761
0.0400000,0.0400000,0.0400000,142423.6529211,142423.6529211
0.0450000,0.0450000,0.0450000,130059.0215264,130059.0215264
0.0500000,0.0500000,0.0500000,120584.8677855,120584.8677855
0.0550000,0.0550000,0.0550000,110131.2177278,110131.2177278
0.0600000,0.0600000,0.0600000,97939.0739893,97939.0739893
0.0650000,0.0650000,0.0650000,87262.2412410,87262.2412410
0.0700000,0.0700000,0.0700000,77803.0715173,77803.0715173
0.0750000,0.0750000,0.0750000,69212.2816041,69212.2816041
0.0800000,0.0800000,0.0800000,61920.7289179,61920.7289179
0.0850000,0.0850000,0.0850000,55748.3239460,55748.3239460
0.0900000,0.0900000,0.0900000,50523.8441276,50523.8441276
0.0950000,0.0950000,0.0950000,46092.5879841,46092.5879841
0.1000000,0.1000000,0.1000000,41462.1212995,41462.1212995
0.1050000,0.1050000,0.1050000,37103.7106536,37103.7106536
0.1100000,0.1100000,0.1100000,33260.8766668,33260.8766668
0.1150000,0.1150000,0.1150000,29798.3158818,29798.3158818
0.1200000,0.1200000,0.1200000,26648.3007458,26648.3007458
0.1250000,0.1250000,0.1250000,23788.9618205,23788.9618205
0.1300000,0.1300000,0.1300000,21208.2784199,21208.2784199
0.1350000,0.1350000,0.1350000,18849.1908056,18849.1908056
0.1400000,0.1400000,0.1400000,16695.3452716,16695.3452716
0.1450000,0.1450000,0.1450000,14718.4913990,14718.4913990
0.1500000,0.1500000,0.1500000,12947.2554828,12947.2554828
0.1550000,0.1550000,0.1550000,11360.5511920,11360.5511920
0.1600000,0.1600000,0.1600000,9940.0935547,9940.0935547
0.1650000,0.1650000,0.1650000,8670.0676044,8670.0676044
0.1700000,0.1700000,0.1700000,7536.7285237,7536.7285237
0.1750000,0.1750000,0.1750000,6527.9876457,6527.9876457
0.1800000,0.1800000,0.1800000,5633.0299287,5633.0299287
0.1850000,0.1850000,0.1850000,4832.2172012,4832.2172012
0.1900000,0.1900000,0.1900000,4122.8296236,4122.8296236
0.1950000,0.1950000,0.1950000,3505.2323710,3505.2323710
0.2000000,0.2000000,0.2000000,2969.4734561,2969.4734561
0.2050000,0.2050000,0.2050000,2506.4795130,2506.4795130
0.2100000,0.2100000,0.2100000,2107.9511312,2107.9511312
0.2150000,0.2150000,0.2150000,1792.6592437,1766.2939231
0.2200000,0.2200000,0.2200000,1500.9379925,1474.5733823
0.2250000,0.2250000,0.2250000,1252.8456393,1226.4834196
0.2300000,0.2300000,0.2300000,1042.6764819,1016.3208945
0.2350000,0.2350000,0.2350000,865.3011939,838.9609366
0.2400000,0.2400000,0.2400000,716.1401686,689.8300270
0.2450000,0.2450000,0.2450000,591.1339679,564.8755261
0.2500000,0.2500000,0.2500000,486.7097159,460.5315515
0.2550000,0.2550000,0.2550000,399.7418178,373.6818728
