# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1875000,0.1875000,0.1875000,1799.3539574,-0.1705030,208.5290705
0.1900000,0.1900000,0.1900000,1557.1729114,-0.1638445,180.5580986
0.1925000,0.1925000,0.1925000,1349.6843467,-0.1574762,156.2257636
0.1950000,0.1950000,0.1950000,1171.5875325,-0.1513841,135.0350394
0.1975000,0.1975000,0.1975000,1018.4434132,-0.1455553,116.5612547
0.2000000,0.2000000,0.2000000,886.5262173,-0.1399774,100.4408668
0.2025000,0.2025000,0.2025000,772.7020184,-0.1346385,86.3620869
0.2050000,0.2050000,0.2050000,674.3291068,-0.1295276,74.0570311
0.2075000,0.2075000,0.2075000,589.1760567,-0.1246340,63.2951372
0.2100000,0.2100000,0.2100000,515.3541865,-0.1199476,53.8776285
0.2125000,0.2125000,0.2125000,451.2617538,-0.1154589,45.6328506
0.2150000,0.2150000,0.2150000,395.5377433,-0.1111587,38.4123341
0.2175000,0.2175000,0.2175000,347.0235125,-0.1070384,32.0874652
0.2200000,0.2200000,0.2200000,304.7308905,-0.1030897,26.5466624
0.2225000,0.2225000,0.2225000,267.8155883,-0.0993049,21.6929809
0.2250000,0.2250000,0.2250000,235.5549891,-0.0956765,17.4420735
0.2275000,0.2275000,0.2275000,207.3295611,-0.0921973,13.7204539
0.2300000,0.2300000,0.2300000,182.6072690,-0.0888608,10.4640127
0.2325000,0.2325000,0.2325000,160.9304773,-0.0856604,7.6167493
0.2350000,0.2350000,0.2350000,141.9049234,-0.0825901,5.1296842
0.2375000,0.2375000,0.2375000,125.1904190,-0.0796440,2.9599236
0.2400000,0.2400000,0.2400000,110.4929927,-0.0768167,1.0698537
0.2425000,0.2425000,0.2425000,97.5582382,-0.0741028,-0.5735564
0.2450000,0.2450000,0.2450000,86.1656754,-0.0714974,-1.9993568
0.2475000,0.2475000,0.2475000,76.1239593,-0.0689957,-3.2331380
0.2500000,0.2500000,0.2500000,67.2668031,-0.0665929,-4.2974790
0.2525000,0.2525000,0.2525000,59.4495034,-0.0642845,-5.2123320
0.2550000,0.2550000,0.2550000,52.5459724,-0.0620660,-5.9953543
0.2575000,0.2575000,0.2575000,46.4462004,-0.0599328,-6.6621956
0.2600000,0.2600000,0.2600000,41.0540811,-0.0578802,-7.2267500
0.2625000,0.2625000,0.2625000,36.2855474,-0.0559033,-7.7013752
0.2650000,0.2650000,0.2650000,32.0669689,-0.0539971,-8.0970817
0.2675000,0.2675000,0.2675000,28.3337744,-0.0521565,-8.4236913
0.2700000,0.2700000,0.2700000,25.0292641,-0.0503757,-8.6899704
0.2725000,0.2725000,0.2725000,22.1035851,-0.0486492,-8.9037409
0.2750000,0.2750000,0.2750000,19.5128459,-0.0469703,-9.0719771
0.2775000,0.2775000,0.2775000,17.2183496,-0.0453320,-9.2008895
0.2800000,0.2800000,0.2800000,15.1859283,-0.0437259,-9.2959993
0.2825000,0.2825000,0.2825000,13.3853667,-0.0421429,-9.3622037
0.2850000,0.2850000,0.2850000,11.7899011,-0.0405726,-9.4038343
0.2875000,0.2875000,0.2875000,10.3757885,-0.0390047,-9.4247118
0.2900000,0.2900000,0.2900000,9.1219369,-0.0374296,-9.4281983
0.2925000,0.2925000,0.2925000,8.0095936,-0.0358403,-9.4172432
0.2950000,0.2950000,0.2950000,7.0220852,-0.0342337,-9.3944196
0.2975000,0.2975000,0.2975000,6.1446032,-0.0326116,-9.3619461
0.3000000,0.3000000,0.3000000,5.3640273,-0.0309820,-9.3216934
0.3025000,0.3025000,0.3025000,4.6687780,-0.0293577,-9.2751830
0.3050000,0.3050000,0.3050000,4.0486865,-0.0277557,-9.2235890
0.3075000,0.3075000,0.3075000,3.4948744,-0.0261952,-9.1677524
0.3100000,0.3100000,0.3100000,2.9996367,-0.0246947,-9.1082143
0.3125000,0.3125000,0.3125000,2.5563219,-0.0232703,-9.0452687
0.3150000,0.3150000,0.3150000,2.1592116,-0.0219339,-8.9790287
0.3175000,0.3175000,0.3175000,1.8033983,-0.0206920,-8.9094992
0.3200000,0.3200000,0.3200000,1.4846663,-0.0195459,-8.8366458
0.3225000,0.3225000,0.3225000,1.1993780,-0.0184914,-8.7604525
0.3250000,0.3250000,0.3250000,0.9443697,-0.0175200,-8.6809635
0.3275000,0.3275000,0.3275000,0.7168588,-0.0166195,-8.5983056
0.3300000,0.3300000,0.3300000,0.5143653,-0.0157754,-8.5126947
0.3325000,0.3325000,0.3325000,0.3346483,-0.0149715,-8.4244304
0.3350000,0.3350000,0.3350000,0.1756581,-0.0141909,-8.3338847
0.3375000,0.3375000,0.3375000,0.0355015,-0.0134173,-8.2414883
0.3400000,0.3400000,0.3400000,-0.0875810,-0.0126354,-8.1477140
0.3425000,0.3425000,0.3425000,-0.1952290,-0.0118321,-8.0530552
0.3450000,0.3450000,0.3450000,-0.2889713,-0.0109962,-7.9580003
0.3475000,0.3475000,0.3475000,-0.3702301,-0.0101194,-7.8630072
0.3500000,0.3500000,0.3500000,-0.4403245,-0.0091954,-7.7684817
0.3525000,0.3525000,0.3525000,-0.5004732,-0.0082204,-7.6747664
0.3550000,0.3550000,0.3550000,-0.5517983,-0.0071923,-7.5821396
0.3575000,0.3575000,0.3575000,-0.5953303,-0.0061109,-7.4908186
0.3600000,0.3600000,0.3600000,-0.6320136,-0.0049770,-7.4009660
0.3625000,0.3625000,0.3625000,-0.6627139,-0.0037935,-7.3126934
0.3650000,0.3650000,0.3650000,-0.6882254,-0.0025645,-7.2260665
0.3675000,0.3675000,0.3675000,-0.7092787,-0.0012961,-7.1411149
