# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,53324141.0283468,1668818315.1292825,1086849626.9760082,6488514062.7129593,114851404.7038274,4577610375.3407097,1668818154.4820330,1668818475.7765319,1967267784.5192847,1244209393.3108556,33591419732.9022484,1668818315.1292825,1086849626.9760082,6488514062.7129593,114851404.7038274,4577610375.3407097,1668818154.4820330,1668818475.7765319,1967267784.5192847,1244209393.3108556,33591419732.9022484
0.0025000,0.0025000,0.0025000,inf,nan,32992273.9992089,1014989664.9753873,661030520.3487779,3946375529.5512724,69852589.5636630,2784145636.7145257,1014989507.8765006,1014989822.0742741,1196509201.4054353,756738863.5580630,20430616828.3171120,1014989664.9753873,661030520.3487779,3946375529.5512724,69852589.5636630,2784145636.7145257,1014989507.8765006,1014989822.0742741,1196509201.4054353,756738863.5580630,20430616828.3171120
0.0050000,0.0050000,0.0050000,inf,nan,22007738.9562972,629555901.4000685,410009247.0247971,2447775359.0788307,43325949.1655128,1726891565.2078588,629555747.6024202,629556055.1977168,742144925.0348186,469373663.4089887,12672275185.8178558,629555901.4000685,410009247.0247971,2447775359.0788307,43325949.1655128,1726891565.2078588,629555747.6024202,629556055.1977168,742144925.0348186,469373663.4089887,12672275185.8178558
0.0075000,0.0075000,0.0075000,inf,nan,16781929.0510519,397669542.8816549,258988907.1000098,1546178961.9640217,27367085.3400721,1090820404.0694048,397669392.1777703,397669693.5855396,468788287.7981142,296487745.9705123,8004658024.3254261,397669542.8816549,258988907.1000098,1546178961.9640217,27367085.3400721,1090820404.0694048,397669392.1777703,397669693.5855396,468788287.7981142,296487745.9705123,8004658024.3254261
0.0100000,0.0100000,0.0100000,inf,nan,16037951.2772561,255504941.7257957,166401683.8973792,993427870.7577564,17583202.8596337,700857690.9311348,255504793.9422725,255505089.5093188,301199139.5862020,190495062.0750768,5143033878.5992756,255504941.7257957,166401683.8973792,993427870.7577564,17583202.8596337,700857690.9311348,255504793.9422725,255505089.5093188,301199139.5862020,190495062.0750768,5143033878.5992756
0.0125000,0.0125000,0.0125000,inf,nan,9609184.0126514,166806179.0272174,108635144.7459046,648556508.9291176,11479002.0897133,457552974.0190307,166806034.0200287,166806324.0344061,196637596.3662524,124364535.6276414,3357615423.1597776,166806179.0272174,108635144.7459046,648556508.9291176,11479002.0897133,457552974.0190307,166806034.0200287,166806324.0344061,196637596.3662524,124364535.6276414,3357615423.1597776
0.0150000,0.0150000,0.0150000,inf,nan,5803092.2826995,110554987.2048200,72000705.4545173,429844301.0675911,7607916.6408142,303252831.7044391,110554844.8553213,110555129.5543188,130326508.7482787,82425721.4284841,2225330311.5224814,110554987.2048200,72000705.4545173,429844301.0675911,7607916.6408142,303252831.7044391,110554844.8553213,110555129.5543188,130326508.7482787,82425721.4284841,2225330311.5224814
0.0175000,0.0175000,0.0175000,inf,nan,3625246.7267606,74333632.6888928,48411063.0626483,289010137.1520198,5115310.8580070,203895204.9976189,74333492.9003980,74333772.4773877,87627370.5588016,55420415.2674789,1496224340.4613719,74333632.6888928,48411063.0626483,289010137.1520198,5115310.8580070,203895204.9976189,74333492.9003980,74333772.4773877,87627370.5588016,55420415.2674789,1496224340.4613719
0.0200000,0.0200000,0.0200000,inf,nan,2339367.0178402,50674738.9514277,33002939.0646285,197020246.3451244,3487255.3969432,138996928.5633289,50674601.6462482,50674876.2566072,59737348.5922854,37781216.5862150,1019987946.8760800,50674738.9514277,33002939.0646285,197020246.3451244,3487255.3969432,138996928.5633289,50674601.6462482,50674876.2566072,59737348.5922854,37781216.5862150,1019987946.8760800
0.0225000,0.0225000,0.0225000,inf,nan,1560895.2788818,35012903.8489631,22803026.1940876,136123948.1005147,2409547.1364416,96034995.9307983,35012768.9658257,35013038.7321004,41274569.6521195,26104329.9087923,704724806.5519223,35012903.8489631,22803026.1940876,136123948.1005147,2409547.1364416,96034995.9307983,35012768.9658257,35013038.7321004,41274569.6521195,26104329.9087923,704724806.5519223
0.0250000,0.0250000,0.0250000,inf,nan,1081764.3450571,24513305.4784780,15965093.0484485,95299190.9442179,1687088.1662380,67233411.6672640,24513172.9702574,24513437.9866985,28897235.6802987,18276216.5664858,493373112.0057127,24513305.4784780,15965093.0484485,95299190.9442179,1687088.1662380,67233411.6672640,24513172.9702574,24513437.9866985,28897235.6802987,18276216.5664858,493373112.0057127
0.0275000,0.0275000,0.0275000,inf,nan,786173.8829395,17389874.0423506,11325929.1569211,67601556.0305639,1196959.2655132,47692927.7427445,17389743.8740636,17390004.2106376,20499858.2950681,12965248.7846222,349981203.5257470,17389874.0423506,11325929.1569211,67601556.0305639,1196959.2655132,47692927.7427445,17389743.8740636,17390004.2106376,20499858.2950681,12965248.7846222,349981203.5257470
0.0300000,0.0300000,0.0300000,inf,nan,608545.1440900,12501777.8397251,8142548.0934293,48595364.7507107,860648.3600321,34284198.4846907,12501649.9867460,12501905.6927043,14737580.8201165,9320864.5184761,251585318.7200657,12501777.8397251,8142548.0934293,48595364.7507107,860648.3600321,34284198.4846907,12501649.9867460,12501905.6927043,14737580.8201165,9320864.5184761,251585318.7200657
0.0325000,0.0325000,0.0325000,inf,nan,483929.8003597,9110858.6042364,5934212.2732624,35410568.5504808,627356.2864733,24982421.5044853,9110733.0507011,9110984.1577717,10740233.6485240,6792720.1863432,183327054.5265727,9110858.6042364,5934212.2732624,35410568.5504808,627356.2864733,24982421.5044853,9110733.0507011,9110984.1577717,10740233.6485240,6792720.1863432,183327054.5265727
0.0350000,0.0350000,0.0350000,inf,nan,377787.1746196,6733655.2561225,4386060.4442606,26167405.2809776,463812.5604363,18461435.9201373,6733531.9934950,6733778.5187501,7937894.0998755,5020365.0361637,135474778.8010732,6733655.2561225,4386060.4442606,26167405.2809776,463812.5604363,18461435.9201373,6733531.9934950,6733778.5187501,7937894.0998755,5020365.0361637,135474778.8010732
0.0375000,0.0375000,0.0375000,inf,nan,313463.0144439,5049867.1363388,3289492.5627335,19620496.4595758,347975.5477754,13842634.9463793,5049746.1621188,5049988.1105588,5952979.3287608,3764994.7085569,101581100.7143805,5049867.1363388,3289492.5627335,19620496.4595758,347975.5477754,13842634.9463793,5049746.1621188,5049988.1105588,5952979.3287608,3764994.7085569,101581100.7143805
0.0400000,0.0400000,0.0400000,inf,nan,281810.3594428,3844980.4632364,2504804.1666951,14935773.8010620,265083.8804510,10537588.8073222,3844861.7797930,3845099.1466798,4532612.1656599,2866675.6387347,77328006.2422667,3844980.4632364,2504804.1666951,14935773.8010620,265083.8804510,10537588.8073222,3844861.7797930,3845099.1466798,4532612.1656599,2866675.6387347,77328006.2422667
0.0425000,0.0425000,0.0425000,inf,nan,277727.4647316,2973856.6191635,1937472.5616493,11548907.0606637,205150.5371845,8148166.3751071,2973740.2326800,2973973.0056470,3505697.5763156,2217197.8257778,59793930.8036368,2973856.6191635,1937472.5616493,11548907.0606637,205150.5371845,8148166.3751071,2973740.2326800,2973973.0056470,3505697.5763156,2217197.8257778,59793930.8036368
0.0450000,0.0450000,0.0450000,inf,nan,300158.4592903,2337348.6403766,1522927.8796291,9074386.6605353,161353.5630963,6402393.4765831,2337234.5598965,2337462.7208567,2755357.2726979,1742640.9498470,46983074.7103448,2337348.6403766,1522927.8796291,9074386.6605353,161353.5630963,6402393.4765831,2337234.5598965,2337462.7208567,2755357.2726979,1742640.9498470,46983074.7103448
0.0475000,0.0475000,0.0475000,inf,nan,310293.7986417,1867114.4173893,1216662.4027603,7246475.8814522,128990.9061958,5112794.9993319,1867002.6539547,1867226.1808238,2201026.9242862,1392051.6544198,37519709.2270139,1867114.4173893,1216662.4027603,7246475.8814522,128990.9061958,5112794.9993319,1867002.6539547,1867226.1808238,2201026.9242862,1392051.6544198,37519709.2270139
0.0500000,0.0500000,0.0500000,inf,nan,312680.4217583,1515647.0265750,987737.6404622,5880447.7730859,104794.3057358,4149047.7515925,1515537.5924505,1515756.4606996,1786703.5261130,1130010.5291943,30447497.7991038,1515647.0265750,987737.6404622,5880447.7730859,104794.3057358,4149047.7515925,1515537.5924505,1515756.4606996,1786703.5261130,1130010.5291943,30447497.7991038
0.0525000,0.0525000,0.0525000,inf,nan,345827.3521920,1249662.5910699,814478.0579516,4846876.4893951,86474.2490963,3419843.1442665,1249555.4990452,1249769.6830945,1473150.7526271,931702.3430186,25096400.7921480,1249662.5910699,814478.0579516,4846876.4893951,86474.2490963,3419843.1442665,1249555.4990452,1249769.6830945,1473150.7526271,931702.3430186,25096400.7921480
0.0550000,0.0550000,0.0550000,inf,nan,413965.5896622,1045671.7923392,681586.9451745,4054418.8997282,72415.2080827,2860739.7132796,1045567.0551069,1045776.5295715,1232678.4836911,779614.3262293,20993534.8733044,1045671.7923392,681586.9451745,4054418.8997282,72415.2080827,2860739.7132796,1045567.0551069,1045776.5295715,1232678.4836911,779614.3262293,20993534.8733044
0.0575000,0.0575000,0.0575000,inf,nan,526587.5203798,886985.9508434,578196.5730128,3438173.9707379,61469.6016049,2425950.7267214,886883.5804460,887088.3212408,1045613.4562978,661304.0148044,17802908.8288617,886985.9508434,578196.5730128,3438173.9707379,61469.6016049,2425950.7267214,886883.5804460,887088.3212408,1045613.4562978,661304.0148044,17802908.8288617
0.0600000,0.0600000,0.0600000,inf,nan,641394.3925361,761674.7064769,496538.0945074,2951742.0807813,52817.2463914,2082742.0727320,761574.7138202,761774.6991335,897891.6990248,567876.5722154,15284314.1417543,761674.7064769,496538.0945074,2951742.0807813,52817.2463914,2082742.0727320,761574.7138202,761774.6991335,897891.6990248,567876.5722154,15284314.1417543
0.0625000,0.0625000,0.0625000,inf,nan,805825.7342252,661160.8183162,431026.3804752,2561761.5282648,45868.6532443,1807577.7933422,661063.2127457,661258.4238868,779402.0274515,492937.1239400,13265040.1433271,661160.8183162,431026.3804752,2561761.5282648,45868.6532443,1807577.7933422,661063.2127457,661258.4238868,779402.0274515,492937.1239400,13265040.1433271
0.0650000,0.0650000,0.0650000,inf,nan,1071485.4251160,576052.0950777,375332.3069125,2234679.1378042,39830.6446275,1576652.1506024,575955.6135541,576148.5766014,679072.5620503,429483.1985210,11570176.7822987,576052.0950777,375332.3069125,2234679.1378042,39830.6446275,1576652.1506024,575955.6135541,576148.5766014,679072.5620503,429483.1985210,11570176.7822987
0.0675000,0.0675000,0.0675000,inf,nan,1483936.0554306,496725.8264871,323616.6881651,1927125.3341841,34338.3473335,1359637.2558092,496631.8183405,496819.8346336,585559.6785628,370340.4580429,9977610.7378866,496725.8264871,323616.6881651,1927125.3341841,34338.3473335,1359637.2558092,496631.8183405,496819.8346336,585559.6785628,370340.4580429,9977610.7378866
0.0700000,0.0700000,0.0700000,inf,nan,2118925.1258245,431559.7035890,281122.8586233,1674628.7829010,29819.9353732,1181464.9474806,431468.1722452,431651.2349329,508739.3242695,321754.9999973,8670079.3430230,431559.7035890,281122.8586233,1674628.7829010,29819.9353732,1181464.9474806,431468.1722452,431651.2349329,508739.3242695,321754.9999973,8670079.3430230
0.0725000,0.0725000,0.0725000,inf,nan,3102275.8921782,377382.4086411,245785.9946897,1464851.6136749,26057.6125834,1033431.2476472,377293.3545977,377471.4626844,444873.0267599,281362.4068268,7583711.6064782,377382.4086411,245785.9946897,1464851.6136749,26057.6125834,1033431.2476472,377293.3545977,377471.4626844,444873.0267599,281362.4068268,7583711.6064782
0.0750000,0.0750000,0.0750000,inf,nan,4645673.4970261,331831.7007635,216068.1299042,1288602.5762595,22889.2020780,909052.0660543,331745.1214598,331918.2800672,391176.0848236,247401.4788460,6670926.4583633,331831.7007635,216068.1299042,1288602.5762595,22889.2020780,909052.0660543,331745.1214598,331918.2800672,391176.0848236,247401.4788460,6670926.4583633
