# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,397024667.2306610,9562302.8422297,6125461.3368141,38636862.0420034,587579.1480792,27192652.7169726,9562363.6552647,9562242.0291947,11272413.6335227,7129300.3618933,199436861.2839333
0.0025000,0.0025000,0.0025000,inf,nan,210134758.7010449,7132944.9664678,4569122.5891663,28822883.6223159,438126.2948199,20285520.4535623,7133010.1351163,7132879.7978193,8408592.3039465,5318060.7192468,148778317.8467001
0.0050000,0.0050000,0.0050000,inf,nan,116431291.8787122,5380581.4052797,3446499.4493794,21743745.2602155,330331.2845453,15303185.4707793,5380650.4650924,5380512.3454670,6342838.1415925,4011563.0714444,112236694.6547643
0.0075000,0.0075000,0.0075000,inf,nan,67282937.6029555,4104332.7593826,2628896.1136214,16587987.8629541,251830.8313234,11674536.6044694,4104405.2840210,4104260.2347441,4838346.7159245,3060039.1463834,85623324.9715695
0.0100000,0.0100000,0.0100000,inf,nan,40541630.5386548,3166088.7740538,2027830.7998088,12797708.6811283,194125.0931405,9006917.6617809,3166164.3738204,3166013.1742871,3732308.2996255,2360519.0313534,66058373.8540496
0.0125000,0.0125000,0.0125000,inf,nan,25617646.2474026,2470059.5537534,1581934.8510531,9985959.0589121,151318.9773311,7027991.2729689,2470137.8743080,2469981.2331989,2911802.0469273,1841585.3127662,51544453.5764976
0.0150000,0.0150000,0.0150000,inf,nan,17251168.2198270,1949242.6653825,1248282.6434219,7882078.5945832,119289.1562902,5547264.6242318,1949323.3866249,1949161.9441401,2297842.8898178,1453283.4474095,40684444.0532724
0.0175000,0.0175000,0.0175000,inf,nan,12779001.3246142,1556386.6796631,996602.2251624,6295192.4838497,95127.8600352,4430398.5906202,1556469.5147664,1556303.8445598,1834729.0099815,1160384.5121455,32493069.8127931
0.0200000,0.0200000,0.0200000,inf,nan,10894178.4885256,1257905.3691358,805376.3499718,5089627.9458999,76768.2931321,3581905.6183130,1257990.0637151,1257820.6745565,1482867.6592532,937847.8543685,26270002.0891415
0.0225000,0.0225000,0.0225000,inf,nan,7965149.3473513,1029745.5282207,659195.1336490,4168222.2603673,62730.3028451,2933401.7875522,1029831.8596271,1029659.1968144,1213903.9855663,767740.2910291,21513696.6174722
0.0250000,0.0250000,0.0250000,inf,nan,5295721.0124211,854559.4424533,546944.5566723,3460900.9174692,51946.3509452,2435568.0240953,854647.2191829,854471.6657238,1007387.8299718,637128.0059690,17862435.2206498
0.0275000,0.0275000,0.0275000,inf,nan,3742881.3421628,719755.9035426,460557.8213407,2916804.6524680,43641.5606635,2052609.0439625,719844.9647548,719666.8423304,848476.1875634,536623.4586233,15053686.3746212
0.0300000,0.0300000,0.0300000,inf,nan,2891225.9219426,616147.6865155,394148.8412815,2498825.8952321,37250.4755399,1758408.0636165,616237.9016532,616057.4713779,726338.8010541,459376.9928574,12895902.9262480
0.0325000,0.0325000,0.0325000,inf,nan,2527416.9650162,537007.3039700,343407.2992846,2179794.4651118,32358.9468951,1533842.2618669,537098.5724777,536916.0354624,633045.0472495,400372.8421595,11248833.0437723
0.0350000,0.0350000,0.0350000,inf,nan,2563913.5917742,477404.6119670,305174.2768931,1939801.8160198,28663.3682581,1364899.5621749,477496.8631044,477312.3608296,562783.0811714,355935.2730218,10009708.2438315
0.0375000,0.0375000,0.0375000,inf,nan,3009125.5008589,433740.8234172,277143.7146770,1764318.6787976,25941.9976621,1241353.8140233,433834.0161649,433647.6306696,511310.5129563,323381.1625062,9103526.8514404
0.0400000,0.0400000,0.0400000,inf,nan,3970189.0092413,402872.0021479,257359.9809487,1639757.5540408,24034.7983239,1153679.6839219,402964.9866842,402779.0176116,474921.1486506,300366.5077438,8460492.6205244
0.0425000,0.0425000,0.0425000,inf,nan,5689617.5490361,378401.2401652,241619.6018877,1541881.4068763,22496.7186973,1084751.0234191,378495.0301562,378307.4501742,446074.0648939,282122.0100389,7954880.9032166
0.0450000,0.0450000,0.0450000,inf,nan,8632876.9873365,349959.4463775,223534.4920077,1424945.4227447,20844.6575189,1002536.1616192,350050.3842316,349868.5085233,412545.7747587,260916.8574633,7352045.5768044
0.0475000,0.0475000,0.0475000,inf,nan,13670187.2600142,327746.0428538,209263.1937384,1335842.3609872,19454.0622357,939796.8638434,327837.4340230,327654.6516847,386359.7527452,244355.3629789,6891853.4185523
0.0500000,0.0500000,0.0500000,inf,nan,22450518.1216567,307788.3686565,196704.1396304,1251779.3495930,18387.6609419,880776.5310810,307874.3066493,307702.4306637,362832.8719899,229475.6570937,6459234.7578803
0.0525000,0.0525000,0.0525000,inf,nan,38190988.7377903,279208.0870793,178385.7147865,1136482.0437660,16627.7103020,799621.6908813,279293.9903539,279122.1838047,329141.3270747,208167.2531293,5864013.0815152
0.0550000,0.0550000,0.0550000,inf,nan,67409314.1758829,255828.6525811,163398.9454886,1042194.3310947,15187.2954966,733253.5636088,255914.4809027,255742.8242595,301580.7425033,190736.4089510,5377240.7976441
0.0575000,0.0575000,0.0575000,inf,nan,123908391.6324494,236771.0243570,151180.8913092,965362.4590040,14012.4881157,679171.1204448,236856.7460421,236685.3026718,279114.8708654,176527.7441517,4980574.9545698
0.0600000,0.0600000,0.0600000,inf,nan,238449130.6665573,221311.6780500,141268.2392222,903060.9373960,13058.9254311,635315.5059950,221397.2692316,221226.0868684,260890.7935745,165001.8256528,4658915.6042752
0.0625000,0.0625000,0.0625000,inf,nan,483731824.7023013,208852.3212329,133277.8998077,852870.2287502,12289.9456940,599983.9544300,208937.7651024,208766.8773634,246203.2203018,155712.5886844,4399774.4407576
0.0650000,0.0650000,0.0650000,inf,nan,371148067.0324245,188181.5454666,120296.2557709,765345.2708218,11209.1210087,538547.6337851,188258.0050251,188105.0859082,221835.7077468,140301.2205671,3949478.6028341
0.0675000,0.0675000,0.0675000,inf,nan,277413810.9529573,167773.8331759,107231.7313766,682779.0253126,9964.7194544,480440.8702522,167849.6604060,167698.0059458,197778.3046243,125085.9828759,3523317.8027054
0.0700000,0.0700000,0.0700000,inf,nan,215147998.6380641,150191.0027403,95977.0092989,611620.7942340,8893.9795068,430363.2971956,150266.1598517,150115.8456289,177050.9818456,111976.8729202,3156045.3334633
0.0725000,0.0725000,0.0725000,inf,nan,164634113.0419515,134992.4220699,86249.8105505,550090.6485077,7969.8078468,387062.1874052,135066.8754287,134917.9687112,159134.3052055,100645.3716636,2838473.3842145
0.0750000,0.0750000,0.0750000,inf,nan,171992671.2574546,121808.0189913,77813.0527058,496693.7927221,7169.4473309,349485.4881454,121881.7387650,121734.2992175,143592.0192661,90815.5669407,2562885.9317872
0.0775000,0.0775000,0.0775000,inf,nan,177604283.7868696,110326.9016516,70467.5601799,450174.5862445,6473.7771477,316749.4613289,110399.8614626,110253.9418406,130057.6326478,82255.6692513,2322801.4067473
0.0800000,0.0800000,0.0800000,inf,nan,103803233.7685359,100287.8462974,64045.9709454,409478.1066028,5866.7279605,288111.6320493,100360.0228875,100215.6697073,118223.2046539,74770.9197981,2112774.2922623
0.0825000,0.0825000,0.0825000,inf,nan,67113097.0248261,91471.3410877,58407.6402006,373717.9978070,5334.7928588,262948.1605369,91542.7139974,91399.9681781,107829.9662086,68197.6586476,1928229.1654658
0.0850000,0.0850000,0.0850000,inf,nan,51937578.9244070,83692.9255796,53434.3741593,342149.5521874,4866.6180747,240734.8975232,83763.4768439,83622.3743153,98660.4681842,62398.3588961,1765321.7538608
0.0875000,0.0875000,0.0875000,inf,nan,53507403.7547406,76797.6089389,49026.8549502,314147.1496985,4452.6600995,221031.5064309,76867.3228022,76727.8950755,90532.0013712,57257.4650933,1620822.4845545
0.0900000,0.0900000,0.0900000,inf,nan,56174512.2727128,70655.1865888,45101.6411009,289185.3267053,4084.8980870,203468.1400119,70724.0492396,70586.3239381,83291.0755624,52677.9015085,1492018.7684225
0.0925000,0.0925000,0.0925000,inf,nan,33365599.9912061,65156.3057496,41588.6477782,266822.8704068,3756.5923287,187734.2464339,65224.3050759,65088.3064232,76808.7814577,48578.1387417,1376632.9021226
0.0950000,0.0950000,0.0950000,inf,nan,22180748.3820398,58995.5395255,37744.4736562,240168.7299103,3462.0811625,169036.4827561,59052.1115245,58938.9675265,69546.2311785,43984.8986409,1239627.6474535
0.0975000,0.0975000,0.0975000,inf,nan,17448522.1881578,51740.8964037,33103.8889868,210753.6317656,3029.4004420,148336.8124464,51796.4418474,51685.3509600,60994.1763668,38576.1042650,1087818.5445981
0.1000000,0.1000000,0.1000000,inf,nan,17131097.1677233,45438.0730256,29072.6132394,185189.0371037,2650.0367711,130346.9342367,45492.5854799,45383.5605714,53564.1636022,33876.9515890,955883.3528403
0.1025000,0.1025000,0.1025000,inf,nan,20992310.3975620,39954.8703529,25565.9723300,162940.7567681,2320.6588700,114690.8896875,40008.3454415,39901.3952642,47100.3515285,29788.8778849,841064.7112477
0.1050000,0.1050000,0.1050000,inf,nan,30386639.2633029,35178.2063241,22511.5395979,143551.8176994,2034.3277988,101047.0659125,35230.6415815,35125.7710667,41469.4346240,26227.5733383,741003.8430174
0.1075000,0.1075000,0.1075000,inf,nan,48936739.3907078,31011.3003875,19847.3319789,126631.0910548,1800.3647469,89140.1919056,31062.6951169,30959.9056580,36557.3242187,23120.8819385,653681.8545134
0.1100000,0.1100000,0.1100000,inf,nan,47353889.6007912,27371.2693704,17520.2697077,111843.5819541,1583.1736055,78734.5043344,27421.6245090,27320.9142319,32266.3144128,20407.0090487,577369.6114414
0.1125000,0.1125000,0.1125000,inf,nan,43313817.3617279,24187.0771527,15484.8626901,98902.1484151,1393.6589235,69627.9192075,24236.3951425,24137.7591630,28512.6650714,18032.9927574,510584.9923508
0.1150000,0.1150000,0.1150000,inf,nan,56805755.7888321,21397.7878151,13702.0913041,87560.4461598,1228.0889368,61647.0663207,21446.0724813,21349.5031489,25224.5425683,15953.4014903,452056.4699673
0.1175000,0.1175000,0.1175000,inf,nan,38680023.6702484,18951.0784912,12138.4535861,77606.9224477,1083.2613869,54643.0620198,18998.3349268,18903.8220556,22340.2666783,14129.2252478,400692.1075145
0.1200000,0.1200000,0.1200000,inf,nan,23439038.9919997,16801.9740272,10765.1545247,68859.7058447,956.4256328,48487.9125316,16848.2084841,16755.7395702,19806.8189451,12526.9322138,355553.1797871
0.1225000,0.1225000,0.1225000,inf,nan,14697164.0361227,14911.7707751,9557.4165312,61162.2599219,845.2164053,43071.4549589,14956.9905619,14866.5509882,17578.5740065,11117.6663757,315831.7375830
0.1250000,0.1250000,0.1250000,inf,nan,9574541.6819968,13247.1214385,8493.8930947,54379.6874421,747.5974766,38298.7560978,13291.3348244,13202.9080525,15616.2207757,9876.5652190,280831.5299208
0.1275000,0.1275000,0.1275000,inf,nan,6549663.1149563,11779.2569075,7556.1702066,48395.5878213,661.8137631,34087.9006580,11822.4730325,11736.0407826,13885.8451095,8782.1795565,249951.7822436
0.1300000,0.1300000,0.1300000,inf,nan,4802465.9876465,10483.3245107,6728.3423748,43109.3847598,586.3505962,30368.1103970,10525.5533012,10441.0957202,12358.1497144,7815.9801526,222673.4016298
