# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol]
0.0000000,0.0000000,0.0000000,100000000000000000000.0000000
0.0050000,0.0050000,0.0050000,571840764006747584.0000000
0.0100000,0.0100000,0.0100000,13381816349226752.0000000
0.0150000,0.0150000,0.0150000,769009952911085.1250000
0.0200000,0.0200000,0.0200000,76645728681558.3906250
0.0250000,0.0250000,0.0250000,11085393283497.4023438
0.0300000,0.0300000,0.0300000,2097490325386.0366211
0.0350000,0.0350000,0.0350000,486226399517.9788818
0.0400000,0.0400000,0.0400000,132131933661.8630524
0.0450000,0.0450000,0.0450000,40815975914.4764252
0.0500000,0.0500000,0.0500000,14035207869.2394562
0.0550000,0.0550000,0.0550000,5329935528.7563839
0.0600000,0.0600000,0.0600000,2300531712.3533969
0.0650000,0.0650000,0.0650000,1085477585.1893976
0.0700000,0.0700000,0.0700000,543960445.9191465
0.0750000,0.0750000,0.0750000,273570458.7586063
0.0800000,0.0800000,0.0800000,143190401.2872901
0.0850000,0.0850000,0.0850000,77196645.7862269
0.0900000,0.0900000,0.0900000,42981205.9091998
0.0950000,0.0950000,0.0950000,24385238.1857617
0.1000000,0.1000000,0.1000000,14452076.8959771
0.1050000,0.1050000,0.1050000,8462902.3750044
0.1100000,0.1100000,0.1100000,5134453.7560768
0.1150000,0.1150000,0.1150000,3177522.7878960
0.1200000,0.1200000,0.1200000,2015351.5655721
0.1250000,0.1250000,0.1250000,1282047.4397474
0.1300000,0.1300000,0.1300000,831040.8679289
0.1350000,0.1350000,0.1350000,551869.4012732
0.1400000,0.1400000,0.1400000,371222.1275184
0.1450000,0.1450000,0.1450000,250887.9515112
0.1500000,0.1500000,0.1500000,170411.9231879
0.1550000,0.1550000,0.1550000,117438.8113878
0.1600000,0.1600000,0.1600000,82037.5985952
0.1650000,0.1650000,0.1650000,58038.6369131
0.1700000,0.1700000,0.1700000,41275.1751342
0.1750000,0.1750000,0.1750000,29554.8684865
0.1800000,0.1800000,0.1800000,21372.5002008
0.1850000,0.1850000,0.1850000,15597.5511192
0.1900000,0.1900000,0.1900000,11479.7197319
0.1950000,0.1950000,0.1950000,8515.0648463
0.2000000,0.2000000,0.2000000,6361.2457494
0.2050000,0.2050000,0.2050000,4783.1715875
0.2100000,0.2100000,0.2100000,3602.0042848
0.2150000,0.2150000,0.2150000,2724.0120124
0.2200000,0.2200000,0.2200000,2069.6167340
0.2250000,0.2250000,0.2250000,1594.0242229
0.2300000,0.2300000,0.2300000,1223.6732491
0.2350000,0.2350000,0.2350000,942.7184899
0.2400000,0.2400000,0.2400000,728.5164264
0.2450000,0.2450000,0.2450000,564.4599962
0.2500000,0.2500000,0.2500000,438.2776573
0.2550000,0.2550000,0.2550000,340.8373199
0.2600000,0.2600000,0.2600000,265.3116651
0.2650000,0.2650000,0.2650000,206.5850089
0.2700000,0.2700000,0.2700000,160.8088453
0.2750000,0.2750000,0.2750000,125.0638272
0.2800000,0.2800000,0.2800000,97.1140619
0.2850000,0.2850000,0.2850000,75.2348420
0.2900000,0.2900000,0.2900000,58.0891175
0.2950000,0.2950000,0.2950000,44.6344093
0.3000000,0.3000000,0.3000000,34.0534139
0.3050000,0.3050000,0.3050000,25.7070671
0.3100000,0.3100000,0.3100000,19.1034160
0.3150000,0.3150000,0.3150000,13.8697253
0.3200000,0.3200000,0.3200000,9.7221493
0.3250000,0.3250000,0.3250000,6.4388842
0.3300000,0.3300000,0.3300000,3.8426836
0.3350000,0.3350000,0.3350000,1.7909705
0.3400000,0.3400000,0.3400000,0.1691740
0.3450000,0.3450000,0.3450000,-1.1147353
0.3500000,0.3500000,0.3500000,-2.1354849
0.3550000,0.3550000,0.3550000,-2.9556060
0.3600000,0.3600000,0.3600000,-3.6277653
0.3650000,0.3650000,0.3650000,-4.1922720
0.3700000,0.3700000,0.3700000,-4.6734054
0.3750000,0.3750000,0.3750000,-5.0806614
0.3800000,0.3800000,0.3800000,-5.4154413
0.3850000,0.3850000,0.3850000,-5.6782595
0.3900000,0.3900000,0.3900000,-5.8727687
0.3950000,0.3950000,0.3950000,-6.0063920
0.4000000,0.4000000,0.4000000,-6.0887133
0.4050000,0.4050000,0.4050000,-6.1289969
0.4100000,0.4100000,0.4100000,-6.1344621
0.4150000,0.4150000,0.4150000,-6.1104490
0.4200000,0.4200000,0.4200000,-6.0620038
0.4250000,0.4250000,0.4250000,-5.9950115
0.4300000,0.4300000,0.4300000,-5.9154940
0.4350000,0.4350000,0.4350000,-5.8277105
0.4400000,0.4400000,0.4400000,-5.7329390
0.4450000,0.4450000,0.4450000,-5.6301581
0.4500000,0.4500000,0.4500000,-5.5182886
0.4550000,0.4550000,0.4550000,-5.3985196
0.4600000,0.4600000,0.4600000,-5.2752502
0.4650000,0.4650000,0.4650000,-5.1548366
0.4700000,0.4700000,0.4700000,-5.0423781
0.4750000,0.4750000,0.4750000,-4.9385135
0.4800000,0.4800000,0.4800000,-4.8388193
0.4850000,0.4850000,0.4850000,-4.7361994
0.4900000,0.4900000,0.4900000,-4.6241433
0.4950000,0.4950000,0.4950000,-4.4987679
0.5000000,0.5000000,0.5000000,-4.3591807
0.5050000,0.5050000,0.5050000,-4.2068019
0.5100000,0.5100000,0.5100000,-4.0443971
0.5150000,0.5150000,0.5150000,-3.8752451
0.5200000,0.5200000,0.5200000,-3.7025762
0.5250000,0.5250000,0.5250000,-3.5292579
0.5300000,0.5300000,0.5300000,-3.3576617
0.5350000,0.5350000,0.5350000,-3.1896409
0.5400000,0.5400000,0.5400000,-3.0265702
0.5450000,0.5450000,0.5450000,-2.8694122
0.5500000,0.5500000,0.5500000,-2.7187916
0.5550000,0.5550000,0.5550000,-2.5750655
0.5600000,0.5600000,0.5600000,-2.4383855
0.5650000,0.5650000,0.5650000,-2.3087498
0.5700000,0.5700000,0.5700000,-2.1860448
0.5750000,0.5750000,0.5750000,-2.0700787
0.5800000,0.5800000,0.5800000,-1.9606067
0.5850000,0.5850000,0.5850000,-1.8573506
0.5900000,0.5900000,0.5900000,-1.7600134
0.5950000,0.5950000,0.5950000,-1.6682897
0.6000000,0.6000000,0.6000000,-1.5818737
0.6050000,0.6050000,0.6050000,-1.5004645
0.6100000,0.6100000,0.6100000,-1.4237696
0.6150000,0.6150000,0.6150000,-1.3515081
0.6200000,0.6200000,0.6200000,-1.2834115
0.6250000,0.6250000,0.6250000,-1.2192247
0.6300000,0.6300000,0.6300000,-1.1587066
0.6350000,0.6350000,0.6350000,-1.1016300
0.6400000,0.6400000,0.6400000,-1.0477812
0.6450000,0.6450000,0.6450000,-0.9969595
0.6500000,0.6500000,0.6500000,-0.9489771
0.6550000,0.6550000,0.6550000,-0.9036580
0.6600000,0.6600000,0.6600000,-0.8608377
0.6650000,0.6650000,0.6650000,-0.8203623
0.6700000,0.6700000,0.6700000,-0.7820882
0.6750000,0.6750000,0.6750000,-0.7458808
0.6800000,0.6800000,0.6800000,-0.7116150
0.6850000,0.6850000,0.6850000,-0.6791733
0.6900000,0.6900000,0.6900000,-0.6484464
0.6950000,0.6950000,0.6950000,-0.6193320
0.7000000,0.7000000,0.7000000,-0.5917343
0.7050000,0.7050000,0.7050000,-0.5655641
0.7100000,0.7100000,0.7100000,-0.5407379
0.7150000,0.7150000,0.7150000,-0.5171773
0.7200000,0.7200000,0.7200000,-0.4948093
0.7250000,0.7250000,0.7250000,-0.4735654
0.7300000,0.7300000,0.7300000,-0.4533816
0.7350000,0.7350000,0.7350000,-0.4341977
0.7400000,0.7400000,0.7400000,-0.4159576
0.7450000,0.7450000,0.7450000,-0.3986085
0.7500000,0.7500000,0.7500000,-0.3821009
0.7550000,0.7550000,0.7550000,-0.3663884
0.7600000,0.7600000,0.7600000,-0.3514276
0.7650000,0.7650000,0.7650000,-0.3371774
0.7700000,0.7700000,0.7700000,-0.3235996
0.7750000,0.7750000,0.7750000,-0.3106580
0.7800000,0.7800000,0.7800000,-0.2983187
0.7850000,0.7850000,0.7850000,-0.2865498
0.7900000,0.7900000,0.7900000,-0.2753213
0.7950000,0.7950000,0.7950000,-0.2646049
0.8000000,0.8000000,0.8000000,-0.2543741
0.8050000,0.8050000,0.8050000,-0.2446037
0.8100000,0.8100000,0.8100000,-0.2352703
0.8150000,0.8150000,0.8150000,-0.2263515
0.8200000,0.8200000,0.8200000,-0.2178263
0.8250000,0.8250000,0.8250000,-0.2096750
0.8300000,0.8300000,0.8300000,-0.2018789
0.8350000,0.8350000,0.8350000,-0.1944204
0.8400000,0.8400000,0.8400000,-0.1872827
0.8450000,0.8450000,0.8450000,-0.1804502
0.8500000,0.8500000,0.8500000,-0.1739080
0.8550000,0.8550000,0.8550000,-0.1676420
0.8600000,0.8600000,0.8600000,-0.1616390
0.8650000,0.8650000,0.8650000,-0.1558863
0.8700000,0.8700000,0.8700000,-0.1503721
0.8750000,0.8750000,0.8750000,-0.1450851
0.8800000,0.8800000,0.8800000,-0.1400146
0.8850000,0.8850000,0.8850000,-0.1351505
0.8900000,0.8900000,0.8900000,-0.1304832
0.8950000,0.8950000,0.8950000,-0.1260037
0.9000000,0.9000000,0.9000000,-0.1217033
0.9050000,0.9050000,0.9050000,-0.1175739
0.9100000,0.9100000,0.9100000,-0.1136078
0.9150000,0.9150000,0.9150000,-0.1097974
0.9200000,0.9200000,0.9200000,-0.1061360
0.9250000,0.9250000,0.9250000,-0.1026168
0.9300000,0.9300000,0.9300000,-0.0992335
0.9350000,0.9350000,0.9350000,-0.0959802
0.9400000,0.9400000,0.9400000,-0.0928511
0.9450000,0.9450000,0.9450000,-0.0898409
0.9500000,0.9500000,0.9500000,-0.0869444
0.9550000,0.9550000,0.9550000,-0.0841567
0.9600000,0.9600000,0.9600000,-0.0814731
0.9650000,0.9650000,0.9650000,-0.0788892
0.9700000,0.9700000,0.9700000,-0.0764008
0.9750000,0.9750000,0.9750000,-0.0740038
0.9800000,0.9800000,0.9800000,-0.0716945
0.9850000,0.9850000,0.9850000,-0.0694691
0.9900000,0.9900000,0.9900000,-0.0673242
0.9950000,0.9950000,0.9950000,-0.0652564
1.0000000,1.0000000,1.0000000,-0.0632627
1.0050000,1.0050000,1.0050000,-0.0613399
1.0100000,1.0100000,1.0100000,-0.0594852
1.0150000,1.0150000,1.0150000,-0.0576958
1.0200000,1.0200000,1.0200000,-0.0559692
1.0250000,1.0250000,1.0250000,-0.0543027
1.0300000,1.0300000,1.0300000,-0.0526941
1.0350000,1.0350000,1.0350000,-0.0511410
1.0400000,1.0400000,1.0400000,-0.0496412
1.0450000,1.0450000,1.0450000,-0.0481927
1.0500000,1.0500000,1.0500000,-0.0467934
1.0550000,1.0550000,1.0550000,-0.0454414
1.0600000,1.0600000,1.0600000,-0.0441350
1.0650000,1.0650000,1.0650000,-0.0428723
1.0700000,1.0700000,1.0700000,-0.0416518
1.0750000,1.0750000,1.0750000,-0.0404717
1.0800000,1.0800000,1.0800000,-0.0393305
1.0850000,1.0850000,1.0850000,-0.0382269
1.0900000,1.0900000,1.0900000,-0.0371593
1.0950000,1.0950000,1.0950000,-0.0361265
1.1000000,1.1000000,1.1000000,-0.0351271
1.1050000,1.1050000,1.1050000,-0.0341599
1.1100000,1.1100000,1.1100000,-0.0332238
1.1150000,1.1150000,1.1150000,-0.0323175
1.1200000,1.1200000,1.1200000,-0.0314400
1.1250000,1.1250000,1.1250000,-0.0305903
1.1300000,1.1300000,1.1300000,-0.0297674
1.1350000,1.1350000,1.1350000,-0.0289703
1.1400000,1.1400000,1.1400000,-0.0281980
1.1450000,1.1450000,1.1450000,-0.0274497
1.1500000,1.1500000,1.1500000,-0.0267245
1.1550000,1.1550000,1.1550000,-0.0260217
1.1600000,1.1600000,1.1600000,-0.0253404
1.1650000,1.1650000,1.1650000,-0.0246799
1.1700000,1.1700000,1.1700000,-0.0240394
1.1750000,1.1750000,1.1750000,-0.0234183
1.1800000,1.1800000,1.1800000,-0.0228159
1.1850000,1.1850000,1.1850000,-0.0222316
1.1900000,1.1900000,1.1900000,-0.0216647
1.1950000,1.1950000,1.1950000,-0.0211146
1.2000000,1.2000000,1.2000000,-0.0205808
1.2050000,1.2050000,1.2050000,-0.0200628
1.2100000,1.2100000,1.2100000,-0.0195599
1.2150000,1.2150000,1.2150000,-0.0190717
