# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,1169696586.0084159,424940095113.2367554,273772782734.2471924,1694372243974.4477539,27174429252.3363113,1193483260506.5717773,424940094975.2735596,424940095251.1999512,500935872939.5711060,316819664034.7504272,8754899946769.5849609
0.0025000,0.0025000,0.0025000,inf,nan,584860859.7276037,197862962275.4374695,127475571355.4722900,788943300625.6228027,12653074349.3129883,555716494871.1705322,197862962145.0408630,197862962405.8340759,233248537546.0826416,147519327909.7845154,4076506517324.8901367
0.0050000,0.0050000,0.0050000,inf,nan,309859572.5420013,96428804924.3914490,62125387329.0816193,384492878057.4349365,6166471746.6379375,270829384856.0100708,96428804800.6915131,96428805048.0913849,113674016942.1941071,71893760863.5804749,1986692415920.1452637
0.0075000,0.0075000,0.0075000,inf,nan,174875697.7735778,48936386179.9639359,31527826926.4930229,195125360215.9981079,3129390239.3398490,137442544176.2230530,48936386062.2402725,48936386297.6875992,57688110892.5148468,36485164866.5431671,1008221681952.2849121
0.0100000,0.0100000,0.0100000,inf,nan,108313187.5010161,25749599625.5108299,16589465092.5034428,102672162729.6874084,1646627997.9639754,72320289749.0228424,25749599513.1615257,25749599737.8601341,30354627192.3633461,19197951890.6300507,530511740920.7713623
0.0125000,0.0125000,0.0125000,inf,nan,79826896.7840302,13997022108.2794094,9017730170.2552052,55810820599.9252472,895069997.9397880,39312062363.3383560,13997022000.7974834,13997022215.7613354,16500232783.3926601,10435663503.7001038,288377029794.8529053
0.0150000,0.0150000,0.0150000,inf,nan,55198019.4456487,7835541911.6453114,5048126378.8975782,31242982126.3801651,501055319.9772385,22006950421.1696472,7835541808.6007261,7835542014.6898966,9236840845.5753994,5841891091.2987795,161433883172.5867310
0.0175000,0.0175000,0.0175000,inf,nan,39066184.5981091,4505045699.2082462,2902417347.6274576,17963192102.4044456,288077834.4230462,12652922663.4186115,4505045600.2339039,4505045798.1825886,5310722678.1322556,3358795936.8814440,92816603524.4629059
0.0200000,0.0200000,0.0200000,inf,nan,33919698.6257732,2654049947.7378139,1709893617.3127272,10582651804.4105301,169711852.2298243,7454212824.1382256,2654049852.5185523,2654050042.9570756,3128697062.6788740,1978761765.3487663,54681018333.8875961
0.0225000,0.0225000,0.0225000,inf,nan,39325619.0608415,1598859872.1816211,1030076712.2464988,6375249722.4524784,102236042.2020045,4490600373.9170732,1598859780.4454513,1598859963.9177909,1884798057.3965921,1192050958.1668007,32941183487.1771698
0.0250000,0.0250000,0.0250000,inf,nan,57419647.6175667,983157530.3792350,633404626.3670194,3920230775.5577083,62864431.8486882,2761332772.6684656,983157441.8902968,983157618.8681732,1158984245.9709423,733005997.9042011,20255992028.4109917
0.0275000,0.0275000,0.0275000,inf,nan,33363220.0486690,616111107.9078763,396931765.4366127,2456686306.6045475,39393669.3480788,1730440617.6635113,616111022.4607199,616111193.3550326,726295680.7720275,459349721.1964335,12693793994.0338554
0.0300000,0.0300000,0.0300000,inf,nan,20003899.7220704,392924006.7901314,253141738.8598374,1566757855.8668804,25122229.3200838,1103592467.0747824,392923924.2050337,392924089.3752291,463194065.7138456,292949649.2658918,8095495621.5573063
0.0325000,0.0325000,0.0325000,inf,nan,12335869.3094715,254700489.6722634,164090320.1813436,1015608595.3984138,16283871.0827319,715373793.6873347,254700409.7913609,254700569.5531659,300250820.2905918,189895292.2904340,5247684342.3776274
0.0350000,0.0350000,0.0350000,inf,nan,7802929.9953032,167625325.5031219,107991686.5981608,668405866.9549273,10716205.6631492,470811080.8000112,167625248.1871950,167625402.8190488,197603238.0171378,124975261.0317060,3453673719.1707911
