# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,1344354.8305376,418302.3587779,271720.7851860,1632827.3883020,28270.8606978,1151569.8986021,418210.4275670,418394.2899887,493111.0517854,311870.8126086,8450031.6938025
0.0025000,0.0025000,0.0025000,inf,nan,1352118.9782017,410690.3878583,266767.8754398,1603158.1784703,27751.7558039,1130640.7853133,410597.8754962,410782.9002204,484137.7651004,306195.6078042,8296454.9355873
0.0050000,0.0050000,0.0050000,inf,nan,1422031.8359927,407977.6932392,265003.0479030,1592581.4064874,27567.1843838,1123179.8285504,407884.9256353,408070.4608431,480939.9354236,304173.1227346,8241707.0326213
0.0075000,0.0075000,0.0075000,inf,nan,1659806.5759406,403275.9814527,261946.1762507,1574245.2437978,27247.6005916,1110246.6224754,403183.6315594,403368.3313460,475397.3751306,300667.6998156,8146804.3479898
0.0100000,0.0100000,0.0100000,inf,nan,2109114.4941862,397494.2978282,258185.8522443,1551700.2027595,26854.3819279,1094343.8825525,397401.9028981,397586.6927582,468581.7021291,296357.0897213,8030111.3925871
0.0125000,0.0125000,0.0125000,inf,nan,2852368.8235643,391357.3684602,254194.7583683,1527768.0068493,26437.2174417,1077462.8115495,391264.9760742,391449.7608462,461347.2516608,291781.6215014,7906239.6349077
0.0150000,0.0150000,0.0150000,inf,nan,4033807.1373173,384876.3767569,249980.1638067,1502492.3070007,25996.8627172,1059634.1981427,384784.0344644,384968.7190493,453707.2071609,286949.6330925,7775414.9971268
0.0175000,0.0175000,0.0175000,inf,nan,5899245.5412851,378058.5121623,245546.7380791,1475901.1990688,25533.7994962,1040877.8579957,377966.2673343,378150.7569903,445670.0438253,281866.4846790,7637782.8812644
0.0200000,0.0200000,0.0200000,inf,nan,8869176.1017453,370160.9997509,240413.3508525,1445104.7347242,24996.4515793,1019156.9642056,370070.3170602,370251.6824415,436360.1497500,275978.3906684,7478396.6640505
0.0225000,0.0225000,0.0225000,inf,nan,13674952.5711919,358709.0601317,232966.3259572,1400445.7755259,24217.8952310,987656.3153176,358618.7425096,358799.3777538,422860.1589609,267440.2468114,7247247.7222697
0.0250000,0.0250000,0.0250000,inf,nan,21618684.0725732,346419.6372304,224974.8233658,1352519.9271029,23382.5132176,953851.3904931,346329.7286331,346509.5458276,408372.9103820,258277.7063038,6999190.2656893
0.0275000,0.0275000,0.0275000,inf,nan,35084236.8942188,333424.2276950,216524.3771286,1301839.7975947,22499.2666388,918103.7738702,333334.7709805,333513.6844095,393053.4173648,248588.8081971,6736877.5771862
0.0300000,0.0300000,0.0300000,inf,nan,58576925.2187916,319855.8071137,207701.4819414,1248923.7725442,21577.2159703,880779.1242977,319766.8439309,319944.7702965,377058.4366924,238472.6941861,6462992.8389087
0.0325000,0.0325000,0.0325000,inf,nan,100921756.0170905,305846.4726539,198592.0595981,1194286.8267972,20625.3602421,842240.6941529,305758.0433406,305934.9019671,360543.6896312,228027.8510471,6180201.5736623
0.0350000,0.0350000,0.0350000,inf,nan,180115927.9629490,291525.2725498,189280.0470238,1138432.0643876,19652.4889960,802843.3616854,291437.4160401,291613.1290595,343661.3032474,217350.4923847,5891107.8545345
0.0375000,0.0375000,0.0375000,inf,nan,107975432.2823951,277016.2685111,179846.1358605,1081843.1659742,18667.0501663,762928.3035479,276929.0222520,277103.5147703,326557.5262982,206533.1140345,5598215.2122090
0.0400000,0.0400000,0.0400000,inf,nan,62815722.9754942,262436.8650375,170366.6857156,1024977.8763009,17677.0362033,722818.4009602,262350.2649158,262523.4651591,309370.7597633,195663.2484618,5303892.9256505
0.0425000,0.0425000,0.0425000,inf,nan,37792751.2561681,247896.4273589,160912.8251976,968262.6163478,16689.8899159,682814.4392276,247810.5076386,247982.3470793,292229.9276197,184822.4343489,5010348.1344158
0.0450000,0.0450000,0.0450000,inf,nan,23504165.7386243,233495.1978722,151549.7471605,912088.2586756,15712.4307063,643192.1277722,233409.9911409,233580.4046035,275253.1994942,174085.4087301,4719603.9718575
0.0475000,0.0475000,0.0475000,inf,nan,15156143.4762236,219323.5100177,142336.1974634,856807.0618866,14750.8011191,604199.9378012,219239.0471444,219407.9728910,258547.0639517,163519.5208873,4433483.6981235
0.0500000,0.0500000,0.0500000,inf,nan,10224168.7782500,205461.2889346,133324.1503067,802730.7226875,13810.4329723,566057.7283240,205377.5990366,205544.9788325,242205.7398474,153184.3600568,4153600.6180317
0.0525000,0.0525000,0.0525000,inf,nan,7348885.4689596,191977.8202083,124558.6579832,750129.4727722,12896.0317896,528956.1091788,191894.9306282,192060.7097883,226310.9037179,143131.5830159,3881353.4070959
0.0550000,0.0550000,0.0550000,inf,nan,5797811.1931416,178931.7617433,116077.8587971,699232.1232599,12011.5778259,493056.4724566,178849.6980350,179013.8254517,210931.7037773,133404.9229352,3617926.3422211
0.0575000,0.0575000,0.0575000,inf,nan,5199258.2487159,166371.3692873,107913.1239717,650226.9418590,11160.3416684,458491.6113211,166290.1552109,166452.5833637,196125.0257730,124040.3575204,3364293.8426837
0.0600000,0.0600000,0.0600000,inf,nan,5230461.4477313,154334.9033469,100089.3225566,603263.2370709,10344.9122079,425366.8375646,154254.5608726,154415.2458211,181935.9726752,115066.4123943,3121228.6708140
0.0625000,0.0625000,0.0625000,inf,nan,4977541.1011458,142851.1840390,92625.1825631,558453.5190659,9567.2346928,393761.5059406,142771.7333585,142930.6347196,168398.5187559,106504.5747734,2889313.1175787
0.0650000,0.0650000,0.0650000,inf,nan,5038513.5150327,131940.2606120,85533.7266852,515876.1076201,8828.6565922,363730.8538421,131861.7201567,132018.8010673,155536.2988468,98369.7926377,2668952.5021516
0.0675000,0.0675000,0.0675000,inf,nan,5839755.4507713,121614.1637323,78822.7618485,475578.0627867,8129.9790879,335308.0686285,121536.5501995,121691.7772650,143363.4951647,90671.0356086,2460390.3419493
0.0700000,0.0700000,0.0700000,inf,nan,7620889.7352968,111877.7109098,72495.4033095,437578.3228493,7471.5121717,308506.5011602,111801.0392941,111954.3825255,131885.7867770,83411.8954437,2263724.5955215
0.0725000,0.0725000,0.0725000,inf,nan,10819828.5511954,102729.3383822,66550.6159490,401870.9455884,6853.1315262,283321.9522015,102653.6220126,102805.0547519,121101.3302600,76591.2062596,2078924.4401378
0.0750000,0.0750000,0.0750000,inf,nan,16274637.6600024,94161.9361651,60983.7576054,368428.3620810,6274.3355988,259734.9676566,94087.1867471,94236.6855832,111001.7440882,70203.6671140,1905847.1141762
0.0775000,0.0775000,0.0775000,inf,nan,25536912.8432586,86163.6665836,55787.1116408,337204.5663127,5734.3015249,237713.0885213,86089.8942455,86237.4389217,101573.0735510,64240.4522730,1744254.4272062
0.0800000,0.0800000,0.0800000,inf,nan,41506857.1759399,78668.7266492,50921.0288357,307920.8735039,5231.1233363,217061.2302405,78596.4788549,78740.9744434,92737.7475325,58652.5014553,1592716.1036110
0.0825000,0.0825000,0.0825000,inf,nan,69748822.0235752,71668.4048546,46373.3393431,280588.5945291,4758.9537380,197784.2708730,71597.0970589,71739.7126502,84485.4965697,53433.3196821,1451265.4030084
0.0850000,0.0850000,0.0850000,inf,nan,121315674.6159860,65195.2277881,42168.4990743,255311.8096577,4322.6407752,179957.2086058,65124.8627389,65265.5928373,76854.6642670,48607.1575783,1320453.9275452
0.0875000,0.0875000,0.0875000,inf,nan,219082449.9725687,59224.8184940,38290.6394622,231995.5920256,3920.5116697,163513.0784342,59155.3978017,59294.2391863,69816.5141232,44155.8405845,1199790.2861316
0.0900000,0.0900000,0.0900000,inf,nan,412680816.8417653,53731.3830906,34722.9713555,210539.4810134,3550.7982811,148381.0123730,53662.9072876,53799.8588937,63340.6393096,40060.1377339,1088754.4484393
0.0925000,0.0925000,0.0925000,inf,nan,665995177.9014660,48688.2494340,31448.1354158,190839.5820121,3211.6738229,134487.7205989,48620.7180333,48755.7808346,57395.5976680,36300.1632595,986808.6134499
0.0950000,0.0950000,0.0950000,inf,nan,803391305.8180335,44068.3350095,28448.5064651,172790.3904597,2901.2847386,121758.7780951,44001.7465638,44134.9234553,51949.4632793,32855.7254372,893406.6507619
0.0975000,0.0975000,0.0975000,inf,nan,775934762.3428434,39844.5463240,25706.4532594,156286.3489840,2617.7778933,110119.7230252,39778.8984825,39910.1941655,46970.2972824,29706.6243575,808002.1603892
0.1000000,0.1000000,0.1000000,inf,nan,303462251.3266654,35990.1134172,23204.5560487,141223.1517455,2359.3233300,99496.9767837,35925.4029829,36054.8238516,42426.5422096,26832.9013255,730055.2240110
0.1025000,0.1025000,0.1025000,inf,nan,130145048.2049656,32478.8640844,20925.7849100,127498.8138492,2124.1329067,89818.5983251,32415.0870688,32542.6410999,38287.3452501,24215.0433103,659037.9401704
