# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,2259355961.6719518
0.0050000,0.0050000,0.0050000,843219070.6411935
0.0100000,0.0100000,0.0100000,338978290.8055346
0.0150000,0.0150000,0.0150000,145367669.8459890
0.0200000,0.0200000,0.0200000,66018657.6498978
0.0250000,0.0250000,0.0250000,31592181.5368596
0.0300000,0.0300000,0.0300000,15885170.9480110
0.0350000,0.0350000,0.0350000,8388348.3389533
0.0400000,0.0400000,0.0400000,4659176.9882613
0.0450000,0.0450000,0.0450000,2729890.7587288
0.0500000,0.0500000,0.0500000,1691892.8913413
0.0550000,0.0550000,0.0550000,1109863.8533245
0.0600000,0.0600000,0.0600000,768325.9362724
0.0650000,0.0650000,0.0650000,557533.7927432
0.0700000,0.0700000,0.0700000,420183.3985630
0.0750000,0.0750000,0.0750000,325680.8788599
0.0800000,0.0800000,0.0800000,257340.1327912
0.0850000,0.0850000,0.0850000,205844.4178831
0.0900000,0.0900000,0.0900000,165834.7654954
0.0950000,0.0950000,0.0950000,134101.6401115
0.1000000,0.1000000,0.1000000,106160.2307774
0.1050000,0.1050000,0.1050000,83911.7125001
0.1100000,0.1100000,0.1100000,68341.1526171
0.1150000,0.1150000,0.1150000,57202.2711143
0.1200000,0.1200000,0.1200000,46799.1167147
0.1250000,0.1250000,0.1250000,37909.9320027
0.1300000,0.1300000,0.1300000,30716.1254336
0.1350000,0.1350000,0.1350000,24896.0973434
0.1400000,0.1400000,0.1400000,20186.7720429
0.1450000,0.1450000,0.1450000,16374.0563211
0.1500000,0.1500000,0.1500000,13284.6583449
0.1550000,0.1550000,0.1550000,10778.9429340
0.1600000,0.1600000,0.1600000,8744.7315407
0.1650000,0.1650000,0.1650000,7092.0162105
0.1700000,0.1700000,0.1700000,5748.5466987
0.1750000,0.1750000,0.1750000,4584.8272593
0.1800000,0.1800000,0.1800000,3629.8303615
0.1850000,0.1850000,0.1850000,2879.1543969
0.1900000,0.1900000,0.1900000,2286.6306243
0.1950000,0.1950000,0.1950000,1829.8810850
0.2000000,0.2000000,0.2000000,1457.5884057
0.2050000,0.2050000,0.2050000,1161.6916474
0.2100000,0.2100000,0.2100000,926.2710267
0.2150000,0.2150000,0.2150000,738.8474915
0.2200000,0.2200000,0.2200000,589.5844192
0.2250000,0.2250000,0.2250000,470.6960709
0.2300000,0.2300000,0.2300000,376.0020008
0.2350000,0.2350000,0.2350000,300.5864679
0.2400000,0.2400000,0.2400000,240.5348645
0.2450000,0.2450000,0.2450000,192.7277001
0.2500000,0.2500000,0.2500000,154.6783343
0.2550000,0.2550000,0.2550000,124.4044172
0.2600000,0.2600000,0.2600000,100.3254553
0.2650000,0.2650000,0.2650000,81.1800232
0.2700000,0.2700000,0.2700000,65.9560918
0.2750000,0.2750000,0.2750000,53.8325217
0.2800000,0.2800000,0.2800000,44.1407794
0.2850000,0.2850000,0.2850000,36.3506308
0.2900000,0.2900000,0.2900000,30.0601634
0.2950000,0.2950000,0.2950000,24.9711937
0.3000000,0.3000000,0.3000000,20.8568161
0.3050000,0.3050000,0.3050000,17.5356435
0.3100000,0.3100000,0.3100000,14.8560650
0.3150000,0.3150000,0.3150000,12.6874383
0.3200000,0.3200000,0.3200000,10.9168587
0.3250000,0.3250000,0.3250000,9.4505994
0.3300000,0.3300000,0.3300000,8.2157070
0.3350000,0.3350000,0.3350000,7.1575506
0.3400000,0.3400000,0.3400000,6.2340917
0.3450000,0.3450000,0.3450000,5.4090426
0.3500000,0.3500000,0.3500000,4.6476325
0.3550000,0.3550000,0.3550000,3.9223434
0.3600000,0.3600000,0.3600000,3.2249433
0.3650000,0.3650000,0.3650000,2.5675586
0.3700000,0.3700000,0.3700000,1.9695445
0.3750000,0.3750000,0.3750000,1.4444924
0.3800000,0.3800000,0.3800000,0.9961273
0.3850000,0.3850000,0.3850000,0.6205903
0.3900000,0.3900000,0.3900000,0.3096982
0.3950000,0.3950000,0.3950000,0.0526231
0.4000000,0.4000000,0.4000000,-0.1628007
0.4050000,0.4050000,0.4050000,-0.3477358
0.4100000,0.4100000,0.4100000,-0.5101581
0.4150000,0.4150000,0.4150000,-0.6543165
0.4200000,0.4200000,0.4200000,-0.7815434
0.4250000,0.4250000,0.4250000,-0.8914851
0.4300000,0.4300000,0.4300000,-0.9832831
0.4350000,0.4350000,0.4350000,-1.0565044
0.4400000,0.4400000,0.4400000,-1.1116041
0.4450000,0.4450000,0.4450000,-1.1498802
0.4500000,0.4500000,0.4500000,-1.1731223
0.4550000,0.4550000,0.4550000,-1.1832235
0.4600000,0.4600000,0.4600000,-1.1819442
0.4650000,0.4650000,0.4650000,-1.1708717
0.4700000,0.4700000,0.4700000,-1.1514842
0.4750000,0.4750000,0.4750000,-1.1252109
0.4800000,0.4800000,0.4800000,-1.0934415
0.4850000,0.4850000,0.4850000,-1.0574943
0.4900000,0.4900000,0.4900000,-1.0185733
0.4950000,0.4950000,0.4950000,-0.9777344
0.5000000,0.5000000,0.5000000,-0.9358698
0.5050000,0.5050000,0.5050000,-0.8937080
0.5100000,0.5100000,0.5100000,-0.8518257
0.5150000,0.5150000,0.5150000,-0.8106658
0.5200000,0.5200000,0.5200000,-0.7705576
0.5250000,0.5250000,0.5250000,-0.7317369
0.5300000,0.5300000,0.5300000,-0.6943641
0.5350000,0.5350000,0.5350000,-0.6585401
0.5400000,0.5400000,0.5400000,-0.6243194
0.5450000,0.5450000,0.5450000,-0.5917208
0.5500000,0.5500000,0.5500000,-0.5607368
0.5550000,0.5550000,0.5550000,-0.5313398
0.5600000,0.5600000,0.5600000,-0.5034882
0.5650000,0.5650000,0.5650000,-0.4771305
0.5700000,0.5700000,0.5700000,-0.4522084
0.5750000,0.5750000,0.5750000,-0.4286597
0.5800000,0.5800000,0.5800000,-0.4064200
0.5850000,0.5850000,0.5850000,-0.3854243
0.5900000,0.5900000,0.5900000,-0.3656079
0.5950000,0.5950000,0.5950000,-0.3469074
0.6000000,0.6000000,0.6000000,-0.3292613
0.6050000,0.6050000,0.6050000,-0.3126101
0.6100000,0.6100000,0.6100000,-0.2968967
0.6150000,0.6150000,0.6150000,-0.2820667
0.6200000,0.6200000,0.6200000,-0.2680683
0.6250000,0.6250000,0.6250000,-0.2548525
0.6300000,0.6300000,0.6300000,-0.2423728
0.6350000,0.6350000,0.6350000,-0.2305853
0.6400000,0.6400000,0.6400000,-0.2194487
0.6450000,0.6450000,0.6450000,-0.2089241
0.6500000,0.6500000,0.6500000,-0.1989749
0.6550000,0.6550000,0.6550000,-0.1895668
0.6600000,0.6600000,0.6600000,-0.1806675
0.6650000,0.6650000,0.6650000,-0.1722468
0.6700000,0.6700000,0.6700000,-0.1642762
0.6750000,0.6750000,0.6750000,-0.1567291
0.6800000,0.6800000,0.6800000,-0.1495805
0.6850000,0.6850000,0.6850000,-0.1428071
0.6900000,0.6900000,0.6900000,-0.1363870
0.6950000,0.6950000,0.6950000,-0.1302995
