# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,344337.1564839,164975644.9702940,105778430.8084541,665196906.8709912,10208938.7361551,468225007.9506060,8478183569.6961231,87262220635.4978485,614154618042.6070557
0.0025000,0.0025000,0.0025000,inf,nan,295260.5070018,125818715.2707661,80715714.0869891,506676581.8227349,7814664.2234214,356672259.7749396,6440507132.1404438,66172438085.4163437,465153904724.2515259
0.0050000,0.0050000,0.0050000,inf,nan,276036.9586541,103242122.5880507,66261869.6475598,415330086.4940738,6431902.0281761,292388338.8340858,5267691878.3706369,54043198065.3997345,379505148033.1780396
0.0075000,0.0075000,0.0075000,inf,nan,283639.2744103,88443902.9518849,56768600.0533447,355735069.4539673,5512759.3308819,250436883.4770874,4507971523.9844637,46149664069.4586868,323589067901.8494873
0.0100000,0.0100000,0.0100000,inf,nan,318927.6196816,75379692.1283114,48404882.6966046,302873947.5935949,4712746.4908807,213236644.9295153,3831332493.0618119,39238587269.2362595,275208251701.2193604
0.0125000,0.0125000,0.0125000,inf,nan,386791.8062883,65852221.8209052,42306156.4463352,264312263.0719349,4129838.5070304,186099905.8887773,3335892671.0589528,34112519343.1529884,239000517298.9475098
0.0150000,0.0150000,0.0150000,inf,nan,497114.6812254,56250282.5796712,36106932.9124820,226216616.2118909,3507214.7433247,159257599.7860318,2867127842.3733897,29400929763.9156456,206391922274.2096252
0.0175000,0.0175000,0.0175000,inf,nan,666813.2288605,47292176.6466266,30363342.5040673,190094887.0590158,2952942.4402403,133831990.7978938,2406690885.9284105,24661490338.5564041,173033789758.9205933
0.0200000,0.0200000,0.0200000,inf,nan,923527.3340547,39847733.7379170,25589244.3136530,160091382.6024162,2491663.6770489,112712271.9396729,2024641411.7210500,20731626791.9697952,145386989157.4880066
0.0225000,0.0225000,0.0225000,inf,nan,1312047.5660571,33640389.3487492,21607571.3800483,135087194.8522286,2106433.9185101,95111022.5173945,1706615708.6193838,17462802989.7962151,122402717537.7168732
0.0250000,0.0250000,0.0250000,inf,nan,1905518.4598427,28445034.1011688,18274213.7246795,114171394.5796633,1783470.2077073,80387193.4096296,1440914695.4134383,14734002843.2852974,103226318968.5061798
0.0275000,0.0275000,0.0275000,inf,nan,2825248.8118795,24080056.4786496,15472916.5628680,96608943.4006848,1511658.7980999,68023520.9141742,1218094828.0690479,12447518775.4780025,87167638947.2937775
0.0300000,0.0300000,0.0300000,inf,nan,4276487.3692053,20399655.9427635,13110353.0396026,81809679.2317286,1282080.2979134,57604696.8663690,1030572234.1246766,10524873277.6442261,73672300662.8589935
0.0325000,0.0325000,0.0325000,inf,nan,6614671.5705117,17286912.2590714,11111682.7086926,69300338.1160930,1087582.2078617,48797676.5812003,872265205.3551073,8903132979.8802376,62295732640.3926010
0.0350000,0.0350000,0.0350000,inf,nan,10471623.7223529,14647836.5696122,9416740.1108412,58700525.4908420,919195.5014766,41334767.1569989,738286786.1098572,7531736720.2194090,52680806079.0111542
