# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,122396584.7168970,122396584.7168970
0.0050000,0.0050000,0.0050000,56077296.1730788,56077296.1730788
0.0100000,0.0100000,0.0100000,27335290.3244897,27335290.3244897
0.0150000,0.0150000,0.0150000,14232348.0907992,14232348.0907992
0.0200000,0.0200000,0.0200000,7989069.1638447,7989069.1638447
0.0250000,0.0250000,0.0250000,4910157.2618497,4910157.2618497
0.0300000,0.0300000,0.0300000,3342138.8017093,3342138.8017093
0.0350000,0.0350000,0.0350000,2550119.2768232,2550119.2768232
0.0400000,0.0400000,0.0400000,2024988.1563783,2024988.1563783
0.0450000,0.0450000,0.0450000,1611147.4541200,1611147.4541200
0.0500000,0.0500000,0.0500000,1282001.7697493,1282001.7697493
0.0550000,0.0550000,0.0550000,1058157.2754587,1058157.2754587
0.0600000,0.0600000,0.0600000,783421.1368313,783421.1368313
0.0650000,0.0650000,0.0650000,596066.1743565,596066.1743565
0.0700000,0.0700000,0.0700000,462342.1369113,462342.1369113
0.0750000,0.0750000,0.0750000,362951.9294945,362951.9294945
0.0800000,0.0800000,0.0800000,288918.9025121,288918.9025121
0.0850000,0.0850000,0.0850000,221102.5779586,221102.5779586
0.0900000,0.0900000,0.0900000,160970.7282055,160970.7282055
0.0950000,0.0950000,0.0950000,118327.8045128,118327.8045128
0.1000000,0.1000000,0.1000000,87307.7043809,87307.7043809
0.1050000,0.1050000,0.1050000,64914.5494129,64914.5494129
0.1100000,0.1100000,0.1100000,48640.4630245,48640.4630245
0.1150000,0.1150000,0.1150000,36699.0399029,36699.0399029
0.1200000,0.1200000,0.1200000,27859.4638905,27859.4638905
0.1250000,0.1250000,0.1250000,21263.7689131,21263.7689131
0.1300000,0.1300000,0.1300000,16273.5015732,16273.5015732
0.1350000,0.1350000,0.1350000,12503.4393478,12503.4393478
0.1400000,0.1400000,0.1400000,9646.7176116,9646.7176116
0.1450000,0.1450000,0.1450000,7469.8766973,7469.8766973
0.1500000,0.1500000,0.1500000,5802.7733544,5802.7733544
0.1550000,0.1550000,0.1550000,4520.3191319,4520.3191319
0.1600000,0.1600000,0.1600000,3529.8100726,3529.8100726
0.1650000,0.1650000,0.1650000,2762.0403991,2762.0403991
0.1700000,0.1700000,0.1700000,2165.0048213,2165.0048213
0.1750000,0.1750000,0.1750000,1725.7475280,1699.3907588
0.1800000,0.1800000,0.1800000,1361.6352688,1335.3212874
0.1850000,0.1850000,0.1850000,1076.1384483,1049.9810248
0.1900000,0.1900000,0.1900000,851.6432436,825.8714759
0.1950000,0.1950000,0.1950000,674.6377328,649.5193440
0.2000000,0.2000000,0.2000000,534.8018938,509.1065648
0.2050000,0.2050000,0.2050000,424.1309878,398.1162959
0.2100000,0.2100000,0.2100000,336.2722357,310.4597811
0.2150000,0.2150000,0.2150000,266.2217876,241.1733171
0.2200000,0.2200000,0.2200000,210.1618179,186.3746914
0.2250000,0.2250000,0.2250000,165.1235670,141.4142573
0.2300000,0.2300000,0.2300000,128.6362296,105.4335218
0.2350000,0.2350000,0.2350000,98.7656833,75.6637779
0.2400000,0.2400000,0.2400000,74.6032059,51.9411202
0.2450000,0.2450000,0.2450000,55.5663206,33.0029788
0.2500000,0.2500000,0.2500000,40.8171890,18.5080545
0.2550000,0.2550000,0.2550000,29.4875314,7.4293436
0.2600000,0.2600000,0.2600000,20.8315168,-1.0655493
0.2650000,0.2650000,0.2650000,14.2492497,-7.3986608
0.2700000,0.2700000,0.2700000,9.2706802,-12.0581319
0.2750000,0.2750000,0.2750000,5.5310991,-15.4224269
0.2800000,0.2800000,0.2800000,2.7376262,-17.7855299
