# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
0.1925000,0.1925000,0.1925000,1799.0619214
0.2175000,0.2175000,0.2175000,480.8740597
0.2425000,0.2425000,0.2425000,136.8790322
0.2675000,0.2675000,0.2675000,43.3587633
0.2925000,0.2925000,0.2925000,13.4017644
0.3175000,0.3175000,0.3175000,3.4492296
0.3425000,0.3425000,0.3425000,0.3277426
0.3675000,0.3675000,0.3675000,-0.7053117
0.3925000,0.3925000,0.3925000,-1.0356365
0.4175000,0.4175000,0.4175000,-1.0815149
0.4425000,0.4425000,0.4425000,-0.9419659
0.4675000,0.4675000,0.4675000,-0.7521242
0.4925000,0.4925000,0.4925000,-0.5809813
0.5175000,0.5175000,0.5175000,-0.4445571
0.5425000,0.5425000,0.5425000,-0.3404388
0.5675000,0.5675000,0.5675000,-0.2620999
0.5925000,0.5925000,0.5925000,-0.2032686
0.6175000,0.6175000,0.6175000,-0.1589218
0.6425000,0.6425000,0.6425000,-0.1252795
0.6675000,0.6675000,0.6675000,-0.0995643
0.6925000,0.6925000,0.6925000,-0.0797501
0.7175000,0.7175000,0.7175000,-0.0643593
0.7425000,0.7425000,0.7425000,-0.0523093
0.7675000,0.7675000,0.7675000,-0.0428024
0.7925000,0.7925000,0.7925000,-0.0352468
0.8175000,0.8175000,0.8175000,-0.0291997
0.8425000,0.8425000,0.8425000,-0.0243276
0.8675000,0.8675000,0.8675000,-0.0203774
0.8925000,0.8925000,0.8925000,-0.0171552
0.9175000,0.9175000,0.9175000,-0.0145119
0.9425000,0.9425000,0.9425000,-0.0123318
0.9675000,0.9675000,0.9675000,-0.0105244
0.9925000,0.9925000,0.9925000,-0.0090187
1.0175000,1.0175000,1.0175000,-0.0077585
1.0425000,1.0425000,1.0425000,-0.0066991
1.0675000,1.0675000,1.0675000,-0.0058048
1.0925000,1.0925000,1.0925000,-0.0050468
1.1175000,1.1175000,1.1175000,-0.0044018
1.1425000,1.1425000,1.1425000,-0.0038510
1.1675000,1.1675000,1.1675000,-0.0033790
1.1925000,1.1925000,1.1925000,-0.0029732
1.2175000,1.2175000,1.2175000,-0.0026232
1.2425000,1.2425000,1.2425000,-0.0023203
1.2675000,1.2675000,1.2675000,-0.0020575
1.2925000,1.2925000,1.2925000,-0.0018287
1.3175000,1.3175000,1.3175000,-0.0016291
1.3425000,1.3425000,1.3425000,-0.0014545
1.3675000,1.3675000,1.3675000,-0.0013014
1.3925000,1.3925000,1.3925000,-0.0011667
1.4175000,1.4175000,1.4175000,-0.0010480
1.4425000,1.4425000,1.4425000,-0.0009432
1.4675000,1.4675000,1.4675000,-0.0008504
1.4925000,1.4925000,1.4925000,-0.0007681
1.5175000,1.5175000,1.5175000,-0.0006950
1.5425000,1.5425000,1.5425000,-0.0006298
1.5675000,1.5675000,1.5675000,-0.0005717
1.5925000,1.5925000,1.5925000,-0.0005197
