# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2500923.9053156,3950546854.4965830,2479799191.1533895,16731603604.8602066,211371219.0708495,11741085686.7072868,236879561741.2339172,2613423108963.8740234,19304609144662.5468750
0.0025000,0.0025000,0.0025000,inf,nan,1652229.7465421,2273562446.8297215,1427270280.6276078,9627195301.8760433,121729848.9473229,6755783901.1568975,136246416795.0543671,1502842550853.3500977,11099563681974.7324219
0.0050000,0.0050000,0.0050000,inf,nan,1121934.7528785,1344985524.6241317,844514980.8351539,5692632405.8439322,72126118.5510096,3994854742.8316889,80494732670.6718750,887452139462.9790039,6552468308832.3056641
0.0075000,0.0075000,0.0075000,inf,nan,786679.8923575,819112283.7569714,514554810.6481916,3463422780.8639083,44078194.4413471,2430633309.0161877,48881515559.1191635,538341920609.4164429,3972158625442.7563477
0.0100000,0.0100000,0.0100000,inf,nan,574689.2821403,516408110.0940438,324714323.0715729,2178890913.0864105,27993225.5965745,1529342643.2727945,30629430412.8761253,336558520935.1413574,2479727207211.2094727
0.0125000,0.0125000,0.0125000,inf,nan,443720.0178907,341341319.8396592,215049662.0414406,1434105634.1543343,18774348.4534322,1006843873.4111156,19996865748.8624153,218701568453.4463501,1606599281077.6064453
0.0150000,0.0150000,0.0150000,inf,nan,369079.4025740,242202222.7347198,153130853.0186763,1009640077.8323630,13673570.2946175,709176166.7352912,13866050154.1253242,150303442682.8760986,1097847127787.0681152
0.0175000,0.0175000,0.0175000,inf,nan,337071.9654335,183304860.9043593,116069609.7638900,761533066.3387979,10463440.0705260,535015279.8144183,10389188788.5144672,112170234403.4269867,813313905505.5174561
0.0200000,0.0200000,0.0200000,inf,nan,341522.9659921,147741701.7014252,94040603.5043230,606586822.9151076,8589374.4909832,426466703.6788940,8081093543.5716791,85991862000.4912872,620551074978.3952637
0.0225000,0.0225000,0.0225000,inf,nan,382198.8636119,117513884.2516924,74560836.3943481,486003664.1685500,6806280.0455536,341536445.0026586,6571369294.8770475,70573644541.5354156,512414022468.6774292
0.0250000,0.0250000,0.0250000,inf,nan,464598.0709094,96418481.9778463,61440661.6115414,394875275.2735464,5757354.1154306,277663717.5451525,5234337136.3839741,55533006486.0796051,399985260688.7777710
0.0275000,0.0275000,0.0275000,inf,nan,601013.3818315,82229382.4718623,52409024.4933955,336620372.4212249,4713784.3047388,236706958.6335139,4432981825.2566414,46383140843.2853699,330986382295.2382812
0.0300000,0.0300000,0.0300000,inf,nan,813146.1828181,64576101.0638184,40924793.6797162,267787094.0539038,3709596.9919823,188154644.9460411,3641359557.5649228,39251668078.1198196,280727383547.6500244
0.0325000,0.0325000,0.0325000,inf,nan,1137028.5839627,51362757.3295148,32633270.6323854,211793298.1051940,3004865.6301971,148863157.2255425,2848285928.9481435,30504606928.9949226,221149364986.9462585
0.0350000,0.0350000,0.0350000,inf,nan,1631772.9846577,42011735.4293345,26761190.6613432,172232504.8906954,2503653.7039691,121100001.9970160,2289988196.2587676,24362363065.3633690,175883373166.9383240
0.0375000,0.0375000,0.0375000,inf,nan,2395049.1365109,34919498.7639896,22213728.8968101,143598493.1917016,2061705.5176027,100947620.4848311,1893794796.1639843,20024449779.7614632,144026091004.7262268
0.0400000,0.0400000,0.0400000,inf,nan,3590837.8271922,28854130.8387421,18392654.6105617,118121496.2219691,1728825.2750473,83060424.5586400,1567145134.9559779,16662115109.6081429,120294199574.7862701
0.0425000,0.0425000,0.0425000,inf,nan,5500293.1948381,24341068.2550867,15542722.7011345,99268747.1459228,1447164.8552297,69819513.3306759,1307940918.8380094,13858075887.6471233,99870305425.2555847
0.0450000,0.0450000,0.0450000,inf,nan,8617441.3829316,20203670.1752789,12756151.7824785,84508096.1047270,1130416.9570263,59346006.1184674,1116962442.1766381,11817279060.1202831,85139817900.9119873
0.0475000,0.0475000,0.0475000,inf,nan,13834696.2210606,15901430.7134404,10045023.2095753,66446967.4595711,893690.3552221,46665050.0545344,919225174.7640305,10030472514.1205368,73676052753.0517883
0.0500000,0.0500000,0.0500000,inf,nan,22814654.2982969,12693197.8144822,8020854.7190911,53016135.0438550,715678.8531952,37233435.0893448,733607078.9503322,8014495555.3425140,58798009879.4921494
0.0525000,0.0525000,0.0525000,inf,nan,19385167.4696989,10290755.3763616,6502798.6318957,42993917.3456477,581006.4567246,30193912.0656954,596168929.9303788,6523628990.7056580,47596105620.9165039
0.0550000,0.0550000,0.0550000,inf,nan,12753285.2355206,8485320.1958943,5359850.7409813,35495290.5682032,478534.7416915,24925465.4539625,494358867.2740986,5361336382.2048979,39163927464.0138626
0.0575000,0.0575000,0.0575000,inf,nan,8547799.5297128,7124885.4412954,4496633.5307646,29875856.7567952,400153.6818641,20975928.0727982,413664391.6136266,4477650608.4387989,32783847371.2646027
0.0600000,0.0600000,0.0600000,inf,nan,5827431.0821046,6030056.6763709,3802321.5585582,25328668.5691630,336055.9508100,17781677.5614783,349850123.5143633,3801794054.3171172,27931775036.5130653
0.0625000,0.0625000,0.0625000,inf,nan,4035390.5077879,5135922.4911860,3235117.7734487,21632681.2444580,284601.9449735,15184133.9668534,300315716.9595826,3281727253.7886810,24222188977.1413956
0.0650000,0.0650000,0.0650000,inf,nan,2834951.3114018,4455051.2192210,2802302.0790918,18832156.0486369,244888.7302106,13215294.9040956,261579497.2757227,2847188068.7714872,20758076606.5951080
0.0675000,0.0675000,0.0675000,inf,nan,2018289.6118055,3753303.1831654,2380612.7627126,15541345.4122539,214062.3871879,10920838.4284120,210972790.9037253,2274707264.0048671,16573969523.2683640
0.0700000,0.0700000,0.0700000,inf,nan,1454711.4647130,3032760.0385899,1924780.8590812,12541515.0419111,175963.7620819,8813570.5961293,169871442.6270887,1829729668.2074432,13325941401.3323536
0.0725000,0.0725000,0.0725000,inf,nan,1060590.0669155,2464880.2852237,1565217.1824493,10181748.9926590,143576.6123891,7155731.5804101,137656659.5446800,1481674966.4500630,10788572101.4479561
0.0750000,0.0750000,0.0750000,inf,nan,781547.7706028,2014541.2991599,1279835.5960494,8313877.5380386,117735.4650200,5843321.3084234,112246559.7445478,1207676708.6150949,8793440495.6898670
0.0775000,0.0775000,0.0775000,inf,nan,581693.0086716,1655234.4655065,1051957.0246916,6826214.1339576,96996.8554443,4797941.0611909,92075800.6240712,990567570.5424299,7214225367.4339485
0.0800000,0.0800000,0.0800000,inf,nan,437003.0038430,1366849.3825867,868919.6282926,5634155.3746533,80260.2917519,3960197.8303209,75962075.2500350,817403716.7158865,5955792238.6362572
0.0825000,0.0825000,0.0825000,inf,nan,331187.8898526,1134047.7664647,721058.8494122,4673282.7070868,66681.7443975,3284864.0582597,63008139.8904685,678381874.2017601,4946184334.7520876
0.0850000,0.0850000,0.0850000,inf,nan,253065.7155174,945066.6859585,600956.7142115,3894286.0362948,55609.9498549,2737315.7055609,52529730.3595915,566042633.8103458,4130730660.8006177
