# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
0.1925000,0.1925000,0.1925000,1664.8701161
0.2175000,0.2175000,0.2175000,390.7100146
0.2425000,0.2425000,0.2425000,105.9392538
0.2675000,0.2675000,0.2675000,33.4270400
0.2925000,0.2925000,0.2925000,11.1286118
0.3175000,0.3175000,0.3175000,3.2655237
0.3425000,0.3425000,0.3425000,0.1950900
0.3675000,0.3675000,0.3675000,-0.8111150
0.3925000,0.3925000,0.3925000,-0.9278159
0.4175000,0.4175000,0.4175000,-0.7836532
0.4425000,0.4425000,0.4425000,-0.6075463
0.4675000,0.4675000,0.4675000,-0.4585364
0.4925000,0.4925000,0.4925000,-0.3441933
0.5175000,0.5175000,0.5175000,-0.2592464
0.5425000,0.5425000,0.5425000,-0.1966843
0.5675000,0.5675000,0.5675000,-0.1505435
0.5925000,0.5925000,0.5925000,-0.1163090
0.6175000,0.6175000,0.6175000,-0.0907020
0.6425000,0.6425000,0.6425000,-0.0713759
0.6675000,0.6675000,0.6675000,-0.0566558
0.6925000,0.6925000,0.6925000,-0.0453419
0.7175000,0.7175000,0.7175000,-0.0365692
0.7425000,0.7425000,0.7425000,-0.0297096
0.7675000,0.7675000,0.7675000,-0.0243028
0.7925000,0.7925000,0.7925000,-0.0200086
0.8175000,0.8175000,0.8175000,-0.0165735
0.8425000,0.8425000,0.8425000,-0.0138068
0.8675000,0.8675000,0.8675000,-0.0115643
0.8925000,0.8925000,0.8925000,-0.0097354
0.9175000,0.9175000,0.9175000,-0.0082353
0.9425000,0.9425000,0.9425000,-0.0069981
0.9675000,0.9675000,0.9675000,-0.0059725
0.9925000,0.9925000,0.9925000,-0.0051182
1.0175000,1.0175000,1.0175000,-0.0044031
1.0425000,1.0425000,1.0425000,-0.0038020
1.0675000,1.0675000,1.0675000,-0.0032945
1.0925000,1.0925000,1.0925000,-0.0028644
1.1175000,1.1175000,1.1175000,-0.0024984
1.1425000,1.1425000,1.1425000,-0.0021859
1.1675000,1.1675000,1.1675000,-0.0019181
1.1925000,1.1925000,1.1925000,-0.0016878
1.2175000,1.2175000,1.2175000,-0.0014891
1.2425000,1.2425000,1.2425000,-0.0013172
1.2675000,1.2675000,1.2675000,-0.0011680
1.2925000,1.2925000,1.2925000,-0.0010382
1.3175000,1.3175000,1.3175000,-0.0009249
1.3425000,1.3425000,1.3425000,-0.0008258
1.3675000,1.3675000,1.3675000,-0.0007389
1.3925000,1.3925000,1.3925000,-0.0006625
1.4175000,1.4175000,1.4175000,-0.0005951
1.4425000,1.4425000,1.4425000,-0.0005356
1.4675000,1.4675000,1.4675000,-0.0004829
1.4925000,1.4925000,1.4925000,-0.0004362
1.5175000,1.5175000,1.5175000,-0.0003947
1.5425000,1.5425000,1.5425000,-0.0003577
1.5675000,1.5675000,1.5675000,-0.0003247
1.5925000,1.5925000,1.5925000,-0.0002952
