# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,764898711.1700420,764898711.1700420
0.0050000,0.0050000,0.0050000,325831769.7960061,325831769.7960061
0.0100000,0.0100000,0.0100000,147812557.7101608,147812557.7101608
0.0150000,0.0150000,0.0150000,72102347.8400116,72102347.8400116
0.0200000,0.0200000,0.0200000,39693445.1154807,39693445.1154807
0.0250000,0.0250000,0.0250000,27934797.3237749,27934797.3237749
0.0300000,0.0300000,0.0300000,22000682.5392350,22000682.5392350
0.0350000,0.0350000,0.0350000,16991870.5377257,16991870.5377257
0.0400000,0.0400000,0.0400000,12818874.0009939,12818874.0009939
0.0450000,0.0450000,0.0450000,9517210.5509705,9517210.5509705
0.0500000,0.0500000,0.0500000,6982312.9738596,6982312.9738596
0.0550000,0.0550000,0.0550000,5032257.5000327,5032257.5000327
0.0600000,0.0600000,0.0600000,3634341.9177365,3634341.9177365
0.0650000,0.0650000,0.0650000,2561454.9534478,2561454.9534478
0.0700000,0.0700000,0.0700000,1817857.0598768,1817857.0598768
0.0750000,0.0750000,0.0750000,1286716.9792667,1286716.9792667
0.0800000,0.0800000,0.0800000,913990.1285241,913990.1285241
0.0850000,0.0850000,0.0850000,645340.7275865,645340.7275865
0.0900000,0.0900000,0.0900000,458143.5104325,458143.5104325
0.0950000,0.0950000,0.0950000,321642.1004282,321642.1004282
0.1000000,0.1000000,0.1000000,227976.5844947,227976.5844947
0.1050000,0.1050000,0.1050000,163148.9844463,163148.9844463
0.1100000,0.1100000,0.1100000,117524.2895524,117524.2895524
0.1150000,0.1150000,0.1150000,85406.6313001,85406.6313001
0.1200000,0.1200000,0.1200000,62548.9059361,62548.9059361
0.1250000,0.1250000,0.1250000,45660.6162224,45660.6162224
0.1300000,0.1300000,0.1300000,33073.1891472,33073.1891472
0.1350000,0.1350000,0.1350000,23882.6836161,23882.6836161
0.1400000,0.1400000,0.1400000,17370.1561208,17370.1561208
0.1450000,0.1450000,0.1450000,12709.7214452,12709.7214452
0.1500000,0.1500000,0.1500000,9338.7095244,9338.7095244
0.1550000,0.1550000,0.1550000,6899.0240848,6899.0240848
0.1600000,0.1600000,0.1600000,5120.6640378,5120.6640378
0.1650000,0.1650000,0.1650000,3815.3233529,3815.3233529
0.1700000,0.1700000,0.1700000,2842.9683797,2842.9683797
0.1750000,0.1750000,0.1750000,2122.4409006,2122.4409006
0.1800000,0.1800000,0.1800000,1608.5322343,1585.5870941
0.1850000,0.1850000,0.1850000,1205.5833893,1183.5742760
0.1900000,0.1900000,0.1900000,901.3205850,878.3142288
0.1950000,0.1950000,0.1950000,671.1734421,647.8153518
0.2000000,0.2000000,0.2000000,495.8839110,473.5662282
0.2050000,0.2050000,0.2050000,361.3549488,341.2122673
0.2100000,0.2100000,0.2100000,258.8891043,238.4741649
0.2150000,0.2150000,0.2150000,181.1622593,160.8310300
0.2200000,0.2200000,0.2200000,122.1435527,102.1045550
0.2250000,0.2250000,0.2250000,77.2208214,57.6938247
0.2300000,0.2300000,0.2300000,43.0076058,24.1555903
0.2350000,0.2350000,0.2350000,17.0379250,-1.1922679
0.2400000,0.2400000,0.2400000,-2.5532069,-20.9788265
0.2450000,0.2450000,0.2450000,-17.2322402,-35.6117231
0.2500000,0.2500000,0.2500000,-28.1819742,-46.3135680
0.2550000,0.2550000,0.2550000,-36.3755249,-54.0128619
0.2600000,0.2600000,0.2600000,-42.5763752,-59.4172374
0.2650000,0.2650000,0.2650000,-47.2902416,-63.0677332
0.2700000,0.2700000,0.2700000,-50.8001945,-65.4429217
0.2750000,0.2750000,0.2750000,-53.2915950,-67.5511119
0.2800000,0.2800000,0.2800000,-54.9498124,-69.1054705
0.2850000,0.2850000,0.2850000,-55.9828080,-70.1922148
0.2900000,0.2900000,0.2900000,-56.5796272,-70.7879978
0.2950000,0.2950000,0.2950000,-56.8656825,-70.7060783
0.3000000,0.3000000,0.3000000,-56.9285540,-70.5464693
0.3050000,0.3050000,0.3050000,-56.8643467,-70.5238380
0.3100000,0.3100000,0.3100000,-56.7567327,-70.0005079
0.3150000,0.3150000,0.3150000,-56.6369710,-70.4991910
0.3200000,0.3200000,0.3200000,-56.5012182,-70.3497911
0.3250000,0.3250000,0.3250000,-56.3387901,-70.4138825
0.3300000,0.3300000,0.3300000,-56.1284530,-70.3001027
0.3350000,0.3350000,0.3350000,-55.8246575,-70.1646570
0.3400000,0.3400000,0.3400000,-55.3659003,-70.1971738
0.3450000,0.3450000,0.3450000,-54.7077874,-70.2056705
0.3500000,0.3500000,0.3500000,-53.8423960,-69.6792432
0.3550000,0.3550000,0.3550000,-52.7914908,-68.8675846
0.3600000,0.3600000,0.3600000,-51.5911506,-67.7557094
0.3650000,0.3650000,0.3650000,-50.2801971,-66.4518562
0.3700000,0.3700000,0.3700000,-48.8942071,-65.0879822
0.3750000,0.3750000,0.3750000,-47.4632664,-63.6189111
0.3800000,0.3800000,0.3800000,-46.0116571,-62.0850955
0.3850000,0.3850000,0.3850000,-44.5583805,-60.5170598
0.3900000,0.3900000,0.3900000,-43.1179570,-58.9377229
0.3950000,0.3950000,0.3950000,-41.7012451,-57.3641703
0.4000000,0.4000000,0.4000000,-40.3161781,-55.8090093
0.4050000,0.4050000,0.4050000,-38.9683872,-54.2814082
0.4100000,0.4100000,0.4100000,-37.6617111,-52.7878957
0.4150000,0.4150000,0.4150000,-36.3985988,-51.3638198
0.4200000,0.4200000,0.4200000,-35.1804213,-50.0562485
0.4250000,0.4250000,0.4250000,-34.0077121,-48.7821700
0.4300000,0.4300000,0.4300000,-32.8803575,-47.5433129
0.4350000,0.4350000,0.4350000,-31.7977520,-46.3406580
0.4400000,0.4400000,0.4400000,-30.7589261,-45.1746136
0.4450000,0.4450000,0.4450000,-29.7626514,-44.0451542
0.4500000,0.4500000,0.4500000,-28.8075225,-42.9519272
0.4550000,0.4550000,0.4550000,-27.8920223,-41.8943371
0.4600000,0.4600000,0.4600000,-27.0145699,-40.8716115
0.4650000,0.4650000,0.4650000,-26.1735579,-39.8828516
0.4700000,0.4700000,0.4700000,-25.3673792,-38.9270726
0.4750000,0.4750000,0.4750000,-24.5944470,-38.0032341
