# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,797843.6889889,797843.6889889
0.0050000,0.0050000,0.0050000,568016.7072978,568016.7072978
0.0100000,0.0100000,0.0100000,416248.7603053,416248.7603053
0.0150000,0.0150000,0.0150000,315932.4669290,315932.4669290
0.0200000,0.0200000,0.0200000,249909.6250484,249909.6250484
0.0250000,0.0250000,0.0250000,197439.4184632,197439.4184632
0.0300000,0.0300000,0.0300000,157229.7476870,157229.7476870
0.0350000,0.0350000,0.0350000,127759.2145987,127759.2145987
0.0400000,0.0400000,0.0400000,105866.1709018,105866.1709018
0.0450000,0.0450000,0.0450000,88485.5058388,88485.5058388
0.0500000,0.0500000,0.0500000,72940.1044882,72940.1044882
0.0550000,0.0550000,0.0550000,56644.8352788,56644.8352788
0.0600000,0.0600000,0.0600000,45253.6509864,45253.6509864
0.0650000,0.0650000,0.0650000,36873.5648284,36873.5648284
0.0700000,0.0700000,0.0700000,29392.9581794,29392.9581794
0.0750000,0.0750000,0.0750000,23926.4029498,23926.4029498
0.0800000,0.0800000,0.0800000,19924.8395945,19924.8395945
0.0850000,0.0850000,0.0850000,16997.1306239,16997.1306239
0.0900000,0.0900000,0.0900000,14863.9230547,14863.9230547
0.0950000,0.0950000,0.0950000,13267.9455603,13267.9455603
0.1000000,0.1000000,0.1000000,11058.8280722,11058.8280722
0.1050000,0.1050000,0.1050000,9338.3643965,9338.3643965
0.1100000,0.1100000,0.1100000,7705.7718607,7705.7718607
0.1150000,0.1150000,0.1150000,6306.8652759,6306.8652759
0.1200000,0.1200000,0.1200000,5186.4293707,5186.4293707
0.1250000,0.1250000,0.1250000,4283.0128508,4283.0128508
0.1300000,0.1300000,0.1300000,3550.0544635,3550.0544635
0.1350000,0.1350000,0.1350000,2951.9370025,2951.9370025
0.1400000,0.1400000,0.1400000,2461.1922176,2461.1922176
0.1450000,0.1450000,0.1450000,2056.4882504,2056.4882504
0.1500000,0.1500000,0.1500000,1743.3740206,1721.1576597
0.1550000,0.1550000,0.1550000,1464.3216640,1442.1053031
0.1600000,0.1600000,0.1600000,1231.2042791,1208.9879181
0.1650000,0.1650000,0.1650000,1035.8079227,1013.5915617
0.1700000,0.1700000,0.1700000,871.5719937,849.3556327
0.1750000,0.1750000,0.1750000,733.2235327,711.0071717
0.1800000,0.1800000,0.1800000,616.4955207,594.2791598
0.1850000,0.1850000,0.1850000,517.9097185,495.6933576
0.1900000,0.1900000,0.1900000,434.6093208,412.3929701
0.1950000,0.1950000,0.1950000,364.2297458,342.0138078
0.2000000,0.2000000,0.2000000,304.7954656,282.5851251
0.2050000,0.2050000,0.2050000,254.6278206,232.4532311
0.2100000,0.2100000,0.2100000,212.0972766,190.2224694
0.2150000,0.2150000,0.2150000,174.4689789,153.3081833
0.2200000,0.2200000,0.2200000,141.2243562,119.0015215
0.2250000,0.2250000,0.2250000,113.7867689,91.3950471
0.2300000,0.2300000,0.2300000,91.5936122,69.1973199
0.2350000,0.2350000,0.2350000,73.7043604,51.3698164
0.2400000,0.2400000,0.2400000,59.2869267,37.0763707
0.2450000,0.2450000,0.2450000,47.6478900,25.6428597
0.2500000,0.2500000,0.2500000,38.2119294,16.5250723
0.2550000,0.2550000,0.2550000,30.5092629,9.2830922
0.2600000,0.2600000,0.2600000,24.1795518,3.5608559
0.2650000,0.2650000,0.2650000,18.9680969,-0.9301797
0.2700000,0.2700000,0.2700000,14.6962492,-4.4241056
0.2750000,0.2750000,0.2750000,11.2240459,-7.1110337
0.2800000,0.2800000,0.2800000,8.4288477,-9.1455036
0.2850000,0.2850000,0.2850000,6.1997257,-10.6532415
0.2900000,0.2900000,0.2900000,4.4375914,-11.7366031
0.2950000,0.2950000,0.2950000,3.0567700,-12.4789636
0.3000000,0.3000000,0.3000000,1.9861503,-12.9482631
0.3050000,0.3050000,0.3050000,1.1680979,-13.1998751
0.3100000,0.3100000,0.3100000,0.5555419,-13.2789302
0.3150000,0.3150000,0.3150000,0.1091613,-13.2222007
0.3200000,0.3200000,0.3200000,-0.2043429,-13.0596325
0.3250000,0.3250000,0.3250000,-0.4131174,-12.8155901
0.3300000,0.3300000,0.3300000,-0.5406558,-12.5098720
0.3350000,0.3350000,0.3350000,-0.6064410,-12.1585378
0.3400000,0.3400000,0.3400000,-0.6269453,-11.7745842
0.3450000,0.3450000,0.3450000,-0.6166784,-11.3684981
0.3500000,0.3500000,0.3500000,-0.5889344,-10.9487088
0.3550000,0.3550000,0.3550000,-0.5559880,-10.6278493
0.3600000,0.3600000,0.3600000,-0.5283439,-10.3819556
0.3650000,0.3650000,0.3650000,-0.5129917,-10.1021948
0.3700000,0.3700000,0.3700000,-0.5117552,-9.7976186
0.3750000,0.3750000,0.3750000,-0.5213449,-9.4756755
0.3800000,0.3800000,0.3800000,-0.5354345,-9.3292583
0.3850000,0.3850000,0.3850000,-0.5474203,-9.3730422
0.3900000,0.3900000,0.3900000,-0.5524380,-9.3112463
0.3950000,0.3950000,0.3950000,-0.5482189,-9.1694190
0.4000000,0.4000000,0.4000000,-0.5351194,-9.0128312
0.4050000,0.4050000,0.4050000,-0.5158395,-8.8655431
0.4100000,0.4100000,0.4100000,-0.4952269,-8.6684027
0.4150000,0.4150000,0.4150000,-0.4802373,-8.4369954
0.4200000,0.4200000,0.4200000,-0.4797309,-8.1926136
0.4250000,0.4250000,0.4250000,-0.5035825,-7.9247365
0.4300000,0.4300000,0.4300000,-0.5607191,-7.6412704
0.4350000,0.4350000,0.4350000,-0.6564333,-7.3485002
0.4400000,0.4400000,0.4400000,-0.7903757,-7.4447405
0.4450000,0.4450000,0.4450000,-0.9566000,-7.8113489
0.4500000,0.4500000,0.4500000,-1.1454768,-8.2714569
0.4550000,0.4550000,0.4550000,-1.3462239,-8.5109952
0.4600000,0.4600000,0.4600000,-1.5489488,-8.5848575
0.4650000,0.4650000,0.4650000,-1.7456983,-8.5353892
0.4700000,0.4700000,0.4700000,-1.9305797,-8.3952743
0.4750000,0.4750000,0.4750000,-2.0993804,-8.1897357
0.4800000,0.4800000,0.4800000,-2.2491933,-7.9382197
0.4850000,0.4850000,0.4850000,-2.3784363,-7.8477384
0.4900000,0.4900000,0.4900000,-2.4871995,-7.7689214
0.4950000,0.4950000,0.4950000,-2.5773471,-7.6142769
0.5000000,0.5000000,0.5000000,-2.6519280,-7.4055451
0.5050000,0.5050000,0.5050000,-2.7139782,-7.2643323
0.5100000,0.5100000,0.5100000,-2.7652611,-7.1251526
0.5150000,0.5150000,0.5150000,-2.8057295,-7.3149042
0.5200000,0.5200000,0.5200000,-2.8340779,-7.5527804
0.5250000,0.5250000,0.5250000,-2.8488473,-7.6345829
0.5300000,0.5300000,0.5300000,-2.8492561,-7.5998894
0.5350000,0.5350000,0.5350000,-2.8354909,-7.4794133
0.5400000,0.5400000,0.5400000,-2.8085445,-7.2969559
0.5450000,0.5450000,0.5450000,-2.7698510,-7.0709226
0.5500000,0.5500000,0.5500000,-2.7209955,-6.8155027
0.5550000,0.5550000,0.5550000,-2.6635720,-6.5415896
0.5600000,0.5600000,0.5600000,-2.5991390,-6.2574993
0.5650000,0.5650000,0.5650000,-2.5292404,-5.9695328
0.5700000,0.5700000,0.5700000,-2.4554645,-5.6824169
0.5750000,0.5750000,0.5750000,-2.3794729,-5.3996493
0.5800000,0.5800000,0.5800000,-2.3029458,-5.1237706
0.5850000,0.5850000,0.5850000,-2.2274683,-4.8683475
0.5900000,0.5900000,0.5900000,-2.1543918,-4.7456826
0.5950000,0.5950000,0.5950000,-2.0846751,-4.6729535
0.6000000,0.6000000,0.6000000,-2.0187624,-4.5731982
0.6050000,0.6050000,0.6050000,-1.9565879,-4.4628510
0.6100000,0.6100000,0.6100000,-1.8977114,-4.3399555
0.6150000,0.6150000,0.6150000,-1.8415310,-4.2020907
0.6200000,0.6200000,0.6200000,-1.7874971,-4.1935258
0.6250000,0.6250000,0.6250000,-1.7352261,-4.1820045
0.6300000,0.6300000,0.6300000,-1.6844554,-4.1260862
0.6350000,0.6350000,0.6350000,-1.6349109,-4.0465487
0.6400000,0.6400000,0.6400000,-1.5862275,-4.0240800
0.6450000,0.6450000,0.6450000,-1.5379856,-3.9727814
0.6500000,0.6500000,0.6500000,-1.4898193,-3.9055269
0.6550000,0.6550000,0.6550000,-1.4415043,-3.8095752
0.6600000,0.6600000,0.6600000,-1.3929593,-3.6933347
0.6650000,0.6650000,0.6650000,-1.3441919,-3.5633316
0.6700000,0.6700000,0.6700000,-1.2952671,-3.4246106
0.6750000,0.6750000,0.6750000,-1.2463048,-3.2810510
