# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,32581535.0171858,4591724.7018477,2932822.3764328,18678567.0817680,276435.9427852,13140494.2807714,4591771.8293410,4591677.5743544,5412903.2498224,3423420.6047132,96366128.4864054,4591724.7018477,2932822.3764328,18678567.0817680,276435.9427852,13140494.2807714,4591771.8293410,4591677.5743544,5412903.2498224,3423420.6047132,96366128.4864054
0.0025000,0.0025000,0.0025000,inf,nan,19470350.3006973,3475611.8803459,2220010.8220235,14137317.3156960,209220.3543077,9945770.0963577,3475662.2586533,3475561.5020385,4097186.1476528,2591288.0448548,72937630.6996753,3475611.8803459,2220010.8220235,14137317.3156960,209220.3543077,9945770.0963577,3475662.2586533,3475561.5020385,4097186.1476528,2591288.0448548,72937630.6996753
0.0050000,0.0050000,0.0050000,inf,nan,12171923.1050274,2664215.8268376,1701804.5748929,10835990.0832596,160356.5129600,7623314.8159938,2664268.7590262,2664162.8946491,3140680.9954252,1986341.0699097,55905906.1572539,2664215.8268376,1701804.5748929,10835990.0832596,160356.5129600,7623314.8159938,2664268.7590262,2664162.8946491,3140680.9954252,1986341.0699097,55905906.1572539
0.0075000,0.0075000,0.0075000,inf,nan,8068615.8726248,2069094.1537265,1321719.9122511,8414704.3477587,124517.1508512,5919956.8752926,2069148.9938026,2069039.3136504,2439128.4748382,1542640.2972523,43414324.5339153,2069094.1537265,1321719.9122511,8414704.3477587,124517.1508512,5919956.8752926,2069148.9938026,2069039.3136504,2439128.4748382,1542640.2972523,43414324.5339153
0.0100000,0.0100000,0.0100000,inf,nan,5829454.0859560,1628982.8153712,1040630.8696292,6624166.9361125,98012.3404349,4660321.9702802,1629038.9654195,1628926.6653228,1920308.1516798,1214509.5137392,34176780.9176273,1628982.8153712,1040630.8696292,6624166.9361125,98012.3404349,4660321.9702802,1629038.9654195,1628926.6653228,1920308.1516798,1214509.5137392,34176780.9176273
0.0125000,0.0125000,0.0125000,inf,nan,4785156.2524473,1301089.9417359,831208.9035949,5290247.9047655,78264.9514962,3721912.2251494,1301146.8493541,1301033.0341176,1533775.3091119,970044.6791445,27294939.1106669,1301089.9417359,831208.9035949,5290247.9047655,78264.9514962,3721912.2251494,1301146.8493541,1301033.0341176,1533775.3091119,970044.6791445,27294939.1106669
0.0150000,0.0150000,0.0150000,inf,nan,4641077.7334954,1055294.8485428,674218.0058516,4290376.6662736,63461.1554398,3018501.1383233,1055352.0045277,1055237.6925578,1244022.5157443,786788.9220570,22136458.6258624,1055294.8485428,674218.0058516,4290376.6662736,63461.1554398,3018501.1383233,1055352.0045277,1055237.6925578,1244022.5157443,786788.9220570,22136458.6258624
0.0175000,0.0175000,0.0175000,inf,nan,5358773.7125765,870247.2215917,556023.4024500,3537669.6635528,52315.4206327,2488967.5894064,870304.1578415,870190.2853419,1025881.1927481,648824.2355628,18253108.9933557,870247.2215917,556023.4024500,3537669.6635528,52315.4206327,2488967.5894064,870304.1578415,870190.2853419,1025881.1927481,648824.2355628,18253108.9933557
0.0200000,0.0200000,0.0200000,inf,nan,5166890.8484727,730721.6457573,466902.0045134,2970165.8645844,43911.1452766,2089723.1433829,730777.9333601,730665.3581546,861403.0299865,544799.1116255,15325235.4851834,730721.6457573,466902.0045134,2970165.8645844,43911.1452766,2089723.1433829,730777.9333601,730665.3581546,861403.0299865,544799.1116255,15325235.4851834
0.0225000,0.0225000,0.0225000,inf,nan,3504313.7078205,625809.6010049,399887.7249012,2543469.7805460,37591.7495404,1789536.5118312,625864.8484895,625754.3535204,737728.6407625,466580.5599899,13123804.3734494,625809.6010049,399887.7249012,2543469.7805460,37591.7495404,1789536.5118312,625864.8484895,625754.3535204,737728.6407625,466580.5599899,13123804.3734494
