# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol]
0.0000000,0.0000000,0.0000000,889319.4573594
0.0050000,0.0050000,0.0050000,724649.8011320
0.0100000,0.0100000,0.0100000,611762.3089386
0.0150000,0.0150000,0.0150000,521289.3370102
0.0200000,0.0200000,0.0200000,449929.3456856
0.0250000,0.0250000,0.0250000,389674.0302465
0.0300000,0.0300000,0.0300000,333576.5983320
0.0350000,0.0350000,0.0350000,287711.3691428
0.0400000,0.0400000,0.0400000,250655.4739776
0.0450000,0.0450000,0.0450000,221195.1953504
0.0500000,0.0500000,0.0500000,198296.6234213
0.0550000,0.0550000,0.0550000,181074.6308702
0.0600000,0.0600000,0.0600000,162325.0321692
0.0650000,0.0650000,0.0650000,146133.1522939
0.0700000,0.0700000,0.0700000,133587.2558562
0.0750000,0.0750000,0.0750000,123984.8536617
0.0800000,0.0800000,0.0800000,116691.5231042
0.0850000,0.0850000,0.0850000,111145.0862580
0.0900000,0.0900000,0.0900000,106856.9985715
0.0950000,0.0950000,0.0950000,103411.6715744
0.1000000,0.1000000,0.1000000,100464.1074031
0.1050000,0.1050000,0.1050000,97736.0538748
0.1100000,0.1100000,0.1100000,95010.9020305
0.1150000,0.1150000,0.1150000,92127.6916247
0.1200000,0.1200000,0.1200000,88974.7594806
0.1250000,0.1250000,0.1250000,85483.6320042
0.1300000,0.1300000,0.1300000,81623.6265258
0.1350000,0.1350000,0.1350000,77397.2772898
0.1400000,0.1400000,0.1400000,72836.2556154
0.1450000,0.1450000,0.1450000,67997.1162166
0.1500000,0.1500000,0.1500000,62956.1683972
0.1550000,0.1550000,0.1550000,54746.2590004
0.1600000,0.1600000,0.1600000,47200.6320997
0.1650000,0.1650000,0.1650000,40760.9744171
0.1700000,0.1700000,0.1700000,35257.3803406
0.1750000,0.1750000,0.1750000,30546.1531973
0.1800000,0.1800000,0.1800000,26506.1513753
0.1850000,0.1850000,0.1850000,23035.4403432
0.1900000,0.1900000,0.1900000,20048.3152405
0.1950000,0.1950000,0.1950000,17472.7009809
0.2000000,0.2000000,0.2000000,15247.9103870
0.2050000,0.2050000,0.2050000,13322.7333911
0.2100000,0.2100000,0.2100000,11653.8305687
0.2150000,0.2150000,0.2150000,10204.4046182
0.2200000,0.2200000,0.2200000,8943.1208140
0.2250000,0.2250000,0.2250000,7843.2426381
0.2300000,0.2300000,0.2300000,6881.9442977
0.2350000,0.2350000,0.2350000,6039.7601868
0.2400000,0.2400000,0.2400000,5183.2349652
0.2450000,0.2450000,0.2450000,4332.2206399
0.2500000,0.2500000,0.2500000,3610.7671754
0.2550000,0.2550000,0.2550000,3001.3610182
0.2600000,0.2600000,0.2600000,2488.3243680
0.2650000,0.2650000,0.2650000,2057.7536983
0.2700000,0.2700000,0.2700000,1709.3093340
0.2750000,0.2750000,0.2750000,1408.5510794
0.2800000,0.2800000,0.2800000,1158.1215345
0.2850000,0.2850000,0.2850000,950.0621158
0.2900000,0.2900000,0.2900000,777.5598146
0.2950000,0.2950000,0.2950000,634.8123686
0.3000000,0.3000000,0.3000000,516.9011346
0.3050000,0.3050000,0.3050000,419.6736885
0.3100000,0.3100000,0.3100000,339.6372611
0.3150000,0.3150000,0.3150000,273.8634033
0.3200000,0.3200000,0.3200000,219.9037423
0.3250000,0.3250000,0.3250000,175.7163228
0.3300000,0.3300000,0.3300000,139.6017825
0.3350000,0.3350000,0.3350000,110.1484819
0.3400000,0.3400000,0.3400000,86.1856471
0.3450000,0.3450000,0.3450000,66.7435875
0.3500000,0.3500000,0.3500000,51.0200887
0.3550000,0.3550000,0.3550000,38.3521404
0.3600000,0.3600000,0.3600000,28.1922258
