# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,338872972.5876691
0.0050000,0.0050000,0.0050000,314817220.8618687
0.0100000,0.0100000,0.0100000,281573357.0182560
0.0150000,0.0150000,0.0150000,237465379.9126021
0.0200000,0.0200000,0.0200000,191180941.2504007
0.0250000,0.0250000,0.0250000,146406231.5671563
0.0300000,0.0300000,0.0300000,107821951.2685618
0.0350000,0.0350000,0.0350000,76863601.9846876
0.0400000,0.0400000,0.0400000,53361720.2132661
0.0450000,0.0450000,0.0450000,36282658.7360938
0.0500000,0.0500000,0.0500000,24286301.9598917
0.0550000,0.0550000,0.0550000,16076220.0835641
0.0600000,0.0600000,0.0600000,10564786.1847195
0.0650000,0.0650000,0.0650000,6915486.8881942
0.0700000,0.0700000,0.0700000,4521264.7225902
0.0750000,0.0750000,0.0750000,2959021.7324328
0.0800000,0.0800000,0.0800000,1942129.4642916
0.0850000,0.0850000,0.0850000,1280214.8753335
0.0900000,0.0900000,0.0900000,848518.1102859
0.0950000,0.0950000,0.0950000,565975.2858287
0.1000000,0.1000000,0.1000000,380169.7530731
0.1050000,0.1050000,0.1050000,257276.5531322
0.1100000,0.1100000,0.1100000,175463.8252241
0.1150000,0.1150000,0.1150000,120613.2631812
0.1200000,0.1200000,0.1200000,83564.4571732
0.1250000,0.1250000,0.1250000,58347.3381662
0.1300000,0.1300000,0.1300000,41050.0576011
0.1350000,0.1350000,0.1350000,29093.5986618
0.1400000,0.1400000,0.1400000,20766.1608185
0.1450000,0.1450000,0.1450000,14923.3905907
0.1500000,0.1500000,0.1500000,10794.5963743
0.1550000,0.1550000,0.1550000,7856.8401929
0.1600000,0.1600000,0.1600000,5752.6457460
0.1650000,0.1650000,0.1650000,4235.8579730
0.1700000,0.1700000,0.1700000,3135.7718479
0.1750000,0.1750000,0.1750000,2333.1918851
0.1800000,0.1800000,0.1800000,1756.3093361
0.1850000,0.1850000,0.1850000,1321.9122505
0.1900000,0.1900000,0.1900000,999.7881086
0.1950000,0.1950000,0.1950000,759.7299340
0.2000000,0.2000000,0.2000000,579.9819115
0.2050000,0.2050000,0.2050000,444.7865145
0.2100000,0.2100000,0.2100000,342.6682314
0.2150000,0.2150000,0.2150000,265.2255939
0.2200000,0.2200000,0.2200000,206.2760644
0.2250000,0.2250000,0.2250000,161.2471083
0.2300000,0.2300000,0.2300000,126.7389589
0.2350000,0.2350000,0.2350000,100.2057384
0.2400000,0.2400000,0.2400000,79.7203020
0.2450000,0.2450000,0.2450000,63.8071113
0.2500000,0.2500000,0.2500000,51.3340275
0.2550000,0.2550000,0.2550000,41.4488205
0.2600000,0.2600000,0.2600000,33.5349927
0.2650000,0.2650000,0.2650000,27.1585667
0.2700000,0.2700000,0.2700000,22.0056467
0.2750000,0.2750000,0.2750000,17.8342319
0.2800000,0.2800000,0.2800000,14.4503246
0.2850000,0.2850000,0.2850000,11.6988543
0.2900000,0.2900000,0.2900000,9.4580827
0.2950000,0.2950000,0.2950000,7.6326782
0.3000000,0.3000000,0.3000000,6.1463804
0.3050000,0.3050000,0.3050000,4.9366424
0.3100000,0.3100000,0.3100000,3.9515616
0.3150000,0.3150000,0.3150000,3.1479861
0.3200000,0.3200000,0.3200000,2.4900546
0.3250000,0.3250000,0.3250000,1.9480411
0.3300000,0.3300000,0.3300000,1.4976539
0.3350000,0.3350000,0.3350000,1.1197877
0.3400000,0.3400000,0.3400000,0.8001985
0.3450000,0.3450000,0.3450000,0.5284450
0.3500000,0.3500000,0.3500000,0.2962457
0.3550000,0.3550000,0.3550000,0.0961659
0.3600000,0.3600000,0.3600000,-0.0787340
0.3650000,0.3650000,0.3650000,-0.2344181
0.3700000,0.3700000,0.3700000,-0.3750757
0.3750000,0.3750000,0.3750000,-0.5024933
0.3800000,0.3800000,0.3800000,-0.6160769
0.3850000,0.3850000,0.3850000,-0.7137678
0.3900000,0.3900000,0.3900000,-0.7934308
0.3950000,0.3950000,0.3950000,-0.8539482
0.4000000,0.4000000,0.4000000,-0.8956116
0.4050000,0.4050000,0.4050000,-0.9199280
0.4100000,0.4100000,0.4100000,-0.9291670
0.4150000,0.4150000,0.4150000,-0.9259088
0.4200000,0.4200000,0.4200000,-0.9127099
0.4250000,0.4250000,0.4250000,-0.8919039
0.4300000,0.4300000,0.4300000,-0.8655079
0.4350000,0.4350000,0.4350000,-0.8352002
0.4400000,0.4400000,0.4400000,-0.8023376
0.4450000,0.4450000,0.4450000,-0.7679926
0.4500000,0.4500000,0.4500000,-0.7329958
0.4550000,0.4550000,0.4550000,-0.6979790
0.4600000,0.4600000,0.4600000,-0.6634131
0.4650000,0.4650000,0.4650000,-0.6296415
0.4700000,0.4700000,0.4700000,-0.5969068
0.4750000,0.4750000,0.4750000,-0.5653739
0.4800000,0.4800000,0.4800000,-0.5351471
0.4850000,0.4850000,0.4850000,-0.5062854
0.4900000,0.4900000,0.4900000,-0.4788129
0.4950000,0.4950000,0.4950000,-0.4527278
0.5000000,0.5000000,0.5000000,-0.4280097
0.5050000,0.5050000,0.5050000,-0.4046242
0.5100000,0.5100000,0.5100000,-0.3825277
0.5150000,0.5150000,0.5150000,-0.3616700
0.5200000,0.5200000,0.5200000,-0.3419971
0.5250000,0.5250000,0.5250000,-0.3234529
0.5300000,0.5300000,0.5300000,-0.3059803
0.5350000,0.5350000,0.5350000,-0.2895227
0.5400000,0.5400000,0.5400000,-0.2740244
0.5450000,0.5450000,0.5450000,-0.2594313
0.5500000,0.5500000,0.5500000,-0.2456910
0.5550000,0.5550000,0.5550000,-0.2327534
0.5600000,0.5600000,0.5600000,-0.2205708
0.5650000,0.5650000,0.5650000,-0.2090976
0.5700000,0.5700000,0.5700000,-0.1982908
0.5750000,0.5750000,0.5750000,-0.1881095
0.5800000,0.5800000,0.5800000,-0.1785156
0.5850000,0.5850000,0.5850000,-0.1694727
0.5900000,0.5900000,0.5900000,-0.1609470
0.5950000,0.5950000,0.5950000,-0.1529065
0.6000000,0.6000000,0.6000000,-0.1453213
0.6050000,0.6050000,0.6050000,-0.1381633
0.6100000,0.6100000,0.6100000,-0.1314063
0.6150000,0.6150000,0.6150000,-0.1250257
0.6200000,0.6200000,0.6200000,-0.1189984
0.6250000,0.6250000,0.6250000,-0.1133029
0.6300000,0.6300000,0.6300000,-0.1079190
0.6350000,0.6350000,0.6350000,-0.1028279
0.6400000,0.6400000,0.6400000,-0.0980119
0.6450000,0.6450000,0.6450000,-0.0934545
0.6500000,0.6500000,0.6500000,-0.0891402
0.6550000,0.6550000,0.6550000,-0.0850546
0.6600000,0.6600000,0.6600000,-0.0811842
0.6650000,0.6650000,0.6650000,-0.0775163
0.6700000,0.6700000,0.6700000,-0.0740391
0.6750000,0.6750000,0.6750000,-0.0707415
0.6800000,0.6800000,0.6800000,-0.0676130
0.6850000,0.6850000,0.6850000,-0.0646440
0.6900000,0.6900000,0.6900000,-0.0618253
0.6950000,0.6950000,0.6950000,-0.0591483
0.7000000,0.7000000,0.7000000,-0.0566051
0.7050000,0.7050000,0.7050000,-0.0541882
0.7100000,0.7100000,0.7100000,-0.0518904
0.7150000,0.7150000,0.7150000,-0.0497052
0.7200000,0.7200000,0.7200000,-0.0476263
0.7250000,0.7250000,0.7250000,-0.0456479
0.7300000,0.7300000,0.7300000,-0.0437646
0.7350000,0.7350000,0.7350000,-0.0419711
0.7400000,0.7400000,0.7400000,-0.0402626
0.7450000,0.7450000,0.7450000,-0.0386347
0.7500000,0.7500000,0.7500000,-0.0370829
0.7550000,0.7550000,0.7550000,-0.0356032
0.7600000,0.7600000,0.7600000,-0.0341920
0.7650000,0.7650000,0.7650000,-0.0328455
0.7700000,0.7700000,0.7700000,-0.0315604
0.7750000,0.7750000,0.7750000,-0.0303336
0.7800000,0.7800000,0.7800000,-0.0291620
0.7850000,0.7850000,0.7850000,-0.0280429
0.7900000,0.7900000,0.7900000,-0.0269736
0.7950000,0.7950000,0.7950000,-0.0259515
0.8000000,0.8000000,0.8000000,-0.0249743
0.8050000,0.8050000,0.8050000,-0.0240398
0.8100000,0.8100000,0.8100000,-0.0231459
0.8150000,0.8150000,0.8150000,-0.0222905
0.8200000,0.8200000,0.8200000,-0.0214718
0.8250000,0.8250000,0.8250000,-0.0206879
0.8300000,0.8300000,0.8300000,-0.0199373
0.8350000,0.8350000,0.8350000,-0.0192183
0.8400000,0.8400000,0.8400000,-0.0185293
0.8450000,0.8450000,0.8450000,-0.0178690
0.8500000,0.8500000,0.8500000,-0.0172361
0.8550000,0.8550000,0.8550000,-0.0166291
0.8600000,0.8600000,0.8600000,-0.0160470
0.8650000,0.8650000,0.8650000,-0.0154885
0.8700000,0.8700000,0.8700000,-0.0149526
0.8750000,0.8750000,0.8750000,-0.0144382
0.8800000,0.8800000,0.8800000,-0.0139444
0.8850000,0.8850000,0.8850000,-0.0134701
0.8900000,0.8900000,0.8900000,-0.0130147
0.8950000,0.8950000,0.8950000,-0.0125770
0.9000000,0.9000000,0.9000000,-0.0121565
0.9050000,0.9050000,0.9050000,-0.0117523
0.9100000,0.9100000,0.9100000,-0.0113638
0.9150000,0.9150000,0.9150000,-0.0109901
0.9200000,0.9200000,0.9200000,-0.0106307
0.9250000,0.9250000,0.9250000,-0.0102850
0.9300000,0.9300000,0.9300000,-0.0099524
0.9350000,0.9350000,0.9350000,-0.0096322
0.9400000,0.9400000,0.9400000,-0.0093240
0.9450000,0.9450000,0.9450000,-0.0090273
0.9500000,0.9500000,0.9500000,-0.0087415
0.9550000,0.9550000,0.9550000,-0.0084662
0.9600000,0.9600000,0.9600000,-0.0082011
