# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,5025771.0122056,228073385.9080490,146102202.2109695,921538974.1187192,14026542.1717621,648576078.3945512,228073286.1355804,228073485.6805176,268861757.1700011,170043105.6744620,4756796401.7499876
0.0025000,0.0025000,0.0025000,inf,nan,5343619.0780637,151348101.4932829,96946286.9509127,611616313.9068919,9303632.6738401,430449619.5476948,151347998.3967366,151348204.5898293,178415014.7542123,112839563.0791715,3157003659.9513674
0.0050000,0.0050000,0.0050000,inf,nan,6695044.6220728,102271921.4789354,65504406.5277867,413379743.6144932,6282714.0813951,290928826.6130843,102271815.2461619,102272027.7117089,120562109.4653488,76250173.0850094,2133724004.4134996
0.0075000,0.0075000,0.0075000,inf,nan,9476177.1675309,70416607.4782851,45095500.0308917,284704814.5365470,4321867.9488035,200366161.3707341,70416498.2833569,70416716.6732133,83009829.2494101,52500025.7219603,1469515213.6319163
0.0100000,0.0100000,0.0100000,inf,nan,14551845.8746650,49448944.5146943,31662072.2084584,200008680.4005049,3031254.3516842,140756206.4486731,49448832.5194059,49449056.5099827,58292334.5461388,36867309.4588632,1032321203.6220175
0.0125000,0.0125000,0.0125000,inf,nan,23641545.0726144,35461109.3071523,22700505.4040300,143505749.1792131,2170331.9481224,100988934.3518188,35460994.6622216,35461223.9520831,41802931.6378119,26438495.3695597,740658349.8870463
0.0150000,0.0150000,0.0150000,inf,nan,40163599.0895173,26005833.3439889,16642914.7217083,105310297.1405137,1588464.3690214,74106693.3531283,26005716.1900145,26005950.4979632,30656685.4422636,19388990.3017759,543497555.6954582
0.0175000,0.0175000,0.0175000,inf,nan,71113143.2131791,19529258.3135517,12493794.0835992,79145529.0552439,1190008.0415728,55691824.2300825,19529138.7817718,19529377.8453317,23021847.4878312,14560294.8013144,408438641.7229304
0.0200000,0.0200000,0.0200000,inf,nan,112184142.7129153,15032165.8903654,9612975.6761310,60975137.5696938,913458.4383947,42903540.0066148,15032044.1032556,15032287.6774753,17720500.4400821,11207428.5337351,314646588.3997172
0.0225000,0.0225000,0.0225000,inf,nan,192177110.5177813,11864532.0283980,7584006.9066200,48173415.1245799,718803.6150704,33893843.7358229,11864408.1001408,11864655.9566552,13986370.7308704,8845757.5418129,248567735.4411281
