# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,318499.4649046,144264864.2451648,92523791.8916413,581331464.8583139,8943531.4336615,409208775.5551186,7399572433.0085573,76094833427.1902924,535237626871.7108765
0.0025000,0.0025000,0.0025000,inf,nan,385501.8349711,115051015.0766140,73836175.5022760,462904995.9569709,7164536.8060430,325877519.1236910,5872993723.4755554,60266230148.8828430,423268693822.0608521
0.0050000,0.0050000,0.0050000,inf,nan,464187.8311970,97688095.2198050,62716071.4469453,392713297.4206678,6098370.2093316,276478389.3511624,4973407427.9065838,50973575914.7162170,357702727217.0737305
0.0075000,0.0075000,0.0075000,inf,nan,547530.3219570,84987745.0607233,54563115.5982247,341646614.6907431,5305875.9227666,240526879.6573718,4326381781.8690062,44339873406.0008774,311140411034.4054565
0.0100000,0.0100000,0.0100000,inf,nan,697091.0250396,73643146.3917475,47298478.9888934,295769828.3884758,4609966.4659800,208240608.8067312,3738021763.3576250,38259518511.1856689,268226584336.1810608
0.0125000,0.0125000,0.0125000,inf,nan,939311.1034178,64838710.9313205,41660038.0186289,260171480.7594582,4069607.4191518,183187621.5385856,3281650351.2430086,33544339621.8674126,234953480981.3031921
0.0150000,0.0150000,0.0150000,inf,nan,1319326.0058946,55924224.2132915,35900270.8361625,224866871.8209065,3488644.0148778,158309055.9238524,2848976458.1644211,29207713313.5482903,205000926936.2844543
0.0175000,0.0175000,0.0175000,inf,nan,1912887.4875756,47381421.7343436,30421307.6430598,190443688.6015632,2958973.7352027,134077979.5840992,2410837946.6881208,24702169781.9254799,173310353690.5019531
0.0200000,0.0200000,0.0200000,inf,nan,2847923.3050232,40088970.3494695,25743374.4902671,161071701.4664692,2506245.3779505,113401957.9208132,2037342658.6390994,20863761335.0113449,146323844157.0503845
0.0225000,0.0225000,0.0225000,inf,nan,4344124.0168871,33876537.3133137,21757464.9808315,136061104.7299315,2120054.0520593,95795576.8058710,1719616880.7513144,17600600085.3570595,123391981666.0294800
0.0250000,0.0250000,0.0250000,inf,nan,6787376.8230969,28592630.9352157,18366624.4168370,114798479.7109419,1791141.9429068,80827171.6716344,1449771863.8643050,14831013063.6878071,103937618816.7456055
0.0275000,0.0275000,0.0275000,inf,nan,10873794.5824655,24104476.4823283,15485868.8351090,96746314.5413417,1511389.6893331,68118488.6271062,1220898244.3456674,12483488438.4647541,87455516673.2921906
