# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
0.2050000,0.2050000,0.2050000,1207.6917531
0.2300000,0.2300000,0.2300000,353.5467900
0.2550000,0.2550000,0.2550000,108.5634172
0.2800000,0.2800000,0.2800000,34.2668646
0.3050000,0.3050000,0.3050000,10.7347566
0.3300000,0.3300000,0.3300000,2.6663629
0.3550000,0.3550000,0.3550000,-0.3805886
0.3800000,0.3800000,0.3800000,-2.1011266
0.4050000,0.4050000,0.4050000,-2.7372039
0.4300000,0.4300000,0.4300000,-2.8723767
0.4550000,0.4550000,0.4550000,-2.9406269
0.4800000,0.4800000,0.4800000,-2.6558275
0.5050000,0.5050000,0.5050000,-2.1962692
0.5300000,0.5300000,0.5300000,-1.7747532
0.5550000,0.5550000,0.5550000,-1.4243994
0.5800000,0.5800000,0.5800000,-1.1257041
0.6050000,0.6050000,0.6050000,-0.8808712
0.6300000,0.6300000,0.6300000,-0.6887217
0.6550000,0.6550000,0.6550000,-0.5408567
0.6800000,0.6800000,0.6800000,-0.4275799
0.7050000,0.7050000,0.7050000,-0.3405648
0.7300000,0.7300000,0.7300000,-0.2733296
0.7550000,0.7550000,0.7550000,-0.2210054
0.7800000,0.7800000,0.7800000,-0.1799764
0.8050000,0.8050000,0.8050000,-0.1475607
0.8300000,0.8300000,0.8300000,-0.1217610
0.8550000,0.8550000,0.8550000,-0.1010815
0.8800000,0.8800000,0.8800000,-0.0843940
0.9050000,0.9050000,0.9050000,-0.0708416
0.9300000,0.9300000,0.9300000,-0.0597681
0.9550000,0.9550000,0.9550000,-0.0506680
0.9800000,0.9800000,0.9800000,-0.0431487
1.0050000,1.0050000,1.0050000,-0.0369034
1.0300000,1.0300000,1.0300000,-0.0316908
1.0550000,1.0550000,1.0550000,-0.0273198
1.0800000,1.0800000,1.0800000,-0.0236383
1.1050000,1.1050000,1.1050000,-0.0205244
1.1300000,1.1300000,1.1300000,-0.0178801
1.1550000,1.1550000,1.1550000,-0.0156259
1.1800000,1.1800000,1.1800000,-0.0136973
1.2050000,1.2050000,1.2050000,-0.0120415
1.2300000,1.2300000,1.2300000,-0.0106152
1.2550000,1.2550000,1.2550000,-0.0093826
1.2800000,1.2800000,1.2800000,-0.0083143
1.3050000,1.3050000,1.3050000,-0.0073855
1.3300000,1.3300000,1.3300000,-0.0065758
1.3550000,1.3550000,1.3550000,-0.0058681
1.3800000,1.3800000,1.3800000,-0.0052478
1.4050000,1.4050000,1.4050000,-0.0047028
1.4300000,1.4300000,1.4300000,-0.0042229
1.4550000,1.4550000,1.4550000,-0.0037993
1.4800000,1.4800000,1.4800000,-0.0034245
1.5050000,1.5050000,1.5050000,-0.0030922
1.5300000,1.5300000,1.5300000,-0.0027971
1.5550000,1.5550000,1.5550000,-0.0025343
1.5800000,1.5800000,1.5800000,-0.0022999
