# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
0.2250000,0.2250000,0.2250000,895.1400900
0.2500000,0.2500000,0.2500000,330.4929268
0.2750000,0.2750000,0.2750000,118.3423492
0.3000000,0.3000000,0.3000000,41.8772986
0.3250000,0.3250000,0.3250000,13.2733425
0.3500000,0.3500000,0.3500000,2.1656236
0.3750000,0.3750000,0.3750000,-0.8225974
0.4000000,0.4000000,0.4000000,-1.9024675
0.4250000,0.4250000,0.4250000,-2.3850489
0.4500000,0.4500000,0.4500000,-2.7183744
0.4750000,0.4750000,0.4750000,-2.8205814
0.5000000,0.5000000,0.5000000,-2.6132892
0.5250000,0.5250000,0.5250000,-2.2884532
0.5500000,0.5500000,0.5500000,-1.9014715
0.5750000,0.5750000,0.5750000,-1.5106693
0.6000000,0.6000000,0.6000000,-1.1745568
0.6250000,0.6250000,0.6250000,-0.9101537
0.6500000,0.6500000,0.6500000,-0.7086009
0.6750000,0.6750000,0.6750000,-0.5559095
0.7000000,0.7000000,0.7000000,-0.4398272
0.7250000,0.7250000,0.7250000,-0.3509448
0.7500000,0.7500000,0.7500000,-0.2823183
0.7750000,0.7750000,0.7750000,-0.2288743
0.8000000,0.8000000,0.8000000,-0.1869026
0.8250000,0.8250000,0.8250000,-0.1536736
0.8500000,0.8500000,0.8500000,-0.1271640
0.8750000,0.8750000,0.8750000,-0.1058617
0.9000000,0.9000000,0.9000000,-0.0886265
0.9250000,0.9250000,0.9250000,-0.0745920
0.9500000,0.9500000,0.9500000,-0.0630944
0.9750000,0.9750000,0.9750000,-0.0536210
1.0000000,1.0000000,1.0000000,-0.0457733
1.0250000,1.0250000,1.0250000,-0.0392388
1.0500000,1.0500000,1.0500000,-0.0337716
1.0750000,1.0750000,1.0750000,-0.0291762
1.1000000,1.1000000,1.1000000,-0.0252968
1.1250000,1.1250000,1.1250000,-0.0220082
1.1500000,1.1500000,1.1500000,-0.0192096
1.1750000,1.1750000,1.1750000,-0.0168189
1.2000000,1.2000000,1.2000000,-0.0147693
1.2250000,1.2250000,1.2250000,-0.0130063
1.2500000,1.2500000,1.2500000,-0.0114847
1.2750000,1.2750000,1.2750000,-0.0101674
1.3000000,1.3000000,1.3000000,-0.0090236
1.3250000,1.3250000,1.3250000,-0.0080276
1.3500000,1.3500000,1.3500000,-0.0071578
1.3750000,1.3750000,1.3750000,-0.0063963
1.4000000,1.4000000,1.4000000,-0.0057279
1.4250000,1.4250000,1.4250000,-0.0051398
1.4500000,1.4500000,1.4500000,-0.0046211
1.4750000,1.4750000,1.4750000,-0.0041626
1.5000000,1.5000000,1.5000000,-0.0037565
1.5250000,1.5250000,1.5250000,-0.0033959
1.5500000,1.5500000,1.5500000,-0.0030752
1.5750000,1.5750000,1.5750000,-0.0027893
