# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,135022311465976.2812500,91609723056280190976.0000000,58691971400890662912.0000000,370049531880069529600.0000000,5639467469178762240.0000000,260444109024804241408.0000000,4734834043956000456704.0000000,48858978572316102885376.0000000,344484118822378534862848.0000000
0.0025000,0.0025000,0.0025000,inf,nan,10262854293226.8867188,2954961621142094336.0000000,1893167200453674240.0000000,11936311217019768832.0000000,181906563508875424.0000000,8400880617592039424.0000000,152726724006265716736.0000000,1575994357308302295040.0000000,11111673704998275907584.0000000
0.0050000,0.0050000,0.0050000,inf,nan,1387706996137.3610840,205235093910785888.0000000,131488796739534912.0000000,829029364768724992.0000000,12634211608429868.0000000,583478144543549184.0000000,10607543385447804928.0000000,109459746697090891776.0000000,771754659879279656960.0000000
0.0075000,0.0075000,0.0075000,inf,nan,270350404859.5540161,23179953088669720.0000000,14850794169039290.0000000,93633410655346688.0000000,1426951024838257.5000000,65900016370847048.0000000,1198052216713746176.0000000,12362758036826171392.0000000,87164609942676504576.0000000
0.0100000,0.0100000,0.0100000,inf,nan,67942463280.6658783,3663514277060574.5000000,2347118481463412.5000000,14798448351016750.0000000,225524841931638.5937500,10415277853419812.0000000,189348159184111776.0000000,1953892699189940480.0000000,13776076062018142208.0000000
0.0125000,0.0125000,0.0125000,inf,nan,21434384942.3896332,740615407806831.8750000,474493060165037.8125000,2991651771886847.5000000,45592059271534.7343750,2105550777295107.5000000,38278591690885832.0000000,394998617058723456.0000000,2784969204784180224.0000000
0.0150000,0.0150000,0.0150000,inf,nan,14263493973.2894669,180716773875971.5625000,115780542968028.4218750,729989765140863.8750000,11124868064231.1718750,513773203929565.8750000,9340318611627026.0000000,96383194576789792.0000000,679557389582478080.0000000
0.0175000,0.0175000,0.0175000,inf,nan,5174310547.9109859,51155566995429.4375000,32774042353341.7578125,206638492026772.1250000,3149119924625.6342773,145433984132960.9375000,2643967783122760.0000000,27283230250803300.0000000,192362588225037024.0000000
0.0200000,0.0200000,0.0200000,inf,nan,2087734252.4174919,16329882793801.5898438,10462131174931.0761719,65963154108035.3203125,1005261820485.1975098,46425446617506.1093750,844007632759438.0000000,8709355320255781.0000000,61406003691955512.0000000
0.0225000,0.0225000,0.0225000,inf,nan,924287990.2022103,5756876878670.3828125,3688281087041.2011719,23254410084414.9804688,354391082015.1749878,16366657777044.8320312,297543404065673.0000000,3070364748856835.5000000,21647851458934540.0000000
0.0250000,0.0250000,0.0250000,inf,nan,452172264.7750275,2205993691717.7675781,1413322592574.0014648,8910923423659.4941406,135799974348.8773804,6271586018984.9189453,114016517891178.8906250,1176541990145567.2500000,8295303190272590.0000000
0.0275000,0.0275000,0.0275000,inf,nan,260236983.5905497,907547338913.0928955,581441828419.2430420,3665960842109.0932617,55868123967.2622223,2580135350821.9716797,46906494244696.5312500,484030418622634.1875000,3412695149635919.0000000
0.0300000,0.0300000,0.0300000,inf,nan,136215228.4989550,396942015537.4446411,254310317452.7169800,1603414228434.1345215,24435485804.6003990,1128496961991.2500000,20515921182173.9140625,211704815263796.0937500,1492641761571592.2500000
0.0325000,0.0325000,0.0325000,inf,nan,73279261.3799412,183124612298.8748474,117323098140.0032806,739716939741.9255371,11272996339.2403107,520619243158.1310425,9464791490452.9492188,97667668151025.4375000,688613753430663.8750000
0.0350000,0.0350000,0.0350000,inf,nan,41045826.2512425,88536365286.4063873,56722889631.7880402,357635642346.0276489,5450201857.4022455,251707081488.4518127,4576005849995.1796875,47220048133879.5156250,332928778678951.0625000
0.0375000,0.0375000,0.0375000,inf,nan,23825550.5323777,44619776145.4628677,28586688029.2554512,180238207543.3923035,2746729435.4108014,126853215822.6172180,2306179275149.1250000,23797594603581.0898438,167786897908635.0937500
0.0400000,0.0400000,0.0400000,inf,nan,14278765.7759377,23335524086.3288116,14950431658.8761139,94262195718.4593201,1436490533.2881532,66342548100.3191986,1206103009502.6782227,12445852174877.2148438,87750530613533.0156250
0.0425000,0.0425000,0.0425000,inf,nan,8810990.0615748,12616756307.6563663,8083203156.2613907,50964580333.8231277,776655532.4110900,35869309089.3605499,652103132055.9645996,6729099251096.8203125,47444107968615.0234375
0.0450000,0.0450000,0.0450000,inf,nan,5589289.5920088,7029394496.4818506,4503530839.6927395,28394860177.3217239,432705590.1407775,19984543801.6211433,363319826979.5007935,3749129589093.4868164,26433595283203.1406250
0.0475000,0.0475000,0.0475000,inf,nan,3645031.9272072,4024666200.7110214,2578483145.7966213,16257481596.8776608,247739926.8179083,11442151489.1382408,208019977459.8488770,2146582611915.9855957,15134712036927.0039062
0.0500000,0.0500000,0.0500000,inf,nan,2450131.9263281,2362408030.0868120,1513520094.1314373,9542906663.9014969,145415036.2913837,6716375572.3054428,122105793524.3998718,1260029993839.5590820,8884004781518.4414062
0.0525000,0.0525000,0.0525000,inf,nan,1709127.0806709,1418765834.3297291,908954865.1403109,5731126991.3361654,87327030.9300821,4033612154.0105057,73333377291.4080505,756745294722.2067871,5335558984688.2890625
0.0550000,0.0550000,0.0550000,inf,nan,1210742.1930603,870252229.8775864,557537720.7612203,3515440855.6814370,53562387.1832576,2474193177.6692023,44983269366.9333267,464199529427.2233276,3272945087800.5571289
0.0575000,0.0575000,0.0575000,inf,nan,874693.3721525,544410076.6767571,348780008.5992244,2199220858.1699362,33504877.0237511,1547826225.7628922,28142003904.3918839,290414154308.3431396,2047660873063.7443848
0.0600000,0.0600000,0.0600000,inf,nan,661974.8127306,346926209.5864608,222257845.5150695,1401495910.2055914,21348738.2584397,986380545.4599520,17934986859.1560898,185087950930.7013550,1305053449065.7546387
0.0625000,0.0625000,0.0625000,inf,nan,533726.2647093,224996858.1315878,144141308.2600550,908968862.0141248,13843478.1717138,639735762.2040545,11633039390.2250156,120058352685.2937927,846560271189.4667969
0.0650000,0.0650000,0.0650000,inf,nan,443001.4320110,148409166.0024498,95073863.9669133,599596837.0519282,9129268.8836422,421997051.8298731,7674596549.8663721,79211463775.9348602,558568923571.1353760
0.0675000,0.0675000,0.0675000,inf,nan,397424.3100475,99524316.2217415,63754824.9254399,402128866.7268496,6120319.0295102,283017375.0256110,5147984986.5928831,53139656604.1447601,374750082833.0335083
0.0700000,0.0700000,0.0700000,inf,nan,365840.1527462,67849645.1032310,43461847.1776051,274180370.5602018,4170739.7313330,192966105.5341930,3510882403.6946836,36246659694.3737335,255646710087.4447632
0.0725000,0.0725000,0.0725000,inf,nan,372571.1051547,47033472.9882008,30125599.4524345,190094005.6426556,2889550.6699830,133785390.4527667,2434995133.1079645,25144777737.3957901,177373524011.1499329
0.0750000,0.0750000,0.0750000,inf,nan,418366.7421594,32930634.4227304,21096842.5868581,133032214.3432981,2025768.5459666,93628985.4991743,1702303973.1410205,17566401258.7201958,123853911784.1674347
0.0775000,0.0775000,0.0775000,inf,nan,510059.3496647,23209156.4354699,14868772.1959985,93760234.0347546,1427576.8045741,65989114.9471594,1199762315.3791325,12380422090.6528664,87288816102.2600250
