# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol],UMincarbring(d)[kj/mol]
0.0000000,0.0000000,0.0000000,40129828.8572514,40129828.8572514
0.0050000,0.0050000,0.0050000,26472089.4039303,26472089.4039303
0.0100000,0.0100000,0.0100000,17763158.4618807,17763158.4618807
0.0150000,0.0150000,0.0150000,12245964.7171057,12245964.7171057
0.0200000,0.0200000,0.0200000,8611580.3961056,8611580.3961056
0.0250000,0.0250000,0.0250000,6093245.6178117,6093245.6178117
0.0300000,0.0300000,0.0300000,4409446.1403525,4409446.1403525
0.0350000,0.0350000,0.0350000,3266979.7997142,3266979.7997142
0.0400000,0.0400000,0.0400000,2399767.2435369,2399767.2435369
0.0450000,0.0450000,0.0450000,1760445.7957378,1760445.7957378
0.0500000,0.0500000,0.0500000,1316335.8123964,1316335.8123964
0.0550000,0.0550000,0.0550000,1007183.6590907,1007183.6590907
0.0600000,0.0600000,0.0600000,791632.7706656,791632.7706656
0.0650000,0.0650000,0.0650000,641780.7325332,641780.7325332
0.0700000,0.0700000,0.0700000,538875.1572420,538875.1572420
0.0750000,0.0750000,0.0750000,468643.5691967,468643.5691967
0.0800000,0.0800000,0.0800000,423082.2013336,423082.2013336
0.0850000,0.0850000,0.0850000,398893.0978907,398893.0978907
0.0900000,0.0900000,0.0900000,393396.2994246,393396.2994246
0.0950000,0.0950000,0.0950000,405883.3868560,405883.3868560
0.1000000,0.1000000,0.1000000,437460.0083791,437460.0083791
0.1050000,0.1050000,0.1050000,491140.3237510,491140.3237510
0.1100000,0.1100000,0.1100000,564887.2774767,564887.2774767
0.1150000,0.1150000,0.1150000,542996.7786651,542996.7786651
0.1200000,0.1200000,0.1200000,468171.9482379,468171.9482379
0.1250000,0.1250000,0.1250000,420303.1002230,420303.1002230
0.1300000,0.1300000,0.1300000,394201.3153999,394201.3153999
0.1350000,0.1350000,0.1350000,387443.4144538,387443.4144538
0.1400000,0.1400000,0.1400000,399763.7774959,399763.7774959
0.1450000,0.1450000,0.1450000,432754.4928120,432754.4928120
0.1500000,0.1500000,0.1500000,445960.3629002,445960.3629002
0.1550000,0.1550000,0.1550000,380975.5596571,380975.5596571
0.1600000,0.1600000,0.1600000,344803.3650842,344803.3650842
0.1650000,0.1650000,0.1650000,337043.1860499,337043.1860499
0.1700000,0.1700000,0.1700000,353873.5165855,353873.5165855
0.1750000,0.1750000,0.1750000,373371.5916498,373371.5916498
0.1800000,0.1800000,0.1800000,400618.9969964,400618.9969964
0.1850000,0.1850000,0.1850000,329742.5824253,329742.5824253
0.1900000,0.1900000,0.1900000,272195.3907705,272195.3907705
0.1950000,0.1950000,0.1950000,228364.1032838,228364.1032838
0.2000000,0.2000000,0.2000000,194696.8780489,194696.8780489
0.2050000,0.2050000,0.2050000,168731.8283409,168731.8283409
0.2100000,0.2100000,0.2100000,148719.0117401,148719.0117401
0.2150000,0.2150000,0.2150000,133369.8913983,133369.8913983
0.2200000,0.2200000,0.2200000,121691.0527267,121691.0527267
0.2250000,0.2250000,0.2250000,112848.9631485,112848.9631485
0.2300000,0.2300000,0.2300000,104843.9915256,104843.9915256
0.2350000,0.2350000,0.2350000,83617.6255705,83617.6255705
0.2400000,0.2400000,0.2400000,63026.0478665,63026.0478665
0.2450000,0.2450000,0.2450000,47720.9543955,47720.9543955
0.2500000,0.2500000,0.2500000,36354.0778223,36354.0778223
0.2550000,0.2550000,0.2550000,27843.2067232,27843.2067232
0.2600000,0.2600000,0.2600000,21299.4747663,21299.4747663
0.2650000,0.2650000,0.2650000,16353.9466106,16353.9466106
0.2700000,0.2700000,0.2700000,12631.3055421,12631.3055421
0.2750000,0.2750000,0.2750000,9805.5662904,9805.5662904
0.2800000,0.2800000,0.2800000,7641.8006452,7641.8006452
0.2850000,0.2850000,0.2850000,5975.7621631,5975.7621631
0.2900000,0.2900000,0.2900000,4688.9552124,4688.9552124
0.2950000,0.2950000,0.2950000,3690.1699554,3690.1699554
0.3000000,0.3000000,0.3000000,2911.5963309,2911.5963309
0.3050000,0.3050000,0.3050000,2302.3690885,2302.3690885
0.3100000,0.3100000,0.3100000,1849.3104719,1824.0362901
0.3150000,0.3150000,0.3150000,1472.5040387,1447.3327229
0.3200000,0.3200000,0.3200000,1174.8406015,1149.8529110
0.3250000,0.3250000,0.3250000,939.0817209,914.3536595
0.3300000,0.3300000,0.3300000,751.8736032,727.5032519
0.3350000,0.3350000,0.3350000,602.8383201,578.9515337
0.3400000,0.3400000,0.3400000,483.9109120,460.6331319
0.3450000,0.3450000,0.3450000,388.8325010,366.2417625
0.3500000,0.3500000,0.3500000,312.7098110,290.8312068
0.3550000,0.3550000,0.3550000,251.6589608,230.5108081
0.3600000,0.3600000,0.3600000,202.5351919,182.2119895
0.3650000,0.3650000,0.3650000,162.7678144,143.5084589
0.3700000,0.3700000,0.3700000,130.4219143,112.4772228
0.3750000,0.3750000,0.3750000,104.1714974,87.5907652
0.3800000,0.3800000,0.3800000,82.9884640,67.6135327
0.3850000,0.3850000,0.3850000,65.9691560,51.0300129
0.3900000,0.3900000,0.3900000,52.3324836,37.8942916
0.3950000,0.3950000,0.3950000,41.4282376,27.4870781
0.4000000,0.4000000,0.4000000,32.7249786,19.2602459
0.4050000,0.4050000,0.4050000,25.7916953,12.7713031
0.4100000,0.4100000,0.4100000,20.2800618,7.6683179
0.4150000,0.4150000,0.4150000,15.9081874,3.6719410
0.4200000,0.4200000,0.4200000,12.4462412,0.5577760
0.4250000,0.4250000,0.4250000,9.7049827,-1.8521937
0.4300000,0.4300000,0.4300000,7.5285150,-3.6964692
0.4350000,0.4350000,0.4350000,5.7913430,-5.0883100
0.4400000,0.4400000,0.4400000,4.3971300,-6.1186170
0.4450000,0.4450000,0.4450000,3.2752130,-6.8604524
0.4500000,0.4500000,0.4500000,2.3731956,-7.3726125
0.4550000,0.4550000,0.4550000,1.6477552,-7.7024594
0.4600000,0.4600000,0.4600000,1.0574025,-7.8881714
0.4650000,0.4650000,0.4650000,0.5602033,-7.9605372
0.4700000,0.4700000,0.4700000,0.1177745,-7.9444289
0.4750000,0.4750000,0.4750000,-0.2969778,-7.8599491
0.4800000,0.4800000,0.4800000,-0.6949170,-7.9283136
0.4850000,0.4850000,0.4850000,-1.0730873,-8.1820625
0.4900000,0.4900000,0.4900000,-1.4222714,-8.3400383
0.4950000,0.4950000,0.4950000,-1.7342150,-8.3699895
0.5000000,0.5000000,0.5000000,-2.0052662,-8.3032311
0.5050000,0.5050000,0.5050000,-2.2365071,-8.1643460
0.5100000,0.5100000,0.5100000,-2.4321902,-7.9726129
0.5150000,0.5150000,0.5150000,-2.5981461,-7.8847875
0.5200000,0.5200000,0.5200000,-2.7406336,-7.8854975
0.5250000,0.5250000,0.5250000,-2.8653536,-7.7991577
0.5300000,0.5300000,0.5300000,-2.9765634,-7.6490576
0.5350000,0.5350000,0.5350000,-3.0766256,-7.4531678
0.5400000,0.5400000,0.5400000,-3.1662428,-7.3105760
0.5450000,0.5450000,0.5450000,-3.2451579,-7.3369358
0.5500000,0.5500000,0.5500000,-3.3128174,-7.3022358
0.5550000,0.5550000,0.5550000,-3.3687139,-7.2005234
0.5600000,0.5600000,0.5600000,-3.4124870,-7.0489259
0.5650000,0.5650000,0.5650000,-3.4440101,-6.8637652
0.5700000,0.5700000,0.5700000,-3.4636008,-6.6816825
0.5750000,0.5750000,0.5750000,-3.4722231,-6.4744232
0.5800000,0.5800000,0.5800000,-3.4713872,-6.5933765
0.5850000,0.5850000,0.5850000,-3.4626887,-6.6578307
0.5900000,0.5900000,0.5900000,-3.4472824,-6.6365471
0.5950000,0.5950000,0.5950000,-3.4256304,-6.5505266
0.6000000,0.6000000,0.6000000,-3.3975843,-6.4163429
0.6050000,0.6050000,0.6050000,-3.3626325,-6.2470605
0.6100000,0.6100000,0.6100000,-3.3201884,-6.0529596
0.6150000,0.6150000,0.6150000,-3.2698925,-5.8421073
0.6200000,0.6200000,0.6200000,-3.2118434,-5.6208210
0.6250000,0.6250000,0.6250000,-3.1466349,-5.3941367
0.6300000,0.6300000,0.6300000,-3.0752085,-5.1815358
0.6350000,0.6350000,0.6350000,-2.9986601,-4.9894880
0.6400000,0.6400000,0.6400000,-2.9181036,-4.7936465
0.6450000,0.6450000,0.6450000,-2.8345779,-4.5956283
0.6500000,0.6500000,0.6500000,-2.7489596,-4.4731609
0.6550000,0.6550000,0.6550000,-2.6619016,-4.3484345
0.6600000,0.6600000,0.6600000,-2.5738436,-4.2110052
0.6650000,0.6650000,0.6650000,-2.4850862,-4.0646117
0.6700000,0.6700000,0.6700000,-2.3958771,-3.9114897
0.6750000,0.6750000,0.6750000,-2.3064770,-3.8346131
0.6800000,0.6800000,0.6800000,-2.2171957,-3.7655963
0.6850000,0.6850000,0.6850000,-2.1284021,-3.6745654
0.6900000,0.6900000,0.6900000,-2.0405136,-3.5671639
0.6950000,0.6950000,0.6950000,-1.9539686,-3.4681781
0.7000000,0.7000000,0.7000000,-1.8691939,-3.4364200
0.7050000,0.7050000,0.7050000,-1.7865754,-3.3760411
0.7100000,0.7100000,0.7100000,-1.7064373,-3.2947445
0.7150000,0.7150000,0.7150000,-1.6290322,-3.2497381
0.7200000,0.7200000,0.7200000,-1.5545399,-3.1983822
0.7250000,0.7250000,0.7250000,-1.4830725,-3.1255931
0.7300000,0.7300000,0.7300000,-1.4146832,-3.0374504
0.7350000,0.7350000,0.7350000,-1.3493765,-2.9391451
0.7400000,0.7400000,0.7400000,-1.2871181,-2.8341901
0.7450000,0.7450000,0.7450000,-1.2278440,-2.7251633
0.7500000,0.7500000,0.7500000,-1.1714685,-2.6141189
0.7550000,0.7550000,0.7550000,-1.1178910,-2.5027902
0.7600000,0.7600000,0.7600000,-1.0670009,-2.3924896
0.7650000,0.7650000,0.7650000,-1.0186818,-2.2841976
0.7700000,0.7700000,0.7700000,-0.9728149,-2.1790427
0.7750000,0.7750000,0.7750000,-0.9292812,-2.0800026
0.7800000,0.7800000,0.7800000,-0.8879632,-1.9857962
0.7850000,0.7850000,0.7850000,-0.8487462,-1.8941828
0.7900000,0.7900000,0.7900000,-0.8115193,-1.8055494
0.7950000,0.7950000,0.7950000,-0.7761758,-1.7201538
0.8000000,0.8000000,0.8000000,-0.7426137,-1.6381533
0.8050000,0.8050000,0.8050000,-0.7107357,-1.5596276
0.8100000,0.8100000,0.8100000,-0.6804494,-1.4845964
0.8150000,0.8150000,0.8150000,-0.6516672,-1.4130343
0.8200000,0.8200000,0.8200000,-0.6243062,-1.3448818
0.8250000,0.8250000,0.8250000,-0.5982881,-1.2800544
0.8300000,0.8300000,0.8300000,-0.5735392,-1.2184497
0.8350000,0.8350000,0.8350000,-0.5499897,-1.1599529
0.8400000,0.8400000,0.8400000,-0.5275741,-1.1044413
0.8450000,0.8450000,0.8450000,-0.5062306,-1.0517874
0.8500000,0.8500000,0.8500000,-0.4859010,-1.0018619
0.8550000,0.8550000,0.8550000,-0.4665306,-0.9545355
0.8600000,0.8600000,0.8600000,-0.4480677,-0.9096805
0.8650000,0.8650000,0.8650000,-0.4304640,-0.8671719
0.8700000,0.8700000,0.8700000,-0.4136738,-0.8268881
0.8750000,0.8750000,0.8750000,-0.3976541,-0.7887119
0.8800000,0.8800000,0.8800000,-0.3823644,-0.7525304
0.8850000,0.8850000,0.8850000,-0.3677666,-0.7182356
0.8900000,0.8900000,0.8900000,-0.3538248,-0.6857244
0.8950000,0.8950000,0.8950000,-0.3405053,-0.6548985
0.9000000,0.9000000,0.9000000,-0.3277761,-0.6256647
0.9050000,0.9050000,0.9050000,-0.3156072,-0.5979345
0.9100000,0.9100000,0.9100000,-0.3039703,-0.5716242
0.9150000,0.9150000,0.9150000,-0.2928386,-0.5466544
0.9200000,0.9200000,0.9200000,-0.2821870,-0.5229505
0.9250000,0.9250000,0.9250000,-0.2719916,-0.5004418
0.9300000,0.9300000,0.9300000,-0.2622300,-0.4790616
0.9350000,0.9350000,0.9350000,-0.2528809,-0.4587473
0.9400000,0.9400000,0.9400000,-0.2439243,-0.4394396
0.9450000,0.9450000,0.9450000,-0.2353412,-0.4210828
0.9500000,0.9500000,0.9500000,-0.2271137,-0.4036245
0.9550000,0.9550000,0.9550000,-0.2192249,-0.3870153
0.9600000,0.9600000,0.9600000,-0.2116587,-0.3712086
0.9650000,0.9650000,0.9650000,-0.2043998,-0.3561608
0.9700000,0.9700000,0.9700000,-0.1974341,-0.3418307
0.9750000,0.9750000,0.9750000,-0.1907477,-0.3281794
0.9800000,0.9800000,0.9800000,-0.1843279,-0.3151706
0.9850000,0.9850000,0.9850000,-0.1781624,-0.3027697
0.9900000,0.9900000,0.9900000,-0.1722396,-0.2909446
0.9950000,0.9950000,0.9950000,-0.1665484,-0.2796648
