# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,192352599.7801926
0.0050000,0.0050000,0.0050000,187366135.7747703
0.0100000,0.0100000,0.0100000,173286851.5043545
0.0150000,0.0150000,0.0150000,152469484.5783588
0.0200000,0.0200000,0.0200000,128026574.2080295
0.0250000,0.0250000,0.0250000,103006830.2686362
0.0300000,0.0300000,0.0300000,79781000.7997948
0.0350000,0.0350000,0.0350000,59781410.2558389
0.0400000,0.0400000,0.0400000,43557954.1262595
0.0450000,0.0450000,0.0450000,31013502.2052172
0.0500000,0.0500000,0.0500000,21679300.3337909
0.0550000,0.0550000,0.0550000,14942500.5815894
0.0600000,0.0600000,0.0600000,10194968.8102393
0.0650000,0.0650000,0.0650000,6909832.6669915
0.0700000,0.0700000,0.0700000,4667189.7325508
0.0750000,0.0750000,0.0750000,3150781.5058197
0.0800000,0.0800000,0.0800000,2131750.6308589
0.0850000,0.0850000,0.0850000,1449192.3489148
0.0900000,0.0900000,0.0900000,992310.6598012
0.0950000,0.0950000,0.0950000,685946.2731362
0.1000000,0.1000000,0.1000000,479652.0497996
0.1050000,0.1050000,0.1050000,339817.1929572
0.1100000,0.1100000,0.1100000,244161.1693057
0.1150000,0.1150000,0.1150000,177963.2245000
0.1200000,0.1200000,0.1200000,131515.8765034
0.1250000,0.1250000,0.1250000,96840.5859824
0.1300000,0.1300000,0.1300000,71654.5924153
0.1350000,0.1350000,0.1350000,53514.8338286
0.1400000,0.1400000,0.1400000,40218.0471647
0.1450000,0.1450000,0.1450000,29878.5132359
0.1500000,0.1500000,0.1500000,22346.1362743
0.1550000,0.1550000,0.1550000,16809.4128908
0.1600000,0.1600000,0.1600000,12706.9668120
0.1650000,0.1650000,0.1650000,9645.9843107
0.1700000,0.1700000,0.1700000,7348.3687603
0.1750000,0.1750000,0.1750000,5614.9691308
0.1800000,0.1800000,0.1800000,4301.6182837
0.1850000,0.1850000,0.1850000,3302.9190020
0.1900000,0.1900000,0.1900000,2541.1442654
0.1950000,0.1950000,0.1950000,1958.5418876
0.2000000,0.2000000,0.2000000,1522.1730147
0.2050000,0.2050000,0.2050000,1179.0913965
0.2100000,0.2100000,0.2100000,915.0366424
0.2150000,0.2150000,0.2150000,711.4432590
0.2200000,0.2200000,0.2200000,554.2029000
0.2250000,0.2250000,0.2250000,432.5665396
0.2300000,0.2300000,0.2300000,338.3246125
0.2350000,0.2350000,0.2350000,265.1910051
0.2400000,0.2400000,0.2400000,208.3404456
0.2450000,0.2450000,0.2450000,164.0635479
0.2500000,0.2500000,0.2500000,129.5093342
0.2550000,0.2550000,0.2550000,102.4887656
0.2600000,0.2600000,0.2600000,81.3210412
0.2650000,0.2650000,0.2650000,64.7126990
0.2700000,0.2700000,0.2700000,51.6629460
0.2750000,0.2750000,0.2750000,41.3901671
0.2800000,0.2800000,0.2800000,33.2768834
0.2850000,0.2850000,0.2850000,26.8325562
0.2900000,0.2900000,0.2900000,21.6729042
0.2950000,0.2950000,0.2950000,17.5090230
0.3000000,0.3000000,0.3000000,14.1341626
0.3050000,0.3050000,0.3050000,11.4013820
0.3100000,0.3100000,0.3100000,9.1986773
0.3150000,0.3150000,0.3150000,7.4316805
0.3200000,0.3200000,0.3200000,6.0163731
0.3250000,0.3250000,0.3250000,4.8784284
0.3300000,0.3300000,0.3300000,3.9553902
0.3350000,0.3350000,0.3350000,3.1988988
0.3400000,0.3400000,0.3400000,2.5745560
0.3450000,0.3450000,0.3450000,2.0582324
0.3500000,0.3500000,0.3500000,1.6303753
0.3550000,0.3550000,0.3550000,1.2717342
0.3600000,0.3600000,0.3600000,0.9626721
0.3650000,0.3650000,0.3650000,0.6852751
0.3700000,0.3700000,0.3700000,0.4260392
0.3750000,0.3750000,0.3750000,0.1776152
0.3800000,0.3800000,0.3800000,-0.0611065
0.3850000,0.3850000,0.3850000,-0.2865017
0.3900000,0.3900000,0.3900000,-0.4924674
0.3950000,0.3950000,0.3950000,-0.6727367
0.4000000,0.4000000,0.4000000,-0.8227751
0.4050000,0.4050000,0.4050000,-0.9407603
0.4100000,0.4100000,0.4100000,-1.0275312
0.4150000,0.4150000,0.4150000,-1.0858801
0.4200000,0.4200000,0.4200000,-1.1196772
0.4250000,0.4250000,0.4250000,-1.1331375
0.4300000,0.4300000,0.4300000,-1.1303307
0.4350000,0.4350000,0.4350000,-1.1149135
0.4400000,0.4400000,0.4400000,-1.0900185
0.4450000,0.4450000,0.4450000,-1.0582428
0.4500000,0.4500000,0.4500000,-1.0216870
0.4550000,0.4550000,0.4550000,-0.9820184
0.4600000,0.4600000,0.4600000,-0.9405387
0.4650000,0.4650000,0.4650000,-0.8982493
0.4700000,0.4700000,0.4700000,-0.8559091
0.4750000,0.4750000,0.4750000,-0.8140837
0.4800000,0.4800000,0.4800000,-0.7731857
0.4850000,0.4850000,0.4850000,-0.7335086
0.4900000,0.4900000,0.4900000,-0.6952527
0.4950000,0.4950000,0.4950000,-0.6585470
0.5000000,0.5000000,0.5000000,-0.6234656
0.5050000,0.5050000,0.5050000,-0.5900413
0.5100000,0.5100000,0.5100000,-0.5582756
0.5150000,0.5150000,0.5150000,-0.5281472
0.5200000,0.5200000,0.5200000,-0.4996180
0.5250000,0.5250000,0.5250000,-0.4726381
0.5300000,0.5300000,0.5300000,-0.4471498
0.5350000,0.5350000,0.5350000,-0.4230900
0.5400000,0.5400000,0.5400000,-0.4003929
0.5450000,0.5450000,0.5450000,-0.3789915
0.5500000,0.5500000,0.5500000,-0.3588187
0.5550000,0.5550000,0.5550000,-0.3398084
0.5600000,0.5600000,0.5600000,-0.3218962
0.5650000,0.5650000,0.5650000,-0.3050197
0.5700000,0.5700000,0.5700000,-0.2891190
0.5750000,0.5750000,0.5750000,-0.2741368
0.5800000,0.5800000,0.5800000,-0.2600185
0.5850000,0.5850000,0.5850000,-0.2467124
0.5900000,0.5900000,0.5900000,-0.2341693
0.5950000,0.5950000,0.5950000,-0.2223430
0.6000000,0.6000000,0.6000000,-0.2111898
0.6050000,0.6050000,0.6050000,-0.2006688
0.6100000,0.6100000,0.6100000,-0.1907412
0.6150000,0.6150000,0.6150000,-0.1813708
0.6200000,0.6200000,0.6200000,-0.1725237
0.6250000,0.6250000,0.6250000,-0.1641679
0.6300000,0.6300000,0.6300000,-0.1562736
0.6350000,0.6350000,0.6350000,-0.1488127
0.6400000,0.6400000,0.6400000,-0.1417591
0.6450000,0.6450000,0.6450000,-0.1350881
0.6500000,0.6500000,0.6500000,-0.1287769
0.6550000,0.6550000,0.6550000,-0.1228039
0.6600000,0.6600000,0.6600000,-0.1171489
0.6650000,0.6650000,0.6650000,-0.1117931
0.6700000,0.6700000,0.6700000,-0.1067189
0.6750000,0.6750000,0.6750000,-0.1019097
0.6800000,0.6800000,0.6800000,-0.0973501
0.6850000,0.6850000,0.6850000,-0.0930256
0.6900000,0.6900000,0.6900000,-0.0889225
0.6950000,0.6950000,0.6950000,-0.0850282
0.7000000,0.7000000,0.7000000,-0.0813307
0.7050000,0.7050000,0.7050000,-0.0778189
0.7100000,0.7100000,0.7100000,-0.0744822
0.7150000,0.7150000,0.7150000,-0.0713109
0.7200000,0.7200000,0.7200000,-0.0682957
0.7250000,0.7250000,0.7250000,-0.0654279
0.7300000,0.7300000,0.7300000,-0.0626995
0.7350000,0.7350000,0.7350000,-0.0601027
0.7400000,0.7400000,0.7400000,-0.0576304
0.7450000,0.7450000,0.7450000,-0.0552759
0.7500000,0.7500000,0.7500000,-0.0530328
0.7550000,0.7550000,0.7550000,-0.0508952
0.7600000,0.7600000,0.7600000,-0.0488574
0.7650000,0.7650000,0.7650000,-0.0469141
0.7700000,0.7700000,0.7700000,-0.0450605
0.7750000,0.7750000,0.7750000,-0.0432918
0.7800000,0.7800000,0.7800000,-0.0416036
0.7850000,0.7850000,0.7850000,-0.0399918
0.7900000,0.7900000,0.7900000,-0.0384524
0.7950000,0.7950000,0.7950000,-0.0369818
0.8000000,0.8000000,0.8000000,-0.0355764
0.8050000,0.8050000,0.8050000,-0.0342330
0.8100000,0.8100000,0.8100000,-0.0329485
0.8150000,0.8150000,0.8150000,-0.0317200
0.8200000,0.8200000,0.8200000,-0.0305446
0.8250000,0.8250000,0.8250000,-0.0294198
0.8300000,0.8300000,0.8300000,-0.0283432
0.8350000,0.8350000,0.8350000,-0.0273123
0.8400000,0.8400000,0.8400000,-0.0263249
0.8450000,0.8450000,0.8450000,-0.0253790
0.8500000,0.8500000,0.8500000,-0.0244726
0.8550000,0.8550000,0.8550000,-0.0236038
0.8600000,0.8600000,0.8600000,-0.0227708
0.8650000,0.8650000,0.8650000,-0.0219720
0.8700000,0.8700000,0.8700000,-0.0212058
0.8750000,0.8750000,0.8750000,-0.0204706
0.8800000,0.8800000,0.8800000,-0.0197650
0.8850000,0.8850000,0.8850000,-0.0190877
0.8900000,0.8900000,0.8900000,-0.0184374
0.8950000,0.8950000,0.8950000,-0.0178129
0.9000000,0.9000000,0.9000000,-0.0172129
0.9050000,0.9050000,0.9050000,-0.0166364
0.9100000,0.9100000,0.9100000,-0.0160824
0.9150000,0.9150000,0.9150000,-0.0155498
0.9200000,0.9200000,0.9200000,-0.0150378
0.9250000,0.9250000,0.9250000,-0.0145453
0.9300000,0.9300000,0.9300000,-0.0140716
0.9350000,0.9350000,0.9350000,-0.0136158
0.9400000,0.9400000,0.9400000,-0.0131773
0.9450000,0.9450000,0.9450000,-0.0127551
0.9500000,0.9500000,0.9500000,-0.0123486
0.9550000,0.9550000,0.9550000,-0.0119573
0.9600000,0.9600000,0.9600000,-0.0115803
0.9650000,0.9650000,0.9650000,-0.0112172
0.9700000,0.9700000,0.9700000,-0.0108673
0.9750000,0.9750000,0.9750000,-0.0105301
0.9800000,0.9800000,0.9800000,-0.0102051
0.9850000,0.9850000,0.9850000,-0.0098918
0.9900000,0.9900000,0.9900000,-0.0095896
0.9950000,0.9950000,0.9950000,-0.0092982
1.0000000,1.0000000,1.0000000,-0.0090171
1.0050000,1.0050000,1.0050000,-0.0087459
1.0100000,1.0100000,1.0100000,-0.0084841
1.0150000,1.0150000,1.0150000,-0.0082315
1.0200000,1.0200000,1.0200000,-0.0079876
1.0250000,1.0250000,1.0250000,-0.0077522
1.0300000,1.0300000,1.0300000,-0.0075248
1.0350000,1.0350000,1.0350000,-0.0073051
1.0400000,1.0400000,1.0400000,-0.0070930
1.0450000,1.0450000,1.0450000,-0.0068880
1.0500000,1.0500000,1.0500000,-0.0066899
1.0550000,1.0550000,1.0550000,-0.0064984
1.0600000,1.0600000,1.0600000,-0.0063133
1.0650000,1.0650000,1.0650000,-0.0061343
1.0700000,1.0700000,1.0700000,-0.0059613
1.0750000,1.0750000,1.0750000,-0.0057939
1.0800000,1.0800000,1.0800000,-0.0056320
1.0850000,1.0850000,1.0850000,-0.0054753
1.0900000,1.0900000,1.0900000,-0.0053237
1.0950000,1.0950000,1.0950000,-0.0051771
1.1000000,1.1000000,1.1000000,-0.0050351
1.1050000,1.1050000,1.1050000,-0.0048976
1.1100000,1.1100000,1.1100000,-0.0047645
1.1150000,1.1150000,1.1150000,-0.0046356
1.1200000,1.1200000,1.1200000,-0.0045108
1.1250000,1.1250000,1.1250000,-0.0043899
1.1300000,1.1300000,1.1300000,-0.0042728
1.1350000,1.1350000,1.1350000,-0.0041593
1.1400000,1.1400000,1.1400000,-0.0040493
1.1450000,1.1450000,1.1450000,-0.0039427
1.1500000,1.1500000,1.1500000,-0.0038393
1.1550000,1.1550000,1.1550000,-0.0037391
1.1600000,1.1600000,1.1600000,-0.0036420
1.1650000,1.1650000,1.1650000,-0.0035478
1.1700000,1.1700000,1.1700000,-0.0034564
1.1750000,1.1750000,1.1750000,-0.0033678
1.1800000,1.1800000,1.1800000,-0.0032818
1.1850000,1.1850000,1.1850000,-0.0031983
1.1900000,1.1900000,1.1900000,-0.0031174
1.1950000,1.1950000,1.1950000,-0.0030388
1.2000000,1.2000000,1.2000000,-0.0029625
1.2050000,1.2050000,1.2050000,-0.0028885
1.2100000,1.2100000,1.2100000,-0.0028166
1.2150000,1.2150000,1.2150000,-0.0027468
1.2200000,1.2200000,1.2200000,-0.0026790
1.2250000,1.2250000,1.2250000,-0.0026131
1.2300000,1.2300000,1.2300000,-0.0025492
1.2350000,1.2350000,1.2350000,-0.0024870
1.2400000,1.2400000,1.2400000,-0.0024267
1.2450000,1.2450000,1.2450000,-0.0023680
1.2500000,1.2500000,1.2500000,-0.0023110
1.2550000,1.2550000,1.2550000,-0.0022555
