# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol],UMinmethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,15192368.4480133,15192368.4480133
0.0050000,0.0050000,0.0050000,10781079.3705244,10781079.3705244
0.0100000,0.0100000,0.0100000,8687907.1727622,8687907.1727622
0.0150000,0.0150000,0.0150000,7455910.5460866,7455910.5460866
0.0200000,0.0200000,0.0200000,6685323.5061877,6685323.5061877
0.0250000,0.0250000,0.0250000,6229650.4494724,6229650.4494724
0.0300000,0.0300000,0.0300000,4364906.9187524,4364906.9187524
0.0350000,0.0350000,0.0350000,2973377.9767549,2973377.9767549
0.0400000,0.0400000,0.0400000,2042814.3712707,2042814.3712707
0.0450000,0.0450000,0.0450000,1421029.4717531,1421029.4717531
0.0500000,0.0500000,0.0500000,1004211.1119458,1004211.1119458
0.0550000,0.0550000,0.0550000,722919.1993861,722919.1993861
0.0600000,0.0600000,0.0600000,531297.5743652,531297.5743652
0.0650000,0.0650000,0.0650000,399279.2286002,399279.2286002
0.0700000,0.0700000,0.0700000,307189.2953034,307189.2953034
0.0750000,0.0750000,0.0750000,242116.8940766,242116.8940766
0.0800000,0.0800000,0.0800000,195526.5979232,195526.5979232
0.0850000,0.0850000,0.0850000,161709.4498688,161709.4498688
0.0900000,0.0900000,0.0900000,136789.2621385,136789.2621385
0.0950000,0.0950000,0.0950000,118085.1625918,118085.1625918
0.1000000,0.1000000,0.1000000,103688.9514483,103688.9514483
0.1050000,0.1050000,0.1050000,92319.9465502,92319.9465502
0.1100000,0.1100000,0.1100000,83022.9263479,83022.9263479
0.1150000,0.1150000,0.1150000,75122.6113011,75122.6113011
0.1200000,0.1200000,0.1200000,68151.4885526,68151.4885526
0.1250000,0.1250000,0.1250000,61798.6215729,61798.6215729
0.1300000,0.1300000,0.1300000,55870.9788383,55870.9788383
0.1350000,0.1350000,0.1350000,50262.5203298,50262.5203298
0.1400000,0.1400000,0.1400000,44928.6247352,44928.6247352
0.1450000,0.1450000,0.1450000,39864.8216709,39864.8216709
0.1500000,0.1500000,0.1500000,35066.7082875,35066.7082875
0.1550000,0.1550000,0.1550000,30600.3370001,30600.3370001
0.1600000,0.1600000,0.1600000,26492.6073474,26492.6073474
0.1650000,0.1650000,0.1650000,22758.3408487,22758.3408487
0.1700000,0.1700000,0.1700000,19040.1495409,19040.1495409
0.1750000,0.1750000,0.1750000,14874.4677996,14874.4677996
0.1800000,0.1800000,0.1800000,10718.4198732,10718.4198732
0.1850000,0.1850000,0.1850000,7782.5831460,7782.5831460
0.1900000,0.1900000,0.1900000,5692.1679262,5692.1679262
0.1950000,0.1950000,0.1950000,4192.0853250,4192.0853250
0.2000000,0.2000000,0.2000000,3107.4261263,3107.4261263
0.2050000,0.2050000,0.2050000,2317.3587168,2317.3587168
0.2100000,0.2100000,0.2100000,1759.6507254,1737.7820862
0.2150000,0.2150000,0.2150000,1331.3786070,1309.7221812
0.2200000,0.2200000,0.2200000,1012.9323162,991.5180041
0.2250000,0.2250000,0.2250000,774.7023083,753.5237650
0.2300000,0.2300000,0.2300000,595.4640401,574.4921109
0.2350000,0.2350000,0.2350000,459.8755436,439.0878684
0.2400000,0.2400000,0.2400000,356.7336168,336.1670772
0.2450000,0.2450000,0.2450000,277.8024064,257.5775343
0.2500000,0.2500000,0.2500000,217.0627712,197.3170960
0.2550000,0.2550000,0.2550000,170.1384924,150.9390405
0.2600000,0.2600000,0.2600000,133.7984287,115.1014618
0.2650000,0.2650000,0.2650000,105.5987344,87.3489638
0.2700000,0.2700000,0.2700000,83.6680909,65.8170458
0.2750000,0.2750000,0.2750000,66.5735334,49.0838136
0.2800000,0.2800000,0.2800000,53.2206083,36.0665765
0.2850000,0.2850000,0.2850000,42.7712272,25.9369674
0.2900000,0.2900000,0.2900000,34.5774924,18.0583206
0.2950000,0.2950000,0.2950000,28.1324775,11.9392101
0.3000000,0.3000000,0.3000000,23.0360465,7.1987890
0.3050000,0.3050000,0.3050000,18.9713770,3.5407958
0.3100000,0.3100000,0.3100000,15.6898184,0.7339617
0.3150000,0.3150000,0.3150000,13.0031872,-1.4028313
0.3200000,0.3200000,0.3200000,10.7774683,-3.0118454
0.3250000,0.3250000,0.3250000,8.9203265,-4.2051230
0.3300000,0.3300000,0.3300000,7.3649455,-5.0711177
0.3350000,0.3350000,0.3350000,6.0586701,-5.6798104
0.3400000,0.3400000,0.3400000,4.9583785,-6.0872593
0.3450000,0.3450000,0.3450000,4.0286235,-6.3367289
0.3500000,0.3500000,0.3500000,3.2399440,-6.4632349
0.3550000,0.3550000,0.3550000,2.5675865,-6.4946206
0.3600000,0.3600000,0.3600000,1.9911855,-6.4530340
0.3650000,0.3650000,0.3650000,1.4949336,-6.3690656
0.3700000,0.3700000,0.3700000,1.0673297,-6.2732103
0.3750000,0.3750000,0.3750000,0.7001851,-6.2862456
0.3800000,0.3800000,0.3800000,0.3873116,-6.2392948
0.3850000,0.3850000,0.3850000,0.1233614,-6.1460076
0.3900000,0.3900000,0.3900000,-0.0970073,-6.0174255
0.3950000,0.3950000,0.3950000,-0.2794815,-5.9487872
0.4000000,0.4000000,0.4000000,-0.4299309,-5.8987480
0.4050000,0.4050000,0.4050000,-0.5540264,-5.8071883
0.4100000,0.4100000,0.4100000,-0.6569270,-5.6839386
0.4150000,0.4150000,0.4150000,-0.7431043,-5.5369720
0.4200000,0.4200000,0.4200000,-0.8163121,-5.3862928
0.4250000,0.4250000,0.4250000,-0.8796949,-5.2491129
0.4300000,0.4300000,0.4300000,-0.9359516,-5.0961696
0.4350000,0.4350000,0.4350000,-0.9874535,-4.9323867
0.4400000,0.4400000,0.4400000,-1.0362150,-4.8022807
0.4450000,0.4450000,0.4450000,-1.0836854,-4.6767515
0.4500000,0.4500000,0.4500000,-1.1305591,-4.7594971
0.4550000,0.4550000,0.4550000,-1.1768848,-4.8135781
0.4600000,0.4600000,0.4600000,-1.2224932,-4.8118165
0.4650000,0.4650000,0.4650000,-1.2674320,-4.7665803
0.4700000,0.4700000,0.4700000,-1.3120308,-4.6878693
0.4750000,0.4750000,0.4750000,-1.3565794,-4.5837648
0.4800000,0.4800000,0.4800000,-1.4010167,-4.4607909
0.4850000,0.4850000,0.4850000,-1.4449350,-4.3344676
0.4900000,0.4900000,0.4900000,-1.4877534,-4.2061045
0.4950000,0.4950000,0.4950000,-1.5287977,-4.0989248
0.5000000,0.5000000,0.5000000,-1.5673068,-4.1697263
0.5050000,0.5050000,0.5050000,-1.6024664,-4.2057724
0.5100000,0.5100000,0.5100000,-1.6334499,-4.2181150
0.5150000,0.5150000,0.5150000,-1.6594671,-4.1811698
0.5200000,0.5200000,0.5200000,-1.6798279,-4.1862260
0.5250000,0.5250000,0.5250000,-1.6939580,-4.1484132
0.5300000,0.5300000,0.5300000,-1.7013702,-4.0842794
0.5350000,0.5350000,0.5350000,-1.7016549,-3.9912397
0.5400000,0.5400000,0.5400000,-1.6945216,-3.9459927
0.5450000,0.5450000,0.5450000,-1.6799132,-3.9208809
0.5500000,0.5500000,0.5500000,-1.6581749,-3.8572770
0.5550000,0.5550000,0.5550000,-1.6301569,-3.7654702
0.5600000,0.5600000,0.5600000,-1.5971371,-3.6535176
0.5650000,0.5650000,0.5650000,-1.5605814,-3.5277121
0.5700000,0.5700000,0.5700000,-1.5218837,-3.3929516
0.5750000,0.5750000,0.5750000,-1.4822253,-3.2530295
0.5800000,0.5800000,0.5800000,-1.4426066,-3.1127628
0.5850000,0.5850000,0.5850000,-1.4039436,-2.9734276
0.5900000,0.5900000,0.5900000,-1.3670707,-2.8409302
0.5950000,0.5950000,0.5950000,-1.3326345,-2.9049364
0.6000000,0.6000000,0.6000000,-1.3009794,-2.9201807
0.6050000,0.6050000,0.6050000,-1.2720873,-2.8979240
0.6100000,0.6100000,0.6100000,-1.2455815,-2.8534784
0.6150000,0.6150000,0.6150000,-1.2207830,-2.7890486
0.6200000,0.6200000,0.6200000,-1.1968260,-2.7090041
0.6250000,0.6250000,0.6250000,-1.1728415,-2.7240530
0.6300000,0.6300000,0.6300000,-1.1481368,-2.7410801
0.6350000,0.6350000,0.6350000,-1.1222631,-2.7213939
0.6400000,0.6400000,0.6400000,-1.0949489,-2.6746643
0.6450000,0.6450000,0.6450000,-1.0659984,-2.6374479
0.6500000,0.6500000,0.6500000,-1.0352709,-2.6266596
0.6550000,0.6550000,0.6550000,-1.0027376,-2.6171173
0.6600000,0.6600000,0.6600000,-0.9685371,-2.5791309
0.6650000,0.6650000,0.6650000,-0.9329749,-2.5203767
0.6700000,0.6700000,0.6700000,-0.8964729,-2.4468305
0.6750000,0.6750000,0.6750000,-0.8595013,-2.3646392
0.6800000,0.6800000,0.6800000,-0.8225185,-2.2804024
0.6850000,0.6850000,0.6850000,-0.7859313,-2.1970580
0.6900000,0.6900000,0.6900000,-0.7500743,-2.1138458
0.6950000,0.6950000,0.6950000,-0.7152061,-2.0292626
0.7000000,0.7000000,0.7000000,-0.6815134,-1.9424107
0.7050000,0.7050000,0.7050000,-0.6491211,-1.8546605
0.7100000,0.7100000,0.7100000,-0.6181036,-1.7724827
0.7150000,0.7150000,0.7150000,-0.5884952,-1.6904563
