# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,18163623083770.9726562,3372273576303945728.0000000,2214232927943517184.0000000,12864490716480563200.0000000,245241133036299040.0000000,9086679008476964864.0000000,145416066524857155584.0000000,1380802114395621031936.0000000,9181992844975598993408.0000000
0.0025000,0.0025000,0.0025000,inf,nan,2736012207932.3632812,281865262521306240.0000000,185072572284486368.0000000,1075254712887860608.0000000,20498027338487160.0000000,759493293848778112.0000000,12154333540788135936.0000000,115411796349654319104.0000000,767459925883719778304.0000000
0.0050000,0.0050000,0.0050000,inf,nan,654060561973.3176270,36063698005882312.0000000,23679403726841764.0000000,137575169713699392.0000000,2622652577533758.5000000,97174574111625856.0000000,1555105486515073280.0000000,14766545381149251584.0000000,98193877783693524992.0000000
0.0075000,0.0075000,0.0075000,inf,nan,191001476250.5444946,6234741612850534.0000000,4093727807982068.0000000,23784184288986844.0000000,453407763566858.3125000,16799673830239028.0000000,268848773656567584.0000000,2552860661817576960.0000000,16975892562621067264.0000000
0.0100000,0.0100000,0.0100000,inf,nan,60109037666.2948761,1348601926642713.7500000,885491255698406.5000000,5144623312779289.0000000,98074079806755.6718750,3633843084292263.5000000,58153168729175360.0000000,552194957525760192.0000000,3671960016906774528.0000000
0.0125000,0.0125000,0.0125000,inf,nan,21604899194.0945778,346913297795740.9375000,227783071237014.2187500,1323398872490282.0000000,25228496299232.3242188,934766948742369.0000000,14959275852015788.0000000,142046201587437088.0000000,944572141264772096.0000000
0.0150000,0.0150000,0.0150000,inf,nan,8627854013.7015228,102450894400642.3281250,67269197068393.4531250,390827918263834.4375000,7450511532533.1289062,276056620351282.0937500,4417793409136085.5000000,41949275075323912.0000000,278952314269328320.0000000
0.0175000,0.0175000,0.0175000,inf,nan,3753325795.1719327,33860800409841.5000000,22232981064978.8554688,129171607750222.9218750,2462450024239.3964844,91238818242457.9062500,1460114486791175.2500000,13864556190076370.0000000,92195873274890832.0000000
0.0200000,0.0200000,0.0200000,inf,nan,1752847088.5840759,12288594112358.9667969,8068683128969.9394531,46878323988863.5078125,893659755409.3544922,33111942641008.6328125,529897601894913.6875000,5031656952488969.0000000,33459275788219448.0000000
0.0225000,0.0225000,0.0225000,inf,nan,869103510.9099706,4826137780765.9160156,3168838822887.2485352,18410671937606.4843750,350969527013.4360352,13004157531024.1347656,208108379151671.8125000,1976098773563199.2500000,13140568804847440.0000000
0.0250000,0.0250000,0.0250000,inf,nan,453632656.2645062,2027832219143.4313965,1331473153821.7250977,7735742585932.0185547,147469180603.9759521,5464049045952.3398438,87442387992955.7031250,830311605997379.2500000,5521367182950515.0000000
0.0275000,0.0275000,0.0275000,inf,nan,247656004.5606942,903325262701.0739746,593122633408.0435791,3445991824448.9907227,65692043566.3699417,2434034991371.6738281,38952411088606.5312500,369873714307639.5000000,2459568923828935.5000000
0.0300000,0.0300000,0.0300000,inf,nan,140793146.3320125,423477726698.6417847,278055083321.0743408,1615477050471.3051758,30796283844.8546829,1141072820580.8425293,18260852033443.9140625,173396447402331.6562500,1153043613062891.7500000
0.0325000,0.0325000,0.0325000,inf,nan,83193567.6003135,207661987448.5343018,136350637075.1537933,792186444287.1610107,15101620688.1263256,559551373626.1104736,8954634115361.0410156,85028995820830.9375000,565421871955542.1250000
0.0350000,0.0350000,0.0350000,inf,nan,51216172.4828017,105982052159.7396088,69587679840.1605682,404299278440.5642090,7707211711.5619001,285571928706.6593628,4570078554898.6035156,43395323811887.5312500,288568224639064.7500000
0.0375000,0.0375000,0.0375000,inf,nan,33192590.8651044,56055006223.5549622,36805630694.0885391,213838236283.5690613,4076404601.6580653,151042059204.9977417,2417165607572.3549805,22952276065953.6640625,152626997409698.1250000
0.0400000,0.0400000,0.0400000,inf,nan,23215302.5365415,30615385975.9958153,20102005004.1083717,116791465663.9557343,2226383183.2909327,82494239776.4456787,1320178327635.6579590,12535800232020.1015625,83359999115510.5468750
0.0425000,0.0425000,0.0425000,inf,nan,17040347.2976688,17213529827.8948059,11302364139.7192268,65666191981.5065384,1251776080.6062293,46382518418.4971848,742273403109.6877441,7048285830214.4404297,46869378621402.2265625
0.0450000,0.0450000,0.0450000,inf,nan,11028700.3645009,9936889990.4463711,6524533932.8918505,37907316681.9164124,722608078.2542180,26775371781.8596001,428495086429.2598267,4068793429196.7080078,27056486229210.5898438
