# r[nm],d[nm],daligned[nm],Ucarbring(d)[kj/mol]
0.0000000,0.0000000,0.0000000,53654357833.9835281
0.0050000,0.0050000,0.0050000,18204178854.0064278
0.0100000,0.0100000,0.0100000,6748417983.4311085
0.0150000,0.0150000,0.0150000,2705186126.4404345
0.0200000,0.0200000,0.0200000,1169608743.2691498
0.0250000,0.0250000,0.0250000,552529936.8110839
0.0300000,0.0300000,0.0300000,297465385.4187694
0.0350000,0.0350000,0.0350000,196233352.9429519
0.0400000,0.0400000,0.0400000,109533381.4058267
0.0450000,0.0450000,0.0450000,65862766.9125447
0.0500000,0.0500000,0.0500000,42899645.4176641
0.0550000,0.0550000,0.0550000,30124873.2471206
0.0600000,0.0600000,0.0600000,22014273.6508365
0.0650000,0.0650000,0.0650000,14760658.3285872
0.0700000,0.0700000,0.0700000,9148351.4552360
0.0750000,0.0750000,0.0750000,5827636.4641596
0.0800000,0.0800000,0.0800000,3819134.9625003
0.0850000,0.0850000,0.0850000,2578072.1403613
0.0900000,0.0900000,0.0900000,1795467.6864885
0.0950000,0.0950000,0.0950000,1292626.1707272
0.1000000,0.1000000,0.1000000,955007.9916977
0.1050000,0.1050000,0.1050000,711943.6276627
0.1100000,0.1100000,0.1100000,523999.4130377
0.1150000,0.1150000,0.1150000,393660.3388957
0.1200000,0.1200000,0.1200000,293090.4666082
0.1250000,0.1250000,0.1250000,216167.8317723
0.1300000,0.1300000,0.1300000,160946.9620347
0.1350000,0.1350000,0.1350000,121347.0144141
0.1400000,0.1400000,0.1400000,92706.8573258
0.1450000,0.1450000,0.1450000,70330.2648004
0.1500000,0.1500000,0.1500000,52430.8429123
0.1550000,0.1550000,0.1550000,39438.0634106
0.1600000,0.1600000,0.1600000,29912.8754717
0.1650000,0.1650000,0.1650000,22814.5526365
0.1700000,0.1700000,0.1700000,17482.4558912
0.1750000,0.1750000,0.1750000,13484.2993662
0.1800000,0.1800000,0.1800000,10462.8421642
0.1850000,0.1850000,0.1850000,8162.6648202
0.1900000,0.1900000,0.1900000,6399.5109233
0.1950000,0.1950000,0.1950000,5039.3147836
0.2000000,0.2000000,0.2000000,3983.7214643
0.2050000,0.2050000,0.2050000,3108.5215452
0.2100000,0.2100000,0.2100000,2416.6411279
0.2150000,0.2150000,0.2150000,1884.0230291
0.2200000,0.2200000,0.2200000,1487.4053028
0.2250000,0.2250000,0.2250000,1167.5774108
0.2300000,0.2300000,0.2300000,918.2854784
0.2350000,0.2350000,0.2350000,723.3083217
0.2400000,0.2400000,0.2400000,570.3415620
0.2450000,0.2450000,0.2450000,449.9681699
0.2500000,0.2500000,0.2500000,354.8725425
0.2550000,0.2550000,0.2550000,279.4319750
0.2600000,0.2600000,0.2600000,219.5152488
0.2650000,0.2650000,0.2650000,172.0092971
0.2700000,0.2700000,0.2700000,134.4113474
0.2750000,0.2750000,0.2750000,104.6872099
0.2800000,0.2800000,0.2800000,81.2046652
0.2850000,0.2850000,0.2850000,62.6652310
0.2900000,0.2900000,0.2900000,48.0388113
0.2950000,0.2950000,0.2950000,36.5081198
0.3000000,0.3000000,0.3000000,27.4223403
0.3050000,0.3050000,0.3050000,20.2592661
0.3100000,0.3100000,0.3100000,14.5983290
0.3150000,0.3150000,0.3150000,10.1054662
0.3200000,0.3200000,0.3200000,6.5246438
0.3250000,0.3250000,0.3250000,3.6673635
0.3300000,0.3300000,0.3300000,1.3960241
0.3350000,0.3350000,0.3350000,-0.3949180
0.3400000,0.3400000,0.3400000,-1.7936836
0.3450000,0.3450000,0.3450000,-2.8790348
0.3500000,0.3500000,0.3500000,-3.7218519
0.3550000,0.3550000,0.3550000,-4.3824888
0.3600000,0.3600000,0.3600000,-4.9071311
0.3650000,0.3650000,0.3650000,-5.3271171
0.3700000,0.3700000,0.3700000,-5.6629894
0.3750000,0.3750000,0.3750000,-5.9302466
0.3800000,0.3800000,0.3800000,-6.1421467
0.3850000,0.3850000,0.3850000,-6.3089655
0.3900000,0.3900000,0.3900000,-6.4374865
0.3950000,0.3950000,0.3950000,-6.5332180
0.4000000,0.4000000,0.4000000,-6.6029636
0.4050000,0.4050000,0.4050000,-6.6545603
0.4100000,0.4100000,0.4100000,-6.6944091
0.4150000,0.4150000,0.4150000,-6.7257029
0.4200000,0.4200000,0.4200000,-6.7487573
0.4250000,0.4250000,0.4250000,-6.7625503
0.4300000,0.4300000,0.4300000,-6.7660803
0.4350000,0.4350000,0.4350000,-6.7592179
0.4400000,0.4400000,0.4400000,-6.7428851
0.4450000,0.4450000,0.4450000,-6.7178219
0.4500000,0.4500000,0.4500000,-6.6827110
0.4550000,0.4550000,0.4550000,-6.6339391
0.4600000,0.4600000,0.4600000,-6.5674270
0.4650000,0.4650000,0.4650000,-6.4805905
0.4700000,0.4700000,0.4700000,-6.3729703
0.4750000,0.4750000,0.4750000,-6.2458763
0.4800000,0.4800000,0.4800000,-6.1020108
0.4850000,0.4850000,0.4850000,-5.9453672
0.4900000,0.4900000,0.4900000,-5.7809436
0.4950000,0.4950000,0.4950000,-5.6138488
0.5000000,0.5000000,0.5000000,-5.4480451
0.5050000,0.5050000,0.5050000,-5.2854611
0.5100000,0.5100000,0.5100000,-5.1260493
0.5150000,0.5150000,0.5150000,-4.9686540
0.5200000,0.5200000,0.5200000,-4.8119935
0.5250000,0.5250000,0.5250000,-4.6551983
0.5300000,0.5300000,0.5300000,-4.4978235
0.5350000,0.5350000,0.5350000,-4.3396030
0.5400000,0.5400000,0.5400000,-4.1802820
0.5450000,0.5450000,0.5450000,-4.0196758
0.5500000,0.5500000,0.5500000,-3.8578521
0.5550000,0.5550000,0.5550000,-3.6952591
0.5600000,0.5600000,0.5600000,-3.5327173
0.5650000,0.5650000,0.5650000,-3.3713009
0.5700000,0.5700000,0.5700000,-3.2121776
0.5750000,0.5750000,0.5750000,-3.0564655
0.5800000,0.5800000,0.5800000,-2.9051359
0.5850000,0.5850000,0.5850000,-2.7589627
0.5900000,0.5900000,0.5900000,-2.6185101
0.5950000,0.5950000,0.5950000,-2.4841454
0.6000000,0.6000000,0.6000000,-2.3560652
0.6050000,0.6050000,0.6050000,-2.2343259
0.6100000,0.6100000,0.6100000,-2.1188746
0.6150000,0.6150000,0.6150000,-2.0095770
0.6200000,0.6200000,0.6200000,-1.9062403
0.6250000,0.6250000,0.6250000,-1.8086328
0.6300000,0.6300000,0.6300000,-1.7164981
0.6350000,0.6350000,0.6350000,-1.6295671
0.6400000,0.6400000,0.6400000,-1.5475660
0.6450000,0.6450000,0.6450000,-1.4702226
0.6500000,0.6500000,0.6500000,-1.3972706
0.6550000,0.6550000,0.6550000,-1.3284524
0.6600000,0.6600000,0.6600000,-1.2635214
0.6650000,0.6650000,0.6650000,-1.2022424
0.6700000,0.6700000,0.6700000,-1.1443929
0.6750000,0.6750000,0.6750000,-1.0897629
0.6800000,0.6800000,0.6800000,-1.0381546
0.6850000,0.6850000,0.6850000,-0.9893825
0.6900000,0.6900000,0.6900000,-0.9432725
0.6950000,0.6950000,0.6950000,-0.8996617
0.7000000,0.7000000,0.7000000,-0.8583978
0.7050000,0.7050000,0.7050000,-0.8193382
0.7100000,0.7100000,0.7100000,-0.7823497
0.7150000,0.7150000,0.7150000,-0.7473080
0.7200000,0.7200000,0.7200000,-0.7140967
0.7250000,0.7250000,0.7250000,-0.6826072
0.7300000,0.7300000,0.7300000,-0.6527379
0.7350000,0.7350000,0.7350000,-0.6243940
0.7400000,0.7400000,0.7400000,-0.5974866
0.7450000,0.7450000,0.7450000,-0.5719328
0.7500000,0.7500000,0.7500000,-0.5476549
0.7550000,0.7550000,0.7550000,-0.5245801
0.7600000,0.7600000,0.7600000,-0.5026406
0.7650000,0.7650000,0.7650000,-0.4817724
0.7700000,0.7700000,0.7700000,-0.4619158
0.7750000,0.7750000,0.7750000,-0.4430148
0.7800000,0.7800000,0.7800000,-0.4250170
0.7850000,0.7850000,0.7850000,-0.4078729
0.7900000,0.7900000,0.7900000,-0.3915363
0.7950000,0.7950000,0.7950000,-0.3759637
0.8000000,0.8000000,0.8000000,-0.3611144
0.8050000,0.8050000,0.8050000,-0.3469499
0.8100000,0.8100000,0.8100000,-0.3334341
0.8150000,0.8150000,0.8150000,-0.3205331
0.8200000,0.8200000,0.8200000,-0.3082149
0.8250000,0.8250000,0.8250000,-0.2964495
0.8300000,0.8300000,0.8300000,-0.2852084
0.8350000,0.8350000,0.8350000,-0.2744650
0.8400000,0.8400000,0.8400000,-0.2641941
0.8450000,0.8450000,0.8450000,-0.2543719
0.8500000,0.8500000,0.8500000,-0.2449761
0.8550000,0.8550000,0.8550000,-0.2359855
0.8600000,0.8600000,0.8600000,-0.2273800
0.8650000,0.8650000,0.8650000,-0.2191409
0.8700000,0.8700000,0.8700000,-0.2112504
0.8750000,0.8750000,0.8750000,-0.2036915
0.8800000,0.8800000,0.8800000,-0.1964483
0.8850000,0.8850000,0.8850000,-0.1895058
0.8900000,0.8900000,0.8900000,-0.1828498
0.8950000,0.8950000,0.8950000,-0.1764666
0.9000000,0.9000000,0.9000000,-0.1703436
0.9050000,0.9050000,0.9050000,-0.1644685
0.9100000,0.9100000,0.9100000,-0.1588300
0.9150000,0.9150000,0.9150000,-0.1534171
0.9200000,0.9200000,0.9200000,-0.1482195
0.9250000,0.9250000,0.9250000,-0.1432275
0.9300000,0.9300000,0.9300000,-0.1384317
0.9350000,0.9350000,0.9350000,-0.1338234
0.9400000,0.9400000,0.9400000,-0.1293941
0.9450000,0.9450000,0.9450000,-0.1251359
0.9500000,0.9500000,0.9500000,-0.1210413
0.9550000,0.9550000,0.9550000,-0.1171030
0.9600000,0.9600000,0.9600000,-0.1133143
0.9650000,0.9650000,0.9650000,-0.1096687
0.9700000,0.9700000,0.9700000,-0.1061599
0.9750000,0.9750000,0.9750000,-0.1027822
0.9800000,0.9800000,0.9800000,-0.0995299
0.9850000,0.9850000,0.9850000,-0.0963977
0.9900000,0.9900000,0.9900000,-0.0933805
0.9950000,0.9950000,0.9950000,-0.0904736
1.0000000,1.0000000,1.0000000,-0.0876722
1.0050000,1.0050000,1.0050000,-0.0849721
1.0100000,1.0100000,1.0100000,-0.0823690
1.0150000,1.0150000,1.0150000,-0.0798589
1.0200000,1.0200000,1.0200000,-0.0774382
1.0250000,1.0250000,1.0250000,-0.0751030
1.0300000,1.0300000,1.0300000,-0.0728500
1.0350000,1.0350000,1.0350000,-0.0706759
1.0400000,1.0400000,1.0400000,-0.0685775
1.0450000,1.0450000,1.0450000,-0.0665518
