# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,41669046.8510116,41669046.8510116
0.0050000,0.0050000,0.0050000,24957348.4364778,24957348.4364778
0.0100000,0.0100000,0.0100000,15897049.5140913,15897049.5140913
0.0150000,0.0150000,0.0150000,10715103.5721392,10715103.5721392
0.0200000,0.0200000,0.0200000,7404507.7678608,7404507.7678608
0.0250000,0.0250000,0.0250000,4950599.9012841,4950599.9012841
0.0300000,0.0300000,0.0300000,3264777.4260439,3264777.4260439
0.0350000,0.0350000,0.0350000,2172668.4763314,2172668.4763314
0.0400000,0.0400000,0.0400000,1463248.8660872,1463248.8660872
0.0450000,0.0450000,0.0450000,1000779.6024228,1000779.6024228
0.0500000,0.0500000,0.0500000,698061.2364337,698061.2364337
0.0550000,0.0550000,0.0550000,499010.9025496,499010.9025496
0.0600000,0.0600000,0.0600000,367447.7636900,367447.7636900
0.0650000,0.0650000,0.0650000,279925.0393891,279925.0393891
0.0700000,0.0700000,0.0700000,221165.2848746,221165.2848746
0.0750000,0.0750000,0.0750000,179470.0815084,179470.0815084
0.0800000,0.0800000,0.0800000,148518.6873054,148518.6873054
0.0850000,0.0850000,0.0850000,123219.2112222,123219.2112222
0.0900000,0.0900000,0.0900000,102895.6377259,102895.6377259
0.0950000,0.0950000,0.0950000,87653.1227139,87653.1227139
0.1000000,0.1000000,0.1000000,75721.3622053,75721.3622053
0.1050000,0.1050000,0.1050000,60269.5366512,60269.5366512
0.1100000,0.1100000,0.1100000,48600.8010431,48600.8010431
0.1150000,0.1150000,0.1150000,39671.2720278,39671.2720278
0.1200000,0.1200000,0.1200000,32690.1468721,32690.1468721
0.1250000,0.1250000,0.1250000,27229.0640420,27229.0640420
0.1300000,0.1300000,0.1300000,22896.0180456,22896.0180456
0.1350000,0.1350000,0.1350000,19410.1689701,19410.1689701
0.1400000,0.1400000,0.1400000,16568.1098604,16568.1098604
0.1450000,0.1450000,0.1450000,14220.8752680,14220.8752680
0.1500000,0.1500000,0.1500000,12258.2157739,12258.2157739
0.1550000,0.1550000,0.1550000,10597.8113002,10597.8113002
0.1600000,0.1600000,0.1600000,9177.8272424,9177.8272424
0.1650000,0.1650000,0.1650000,7951.7051764,7951.7051764
0.1700000,0.1700000,0.1700000,6516.7797189,6516.7797189
0.1750000,0.1750000,0.1750000,5097.1104793,5097.1104793
0.1800000,0.1800000,0.1800000,4018.3821176,4018.3821176
0.1850000,0.1850000,0.1850000,3191.2065030,3191.2065030
0.1900000,0.1900000,0.1900000,2551.4341993,2551.4341993
0.1950000,0.1950000,0.1950000,2052.5942653,2052.5942653
0.2000000,0.2000000,0.2000000,1689.5620603,1660.7117044
0.2050000,0.2050000,0.2050000,1373.7661896,1345.1473087
0.2100000,0.2100000,0.2100000,1117.0318010,1088.1638713
0.2150000,0.2150000,0.2150000,913.9422748,885.0704540
0.2200000,0.2200000,0.2200000,752.4580401,723.5866226
0.2250000,0.2250000,0.2250000,621.8574360,594.4867495
0.2300000,0.2300000,0.2300000,482.2298018,456.7299936
0.2350000,0.2350000,0.2350000,374.6787147,349.3515535
0.2400000,0.2400000,0.2400000,292.6443531,267.6637426
0.2450000,0.2450000,0.2450000,229.8614380,205.3037595
0.2500000,0.2500000,0.2500000,181.7459375,156.4784879
0.2550000,0.2550000,0.2550000,144.7999802,119.2360853
0.2600000,0.2600000,0.2600000,116.1842707,90.8474572
0.2650000,0.2650000,0.2650000,93.4766586,69.2475852
0.2700000,0.2700000,0.2700000,74.2935145,52.8651420
0.2750000,0.2750000,0.2750000,56.5060961,35.7180235
0.2800000,0.2800000,0.2800000,37.9291220,16.4692771
0.2850000,0.2850000,0.2850000,22.0088606,1.0116805
0.2900000,0.2900000,0.2900000,9.5021817,-10.7963953
0.2950000,0.2950000,0.2950000,-0.1632274,-20.1408917
0.3000000,0.3000000,0.3000000,-7.5712475,-27.6349063
0.3050000,0.3050000,0.3050000,-13.2108808,-33.2095145
0.3100000,0.3100000,0.3100000,-17.4741904,-37.3021421
0.3150000,0.3150000,0.3150000,-20.6746347,-40.2484584
0.3200000,0.3200000,0.3200000,-23.0881643,-42.3316914
0.3250000,0.3250000,0.3250000,-24.9860952,-43.8627143
