# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,800427.0075402,692574536.7873272,443706421.9444082,2797677444.8127713,42625963.3902620,1969026720.6019905,692574304.6542394,692574768.9204149,816433737.7220869,516358033.9612650,14441315757.2807770
0.0025000,0.0025000,0.0025000,inf,nan,840923.1042465,684995225.7478961,438850592.9246889,2767061070.4381971,42159427.6116305,1947478661.9849265,684994993.9173555,684995457.5784366,807498951.7711254,510707179.1590428,14283277080.7077389
0.0050000,0.0050000,0.0050000,inf,nan,989410.5524117,667666439.8048556,427748586.6470251,2697061917.8321066,41092782.2990465,1898212680.8163176,667666208.7066156,667666670.9030956,787071106.4979066,497787475.4084674,13921948458.7980232
0.0075000,0.0075000,0.0075000,inf,nan,1274126.6027501,640184081.7614543,410141508.3053409,2586047686.4710093,39401152.2828907,1820079948.7910845,640183851.8753117,640184311.6475970,754673836.4468412,477297642.7418823,13348904103.9669075
0.0100000,0.0100000,0.0100000,inf,nan,1751574.2716168,604438839.0980312,387240666.6031525,2441655700.4676056,37200920.8198357,1718455679.7980111,604438610.8690742,604439067.3269881,712535957.3835179,450647308.0201173,12603567138.4967995
0.0125000,0.0125000,0.0125000,inf,nan,2522390.1397809,562196051.8729112,360177062.9896953,2271016962.4979653,34600754.7380299,1598358733.8375182,562195825.7262965,562196278.0195259,662738520.6686391,419152643.6886954,11722747097.9080467
0.0150000,0.0150000,0.0150000,inf,nan,3761575.5325644,515393451.5704364,330192144.6229041,2081958846.0431435,31719932.0839531,1465298082.4203503,515393227.9069784,515393675.2338944,607565799.3651469,384258350.8829494,10746848114.0608616
0.0175000,0.0175000,0.0175000,inf,nan,5775494.7099344,465983383.9833973,298536721.0606155,1882367764.2110462,28678629.8624982,1324824249.4371390,465983163.1758835,465983604.7909111,549319294.4498576,347420026.6276481,9716579073.6957169
0.0200000,0.0200000,0.0200000,inf,nan,9111137.8348917,415644950.2180079,266286552.1367237,1679026177.3182757,25580208.7854136,1181710796.6068966,415644732.2757375,415645168.1602783,489978395.4604208,309889546.7859274,8666950450.4674225
0.0225000,0.0225000,0.0225000,inf,nan,14771417.0194496,365979350.0469246,234467459.5869625,1478402415.1954658,22523223.3400343,1040510172.3546536,365979135.5440174,365979564.5498318,431430658.8197079,272860706.8594577,7631350975.4048338
0.0250000,0.0250000,0.0250000,inf,nan,24653888.1507494,318488914.6515137,204041947.2825273,1286564954.3120272,19600149.5809525,905493427.5352684,318488703.8573980,318489125.4456294,375447090.8188086,237453589.5743054,6641105580.6274719
0.0275000,0.0275000,0.0275000,inf,nan,42479785.5253941,274160175.6897583,175642053.6545079,1107498875.7035837,16871710.3828579,779465294.5971215,274159968.8392877,274160382.5402289,323190653.2562389,204403716.5534858,5716784851.4941940
0.0300000,0.0300000,0.0300000,inf,nan,75848477.2758330,233648206.3053881,149687461.1323594,943850353.2714230,14378225.1267310,664288171.7160116,233648003.5990435,233648409.0117327,275433571.7724292,174199486.1752674,4872048065.2713585
0.0325000,0.0325000,0.0325000,inf,nan,141008423.4488353,197308492.2658715,126405915.2444150,797055393.5320859,12141571.7793626,560972730.9951258,197308293.8705657,197308690.6611773,232594906.7838767,147105935.5183200,4114307733.7538657
0.0350000,0.0350000,0.0350000,inf,nan,274569340.8686942,165244904.3889854,105863959.3299758,667533615.8285174,10168140.0876850,469814302.6880874,165244710.4393691,165245098.3386017,194797105.2410440,123200506.8338444,3445729878.3264565
0.0375000,0.0375000,0.0375000,inf,nan,169841344.4962904,137364748.3197452,88002203.4723352,554910621.4556731,8452220.3911124,390549380.5308447,137364558.9199107,137364937.7195797,161930895.4414846,102414090.6291336,2864381878.0947275
0.0400000,0.0400000,0.0400000,inf,nan,93946208.3003545,113433680.1621045,72670507.4485066,458239821.3423621,6979384.1302358,322511745.9857115,113433495.3875867,113433864.9366223,133720023.7073649,84571968.7373972,2365377523.0004344
0.0425000,0.0425000,0.0425000,inf,nan,54949639.5515073,93125497.9729265,59659880.7505583,376203565.5028954,5729548.8849936,264774024.8793743,93125317.8729065,93125678.0729465,109779950.5306015,69430937.0194622,1941915224.5561230
0.0450000,0.0450000,0.0450000,inf,nan,34801062.0023547,76063964.1925776,48729277.0206380,307282082.2992471,4679552.8234379,216266588.2975639,76063788.7922050,76064139.5929502,89667152.4768674,56710486.6257019,1586150063.8418200
0.0475000,0.0475000,0.0475000,inf,nan,25361602.7660878,61855587.2661286,39626596.2697775,249885898.1828045,3805172.5961453,175870750.7189843,61855416.5688895,61855757.9633677,72917766.4326803,46117244.7638881,1289877329.2033970
0.0500000,0.0500000,0.0500000,inf,nan,20285839.1763340,50113570.7087886,32104028.3107050,202452579.0580016,3082597.5049499,142486857.3946635,50113404.6988588,50113736.7187185,59075821.6930234,37362830.2391877,1045031885.5745469
0.0525000,0.0525000,0.0525000,inf,nan,14119984.1204276,40473930.8612025,25928378.8819554,163511837.6573949,2489421.5883497,115080107.4515422,40473769.5057383,40474092.2166666,47712240.1967024,30175870.2581239,844024252.1932577
0.0550000,0.0550000,0.0550000,inf,nan,11354900.3479249,32605170.8308908,20887267.3992877,131724611.5655777,2005239.0410592,92708057.3144950,32605014.0822204,32605327.5795612,38436240.5438906,24309212.9625607,679942319.3274490
0.0575000,0.0575000,0.0575000,inf,nan,11072516.3224361,26212986.8862296,16792142.1414653,105902075.1261792,1611933.8479339,74534001.4239558,26212834.6839175,26213139.0885417,30900886.0759723,19543436.3434911,546649485.6616180
0.0600000,0.0600000,0.0600000,inf,nan,13181787.7040364,21041382.3244147,13478993.8111996,85010139.5093155,1293748.2784493,59830139.3984236,21041234.5971835,21041530.0516460,24804397.9463204,15687678.6999151,438807886.9956886
0.0625000,0.0625000,0.0625000,inf,nan,18376571.0562765,16871361.6026810,10807518.8462756,68164178.3267492,1037202.4375656,47973863.8563593,16871218.2701786,16871504.9351835,19888615.7115065,12578665.0312342,351851170.1954723
0.0650000,0.0650000,0.0650000,inf,nan,28463230.0972997,13518139.1188984,8659331.1166364,54617753.1789436,830922.3921603,38439825.3417709,13518000.0933073,13518278.1444894,15935706.9335606,10078626.0069978,281926295.4022377
0.0675000,0.0675000,0.0675000,inf,nan,35557763.2240965,10827564.1074658,6935671.4169828,43748172.6602646,665420.0533876,30789768.6136038,10827429.2949557,10827698.9199760,12763952.7085276,8072632.5011245,225818992.8889745
0.0700000,0.0700000,0.0700000,inf,nan,20388115.5770654,8672258.5652176,5554933.1137061,35040892.0827341,532855.4030986,24661553.0258558,8672127.8672436,8672389.2631916,10223194.9036659,6465716.1718820,180873235.8450577
0.0725000,0.0725000,0.0725000,inf,nan,12191337.3087985,6947798.3804194,4450215.4779635,28074087.6399817,426801.3879365,19758295.6828628,6947671.6948756,6947925.0659633,8190334.3241266,5180022.2524991,144911613.6282571
0.0750000,0.0750000,0.0750000,inf,nan,7611973.2057488,5569139.7712482,3567034.1878217,22504221.4175221,342023.9211038,15838211.9630351,5569016.9934825,5569262.5490139,6565118.0599686,4152145.2354814,116160819.6900302
0.0775000,0.0775000,0.0775000,inf,nan,5005447.7498239,4467399.8621938,2861258.7217916,18053036.8655770,274283.6898237,12705462.8163398,4467280.8858960,4467518.8384916,5266344.3046998,3330728.5891014,93184523.4269765
0.0800000,0.0800000,0.0800000,inf,nan,3538004.8869640,3587035.7757551,2297305.0741255,14496164.0042530,220162.4991316,10202135.0068059,3586920.4937268,3587151.0577834,4228536.9591084,2674361.5921970,74824551.3285927
0.0825000,0.0825000,0.0825000,inf,nan,2779297.0497717,2883424.6351201,1846585.3258526,11653344.0476463,176914.2984599,8201361.1172161,2883312.9399385,2883536.3303017,3399092.8445207,2149775.0734132,60150427.4195256
0.0850000,0.0850000,0.0850000,inf,nan,2523895.2910920,2320821.5344043,1486199.3715800,9380180.7765186,142339.4777972,6601514.0935091,2320713.3189886,2320929.7498201,2735874.4788815,1730318.9491184,48416794.6383827
