# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,57816703792185147392.0000000
0.0050000,0.0050000,0.0050000,163524733740375968.0000000
0.0100000,0.0100000,0.0100000,3230053379452592.5000000
0.0150000,0.0150000,0.0150000,168615633536343.4375000
0.0200000,0.0200000,0.0200000,15797419180463.9296875
0.0250000,0.0250000,0.0250000,2188290610095.8276367
0.0300000,0.0300000,0.0300000,401081399781.0748901
0.0350000,0.0350000,0.0350000,90730720355.6350861
0.0400000,0.0400000,0.0400000,24181603192.0345955
0.0450000,0.0450000,0.0450000,7349831534.3939629
0.0500000,0.0500000,0.0500000,2488032431.4140701
0.0550000,0.0550000,0.0550000,921701878.3072201
0.0600000,0.0600000,0.0600000,368830460.9329497
0.0650000,0.0650000,0.0650000,157994710.0193613
0.0700000,0.0700000,0.0700000,72114070.1807365
0.0750000,0.0750000,0.0750000,35112024.3950286
0.0800000,0.0800000,0.0800000,18364537.6095416
0.0850000,0.0850000,0.0850000,10149285.4742290
0.0900000,0.0900000,0.0900000,5674385.4328442
0.0950000,0.0950000,0.0950000,3345211.0766531
0.1000000,0.1000000,0.1000000,1946654.2901514
0.1050000,0.1050000,0.1050000,1166287.0374323
0.1100000,0.1100000,0.1100000,725392.2396173
0.1150000,0.1150000,0.1150000,457827.4043048
0.1200000,0.1200000,0.1200000,286376.3623157
0.1250000,0.1250000,0.1250000,183489.4501747
0.1300000,0.1300000,0.1300000,120259.5340779
0.1350000,0.1350000,0.1350000,80509.0563050
0.1400000,0.1400000,0.1400000,54973.1530789
0.1450000,0.1450000,0.1450000,37830.9259637
0.1500000,0.1500000,0.1500000,25822.1967949
0.1550000,0.1550000,0.1550000,17884.5680871
0.1600000,0.1600000,0.1600000,12514.1573428
0.1650000,0.1650000,0.1650000,8863.8346152
0.1700000,0.1700000,0.1700000,6349.4950623
0.1750000,0.1750000,0.1750000,4595.9052845
0.1800000,0.1800000,0.1800000,3358.5334586
0.1850000,0.1850000,0.1850000,2475.8384814
0.1900000,0.1900000,0.1900000,1855.0535797
0.1950000,0.1950000,0.1950000,1392.1742911
0.2000000,0.2000000,0.2000000,1052.4996620
0.2050000,0.2050000,0.2050000,801.1489207
0.2100000,0.2100000,0.2100000,613.7473202
0.2150000,0.2150000,0.2150000,473.0498943
0.2200000,0.2200000,0.2200000,366.7381288
0.2250000,0.2250000,0.2250000,285.9253607
0.2300000,0.2300000,0.2300000,224.1179809
0.2350000,0.2350000,0.2350000,176.4742947
0.2400000,0.2400000,0.2400000,139.3775328
0.2450000,0.2450000,0.2450000,110.2849140
0.2500000,0.2500000,0.2500000,87.4537872
0.2550000,0.2550000,0.2550000,69.5723291
0.2600000,0.2600000,0.2600000,55.5855229
0.2650000,0.2650000,0.2650000,44.6466811
0.2700000,0.2700000,0.2700000,36.0861600
0.2750000,0.2750000,0.2750000,29.3774797
0.2800000,0.2800000,0.2800000,24.1054258
0.2850000,0.2850000,0.2850000,19.9404703
0.2900000,0.2900000,0.2900000,16.6209975
0.2950000,0.2950000,0.2950000,13.9421781
0.3000000,0.3000000,0.3000000,11.7486161
0.3050000,0.3050000,0.3050000,9.9273109
0.3100000,0.3100000,0.3100000,8.3988425
0.3150000,0.3150000,0.3150000,7.1073030
0.3200000,0.3200000,0.3200000,6.0107968
0.3250000,0.3250000,0.3250000,5.0743018
0.3300000,0.3300000,0.3300000,4.2664889
0.3350000,0.3350000,0.3350000,3.5607945
0.3400000,0.3400000,0.3400000,2.9381322
0.3450000,0.3450000,0.3450000,2.3873911
0.3500000,0.3500000,0.3500000,1.9027140
0.3550000,0.3550000,0.3550000,1.4797971
0.3600000,0.3600000,0.3600000,1.1134942
0.3650000,0.3650000,0.3650000,0.7973417
0.3700000,0.3700000,0.3700000,0.5243031
0.3750000,0.3750000,0.3750000,0.2876014
0.3800000,0.3800000,0.3800000,0.0810934
0.3850000,0.3850000,0.3850000,-0.1005042
0.3900000,0.3900000,0.3900000,-0.2612258
0.3950000,0.3950000,0.3950000,-0.4036235
0.4000000,0.4000000,0.4000000,-0.5291300
0.4050000,0.4050000,0.4050000,-0.6387950
0.4100000,0.4100000,0.4100000,-0.7337319
0.4150000,0.4150000,0.4150000,-0.8150719
0.4200000,0.4200000,0.4200000,-0.8838404
0.4250000,0.4250000,0.4250000,-0.9411712
0.4300000,0.4300000,0.4300000,-0.9887162
0.4350000,0.4350000,0.4350000,-1.0286083
0.4400000,0.4400000,0.4400000,-1.0626608
0.4450000,0.4450000,0.4450000,-1.0914537
0.4500000,0.4500000,0.4500000,-1.1141976
0.4550000,0.4550000,0.4550000,-1.1294264
0.4600000,0.4600000,0.4600000,-1.1358827
0.4650000,0.4650000,0.4650000,-1.1330522
0.4700000,0.4700000,0.4700000,-1.1212502
0.4750000,0.4750000,0.4750000,-1.1014280
0.4800000,0.4800000,0.4800000,-1.0748978
0.4850000,0.4850000,0.4850000,-1.0430900
0.4900000,0.4900000,0.4900000,-1.0073860
0.4950000,0.4950000,0.4950000,-0.9690231
0.5000000,0.5000000,0.5000000,-0.9290530
0.5050000,0.5050000,0.5050000,-0.8883359
0.5100000,0.5100000,0.5100000,-0.8475529
0.5150000,0.5150000,0.5150000,-0.8072281
0.5200000,0.5200000,0.5200000,-0.7677537
0.5250000,0.5250000,0.5250000,-0.7294137
0.5300000,0.5300000,0.5300000,-0.6924053
0.5350000,0.5350000,0.5350000,-0.6568573
0.5400000,0.5400000,0.5400000,-0.6228456
0.5450000,0.5450000,0.5450000,-0.5904055
0.5500000,0.5500000,0.5500000,-0.5595418
0.5550000,0.5550000,0.5550000,-0.5302364
0.5600000,0.5600000,0.5600000,-0.5024550
0.5650000,0.5650000,0.5650000,-0.4761512
0.5700000,0.5700000,0.5700000,-0.4512712
0.5750000,0.5750000,0.5750000,-0.4277558
0.5800000,0.5800000,0.5800000,-0.4055430
0.5850000,0.5850000,0.5850000,-0.3845694
0.5900000,0.5900000,0.5900000,-0.3647719
0.5950000,0.5950000,0.5950000,-0.3460880
0.6000000,0.6000000,0.6000000,-0.3284569
0.6050000,0.6050000,0.6050000,-0.3118196
0.6100000,0.6100000,0.6100000,-0.2961196
0.6150000,0.6150000,0.6150000,-0.2813025
0.6200000,0.6200000,0.6200000,-0.2673170
0.6250000,0.6250000,0.6250000,-0.2541139
0.6300000,0.6300000,0.6300000,-0.2416470
0.6350000,0.6350000,0.6350000,-0.2298724
0.6400000,0.6400000,0.6400000,-0.2187488
0.6450000,0.6450000,0.6450000,-0.2082374
0.6500000,0.6500000,0.6500000,-0.1983015
0.6550000,0.6550000,0.6550000,-0.1889068
0.6600000,0.6600000,0.6600000,-0.1800210
0.6650000,0.6650000,0.6650000,-0.1716138
0.6700000,0.6700000,0.6700000,-0.1636568
0.6750000,0.6750000,0.6750000,-0.1561233
0.6800000,0.6800000,0.6800000,-0.1489883
0.6850000,0.6850000,0.6850000,-0.1422284
0.6900000,0.6900000,0.6900000,-0.1358217
0.6950000,0.6950000,0.6950000,-0.1297476
0.7000000,0.7000000,0.7000000,-0.1239868
0.7050000,0.7050000,0.7050000,-0.1185212
0.7100000,0.7100000,0.7100000,-0.1133338
0.7150000,0.7150000,0.7150000,-0.1084088
0.7200000,0.7200000,0.7200000,-0.1037313
0.7250000,0.7250000,0.7250000,-0.0992873
0.7300000,0.7300000,0.7300000,-0.0950636
0.7350000,0.7350000,0.7350000,-0.0910480
0.7400000,0.7400000,0.7400000,-0.0872289
0.7450000,0.7450000,0.7450000,-0.0835954
0.7500000,0.7500000,0.7500000,-0.0801374
0.7550000,0.7550000,0.7550000,-0.0768452
0.7600000,0.7600000,0.7600000,-0.0737100
0.7650000,0.7650000,0.7650000,-0.0707232
0.7700000,0.7700000,0.7700000,-0.0678768
0.7750000,0.7750000,0.7750000,-0.0651635
0.7800000,0.7800000,0.7800000,-0.0625761
0.7850000,0.7850000,0.7850000,-0.0601080
0.7900000,0.7900000,0.7900000,-0.0577531
0.7950000,0.7950000,0.7950000,-0.0555053
0.8000000,0.8000000,0.8000000,-0.0533592
0.8050000,0.8050000,0.8050000,-0.0513095
0.8100000,0.8100000,0.8100000,-0.0493514
0.8150000,0.8150000,0.8150000,-0.0474802
0.8200000,0.8200000,0.8200000,-0.0456914
0.8250000,0.8250000,0.8250000,-0.0439811
0.8300000,0.8300000,0.8300000,-0.0423452
0.8350000,0.8350000,0.8350000,-0.0407801
0.8400000,0.8400000,0.8400000,-0.0392823
0.8450000,0.8450000,0.8450000,-0.0378485
0.8500000,0.8500000,0.8500000,-0.0364756
0.8550000,0.8550000,0.8550000,-0.0351606
0.8600000,0.8600000,0.8600000,-0.0339008
0.8650000,0.8650000,0.8650000,-0.0326936
0.8700000,0.8700000,0.8700000,-0.0315364
0.8750000,0.8750000,0.8750000,-0.0304268
0.8800000,0.8800000,0.8800000,-0.0293628
0.8850000,0.8850000,0.8850000,-0.0283420
0.8900000,0.8900000,0.8900000,-0.0273626
0.8950000,0.8950000,0.8950000,-0.0264225
0.9000000,0.9000000,0.9000000,-0.0255201
0.9050000,0.9050000,0.9050000,-0.0246535
0.9100000,0.9100000,0.9100000,-0.0238213
0.9150000,0.9150000,0.9150000,-0.0230217
0.9200000,0.9200000,0.9200000,-0.0222534
0.9250000,0.9250000,0.9250000,-0.0215150
0.9300000,0.9300000,0.9300000,-0.0208051
0.9350000,0.9350000,0.9350000,-0.0201224
0.9400000,0.9400000,0.9400000,-0.0194659
0.9450000,0.9450000,0.9450000,-0.0188343
0.9500000,0.9500000,0.9500000,-0.0182266
0.9550000,0.9550000,0.9550000,-0.0176417
0.9600000,0.9600000,0.9600000,-0.0170787
0.9650000,0.9650000,0.9650000,-0.0165366
0.9700000,0.9700000,0.9700000,-0.0160146
0.9750000,0.9750000,0.9750000,-0.0155118
0.9800000,0.9800000,0.9800000,-0.0150273
0.9850000,0.9850000,0.9850000,-0.0145605
0.9900000,0.9900000,0.9900000,-0.0141106
0.9950000,0.9950000,0.9950000,-0.0136768
1.0000000,1.0000000,1.0000000,-0.0132586
1.0050000,1.0050000,1.0050000,-0.0128553
1.0100000,1.0100000,1.0100000,-0.0124663
1.0150000,1.0150000,1.0150000,-0.0120910
1.0200000,1.0200000,1.0200000,-0.0117289
1.0250000,1.0250000,1.0250000,-0.0113794
1.0300000,1.0300000,1.0300000,-0.0110420
1.0350000,1.0350000,1.0350000,-0.0107163
1.0400000,1.0400000,1.0400000,-0.0104018
1.0450000,1.0450000,1.0450000,-0.0100980
1.0500000,1.0500000,1.0500000,-0.0098046
1.0550000,1.0550000,1.0550000,-0.0095211
1.0600000,1.0600000,1.0600000,-0.0092472
1.0650000,1.0650000,1.0650000,-0.0089824
1.0700000,1.0700000,1.0700000,-0.0087265
1.0750000,1.0750000,1.0750000,-0.0084791
1.0800000,1.0800000,1.0800000,-0.0082398
1.0850000,1.0850000,1.0850000,-0.0080084
1.0900000,1.0900000,1.0900000,-0.0077846
1.0950000,1.0950000,1.0950000,-0.0075681
1.1000000,1.1000000,1.1000000,-0.0073586
1.1050000,1.1050000,1.1050000,-0.0071558
1.1100000,1.1100000,1.1100000,-0.0069596
1.1150000,1.1150000,1.1150000,-0.0067696
1.1200000,1.1200000,1.1200000,-0.0065857
1.1250000,1.1250000,1.1250000,-0.0064076
1.1300000,1.1300000,1.1300000,-0.0062351
1.1350000,1.1350000,1.1350000,-0.0060680
1.1400000,1.1400000,1.1400000,-0.0059061
1.1450000,1.1450000,1.1450000,-0.0057493
1.1500000,1.1500000,1.1500000,-0.0055973
1.1550000,1.1550000,1.1550000,-0.0054500
1.1600000,1.1600000,1.1600000,-0.0053072
1.1650000,1.1650000,1.1650000,-0.0051688
