# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,605402.1403958,605402.1403958
0.0050000,0.0050000,0.0050000,430778.1751864,430778.1751864
0.0100000,0.0100000,0.0100000,317555.9250145,317555.9250145
0.0150000,0.0150000,0.0150000,244981.7490431,244981.7490431
0.0200000,0.0200000,0.0200000,200301.1159948,200301.1159948
0.0250000,0.0250000,0.0250000,175915.8754437,175915.8754437
0.0300000,0.0300000,0.0300000,162746.2709404,162746.2709404
0.0350000,0.0350000,0.0350000,151783.4041457,151783.4041457
0.0400000,0.0400000,0.0400000,144187.6133616,144187.6133616
0.0450000,0.0450000,0.0450000,127001.1861847,127001.1861847
0.0500000,0.0500000,0.0500000,113903.7860001,113903.7860001
0.0550000,0.0550000,0.0550000,104150.6489547,104150.6489547
0.0600000,0.0600000,0.0600000,94181.5269396,94181.5269396
0.0650000,0.0650000,0.0650000,81646.7132325,81646.7132325
0.0700000,0.0700000,0.0700000,70912.9950913,70912.9950913
0.0750000,0.0750000,0.0750000,61682.9224316,61682.9224316
0.0800000,0.0800000,0.0800000,52465.5772804,52465.5772804
0.0850000,0.0850000,0.0850000,44528.4234213,44528.4234213
0.0900000,0.0900000,0.0900000,38048.0368479,38048.0368479
0.0950000,0.0950000,0.0950000,32841.7356063,32841.7356063
0.1000000,0.1000000,0.1000000,28229.8478785,28229.8478785
0.1050000,0.1050000,0.1050000,24426.6280856,24426.6280856
0.1100000,0.1100000,0.1100000,21364.0470187,21364.0470187
0.1150000,0.1150000,0.1150000,18952.8665527,18952.8665527
0.1200000,0.1200000,0.1200000,17086.5903672,17086.5903672
0.1250000,0.1250000,0.1250000,15683.9358783,15683.9358783
0.1300000,0.1300000,0.1300000,14682.1943920,14682.1943920
0.1350000,0.1350000,0.1350000,14031.5723195,14031.5723195
0.1400000,0.1400000,0.1400000,13690.4614859,13690.4614859
0.1450000,0.1450000,0.1450000,11623.8255331,11623.8255331
0.1500000,0.1500000,0.1500000,9472.9336279,9472.9336279
0.1550000,0.1550000,0.1550000,7708.8281149,7708.8281149
0.1600000,0.1600000,0.1600000,6263.4372149,6263.4372149
0.1650000,0.1650000,0.1650000,5080.9075953,5080.9075953
0.1700000,0.1700000,0.1700000,4115.1440938,4115.1440938
0.1750000,0.1750000,0.1750000,3327.9489566,3327.9489566
0.1800000,0.1800000,0.1800000,2687.5978274,2687.5978274
0.1850000,0.1850000,0.1850000,2167.7291358,2167.7291358
0.1900000,0.1900000,0.1900000,1764.3499193,1737.2048378
0.1950000,0.1950000,0.1950000,1417.5587557,1390.3363684
0.2000000,0.2000000,0.2000000,1138.9944426,1111.7665344
0.2050000,0.2050000,0.2050000,915.3498149,888.1224305
0.2100000,0.2100000,0.2100000,735.7183877,708.6199142
0.2150000,0.2150000,0.2150000,590.1428448,563.0800740
0.2200000,0.2200000,0.2200000,471.5054750,443.0483820
0.2250000,0.2250000,0.2250000,376.3290824,347.6088909
0.2300000,0.2300000,0.2300000,300.4160458,271.6294647
0.2350000,0.2350000,0.2350000,239.8888990,211.0819850
0.2400000,0.2400000,0.2400000,191.6042064,162.7952355
0.2450000,0.2450000,0.2450000,153.0395867,124.2668014
0.2500000,0.2500000,0.2500000,122.0905310,93.5183268
0.2550000,0.2550000,0.2550000,96.9901921,68.9832262
0.2600000,0.2600000,0.2600000,76.5321987,49.4190685
0.2650000,0.2650000,0.2650000,60.0070881,32.5225237
0.2700000,0.2700000,0.2700000,46.8234588,19.0948272
0.2750000,0.2750000,0.2750000,36.3977205,8.6382032
0.2800000,0.2800000,0.2800000,28.1888639,0.5402868
0.2850000,0.2850000,0.2850000,21.7235748,-5.6820214
0.2900000,0.2900000,0.2900000,16.6157023,-10.4111185
0.2950000,0.2950000,0.2950000,12.5759062,-13.9506544
0.3000000,0.3000000,0.3000000,9.3947791,-16.5424766
0.3050000,0.3050000,0.3050000,6.9128772,-18.3797542
0.3100000,0.3100000,0.3100000,5.0008865,-19.6171795
0.3150000,0.3150000,0.3150000,3.5520933,-20.3789247
0.3200000,0.3200000,0.3200000,2.4781691,-20.7648681
0.3250000,0.3250000,0.3250000,1.7037653,-20.8554846
0.3300000,0.3300000,0.3300000,1.1595191,-20.7156988
0.3350000,0.3350000,0.3350000,0.7697519,-20.3979339
0.3400000,0.3400000,0.3400000,0.4350823,-20.0574766
0.3450000,0.3450000,0.3450000,0.0492304,-19.9941102
0.3500000,0.3500000,0.3500000,-0.4535952,-19.7584305
0.3550000,0.3550000,0.3550000,-1.3595751,-19.3899327
0.3600000,0.3600000,0.3600000,-3.5903035,-21.5294971
0.3650000,0.3650000,0.3650000,-6.8213791,-25.0264222
0.3700000,0.3700000,0.3700000,-9.7817811,-28.1854017
