# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,100000000000000000000.0000000
0.0050000,0.0050000,0.0050000,100000000000000000000.0000000
0.0100000,0.0100000,0.0100000,26267913638367592448.0000000
0.0150000,0.0150000,0.0150000,211344016628769056.0000000
0.0200000,0.0200000,0.0200000,6840372465965851.0000000
0.0250000,0.0250000,0.0250000,476190076245448.1250000
0.0300000,0.0300000,0.0300000,53871102217627.7890625
0.0350000,0.0350000,0.0350000,8524623788431.2011719
0.0400000,0.0400000,0.0400000,1724986421207.4140625
0.0450000,0.0450000,0.0450000,421243466627.9488525
0.0500000,0.0500000,0.0500000,119329067794.1502228
0.0550000,0.0550000,0.0550000,38126324192.1715546
0.0600000,0.0600000,0.0600000,13461244155.8673306
0.0650000,0.0650000,0.0650000,5171313167.3075275
0.0700000,0.0700000,0.0700000,2131471812.0822444
0.0750000,0.0750000,0.0750000,934407161.0715250
0.0800000,0.0800000,0.0800000,432143850.9858049
0.0850000,0.0850000,0.0850000,209721386.1719430
0.0900000,0.0900000,0.0900000,106267183.3728672
0.0950000,0.0950000,0.0950000,55985382.2191062
0.1000000,0.1000000,0.1000000,30556802.5846186
0.1050000,0.1050000,0.1050000,17223757.8723322
0.1100000,0.1100000,0.1100000,9997768.3230240
0.1150000,0.1150000,0.1150000,5960850.9088234
0.1200000,0.1200000,0.1200000,3641714.2941330
0.1250000,0.1250000,0.1250000,2274765.7747906
0.1300000,0.1300000,0.1300000,1447936.1428037
0.1350000,0.1350000,0.1350000,937659.5131119
0.1400000,0.1400000,0.1400000,617462.7779571
0.1450000,0.1450000,0.1450000,412852.7096422
0.1500000,0.1500000,0.1500000,279905.5749655
0.1550000,0.1550000,0.1550000,192191.2964354
0.1600000,0.1600000,0.1600000,133502.9478622
0.1650000,0.1650000,0.1650000,93726.4675791
0.1700000,0.1700000,0.1700000,66446.4185928
0.1750000,0.1750000,0.1750000,47531.4724279
0.1800000,0.1800000,0.1800000,34283.6514600
0.1850000,0.1850000,0.1850000,24917.9887936
0.1900000,0.1900000,0.1900000,18239.2338721
0.1950000,0.1950000,0.1950000,13438.0050805
0.2000000,0.2000000,0.2000000,9960.4739198
0.2050000,0.2050000,0.2050000,7423.9758793
0.2100000,0.2100000,0.2100000,5561.6996053
0.2150000,0.2150000,0.2150000,4186.0236967
0.2200000,0.2200000,0.2200000,3163.9563418
0.2250000,0.2250000,0.2250000,2400.5189735
0.2300000,0.2300000,0.2300000,1839.2860774
0.2350000,0.2350000,0.2350000,1407.0226417
0.2400000,0.2400000,0.2400000,1079.5753251
0.2450000,0.2450000,0.2450000,830.5224231
0.2500000,0.2500000,0.2500000,640.3794167
0.2550000,0.2550000,0.2550000,494.6968160
0.2600000,0.2600000,0.2600000,382.7074089
0.2650000,0.2650000,0.2650000,296.3553365
0.2700000,0.2700000,0.2700000,229.5878430
0.2750000,0.2750000,0.2750000,177.8351023
0.2800000,0.2800000,0.2800000,137.6321261
0.2850000,0.2850000,0.2850000,106.3434889
0.2900000,0.2900000,0.2900000,81.9553614
0.2950000,0.2950000,0.2950000,62.9149470
0.3000000,0.3000000,0.3000000,48.0147477
0.3050000,0.3050000,0.3050000,36.3197998
0.3100000,0.3100000,0.3100000,27.1192420
0.3150000,0.3150000,0.3150000,19.8768703
0.3200000,0.3200000,0.3200000,14.1770039
0.3250000,0.3250000,0.3250000,9.6830369
0.3300000,0.3300000,0.3300000,6.1208286
0.3350000,0.3350000,0.3350000,3.2795212
0.3400000,0.3400000,0.3400000,1.0095795
0.3450000,0.3450000,0.3450000,-0.7927198
0.3500000,0.3500000,0.3500000,-2.2054147
0.3550000,0.3550000,0.3550000,-3.2940046
0.3600000,0.3600000,0.3600000,-4.1165233
0.3650000,0.3650000,0.3650000,-4.7245162
0.3700000,0.3700000,0.3700000,-5.1625344
0.3750000,0.3750000,0.3750000,-5.4673513
0.3800000,0.3800000,0.3800000,-5.6676648
0.3850000,0.3850000,0.3850000,-5.7846232
0.3900000,0.3900000,0.3900000,-5.8332261
0.3950000,0.3950000,0.3950000,-5.8243140
0.4000000,0.4000000,0.4000000,-5.7665072
0.4050000,0.4050000,0.4050000,-5.6675218
0.4100000,0.4100000,0.4100000,-5.5347337
0.4150000,0.4150000,0.4150000,-5.3752184
0.4200000,0.4200000,0.4200000,-5.1955689
0.4250000,0.4250000,0.4250000,-5.0016994
0.4300000,0.4300000,0.4300000,-4.7987230
0.4350000,0.4350000,0.4350000,-4.5909183
0.4400000,0.4400000,0.4400000,-4.3817629
