# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,963298230.0608118
0.0050000,0.0050000,0.0050000,923559998.3090466
0.0100000,0.0100000,0.0100000,833749651.4789976
0.0150000,0.0150000,0.0150000,709388548.3033504
0.0200000,0.0200000,0.0200000,571266691.6775810
0.0250000,0.0250000,0.0250000,438947129.2374203
0.0300000,0.0300000,0.0300000,321290101.2667546
0.0350000,0.0350000,0.0350000,226050258.6033625
0.0400000,0.0400000,0.0400000,154518983.1209814
0.0450000,0.0450000,0.0450000,103086231.8028571
0.0500000,0.0500000,0.0500000,67652422.5915653
0.0550000,0.0550000,0.0550000,43976102.6250146
0.0600000,0.0600000,0.0600000,28490629.8904959
0.0650000,0.0650000,0.0650000,18512578.7194101
0.0700000,0.0700000,0.0700000,12111143.8304931
0.0750000,0.0750000,0.0750000,7953867.9943707
0.0800000,0.0800000,0.0800000,5284065.2321021
0.0850000,0.0850000,0.0850000,3558418.9935452
0.0900000,0.0900000,0.0900000,2431879.9392617
0.0950000,0.0950000,0.0950000,1686946.1800867
0.1000000,0.1000000,0.1000000,1186938.4077455
0.1050000,0.1050000,0.1050000,845895.5936991
0.1100000,0.1100000,0.1100000,609503.8043187
0.1150000,0.1150000,0.1150000,443151.9699019
0.1200000,0.1200000,0.1200000,311779.6661113
0.1250000,0.1250000,0.1250000,215426.9874370
0.1300000,0.1300000,0.1300000,149980.2364055
0.1350000,0.1350000,0.1350000,105158.1930036
0.1400000,0.1400000,0.1400000,74228.9171664
0.1450000,0.1450000,0.1450000,52735.7521557
0.1500000,0.1500000,0.1500000,37700.0916325
0.1550000,0.1550000,0.1550000,27114.4321189
0.1600000,0.1600000,0.1600000,19601.8875631
0.1650000,0.1650000,0.1650000,14235.7567620
0.1700000,0.1700000,0.1700000,10398.0750741
0.1750000,0.1750000,0.1750000,7636.8581135
0.1800000,0.1800000,0.1800000,5638.4774613
0.1850000,0.1850000,0.1850000,4183.9398900
0.1900000,0.1900000,0.1900000,3119.3986863
0.1950000,0.1950000,0.1950000,2336.1309337
0.2000000,0.2000000,0.2000000,1779.7009405
0.2050000,0.2050000,0.2050000,1349.1676395
0.2100000,0.2100000,0.2100000,1027.6595287
0.2150000,0.2150000,0.2150000,786.4652934
0.2200000,0.2200000,0.2200000,604.7227262
0.2250000,0.2250000,0.2250000,467.2005827
0.2300000,0.2300000,0.2300000,362.7280333
0.2350000,0.2350000,0.2350000,283.0725427
0.2400000,0.2400000,0.2400000,222.1277143
0.2450000,0.2450000,0.2450000,175.3186552
0.2500000,0.2500000,0.2500000,139.1956340
0.2550000,0.2550000,0.2550000,111.1720996
0.2600000,0.2600000,0.2600000,89.3035044
0.2650000,0.2650000,0.2650000,72.1115464
0.2700000,0.2700000,0.2700000,58.4971472
0.2750000,0.2750000,0.2750000,47.6696971
0.2800000,0.2800000,0.2800000,39.0450491
0.2850000,0.2850000,0.2850000,32.1580221
0.2900000,0.2900000,0.2900000,26.6230879
0.2950000,0.2950000,0.2950000,22.1292791
0.3000000,0.3000000,0.3000000,18.4405990
0.3050000,0.3050000,0.3050000,15.3861658
0.3100000,0.3100000,0.3100000,12.8423851
0.3150000,0.3150000,0.3150000,10.7158309
0.3200000,0.3200000,0.3200000,8.9321707
0.3250000,0.3250000,0.3250000,7.4305899
0.3300000,0.3300000,0.3300000,6.1606272
0.3350000,0.3350000,0.3350000,5.0800545
0.3400000,0.3400000,0.3400000,4.1542797
0.3450000,0.3450000,0.3450000,3.3567466
0.3500000,0.3500000,0.3500000,2.6682715
0.3550000,0.3550000,0.3550000,2.0746613
0.3600000,0.3600000,0.3600000,1.5641875
0.3650000,0.3650000,0.3650000,1.1262341
0.3700000,0.3700000,0.3700000,0.7509488
0.3750000,0.3750000,0.3750000,0.4293051
0.3800000,0.3800000,0.3800000,0.1531915
