# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1775000,0.1775000,0.1775000,1741.7909121,-0.5877433,1009.8364278
0.1800000,0.1800000,0.1800000,1545.4077838,-0.5765890,866.8374455
0.1825000,0.1825000,0.1825000,1371.8800944,-0.5656935,745.3859468
0.1850000,0.1850000,0.1850000,1218.4710884,-0.5550498,641.9394918
0.1875000,0.1875000,0.1875000,1082.7800835,-0.5446513,553.5924625
0.1900000,0.1900000,0.1900000,962.7003996,-0.5344913,477.9514876
0.1925000,0.1925000,0.1925000,856.3826142,-0.5245634,413.0372112
0.1950000,0.1950000,0.1950000,762.2024699,-0.5148612,357.2064229
0.1975000,0.1975000,0.1975000,678.7328421,-0.5053788,309.0900187
0.2000000,0.2000000,0.2000000,604.7192525,-0.4961102,267.5433367
0.2025000,0.2025000,0.2025000,539.0584741,-0.4870497,231.6062152
0.2050000,0.2050000,0.2050000,480.7798367,-0.4781916,200.4707302
0.2075000,0.2075000,0.2075000,429.0288868,-0.4695306,173.4550256
0.2100000,0.2100000,0.2100000,383.0531024,-0.4610614,149.9820000
0.2125000,0.2125000,0.2125000,342.1894009,-0.4527788,129.5618829
0.2150000,0.2150000,0.2150000,305.8532123,-0.4446780,111.7779369
0.2175000,0.2175000,0.2175000,273.5289176,-0.4367540,96.2746852
0.2200000,0.2200000,0.2200000,244.7614791,-0.4290022,82.7481837
0.2225000,0.2225000,0.2225000,219.1491125,-0.4214182,70.9379578
0.2250000,0.2250000,0.2250000,196.3368668,-0.4139974,60.6202956
0.2275000,0.2275000,0.2275000,176.0109992,-0.4067357,51.6026505
0.2300000,0.2300000,0.2300000,157.8940429,-0.3996288,43.7189508
0.2325000,0.2325000,0.2325000,141.7404822,-0.3926729,36.8256577
0.2350000,0.2350000,0.2350000,127.3329564,-0.3858639,30.7984439
0.2375000,0.2375000,0.2375000,114.4789285,-0.3791982,25.5293928
0.2400000,0.2400000,0.2400000,103.0077589,-0.3726720,20.9246329
0.2425000,0.2425000,0.2425000,92.7681334,-0.3662819,16.9023379
0.2450000,0.2450000,0.2450000,83.6257995,-0.3600244,13.3910389
0.2475000,0.2475000,0.2475000,75.4615702,-0.3538965,10.3281976
0.2500000,0.2500000,0.2500000,68.1695549,-0.3478955,7.6589709
0.2525000,0.2525000,0.2525000,61.6555845,-0.3420197,5.3350790
0.2550000,0.2550000,0.2550000,55.8358023,-0.3362687,3.3137438
0.2575000,0.2575000,0.2575000,50.6354064,-0.3306439,1.5567711
0.2600000,0.2600000,0.2600000,45.9875389,-0.3251492,0.0299297
0.2625000,0.2625000,0.2625000,41.8323291,-0.3197907,-1.2972898
0.2650000,0.2650000,0.2650000,38.1160950,-0.3145762,-2.4516183
0.2675000,0.2675000,0.2675000,34.7907025,-0.3095138,-3.4558799
0.2700000,0.2700000,0.2700000,31.8130613,-0.3046106,-4.3290331
0.2725000,0.2725000,0.2725000,29.1447213,-0.2998704,-5.0864995
0.2750000,0.2750000,0.2750000,26.7515197,-0.2952923,-5.7407477
0.2775000,0.2775000,0.2775000,24.6032278,-0.2908701,-6.3019900
0.2800000,0.2800000,0.2800000,22.6731630,-0.2865916,-6.7788448
0.2825000,0.2825000,0.2825000,20.9377538,-0.2824401,-7.1788712
0.2850000,0.2850000,0.2850000,19.3760773,-0.2783953,-7.5089502
0.2875000,0.2875000,0.2875000,17.9694067,-0.2744363,-7.7755370
0.2900000,0.2900000,0.2900000,16.7008110,-0.2705449,-7.9848193
0.2925000,0.2925000,0.2925000,15.5548374,-0.2667089,-8.1428129
0.2950000,0.2950000,0.2950000,14.5172890,-0.2629258,-8.2554147
