# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,2227955559.3868656,2227955559.3868656
0.0050000,0.0050000,0.0050000,843593841.3696245,843593841.3696245
0.0100000,0.0100000,0.0100000,342787677.6347450,342787677.6347450
0.0150000,0.0150000,0.0150000,148229735.6875398,148229735.6875398
0.0200000,0.0200000,0.0200000,67800898.7736013,67800898.7736013
0.0250000,0.0250000,0.0250000,32654865.2455888,32654865.2455888
0.0300000,0.0300000,0.0300000,16544846.9614351,16544846.9614351
0.0350000,0.0350000,0.0350000,8834357.5583272,8834357.5583272
0.0400000,0.0400000,0.0400000,4995245.7810817,4995245.7810817
0.0450000,0.0450000,0.0450000,3010423.0443736,3010423.0443736
0.0500000,0.0500000,0.0500000,1929274.8736790,1929274.8736790
0.0550000,0.0550000,0.0550000,1307926.4847931,1307926.4847931
0.0600000,0.0600000,0.0600000,925254.9042721,925254.9042721
0.0650000,0.0650000,0.0650000,681560.0078765,681560.0078765
0.0700000,0.0700000,0.0700000,500672.8189425,500672.8189425
0.0750000,0.0750000,0.0750000,374449.8866696,374449.8866696
0.0800000,0.0800000,0.0800000,281122.5225914,281122.5225914
0.0850000,0.0850000,0.0850000,206985.7715422,206985.7715422
0.0900000,0.0900000,0.0900000,153430.7055991,153430.7055991
0.0950000,0.0950000,0.0950000,115294.5259998,115294.5259998
0.1000000,0.1000000,0.1000000,87532.6096046,87532.6096046
0.1050000,0.1050000,0.1050000,64932.7138739,64932.7138739
0.1100000,0.1100000,0.1100000,47593.2056136,47593.2056136
0.1150000,0.1150000,0.1150000,35180.2002565,35180.2002565
0.1200000,0.1200000,0.1200000,26219.1387189,26219.1387189
0.1250000,0.1250000,0.1250000,19678.5063160,19678.5063160
0.1300000,0.1300000,0.1300000,14859.2175331,14859.2175331
0.1350000,0.1350000,0.1350000,11279.3543359,11279.3543359
0.1400000,0.1400000,0.1400000,8601.5379646,8601.5379646
0.1450000,0.1450000,0.1450000,6586.3120750,6586.3120750
0.1500000,0.1500000,0.1500000,5061.6634488,5061.6634488
0.1550000,0.1550000,0.1550000,3902.7306291,3902.7306291
0.1600000,0.1600000,0.1600000,3018.0604023,3018.0604023
0.1650000,0.1650000,0.1650000,2340.1488269,2340.1488269
0.1700000,0.1700000,0.1700000,1844.1083886,1818.8355442
0.1750000,0.1750000,0.1750000,1441.5906699,1416.6303811
0.1800000,0.1800000,0.1800000,1129.9294588,1105.3691378
0.1850000,0.1850000,0.1850000,887.8240620,863.7967750
0.1900000,0.1900000,0.1900000,698.4051729,674.7400521
0.1950000,0.1950000,0.1950000,549.4953923,524.3756433
0.2000000,0.2000000,0.2000000,433.1779645,407.9078585
0.2050000,0.2050000,0.2050000,342.4535409,317.3895048
0.2100000,0.2100000,0.2100000,271.5350880,246.8288474
0.2150000,0.2150000,0.2150000,215.9286955,191.6834787
0.2200000,0.2200000,0.2200000,172.1633595,148.4918860
0.2250000,0.2250000,0.2250000,137.5515490,114.6034245
0.2300000,0.2300000,0.2300000,110.0408043,87.9791328
0.2350000,0.2350000,0.2350000,88.0990301,67.0439040
0.2400000,0.2400000,0.2400000,70.5778469,50.3407461
0.2450000,0.2450000,0.2450000,56.5882683,36.4168169
0.2500000,0.2500000,0.2500000,45.4252984,25.5471437
0.2550000,0.2550000,0.2550000,36.5257041,16.9087639
0.2600000,0.2600000,0.2600000,29.4377844,10.1239778
0.2650000,0.2650000,0.2650000,23.7973113,4.8942192
0.2700000,0.2700000,0.2700000,19.3093082,0.8906712
0.2750000,0.2750000,0.2750000,15.7348211,-2.1458759
0.2800000,0.2800000,0.2800000,12.8814534,-4.4312445
0.2850000,0.2850000,0.2850000,10.5962384,-6.3438207
0.2900000,0.2900000,0.2900000,8.7592833,-7.7389227
0.2950000,0.2950000,0.2950000,7.2772655,-8.7262047
0.3000000,0.3000000,0.3000000,6.0770224,-9.3930152
0.3050000,0.3050000,0.3050000,5.1003333,-9.8089657
0.3100000,0.3100000,0.3100000,4.3008063,-10.0295422
0.3150000,0.3150000,0.3150000,3.6424108,-10.0989654
0.3200000,0.3200000,0.3200000,3.0979782,-10.0524604
0.3250000,0.3250000,0.3250000,2.6465069,-9.9180614
0.3300000,0.3300000,0.3300000,2.2698944,-9.7180489
0.3350000,0.3350000,0.3350000,1.9506755,-9.4700971
0.3400000,0.3400000,0.3400000,1.6716995,-9.2312418
0.3450000,0.3450000,0.3450000,1.4174854,-9.0591039
0.3500000,0.3500000,0.3500000,1.1761169,-8.9017099
0.3550000,0.3550000,0.3550000,0.9404852,-8.6988028
0.3600000,0.3600000,0.3600000,0.7083341,-8.4632924
0.3650000,0.3650000,0.3650000,0.4812190,-8.2053291
0.3700000,0.3700000,0.3700000,0.2630066,-7.9328666
0.3750000,0.3750000,0.3750000,0.0585815,-7.6521090
0.3800000,0.3800000,0.3800000,-0.1271664,-7.3678673
0.3850000,0.3850000,0.3850000,-0.2902804,-7.0838435
0.3900000,0.3900000,0.3900000,-0.4284959,-6.8028566
0.3950000,0.3950000,0.3950000,-0.5416370,-6.5270246
0.4000000,0.4000000,0.4000000,-0.6316835,-6.2579083
0.4050000,0.4050000,0.4050000,-0.7024678,-5.9966280
0.4100000,0.4100000,0.4100000,-0.7588361,-5.7439556
0.4150000,0.4150000,0.4150000,-0.8054754,-5.5022548
0.4200000,0.4200000,0.4200000,-0.8460985,-5.3516718
0.4250000,0.4250000,0.4250000,-0.8834161,-5.1867427
0.4300000,0.4300000,0.4300000,-0.9195008,-5.0126916
0.4350000,0.4350000,0.4350000,-0.9558711,-4.8335626
0.4400000,0.4400000,0.4400000,-0.9929842,-4.6524677
0.4450000,0.4450000,0.4450000,-1.0295587,-4.4717814
0.4500000,0.4500000,0.4500000,-1.0626519,-4.2932960
0.4550000,0.4550000,0.4550000,-1.0887306,-4.1183438
0.4600000,0.4600000,0.4600000,-1.1049648,-3.9478952
0.4650000,0.4650000,0.4650000,-1.1099549,-3.7826355
0.4700000,0.4700000,0.4700000,-1.1037512,-3.6417428
0.4750000,0.4750000,0.4750000,-1.0874585,-3.5307297
0.4800000,0.4800000,0.4800000,-1.0627527,-3.4108577
0.4850000,0.4850000,0.4850000,-1.0314871,-3.2858201
0.4900000,0.4900000,0.4900000,-0.9954379,-3.2191047
0.4950000,0.4950000,0.4950000,-0.9561707,-3.1469764
0.5000000,0.5000000,0.5000000,-0.9149896,-3.0603058
0.5050000,0.5050000,0.5050000,-0.8729381,-2.9638788
0.5100000,0.5100000,0.5100000,-0.8308231,-2.8613531
0.5150000,0.5150000,0.5150000,-0.7892500,-2.7555097
0.5200000,0.5200000,0.5200000,-0.7486596,-2.6484485
0.5250000,0.5250000,0.5250000,-0.7093609,-2.5417408
0.5300000,0.5300000,0.5300000,-0.6715602,-2.4365467
0.5350000,0.5350000,0.5350000,-0.6353850,-2.3337084
0.5400000,0.5400000,0.5400000,-0.6009031,-2.2338211
0.5450000,0.5450000,0.5450000,-0.5681378,-2.1372902
0.5500000,0.5500000,0.5500000,-0.5370802,-2.0443748
0.5550000,0.5550000,0.5550000,-0.5076975,-1.9552222
0.5600000,0.5600000,0.5600000,-0.4799411,-1.8698949
0.5650000,0.5650000,0.5650000,-0.4537510,-1.7883915
0.5700000,0.5700000,0.5700000,-0.4290604,-1.7106632
0.5750000,0.5750000,0.5750000,-0.4057986,-1.6366265
0.5800000,0.5800000,0.5800000,-0.3838931,-1.5661735
0.5850000,0.5850000,0.5850000,-0.3632711,-1.4991789
0.5900000,0.5900000,0.5900000,-0.3438612,-1.4355069
0.5950000,0.5950000,0.5950000,-0.3255936,-1.3750151
0.6000000,0.6000000,0.6000000,-0.3084012,-1.3175580
0.6050000,0.6050000,0.6050000,-0.2922194,-1.2629903
0.6100000,0.6100000,0.6100000,-0.2769870,-1.2111679
0.6150000,0.6150000,0.6150000,-0.2626456,-1.1689452
0.6200000,0.6200000,0.6200000,-0.2491401,-1.1320684
0.6250000,0.6250000,0.6250000,-0.2364188,-1.0966814
0.6300000,0.6300000,0.6300000,-0.2244326,-1.0627125
0.6350000,0.6350000,0.6350000,-0.2131356,-1.0310310
0.6400000,0.6400000,0.6400000,-0.2024849,-1.0009198
0.6450000,0.6450000,0.6450000,-0.1924400,-0.9719506
0.6500000,0.6500000,0.6500000,-0.1829631,-0.9440711
0.6550000,0.6550000,0.6550000,-0.1740190,-0.9172315
0.6600000,0.6600000,0.6600000,-0.1655746,-0.8913848
0.6650000,0.6650000,0.6650000,-0.1575989,-0.8664864
0.6700000,0.6700000,0.6700000,-0.1500631,-0.8424940
0.6750000,0.6750000,0.6750000,-0.1429403,-0.8197015
0.6800000,0.6800000,0.6800000,-0.1362052,-0.7982619
0.6850000,0.6850000,0.6850000,-0.1298342,-0.7775517
0.6900000,0.6900000,0.6900000,-0.1238053,-0.7575409
0.6950000,0.6950000,0.6950000,-0.1180981,-0.7382005
0.7000000,0.7000000,0.7000000,-0.1126931,-0.7195032
0.7050000,0.7050000,0.7050000,-0.1075725,-0.7014231
0.7100000,0.7100000,0.7100000,-0.1027195,-0.6839351
0.7150000,0.7150000,0.7150000,-0.0981183,-0.6670158
0.7200000,0.7200000,0.7200000,-0.0937542,-0.6506424
0.7250000,0.7250000,0.7250000,-0.0896135,-0.6347935
0.7300000,0.7300000,0.7300000,-0.0856833,-0.6194485
0.7350000,0.7350000,0.7350000,-0.0819515,-0.6045879
0.7400000,0.7400000,0.7400000,-0.0784067,-0.5901930
0.7450000,0.7450000,0.7450000,-0.0750385,-0.5762459
0.7500000,0.7500000,0.7500000,-0.0718369,-0.5627295
0.7550000,0.7550000,0.7550000,-0.0687925,-0.5496276
0.7600000,0.7600000,0.7600000,-0.0658967,-0.5369245
0.7650000,0.7650000,0.7650000,-0.0631412,-0.5246055
0.7700000,0.7700000,0.7700000,-0.0605183,-0.5126563
0.7750000,0.7750000,0.7750000,-0.0580209,-0.5010632
0.7800000,0.7800000,0.7800000,-0.0556421,-0.4898133
0.7850000,0.7850000,0.7850000,-0.0533756,-0.4788941
0.7900000,0.7900000,0.7900000,-0.0512153,-0.4682936
0.7950000,0.7950000,0.7950000,-0.0491556,-0.4580005
0.8000000,0.8000000,0.8000000,-0.0471912,-0.4480038
0.8050000,0.8050000,0.8050000,-0.0453171,-0.4382930
0.8100000,0.8100000,0.8100000,-0.0435286,-0.4288580
0.8150000,0.8150000,0.8150000,-0.0418213,-0.4196893
0.8200000,0.8200000,0.8200000,-0.0401909,-0.4107776
