# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,100000000000000000000.0000000
0.0050000,0.0050000,0.0050000,100000000000000000000.0000000
0.0100000,0.0100000,0.0100000,2303992807580860160.0000000
0.0150000,0.0150000,0.0150000,20035424809514808.0000000
0.0200000,0.0200000,0.0200000,674428304297393.8750000
0.0250000,0.0250000,0.0250000,48075094829527.8750000
0.0300000,0.0300000,0.0300000,5525536962022.1582031
0.0350000,0.0350000,0.0350000,884337281244.8369141
0.0400000,0.0400000,0.0400000,180478522104.1511230
0.0450000,0.0450000,0.0450000,44365776438.6235504
0.0500000,0.0500000,0.0500000,12634878166.2513390
0.0550000,0.0550000,0.0550000,4055739439.2637649
0.0600000,0.0600000,0.0600000,1438823265.9544010
0.0650000,0.0650000,0.0650000,555707461.0368612
0.0700000,0.0700000,0.0700000,230271071.4220109
0.0750000,0.0750000,0.0750000,101305839.4992127
0.0800000,0.0800000,0.0800000,47096864.0685517
0.0850000,0.0850000,0.0850000,22916778.7775334
0.0900000,0.0900000,0.0900000,11618713.2951736
0.0950000,0.0950000,0.0950000,6118051.2170935
0.1000000,0.1000000,0.1000000,3332501.2146064
0.1050000,0.1050000,0.1050000,1876936.6960060
0.1100000,0.1100000,0.1100000,1091152.9963361
0.1150000,0.1150000,0.1150000,653886.3277929
0.1200000,0.1200000,0.1200000,403512.8040583
0.1250000,0.1250000,0.1250000,256207.3576125
0.1300000,0.1300000,0.1300000,167257.1056107
0.1350000,0.1350000,0.1350000,112180.8763077
0.1400000,0.1400000,0.1400000,77241.6940718
0.1450000,0.1450000,0.1450000,54549.5996879
0.1500000,0.1500000,0.1500000,39470.5291783
0.1550000,0.1550000,0.1550000,29223.5104676
0.1600000,0.1600000,0.1600000,22104.7258554
0.1650000,0.1650000,0.1650000,17049.4997643
0.1700000,0.1700000,0.1700000,13380.1444476
0.1750000,0.1750000,0.1750000,10657.9607523
0.1800000,0.1800000,0.1800000,8594.6566053
0.1850000,0.1850000,0.1850000,6998.2596399
0.1900000,0.1900000,0.1900000,5739.4175066
0.1950000,0.1950000,0.1950000,4729.9822977
0.2000000,0.2000000,0.2000000,3909.1539641
0.2050000,0.2050000,0.2050000,3234.3816578
0.2100000,0.2100000,0.2100000,2675.3292375
0.2150000,0.2150000,0.2150000,2209.8555077
0.2200000,0.2200000,0.2200000,1833.2264415
0.2250000,0.2250000,0.2250000,1508.8035868
0.2300000,0.2300000,0.2300000,1238.2046734
0.2350000,0.2350000,0.2350000,1013.0112450
0.2400000,0.2400000,0.2400000,826.1749469
0.2450000,0.2450000,0.2450000,671.7097358
0.2500000,0.2500000,0.2500000,544.4911565
0.2550000,0.2550000,0.2550000,440.1200438
0.2600000,0.2600000,0.2600000,354.8236504
0.2650000,0.2650000,0.2650000,285.3779244
0.2700000,0.2700000,0.2700000,229.0417299
0.2750000,0.2750000,0.2750000,183.4982434
0.2800000,0.2800000,0.2800000,146.8013716
0.2850000,0.2850000,0.2850000,117.3264395
0.2900000,0.2900000,0.2900000,93.7250210
0.2950000,0.2950000,0.2950000,74.8838336
0.3000000,0.3000000,0.3000000,59.8870741
0.3050000,0.3050000,0.3050000,47.9813085
0.3100000,0.3100000,0.3100000,38.5440598
0.3150000,0.3150000,0.3150000,31.0606801
0.3200000,0.3200000,0.3200000,25.1128738
0.3250000,0.3250000,0.3250000,20.3728332
0.3300000,0.3300000,0.3300000,16.5901805
0.3350000,0.3350000,0.3350000,13.5688534
0.3400000,0.3400000,0.3400000,11.1443547
0.3450000,0.3450000,0.3450000,9.1704660
0.3500000,0.3500000,0.3500000,7.5198169
0.3550000,0.3550000,0.3550000,6.0966181
0.3600000,0.3600000,0.3600000,4.8453005
0.3650000,0.3650000,0.3650000,3.7417606
0.3700000,0.3700000,0.3700000,2.7766374
0.3750000,0.3750000,0.3750000,1.9438407
0.3800000,0.3800000,0.3800000,1.2358215
0.3850000,0.3850000,0.3850000,0.6425414
0.3900000,0.3900000,0.3900000,0.1519179
0.3950000,0.3950000,0.3950000,-0.2495567
0.4000000,0.4000000,0.4000000,-0.5764697
0.4050000,0.4050000,0.4050000,-0.8439902
0.4100000,0.4100000,0.4100000,-1.0663515
0.4150000,0.4150000,0.4150000,-1.2550488
0.4200000,0.4200000,0.4200000,-1.4187030
0.4250000,0.4250000,0.4250000,-1.5636903
0.4300000,0.4300000,0.4300000,-1.6935462
0.4350000,0.4350000,0.4350000,-1.8081736
0.4400000,0.4400000,0.4400000,-1.9046877
