# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol],UMinwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,710643523012215701504.0000000,710643523012215701504.0000000
0.0050000,0.0050000,0.0050000,774013069884213632.0000000,774013069884213632.0000000
0.0100000,0.0100000,0.0100000,10243098707722800.0000000,10243098707722800.0000000
0.0150000,0.0150000,0.0150000,429116224769299.3125000,429116224769299.3125000
0.0200000,0.0200000,0.0200000,34982946624933.4648438,34982946624933.4648438
0.0250000,0.0250000,0.0250000,4402830124934.8505859,4402830124934.8505859
0.0300000,0.0300000,0.0300000,752340291167.1604004,752340291167.1604004
0.0350000,0.0350000,0.0350000,161335807056.1308289,161335807056.1308289
0.0400000,0.0400000,0.0400000,41246515163.4967346,41246515163.4967346
0.0450000,0.0450000,0.0450000,12137259054.4604206,12137259054.4604206
0.0500000,0.0500000,0.0500000,3994672900.7393818,3994672900.7393818
0.0550000,0.0550000,0.0550000,1445859529.6386988,1445859529.6386988
0.0600000,0.0600000,0.0600000,566971583.7939076,566971583.7939076
0.0650000,0.0650000,0.0650000,237889522.7222043,237889522.7222043
0.0700000,0.0700000,0.0700000,105932812.6969395,105932812.6969395
0.0750000,0.0750000,0.0750000,49709376.6004129,49709376.6004129
0.0800000,0.0800000,0.0800000,24377034.1224973,24377034.1224973
0.0850000,0.0850000,0.0850000,12446057.8052553,12446057.8052553
0.0900000,0.0900000,0.0900000,6592494.3525190,6592494.3525190
0.0950000,0.0950000,0.0950000,3609939.2842537,3609939.2842537
0.1000000,0.1000000,0.1000000,2037299.3325859,2037299.3325859
0.1050000,0.1050000,0.1050000,1181815.5956485,1181815.5956485
0.1100000,0.1100000,0.1100000,702989.9135297,702989.9135297
0.1150000,0.1150000,0.1150000,427881.3401355,427881.3401355
0.1200000,0.1200000,0.1200000,265969.5995078,265969.5995078
0.1250000,0.1250000,0.1250000,168543.5089923,168543.5089923
0.1300000,0.1300000,0.1300000,108709.9919560,108709.9919560
0.1350000,0.1350000,0.1350000,71264.4440530,71264.4440530
0.1400000,0.1400000,0.1400000,47418.5363933,47418.5363933
0.1450000,0.1450000,0.1450000,31986.9835568,31986.9835568
0.1500000,0.1500000,0.1500000,21851.1347159,21851.1347159
0.1550000,0.1550000,0.1550000,15101.4568362,15101.4568362
0.1600000,0.1600000,0.1600000,10549.0828837,10549.0828837
0.1650000,0.1650000,0.1650000,7442.2142195,7442.2142195
0.1700000,0.1700000,0.1700000,5298.4778599,5298.4778599
0.1750000,0.1750000,0.1750000,3804.1399721,3804.1399721
0.1800000,0.1800000,0.1800000,2752.5428986,2752.5428986
0.1850000,0.1850000,0.1850000,2005.9346867,2005.9346867
0.1900000,0.1900000,0.1900000,1493.7837417,1470.9219954
0.1950000,0.1950000,0.1950000,1106.8772910,1084.3490199
0.2000000,0.2000000,0.2000000,825.5654806,803.5865384
0.2050000,0.2050000,0.2050000,619.6949307,597.8222056
0.2100000,0.2100000,0.2100000,468.0865678,446.5225659
0.2150000,0.2150000,0.2150000,355.7749695,334.6355134
0.2200000,0.2200000,0.2200000,272.1058515,251.4577395
0.2250000,0.2250000,0.2250000,209.4258937,189.3228508
0.2300000,0.2300000,0.2300000,162.1861729,142.7018824
0.2350000,0.2350000,0.2350000,126.3429785,107.5814059
0.2400000,0.2400000,0.2400000,98.9512173,81.0074409
0.2450000,0.2450000,0.2450000,77.8633416,60.6794833
0.2500000,0.2500000,0.2500000,61.5115229,45.2374056
0.2550000,0.2550000,0.2550000,48.7574413,33.3816985
0.2600000,0.2600000,0.2600000,38.7671423,23.9949009
0.2650000,0.2650000,0.2650000,30.9075708,16.8683431
0.2700000,0.2700000,0.2700000,24.6848812,11.4609539
0.2750000,0.2750000,0.2750000,19.7154790,7.3419498
0.2800000,0.2800000,0.2800000,15.7096557,4.0394757
0.2850000,0.2850000,0.2850000,12.4562405,1.5673199
0.2900000,0.2900000,0.2900000,9.8038069,-0.2695986
0.2950000,0.2950000,0.2950000,7.6410750,-1.6201773
0.3000000,0.3000000,0.3000000,5.8815444,-2.6907124
0.3050000,0.3050000,0.3050000,4.4540395,-3.4532915
0.3100000,0.3100000,0.3100000,3.2978711,-3.9788693
0.3150000,0.3150000,0.3150000,2.3609939,-4.3238052
0.3200000,0.3200000,0.3200000,1.5998733,-4.5315404
0.3250000,0.3250000,0.3250000,0.9794835,-4.6355953
0.3300000,0.3300000,0.3300000,0.4725049,-4.6963293
0.3350000,0.3350000,0.3350000,0.0582407,-4.7596814
0.3400000,0.3400000,0.3400000,-0.2783101,-4.7540870
0.3450000,0.3450000,0.3450000,-0.5477129,-4.6979147
0.3500000,0.3500000,0.3500000,-0.7578921,-4.6052353
0.3550000,0.3550000,0.3550000,-0.9158145,-4.4868157
0.3600000,0.3600000,0.3600000,-1.0284153,-4.3775679
0.3650000,0.3650000,0.3650000,-1.1027391,-4.2522054
0.3700000,0.3700000,0.3700000,-1.1456605,-4.1148504
0.3750000,0.3750000,0.3750000,-1.1635367,-3.9868872
0.3800000,0.3800000,0.3800000,-1.1619680,-3.8522062
0.3850000,0.3850000,0.3850000,-1.1456995,-3.7354212
0.3900000,0.3900000,0.3900000,-1.1186321,-3.6247151
0.3950000,0.3950000,0.3950000,-1.0838990,-3.5048142
0.4000000,0.4000000,0.4000000,-1.0439707,-3.3797642
0.4050000,0.4050000,0.4050000,-1.0007656,-3.2525503
0.4100000,0.4100000,0.4100000,-0.9557529,-3.1253567
0.4150000,0.4150000,0.4150000,-0.9100427,-2.9997628
0.4200000,0.4200000,0.4200000,-0.8644615,-2.8768907
0.4250000,0.4250000,0.4250000,-0.8196141,-2.7575173
0.4300000,0.4300000,0.4300000,-0.7759332,-2.6421597
0.4350000,0.4350000,0.4350000,-0.7337188,-2.5311396
0.4400000,0.4400000,0.4400000,-0.6931694,-2.4246329
0.4450000,0.4450000,0.4450000,-0.6544060,-2.3227073
0.4500000,0.4500000,0.4500000,-0.6174914,-2.2253509
0.4550000,0.4550000,0.4550000,-0.5824450,-2.1324942
0.4600000,0.4600000,0.4600000,-0.5492538,-2.0440265
0.4650000,0.4650000,0.4650000,-0.5178814,-1.9598090
0.4700000,0.4700000,0.4700000,-0.4882751,-1.8796842
0.4750000,0.4750000,0.4750000,-0.4603707,-1.8034832
0.4800000,0.4800000,0.4800000,-0.4340966,-1.7310310
0.4850000,0.4850000,0.4850000,-0.4093769,-1.6622325
0.4900000,0.4900000,0.4900000,-0.3861336,-1.5986303
0.4950000,0.4950000,0.4950000,-0.3642884,-1.5380955
0.5000000,0.5000000,0.5000000,-0.3437637,-1.4804701
0.5050000,0.5050000,0.5050000,-0.3244840,-1.4269298
0.5100000,0.5100000,0.5100000,-0.3063759,-1.3780007
0.5150000,0.5150000,0.5150000,-0.2893689,-1.3312559
0.5200000,0.5200000,0.5200000,-0.2733959,-1.2865853
0.5250000,0.5250000,0.5250000,-0.2583927,-1.2438832
0.5300000,0.5300000,0.5300000,-0.2442988,-1.2030491
0.5350000,0.5350000,0.5350000,-0.2310569,-1.1639871
0.5400000,0.5400000,0.5400000,-0.2186129,-1.1266066
0.5450000,0.5450000,0.5450000,-0.2069160,-1.0908212
0.5500000,0.5500000,0.5500000,-0.1959186,-1.0565495
0.5550000,0.5550000,0.5550000,-0.1855759,-1.0237143
0.5600000,0.5600000,0.5600000,-0.1758461,-0.9922426
0.5650000,0.5650000,0.5650000,-0.1666900,-0.9620655
0.5700000,0.5700000,0.5700000,-0.1580709,-0.9331180
0.5750000,0.5750000,0.5750000,-0.1499546,-0.9053388
0.5800000,0.5800000,0.5800000,-0.1423091,-0.8786697
0.5850000,0.5850000,0.5850000,-0.1351046,-0.8530561
0.5900000,0.5900000,0.5900000,-0.1283132,-0.8284464
0.5950000,0.5950000,0.5950000,-0.1219088,-0.8047917
0.6000000,0.6000000,0.6000000,-0.1158671,-0.7820461
0.6050000,0.6050000,0.6050000,-0.1101655,-0.7601662
0.6100000,0.6100000,0.6100000,-0.1047828,-0.7391108
0.6150000,0.6150000,0.6150000,-0.0996993,-0.7188412
0.6200000,0.6200000,0.6200000,-0.0948966,-0.6993209
0.6250000,0.6250000,0.6250000,-0.0903573,-0.6805150
0.6300000,0.6300000,0.6300000,-0.0860655,-0.6623910
0.6350000,0.6350000,0.6350000,-0.0820061,-0.6449178
0.6400000,0.6400000,0.6400000,-0.0781651,-0.6280661
0.6450000,0.6450000,0.6450000,-0.0745295,-0.6118081
0.6500000,0.6500000,0.6500000,-0.0710868,-0.5961177
0.6550000,0.6550000,0.6550000,-0.0678258,-0.5809698
0.6600000,0.6600000,0.6600000,-0.0647357,-0.5663410
0.6650000,0.6650000,0.6650000,-0.0618064,-0.5522088
0.6700000,0.6700000,0.6700000,-0.0590286,-0.5385520
0.6750000,0.6750000,0.6750000,-0.0563936,-0.5253506
0.6800000,0.6800000,0.6800000,-0.0538930,-0.5125853
0.6850000,0.6850000,0.6850000,-0.0515193,-0.5002380
0.6900000,0.6900000,0.6900000,-0.0492651,-0.4882915
0.6950000,0.6950000,0.6950000,-0.0471237,-0.4767294
0.7000000,0.7000000,0.7000000,-0.0450888,-0.4655361
0.7050000,0.7050000,0.7050000,-0.0431545,-0.4546967
