# r[nm],d[nm],daligned[nm],UWater(d)[kj/mol]
0.2100000,0.2100000,0.2100000,1653.2350247
0.2350000,0.2350000,0.2350000,503.4223230
0.2600000,0.2600000,0.2600000,152.8608740
0.2850000,0.2850000,0.2850000,46.1075466
0.3100000,0.3100000,0.3100000,12.6646057
0.3350000,0.3350000,0.3350000,1.9444452
0.3600000,0.3600000,0.3600000,-1.8791874
0.3850000,0.3850000,0.3850000,-3.0350127
0.4100000,0.4100000,0.4100000,-3.1131821
0.4350000,0.4350000,0.4350000,-2.8013458
0.4600000,0.4600000,0.4600000,-2.4522988
0.4850000,0.4850000,0.4850000,-2.0696496
0.5100000,0.5100000,0.5100000,-1.6497349
0.5350000,0.5350000,0.5350000,-1.2800527
0.5600000,0.5600000,0.5600000,-0.9874760
0.5850000,0.5850000,0.5850000,-0.7642268
0.6100000,0.6100000,0.6100000,-0.5954055
0.6350000,0.6350000,0.6350000,-0.4675395
0.6600000,0.6600000,0.6600000,-0.3701309
0.6850000,0.6850000,0.6850000,-0.2953718
0.7100000,0.7100000,0.7100000,-0.2375364
0.7350000,0.7350000,0.7350000,-0.1924329
0.7600000,0.7600000,0.7600000,-0.1569816
0.7850000,0.7850000,0.7850000,-0.1289055
0.8100000,0.8100000,0.8100000,-0.1065091
0.8350000,0.8350000,0.8350000,-0.0885203
0.8600000,0.8600000,0.8600000,-0.0739770
0.8850000,0.8850000,0.8850000,-0.0621463
0.9100000,0.9100000,0.9100000,-0.0524656
0.9350000,0.9350000,0.9350000,-0.0445001
0.9600000,0.9600000,0.9600000,-0.0379111
0.9850000,0.9850000,0.9850000,-0.0324334
1.0100000,1.0100000,1.0100000,-0.0278578
1.0350000,1.0350000,1.0350000,-0.0240184
1.0600000,1.0600000,1.0600000,-0.0207829
1.0850000,1.0850000,1.0850000,-0.0180451
1.1100000,1.1100000,1.1100000,-0.0157192
1.1350000,1.1350000,1.1350000,-0.0137360
1.1600000,1.1600000,1.1600000,-0.0120389
1.1850000,1.1850000,1.1850000,-0.0105817
1.2100000,1.2100000,1.2100000,-0.0093263
1.2350000,1.2350000,1.2350000,-0.0082414
1.2600000,1.2600000,1.2600000,-0.0073011
1.2850000,1.2850000,1.2850000,-0.0064836
1.3100000,1.3100000,1.3100000,-0.0057711
1.3350000,1.3350000,1.3350000,-0.0051483
1.3600000,1.3600000,1.3600000,-0.0046026
1.3850000,1.3850000,1.3850000,-0.0041233
1.4100000,1.4100000,1.4100000,-0.0037012
1.4350000,1.4350000,1.4350000,-0.0033287
1.4600000,1.4600000,1.4600000,-0.0029993
1.4850000,1.4850000,1.4850000,-0.0027073
1.5100000,1.5100000,1.5100000,-0.0024480
1.5350000,1.5350000,1.5350000,-0.0022172
1.5600000,1.5600000,1.5600000,-0.0020114
1.5850000,1.5850000,1.5850000,-0.0018275
