# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,84501707.4873976,69026232.6406392,44952863.1621392,268406588.3759318,4748580.4941061,189358424.9971707,69026380.0627311,69026085.2185474,81370801.4405051,51463413.5170612,1389548075.8242865,69026232.6406392,44952863.1621392,268406588.3759318,4748580.4941061,189358424.9971707,69026380.0627311,69026085.2185474,81370801.4405051,51463413.5170612,1389548075.8242865
0.0025000,0.0025000,0.0025000,inf,nan,77357560.6500282,47201852.8811992,30739562.4797951,183548261.9517765,3246811.9646786,129491481.7743453,47201998.5573381,47201707.2050603,55643375.7353678,35191960.8048617,950232709.3083581,47201852.8811992,30739562.4797951,183548261.9517765,3246811.9646786,129491481.7743453,47201998.5573381,47201707.2050603,55643375.7353678,35191960.8048617,950232709.3083581
0.0050000,0.0050000,0.0050000,inf,nan,113547807.0344499,32749276.4530897,21327258.7031946,127352568.9832003,2252356.9853117,89845849.8164104,32749420.4595693,32749132.4466100,38606117.8430249,24416652.8001651,659305337.0548785,32749276.4530897,21327258.7031946,127352568.9832003,2252356.9853117,89845849.8164104,32749420.4595693,32749132.4466100,38606117.8430249,24416652.8001651,659305337.0548785
0.0075000,0.0075000,0.0075000,inf,nan,225482316.5538188,23061118.3246757,15017844.6187135,89681729.9097042,1585771.5275695,63269383.6165700,23061260.7293394,23060975.9200120,27185341.1146242,17193519.3781666,464282088.7222048,23061118.3246757,15017844.6187135,89681729.9097042,1585771.5275695,63269383.6165700,23061260.7293394,23060975.9200120,27185341.1146242,17193519.3781666,464282088.7222048
0.0100000,0.0100000,0.0100000,inf,nan,165940531.6095678,16492575.3708771,10740113.6716357,64140563.6865315,1133859.5434197,45250320.2426528,16492716.2344322,16492434.5073219,19442087.8035301,12296255.9856271,332054749.1804923,16492575.3708771,10740113.6716357,64140563.6865315,1133859.5434197,45250320.2426528,16492716.2344322,16492434.5073219,19442087.8035301,12296255.9856271,332054749.1804923
0.0125000,0.0125000,0.0125000,inf,nan,125139793.4864348,11991635.4387433,7808925.9343031,46638713.2780866,824222.4024601,32902937.2395858,11991774.8159163,11991496.0615703,14136205.1629400,8940521.1572644,241447313.1938030,11991635.4387433,7808925.9343031,46638713.2780866,824222.4024601,32902937.2395858,11991774.8159163,11991496.0615703,14136205.1629400,8940521.1572644,241447313.1938030
0.0150000,0.0150000,0.0150000,inf,nan,122037309.9610377,8876604.1496542,5780317.8821119,34525652.6886959,609947.4391707,24357304.8178873,8876742.0902137,8876466.2090947,10464085.4077588,6618068.7038099,178737864.8898224,8876604.1496542,5780317.8821119,34525652.6886959,609947.4391707,24357304.8178873,8876742.0902137,8876466.2090947,10464085.4077588,6618068.7038099,178737864.8898224
0.0175000,0.0175000,0.0175000,inf,nan,130886072.7973789,6629895.0942533,4317088.1030238,25790800.3893104,455363.4924218,18194874.3697349,6630029.1749245,6629761.0135821,7815577.5948903,4943005.2859268,133516661.8784799,6629895.0942533,4317088.1030238,25790800.3893104,455363.4924218,18194874.3697349,6630029.1749245,6629761.0135821,7815577.5948903,4943005.2859268,133516661.8784799
0.0200000,0.0200000,0.0200000,inf,nan,79149922.1359541,5014143.0667142,3264885.7562790,19507436.6460895,344246.7127298,13762044.4414627,5014275.3678288,5014010.7655997,5910866.4092972,3738360.1596720,100987754.1086261,5014143.0667142,3264885.7562790,19507436.6460895,344246.7127298,13762044.4414627,5014275.3678288,5014010.7655997,5910866.4092972,3738360.1596720,100987754.1086261
0.0225000,0.0225000,0.0225000,inf,nan,43240969.8772982,3850188.8418651,2506914.8408691,14980833.0709834,264213.0534731,10568593.7013901,3850319.3903995,3850058.2933308,4538752.0044865,2870558.8137665,77553649.5559120,3850188.8418651,2506914.8408691,14980833.0709834,264213.0534731,10568593.7013901,3850319.3903995,3850058.2933308,4538752.0044865,2870558.8137665,77553649.5559120
0.0250000,0.0250000,0.0250000,inf,nan,25298866.8760984,3002827.6113488,1955121.8256115,11685288.3949000,205958.8204947,8243643.3116860,3002956.4344703,3002698.7882273,3539849.7060561,2238797.5291630,60492766.0040420,3002827.6113488,1955121.8256115,11685288.3949000,205958.8204947,8243643.3116860,3002956.4344703,3002698.7882273,3539849.7060561,2238797.5291630,60492766.0040420
0.0275000,0.0275000,0.0275000,inf,nan,17381944.3981175,2379247.0162846,1549061.9158873,9259928.5444214,163097.6521555,6532599.0514850,2379374.1418644,2379119.8907049,2804748.7039881,1773878.8338015,47936840.9031441,2379247.0162846,1549061.9158873,9259928.5444214,163097.6521555,6532599.0514850,2379374.1418644,2379119.8907049,2804748.7039881,1773878.8338015,47936840.9031441
0.0300000,0.0300000,0.0300000,inf,nan,17466693.0609295,1915224.2928000,1246909.6972409,7455039.7553955,131210.6018710,5259289.6318497,1915349.7498585,1915098.8357415,2257740.7122130,1427920.6033368,38593094.7672958,1915224.2928000,1246909.6972409,7455039.7553955,131210.6018710,5259289.6318497,1915349.7498585,1915098.8357415,2257740.7122130,1427920.6033368,38593094.7672958
0.0325000,0.0325000,0.0325000,inf,nan,17036267.8067202,1509514.3702640,982742.0551431,5876771.6125414,103348.1198614,4145862.9879853,1509637.2492861,1509391.4912419,1779474.1128901,1125438.2468080,30422607.7659554,1509514.3702640,982742.0551431,5876771.6125414,103348.1198614,4145862.9879853,1509637.2492861,1509391.4912419,1779474.1128901,1125438.2468080,30422607.7659554
0.0350000,0.0350000,0.0350000,inf,nan,10603331.6720218,1197568.5277629,779615.0252011,4663413.7970816,81914.5167552,3289863.9037090,1197689.3551644,1197447.7003614,1411740.2494110,892862.9305346,24141150.2140304,1197568.5277629,779615.0252011,4663413.7970816,81914.5167552,3289863.9037090,1197689.3551644,1197447.7003614,1411740.2494110,892862.9305346,24141150.2140304
0.0375000,0.0375000,0.0375000,inf,nan,6873450.6598561,959228.8678882,624418.7855010,3736331.4629918,65540.9526585,2635826.7019454,959347.6199571,959110.1158194,1130776.2101300,715165.6695888,19341722.9540746,959228.8678882,624418.7855010,3736331.4629918,65540.9526585,2635826.7019454,959347.6199571,959110.1158194,1130776.2101300,715165.6695888,19341722.9540746
0.0400000,0.0400000,0.0400000,inf,nan,4698053.3518044,776008.7126746,505113.9849921,3023641.4931124,52955.6219505,2133038.4551097,776125.3666210,775892.0587282,914789.1817287,578563.4786289,15652184.7399169,776008.7126746,505113.9849921,3023641.4931124,52955.6219505,2133038.4551097,776125.3666210,775892.0587282,914789.1817287,578563.4786289,15652184.7399169
