# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.1875000,0.1875000,0.1875000,1808.4681727,0.2402914,1112.6400154,1808.4681727,1156.1590414,inf,103.3263492,inf,inf,inf,inf
0.1900000,0.1900000,0.1900000,1563.8703161,0.2297068,933.6706721,1563.8703161,998.6739833,inf,89.2224423,inf,inf,inf,inf
0.1925000,0.1925000,0.1925000,1354.5241920,0.2196787,786.0287475,1354.5241920,863.9730310,inf,76.7532577,inf,inf,inf,inf
0.1950000,0.1950000,0.1950000,1175.0206526,0.2101748,663.7353196,1175.0206526,748.5527912,inf,65.9484975,inf,inf,inf,inf
0.1975000,0.1975000,0.1975000,1020.8305668,0.2011645,562.0490799,1020.8305668,649.4805903,inf,56.6679341,inf,inf,inf,inf
0.2000000,0.2000000,0.2000000,888.1537803,0.1926195,477.1905348,888.1537803,564.2964294,inf,48.7201597,inf,inf,inf,inf
0.2025000,0.2025000,0.2025000,773.7952996,0.1845129,406.1319106,773.7952996,490.9326229,inf,41.9180337,inf,inf,inf,inf
0.2050000,0.2050000,0.2050000,675.0635654,0.1768197,346.4361313,675.0635654,427.6477849,inf,36.0946813,inf,inf,inf,inf
0.2075000,0.2075000,0.2075000,589.6866939,0.1695162,296.1326899,589.6866939,372.9724844,inf,31.1058869,1710.5976156,inf,inf,inf
0.2100000,0.2100000,0.2100000,515.7433633,0.1625803,253.6214268,515.7433633,325.6644102,inf,26.8284714,1500.6845444,inf,inf,inf
0.2125000,0.2125000,0.2125000,451.6056663,0.1559913,217.5975433,451.6056663,284.6713048,inf,23.1577055,1318.2835673,inf,inf,inf
0.2150000,0.2150000,0.2150000,395.8917589,0.1497296,186.9928663,395.8917589,249.1002569,1648.5208620,20.0047004,1159.5415983,inf,inf,inf
0.2175000,0.2175000,0.2175000,347.4265468,0.1437768,160.9296161,347.4265468,218.1922120,1451.9364616,17.2940448,1021.1798866,inf,inf,inf
0.2200000,0.2200000,0.2200000,305.2089802,0.1381157,138.6838457,305.2089802,191.3007704,1280.3181041,14.9617411,900.4033952,inf,inf,inf
0.2225000,0.2225000,0.2225000,268.3847937,0.1327301,119.6563864,268.3847937,167.8745189,1130.2785005,12.9534272,794.8252385,inf,inf,inf
0.2250000,0.2250000,0.2250000,236.2237399,0.1276048,103.3495406,236.2237399,147.4422781,998.9198651,11.2228570,702.4035521,inf,inf,inf
0.2275000,0.2275000,0.2275000,208.1005422,0.1227254,89.3473529,208.1005422,129.6007615,883.7589603,9.7306086,621.3886529,inf,inf,inf
0.2300000,0.2300000,0.2300000,183.4789272,0.1180785,77.2943639,183.4789272,114.0042326,782.6642396,8.4429950,550.2787278,inf,inf,inf
0.2325000,0.2325000,0.2325000,161.8982174,0.1136514,66.8640375,161.8982174,100.3558217,693.8030392,7.3311571,487.7826081,inf,inf,inf
0.2350000,0.2350000,0.2350000,142.9620507,0.1094323,57.7232193,142.9620507,88.4002216,615.5971338,6.3703172,432.7884396,inf,inf,inf
0.2375000,0.2375000,0.2375000,126.3288749,0.1054098,49.5496909,126.3288749,77.9175338,546.6852633,5.5391698,384.3372688,inf,inf,inf
0.2400000,0.2400000,0.2400000,111.7039229,0.1015734,42.1409252,111.7039229,68.7180728,485.8914856,4.8193874,341.6007348,inf,inf,inf
0.2425000,0.2425000,0.2425000,98.8324269,0.0979133,35.4637772,98.8324269,60.6379730,432.1984006,4.1952160,303.8621974,inf,inf,inf
0.2450000,0.2450000,0.2450000,87.4938707,0.0944200,29.5457558,87.4938707,53.5354653,384.7244610,3.6531441,270.5007439,inf,inf,inf
0.2475000,0.2475000,0.2475000,77.4971126,0.0910847,24.3776109,77.4971126,47.2877177,342.7047116,3.1816262,240.9776145,inf,inf,inf
0.2500000,0.2500000,0.2500000,68.6762408,0.0878991,19.9058329,68.6762408,41.7881481,305.4744147,2.7708436,214.8246615,inf,inf,inf
0.2525000,0.2525000,0.2525000,60.8870443,0.0848554,16.0560284,60.8870443,36.9441386,272.4551051,2.4124850,191.6345213,inf,inf,inf
0.2550000,0.2550000,0.2550000,54.0040038,0.0819459,12.7504446,54.0040038,32.6750863,243.1426968,2.0995319,171.0522326,inf,inf,inf
0.2575000,0.2575000,0.2575000,47.9177201,0.0791637,9.9162443,47.9177201,28.9107427,217.0973234,1.8260477,152.7680767,inf,inf,inf
0.2600000,0.2600000,0.2600000,42.5327142,0.0765017,7.4884227,42.5327142,25.5897968,193.9346461,1.5869757,136.5114522,inf,inf,inf
0.2625000,0.2625000,0.2625000,37.7655421,0.0739532,5.4102656,37.7655421,22.6586652,173.3184063,1.3779602,122.0456269,inf,inf,inf
0.2650000,0.2650000,0.2650000,33.5431785,0.0715117,3.6328098,33.5431785,20.0704579,154.9540350,1.1951987,109.1632348,inf,inf,inf
0.2675000,0.2675000,0.2675000,29.8016286,0.0691702,2.1139630,29.8016286,17.7840915,138.5831618,1.0353336,97.6824067,inf,inf,inf
0.2700000,0.2700000,0.2700000,26.4847371,0.0669220,0.8175662,26.4847371,15.7635275,123.9788884,0.8953803,87.4434401,inf,inf,inf
0.2725000,0.2725000,0.2725000,23.5431637,0.0647596,-0.2874792,23.5431637,13.9771151,110.9417167,0.7726843,78.3059298,1751.1260229,inf,inf
0.2750000,0.2750000,0.2750000,20.9335017,0.0626752,-1.2279704,20.9335017,12.3970242,99.2960339,0.6648919,70.1462915,1587.0520119,inf,inf
0.2775000,0.2775000,0.2775000,18.6175182,0.0606601,-2.0270247,18.6175182,10.9987583,88.8870757,0.5699256,62.8556213,1439.3371685,inf,inf
0.2800000,0.2800000,0.2800000,16.5614976,0.0587045,-2.7045734,16.5614976,9.7607373,79.5782979,0.4859591,56.3378430,1306.2345113,inf,inf
0.2825000,0.2825000,0.2825000,14.7356731,0.0567978,-3.2777544,14.7356731,8.6639423,71.2490993,0.4113918,50.5081020,1186.1970233,inf,inf
0.2850000,0.2850000,0.2850000,13.1137333,0.0549282,-3.7612498,13.1137333,7.6916136,63.7928455,0.3448247,45.2913709,1077.8531875,inf,inf
0.2875000,0.2875000,0.2875000,11.6723965,0.0530833,-4.1676073,11.6723965,6.8289921,57.1151517,0.2850401,40.6212371,979.9857066,inf,inf
0.2900000,0.2900000,0.2900000,10.3910432,0.0512504,-4.5075673,10.3910432,6.0630944,51.1323885,0.2309849,36.4388471,891.5129689,inf,inf
0.2925000,0.2925000,0.2925000,9.2514014,0.0494179,-4.7903915,9.2514014,5.3825139,45.7703794,0.1817583,32.6919878,811.4728842,inf,inf
0.2950000,0.2950000,0.2950000,8.2372775,0.0475759,-5.0241645,8.2372775,4.7772423,40.9632643,0.1366023,29.3342840,739.0087704,inf,inf
0.2975000,0.2975000,0.2975000,7.3343257,0.0457173,-5.2160368,7.3343257,4.2385078,36.6525058,0.0948924,26.3244993,673.3570134,inf,inf
0.3000000,0.3000000,0.3000000,6.5298470,0.0438389,-5.3723839,6.5298470,3.7586273,32.7860214,0.0561289,23.6259247,613.8362658,inf,inf
0.3025000,0.3025000,0.3025000,5.8126145,0.0419414,-5.4988803,5.8126145,3.3308696,29.3174221,0.0199286,21.2058446,559.8379802,inf,inf
0.3050000,0.3050000,0.3050000,5.1727149,0.0400299,-5.6005070,5.1727149,2.9493282,26.2053467,-0.0139807,19.0350695,510.8181025,inf,inf
0.3075000,0.3075000,0.3075000,4.6014073,0.0381135,-5.6815344,4.6014073,2.6088035,23.4128778,-0.0457649,17.0875268,466.2897748,inf,inf
0.3100000,0.3100000,0.3100000,4.0909913,0.0362048,-5.7455256,4.0909913,2.3046932,20.9070295,-0.0754901,15.3399034,425.8169172,inf,inf
0.3125000,0.3125000,0.3125000,3.6346861,0.0343186,-5.7953904,3.6346861,2.0328958,18.6582980,-0.1031375,13.7713336,389.0085766,inf,inf
0.3150000,0.3150000,0.3150000,3.2265158,0.0324712,-5.8334922,3.2265158,1.7897306,16.6402666,-0.1286291,12.3631277,355.5139456,inf,inf
0.3175000,0.3175000,0.3175000,2.8612014,0.0306784,-5.8617780,2.8612014,1.5718784,14.8292594,-0.1518636,11.0985366,325.0179661,inf,inf
0.3200000,0.3200000,0.3200000,2.5340606,0.0289541,-5.8818936,2.5340606,1.3763425,13.2040377,-0.1727569,9.9625470,297.2374463,inf,inf
0.3225000,0.3225000,0.3225000,2.2409163,0.0273085,-5.8952511,2.2409163,1.2004282,11.7455348,-0.1912753,8.9417038,271.9176259,inf,inf
0.3250000,0.3250000,0.3250000,1.9780189,0.0257468,-5.9030431,1.9780189,1.0417336,10.4366240,-0.2074581,8.0239541,248.8291363,inf,inf
0.3275000,0.3275000,0.3275000,1.7419849,0.0242683,-5.9062221,1.7419849,0.8981454,9.2619167,-0.2214207,7.1985090,227.7653052,inf,inf
0.3300000,0.3300000,0.3300000,1.5297538,0.0228667,-5.9054771,1.5297538,0.7678324,8.2075853,-0.2333420,6.4557208,208.5397675,inf,inf
0.3325000,0.3325000,0.3325000,1.3385622,0.0215301,-5.9012353,1.3385622,0.6492333,7.2612080,-0.2434401,5.7869721,190.9843422,inf,inf
0.3350000,0.3350000,0.3350000,1.1659307,0.0202427,-5.8937015,1.1659307,0.5410357,6.4116311,-0.2519440,5.1845745,174.9471458,inf,inf
0.3375000,0.3375000,0.3375000,1.0096587,0.0189860,-5.8829275,1.0096587,0.4421467,5.6488463,-0.2590724,4.6416757,160.2909143,inf,inf
0.3400000,0.3400000,0.3400000,0.8678201,0.0177408,-5.8688930,0.8678201,0.3516561,4.9638816,-0.2650235,4.1521714,146.8915084,1822.3338579,inf
0.3425000,0.3425000,0.3425000,0.7387557,0.0164889,-5.8515769,0.7387557,0.2687955,4.3487021,-0.2699766,3.7106209,134.6365807,1681.7303470,inf
