# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1000000000000.0000000
0.0050000,0.0050000,0.0050000,1000000000000.0000000
0.0100000,0.0100000,0.0100000,1000000000000.0000000
0.0150000,0.0150000,0.0150000,1000000000000.0000000
0.0200000,0.0200000,0.0200000,1000000000000.0000000
0.0250000,0.0250000,0.0250000,448721379428.1901245
0.0300000,0.0300000,0.0300000,97091342159.5125732
0.0350000,0.0350000,0.0350000,24976360871.5874634
0.0400000,0.0400000,0.0400000,7376935869.5758162
0.0450000,0.0450000,0.0450000,2441613588.7578778
0.0500000,0.0500000,0.0500000,893457499.9389144
0.0550000,0.0550000,0.0550000,365279150.4484040
0.0600000,0.0600000,0.0600000,175791066.1893228
0.0650000,0.0650000,0.0650000,88071637.0765824
0.0700000,0.0700000,0.0700000,46010170.5887992
0.0750000,0.0750000,0.0750000,24291115.2706421
0.0800000,0.0800000,0.0800000,13120419.7238111
0.0850000,0.0850000,0.0850000,7334363.6424471
0.0900000,0.0900000,0.0900000,4170149.4616678
0.0950000,0.0950000,0.0950000,2520895.3879738
0.1000000,0.1000000,0.1000000,1506160.2998728
0.1050000,0.1050000,0.1050000,889577.7115803
0.1100000,0.1100000,0.1100000,537966.3943448
0.1150000,0.1150000,0.1150000,335424.6384967
0.1200000,0.1200000,0.1200000,212911.7257631
0.1250000,0.1250000,0.1250000,138494.8933875
0.1300000,0.1300000,0.1300000,92228.4208824
0.1350000,0.1350000,0.1350000,62772.5718394
0.1400000,0.1400000,0.1400000,43590.9804438
0.1450000,0.1450000,0.1450000,30423.7404033
0.1500000,0.1500000,0.1500000,20576.7052137
0.1550000,0.1550000,0.1550000,14113.2306698
0.1600000,0.1600000,0.1600000,9807.5444022
0.1650000,0.1650000,0.1650000,6899.0642031
0.1700000,0.1700000,0.1700000,4908.4308818
0.1750000,0.1750000,0.1750000,3529.0307347
0.1800000,0.1800000,0.1800000,2561.9772171
0.1850000,0.1850000,0.1850000,1876.5338111
0.1900000,0.1900000,0.1900000,1398.0633158
0.1950000,0.1950000,0.1950000,1043.1331563
0.2000000,0.2000000,0.2000000,784.1708557
0.2050000,0.2050000,0.2050000,593.6238123
0.2100000,0.2100000,0.2100000,452.2428271
0.2150000,0.2150000,0.2150000,346.4173334
0.2200000,0.2200000,0.2200000,266.5888143
0.2250000,0.2250000,0.2250000,206.0715339
0.2300000,0.2300000,0.2300000,160.0385541
0.2350000,0.2350000,0.2350000,124.9073780
0.2400000,0.2400000,0.2400000,98.0030810
0.2450000,0.2450000,0.2450000,77.3273030
0.2500000,0.2500000,0.2500000,61.3821612
0.2550000,0.2550000,0.2550000,49.0374283
0.2600000,0.2600000,0.2600000,39.4346655
0.2650000,0.2650000,0.2650000,31.9214784
0.2700000,0.2700000,0.2700000,26.0065754
0.2750000,0.2750000,0.2750000,21.3249731
0.2800000,0.2800000,0.2800000,17.6061750
0.2850000,0.2850000,0.2850000,14.6453670
0.2900000,0.2900000,0.2900000,12.2818397
0.2950000,0.2950000,0.2950000,10.3865562
0.3000000,0.3000000,0.3000000,8.8561279
0.3050000,0.3050000,0.3050000,7.6088160
0.3100000,0.3100000,0.3100000,6.5802129
0.3150000,0.3150000,0.3150000,5.7189780
0.3200000,0.3200000,0.3200000,4.9839989
0.3250000,0.3250000,0.3250000,4.3432197
0.3300000,0.3300000,0.3300000,3.7723435
0.3350000,0.3350000,0.3350000,3.2520057
0.3400000,0.3400000,0.3400000,2.7659340
0.3450000,0.3450000,0.3450000,2.3031314
0.3500000,0.3500000,0.3500000,1.8611963
0.3550000,0.3550000,0.3550000,1.4452426
0.3600000,0.3600000,0.3600000,1.0622584
0.3650000,0.3650000,0.3650000,0.7159344
0.3700000,0.3700000,0.3700000,0.4057031
0.3750000,0.3750000,0.3750000,0.1289950
0.3800000,0.3800000,0.3800000,-0.1164701
0.3850000,0.3850000,0.3850000,-0.3320388
0.3900000,0.3900000,0.3900000,-0.5186900
0.3950000,0.3950000,0.3950000,-0.6776882
0.4000000,0.4000000,0.4000000,-0.8107334
0.4050000,0.4050000,0.4050000,-0.9197270
0.4100000,0.4100000,0.4100000,-1.0065293
0.4150000,0.4150000,0.4150000,-1.0729796
0.4200000,0.4200000,0.4200000,-1.1211679
0.4250000,0.4250000,0.4250000,-1.1536749
0.4300000,0.4300000,0.4300000,-1.1735231
0.4350000,0.4350000,0.4350000,-1.1837690
0.4400000,0.4400000,0.4400000,-1.1868808
0.4450000,0.4450000,0.4450000,-1.1842825
0.4500000,0.4500000,0.4500000,-1.1763917
0.4550000,0.4550000,0.4550000,-1.1630782
0.4600000,0.4600000,0.4600000,-1.1441843
0.4650000,0.4650000,0.4650000,-1.1198431
0.4700000,0.4700000,0.4700000,-1.0905501
0.4750000,0.4750000,0.4750000,-1.0570791
0.4800000,0.4800000,0.4800000,-1.0203471
0.4850000,0.4850000,0.4850000,-0.9812913
0.4900000,0.4900000,0.4900000,-0.9407847
0.4950000,0.4950000,0.4950000,-0.8995889
0.5000000,0.5000000,0.5000000,-0.8583365
0.5050000,0.5050000,0.5050000,-0.8175323
0.5100000,0.5100000,0.5100000,-0.7775642
0.5150000,0.5150000,0.5150000,-0.7387193
0.5200000,0.5200000,0.5200000,-0.7012011
0.5250000,0.5250000,0.5250000,-0.6651452
0.5300000,0.5300000,0.5300000,-0.6306335
0.5350000,0.5350000,0.5350000,-0.5977064
0.5400000,0.5400000,0.5400000,-0.5663722
0.5450000,0.5450000,0.5450000,-0.5366158
0.5500000,0.5500000,0.5500000,-0.5084043
0.5550000,0.5550000,0.5550000,-0.4816927
0.5600000,0.5600000,0.5600000,-0.4564271
0.5650000,0.5650000,0.5650000,-0.4325485
0.5700000,0.5700000,0.5700000,-0.4099944
0.5750000,0.5750000,0.5750000,-0.3887008
0.5800000,0.5800000,0.5800000,-0.3686037
0.5850000,0.5850000,0.5850000,-0.3496399
0.5900000,0.5900000,0.5900000,-0.3317473
0.5950000,0.5950000,0.5950000,-0.3148661
0.6000000,0.6000000,0.6000000,-0.2989387
0.6050000,0.6050000,0.6050000,-0.2839100
