# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2710973390213.0991211,417881210306535808.0000000,267725643249652928.0000000,1687994911621353728.0000000,25724643630481048.0000000,1188025636852716288.0000000,21598124281253851136.0000000,222872075735829282816.0000000,1571377316250078150656.0000000
0.0025000,0.0025000,0.0025000,inf,nan,470703816267.3278809,42917836734942128.0000000,27496343820955428.0000000,173362880086477120.0000000,2642009294834642.5000000,122014316859333008.0000000,2218201613457014528.0000000,22889728373952778240.0000000,161385852521738895360.0000000
0.0050000,0.0050000,0.0050000,inf,nan,108763071149.0844269,6298588811541469.0000000,4035342326215273.0000000,25442603458971948.0000000,387739246977892.5000000,17906727656944434.0000000,325541570669322688.0000000,3359279016273910784.0000000,23684864196921991168.0000000
0.0075000,0.0075000,0.0075000,inf,nan,30863516698.9463615,1200558465657970.0000000,769166635858445.2500000,4849551883637494.0000000,73906016230135.4218750,3413157185005977.5000000,62050676283795888.0000000,640303893482612864.0000000,4514513589596884480.0000000
0.0100000,0.0100000,0.0100000,inf,nan,10225193733.8503418,279316684084867.0625000,178950945159113.6250000,1128275558837690.5000000,17194648632798.6035156,794090241649292.8750000,14436439553015080.0000000,148970310101766304.0000000,1050327035259276416.0000000
0.0125000,0.0125000,0.0125000,inf,nan,3823196519.5941305,76021413461419.4218750,48704944360283.0312500,307081925812710.5625000,4679853719916.6386719,216126954459476.6562500,3929155210381823.0000000,40545140775146528.0000000,285866744553815424.0000000
0.0150000,0.0150000,0.0150000,inf,nan,1575244839.2450948,23482631138084.2382812,15044711195363.8710938,94856062473957.2500000,1445582708237.7216797,66760529102906.1093750,1213696343446484.0000000,12524190826692322.0000000,88302805280792320.0000000
0.0175000,0.0175000,0.0175000,inf,nan,702862439.6505980,8050661608215.9589844,5157849330891.7421875,32519955504140.2929688,495595691288.5730591,22887829949455.7382812,416097328439288.1875000,4293728379764958.0000000,30273274189862948.0000000
0.0200000,0.0200000,0.0200000,inf,nan,335198024.0538813,3011900606918.0307617,1929646183884.2824707,12166315029782.2558594,185411309077.3820190,8562759191518.1708984,155669702090915.9687500,1606363197898827.5000000,11325791849111756.0000000
0.0225000,0.0225000,0.0225000,inf,nan,169142213.1933752,1213594385173.0029297,777518198865.4738770,4902211628403.1601562,74708256817.5370636,3450219497264.3212891,62724494202621.9765625,647257118335058.5000000,4563537979850310.0000000
0.0250000,0.0250000,0.0250000,inf,nan,89591556.5148360,521220792977.8666382,333932488918.6087036,2105427721674.5844727,32086031495.1912117,1481818460811.7783203,26939253297716.9296875,277987483112365.1562500,1959972957832946.2500000
0.0275000,0.0275000,0.0275000,inf,nan,49497235.6941159,236624020586.6579895,151598772823.1980591,955823223497.7020264,14566393356.0714188,672716741186.3861084,12229900694269.3398438,126200954328485.5468750,889789911128319.6250000
0.0300000,0.0300000,0.0300000,inf,nan,28375917.9347362,112778342929.4959564,72254093216.5479889,455559011483.0555420,6942525553.9939642,320626408981.1472168,5828947563887.9521484,60149201248281.3437500,424086735220835.6250000
0.0325000,0.0325000,0.0325000,inf,nan,16808837.6296188,56114835192.7251129,35951275751.7272568,226671455672.4100037,3454360486.1832757,159533346011.7254333,2900296949005.8710938,29928306144755.5546875,211011879382579.2500000
0.0350000,0.0350000,0.0350000,inf,nan,10252712.8048403,29011801822.5189514,18587080722.8247681,117190936430.9068146,1785922237.1482568,82480001426.0782623,1499476338000.0168457,15473162818744.8437500,109094710850625.0625000
0.0375000,0.0375000,0.0375000,inf,nan,6421461.7689719,15523969976.5930843,9945788228.2268200,62707879878.7374115,955627301.8384516,44134352668.8693695,802356100707.8038330,8279537135697.3623047,58375446316036.1484375
0.0400000,0.0400000,0.0400000,inf,nan,4120754.1614091,8568831525.9199867,5489820811.5345898,34613090261.3145447,527480363.0616635,24360997289.4978180,442877409019.6712036,4570049558873.2167969,32221366961612.8945312
0.0425000,0.0425000,0.0425000,inf,nan,2705327.7898177,4865624151.0990343,3117280425.1324296,19654198684.2662773,299519902.6568549,13832802251.3032227,251474159366.8115845,2594938290745.4892578,18295633484212.7148438
