# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1625000,0.1625000,0.1625000,1618.8658928,-0.3457569,94.2540327
0.1650000,0.1650000,0.1650000,1408.3367715,-0.3355031,82.3417373
0.1675000,0.1675000,0.1675000,1226.9167397,-0.3256104,72.0722462
0.1700000,0.1700000,0.1700000,1070.3405998,-0.3160646,63.1938591
0.1725000,0.1725000,0.1725000,935.0056970,-0.3068520,55.5014944
0.1750000,0.1750000,0.1750000,817.8629115,-0.2979595,48.8270190
0.1775000,0.1775000,0.1775000,716.3265683,-0.2893728,43.0304622
0.1800000,0.1800000,0.1800000,628.1981520,-0.2810208,37.9932867
0.1825000,0.1825000,0.1825000,551.5811827,-0.2720568,33.6137893
0.1850000,0.1850000,0.1850000,484.7027502,-0.2574618,29.8040289
0.1875000,0.1875000,0.1875000,425.7470836,-0.2299021,26.4876107
0.1900000,0.1900000,0.1900000,373.4755194,-0.2015102,23.5978939
0.1925000,0.1925000,0.1925000,327.5076569,-0.1841640,21.0764776
0.1950000,0.1950000,0.1950000,287.4081733,-0.1740413,18.8720000
0.1975000,0.1975000,0.1975000,252.5274654,-0.1670310,16.9393256
0.2000000,0.2000000,0.2000000,222.1957150,-0.1613964,15.2391066
0.2025000,0.2025000,0.2025000,195.8044362,-0.1564767,13.7375841
0.2050000,0.2050000,0.2050000,172.8214217,-0.1520093,12.4064138
0.2075000,0.2075000,0.2075000,152.7865306,-0.1478863,11.2223088
0.2100000,0.2100000,0.2100000,135.3032056,-0.1440658,10.1663916
0.2125000,0.2125000,0.2125000,120.0297602,-0.1405370,9.2232915
0.2150000,0.2150000,0.2150000,106.6714664,-0.1373020,8.3801598
0.2175000,0.2175000,0.2175000,94.9736542,-0.1343646,7.6258174
0.2200000,0.2200000,0.2200000,84.7158432,-0.1317202,6.9501842
0.2225000,0.2225000,0.2225000,75.7069020,-0.1293486,6.3440122
0.2250000,0.2250000,0.2250000,67.7811936,-0.1272084,5.7988319
0.2275000,0.2275000,0.2275000,60.7955638,-0.1252382,5.3069788
0.2300000,0.2300000,0.2300000,54.6269109,-0.1233638,4.8615828
0.2325000,0.2325000,0.2325000,49.1700119,-0.1215106,4.4564624
0.2350000,0.2350000,0.2350000,44.3353463,-0.1196163,4.0859475
0.2375000,0.2375000,0.2375000,40.0468242,-0.1176403,3.7446951
0.2400000,0.2400000,0.2400000,36.2395030,-0.1155659,3.4275453
0.2425000,0.2425000,0.2425000,32.8574673,-0.1133971,3.1294140
0.2450000,0.2450000,0.2450000,29.8520337,-0.1111512,2.8452123
0.2475000,0.2475000,0.2475000,27.1803551,-0.1088521,2.5698574
0.2500000,0.2500000,0.2500000,24.8044125,-0.1065231,2.2985054
0.2525000,0.2525000,0.2525000,22.6903178,-0.1041834,2.0270645
0.2550000,0.2550000,0.2550000,20.8078261,-0.1018452,1.7528559
0.2575000,0.2575000,0.2575000,19.1299684,-0.0995123,1.4751241
0.2600000,0.2600000,0.2600000,17.6327324,-0.0971811,1.1951204
0.2625000,0.2625000,0.2625000,16.2947562,-0.0948411,0.9156909
0.2650000,0.2650000,0.2650000,15.0970243,-0.0924771,0.6405456
0.2675000,0.2675000,0.2675000,14.0225801,-0.0900714,0.3734895
0.2700000,0.2700000,0.2700000,13.0562772,-0.0876061,0.1178404
0.2725000,0.2725000,0.2725000,12.1845874,-0.0850663,-0.1238846
0.2750000,0.2750000,0.2750000,11.3954689,-0.0824415,-0.3500471
0.2775000,0.2775000,0.2775000,10.6782789,-0.0797283,-0.5598132
0.2800000,0.2800000,0.2800000,10.0237029,-0.0769304,-0.7530054
0.2825000,0.2825000,0.2825000,9.4236733,-0.0740583,-0.9299337
0.2850000,0.2850000,0.2850000,8.8712631,-0.0711283,-1.0912347
0.2875000,0.2875000,0.2875000,8.3605612,-0.0681609,-1.2377399
0.2900000,0.2900000,0.2900000,7.8865454,-0.0651792,-1.3703819
0.2925000,0.2925000,0.2925000,7.4449681,-0.0622084,-1.4901392
0.2950000,0.2950000,0.2950000,7.0322466,-0.0592737,-1.5980074
0.2975000,0.2975000,0.2975000,6.6453366,-0.0563981,-1.6949841
0.3000000,0.3000000,0.3000000,6.2815685,-0.0535974,-1.7820521
0.3025000,0.3025000,0.3025000,5.9384597,-0.0508766,-1.8601565
0.3050000,0.3050000,0.3050000,5.6135544,-0.0482277,-1.9301770
0.3075000,0.3075000,0.3075000,5.3043570,-0.0456318,-1.9929009
0.3100000,0.3100000,0.3100000,5.0083943,-0.0430656,-2.0490089
0.3125000,0.3125000,0.3125000,4.7233857,-0.0405097,-2.0990766
0.3150000,0.3150000,0.3150000,4.4474528,-0.0379555,-2.1435915
0.3175000,0.3175000,0.3175000,4.1792845,-0.0354087,-2.1829773
0.3200000,0.3200000,0.3200000,3.9182007,-0.0328884,-2.2176181
0.3225000,0.3225000,0.3225000,3.6641007,-0.0304221,-2.2478766
0.3250000,0.3250000,0.3250000,3.4173250,-0.0280397,-2.2741057
0.3275000,0.3275000,0.3275000,3.1784786,-0.0257679,-2.2966554
0.3300000,0.3300000,0.3300000,2.9482639,-0.0236262,-2.3158772
0.3325000,0.3325000,0.3325000,2.7273518,-0.0216255,-2.3321302
0.3350000,0.3350000,0.3350000,2.5163039,-0.0197689,-2.3457866
0.3375000,0.3375000,0.3375000,2.3155376,-0.0180532,-2.3572351
0.3400000,0.3400000,0.3400000,2.1253253,-0.0164711,-2.3668806
0.3425000,0.3425000,0.3425000,1.9458089,-0.0150133,-2.3751455
0.3450000,0.3450000,0.3450000,1.7770208,-0.0136700,-2.3824800
0.3475000,0.3475000,0.3475000,1.6188994,-0.0124321,-2.3893829
0.3500000,0.3500000,0.3500000,1.4712977,-0.0112912,-2.3964219
0.3525000,0.3525000,0.3525000,1.3339865,-0.0102398,-2.4042267
0.3550000,0.3550000,0.3550000,1.2066548,-0.0092714,-2.4134394
0.3575000,0.3575000,0.3575000,1.0889152,-0.0083798,-2.4246231
0.3600000,0.3600000,0.3600000,0.9803125,-0.0075594,-2.4381571
0.3625000,0.3625000,0.3625000,0.8803383,-0.0068049,-2.4541504
0.3650000,0.3650000,0.3650000,0.7884469,-0.0061117,-2.4724025
0.3675000,0.3675000,0.3675000,0.7040736,-0.0054750,-2.4924177
0.3700000,0.3700000,0.3700000,0.6266510,-0.0048904,-2.5134682
0.3725000,0.3725000,0.3725000,0.5556248,-0.0043535,-2.5346836
0.3750000,0.3750000,0.3750000,0.4904677,-0.0038601,-2.5551495
0.3775000,0.3775000,0.3775000,0.4306898,-0.0034062,-2.5739940
0.3800000,0.3800000,0.3800000,0.3758434,-0.0029879,-2.5904542
0.3825000,0.3825000,0.3825000,0.3255237,-0.0026017,-2.6039162
0.3850000,0.3850000,0.3850000,0.2793632,-0.0022442,-2.6139323
0.3875000,0.3875000,0.3875000,0.2370223,-0.0019119,-2.6202190
0.3900000,0.3900000,0.3900000,0.1981784,-0.0016013,-2.6226423
0.3925000,0.3925000,0.3925000,0.1625140,-0.0013088,-2.6211956
0.3950000,0.3950000,0.3950000,0.1297081,-0.0010303,-2.6159744
0.3975000,0.3975000,0.3975000,0.0994301,-0.0007617,-2.6071519
0.4000000,0.4000000,0.4000000,0.0713354,-0.0004985,-2.5949564
0.4025000,0.4025000,0.4025000,0.0450585,-0.0002364,-2.5796516
0.4050000,0.4050000,0.4050000,0.0202047,0.0000291,-2.5615210
0.4075000,0.4075000,0.4075000,-0.0036566,0.0003024,-2.5408553
0.4100000,0.4100000,0.4100000,-0.0269885,0.0005876,-2.5179429
0.4125000,0.4125000,0.4125000,-0.0502652,0.0008882,-2.4930631
0.4150000,0.4150000,0.4150000,-0.0739332,0.0012067,-2.4664813
0.4175000,0.4175000,0.4175000,-0.0983625,0.0015438,-2.4384462
0.4200000,0.4200000,0.4200000,-0.1238003,0.0018986,-2.4091879
0.4225000,0.4225000,0.4225000,-0.1503419,0.0022683,-2.3789173
0.4250000,0.4250000,0.4250000,-0.1779232,0.0026486,-2.3478259
0.4275000,0.4275000,0.4275000,-0.2063378,0.0030340,-2.3160868
0.4300000,0.4300000,0.4300000,-0.2352683,0.0034189,-2.2838548
0.4325000,0.4325000,0.4325000,-0.2643264,0.0037976,-2.2512683
0.4350000,0.4350000,0.4350000,-0.2930914,0.0041649,-2.2184499
0.4375000,0.4375000,0.4375000,-0.3211430,0.0045160,-2.1855078
0.4400000,0.4400000,0.4400000,-0.3480869,0.0048470,-2.1525372
0.4425000,0.4425000,0.4425000,-0.3735724,0.0051549,-2.1196212
0.4450000,0.4450000,0.4450000,-0.3973047,0.0054373,-2.0868324
0.4475000,0.4475000,0.4475000,-0.4190504,0.0056926,-2.0542335
0.4500000,0.4500000,0.4500000,-0.4386399,0.0059198,-2.0218786
0.4525000,0.4525000,0.4525000,-0.4559658,0.0061187,-1.9898140
0.4550000,0.4550000,0.4550000,-0.4709787,0.0062898,-1.9580792
0.4575000,0.4575000,0.4575000,-0.4836807,0.0064338,-1.9267076
0.4600000,0.4600000,0.4600000,-0.4941178,0.0065521,-1.8957270
0.4625000,0.4625000,0.4625000,-0.5023719,0.0066462,-1.8651606
0.4650000,0.4650000,0.4650000,-0.5085528,0.0067180,-1.8350273
0.4675000,0.4675000,0.4675000,-0.5127902,0.0067692,-1.8053422
0.4700000,0.4700000,0.4700000,-0.5152274,0.0068019,-1.7761173
0.4725000,0.4725000,0.4725000,-0.5160148,0.0068180,-1.7473617
0.4750000,0.4750000,0.4750000,-0.5153055,0.0068193,-1.7190817
0.4775000,0.4775000,0.4775000,-0.5132511,0.0068077,-1.6912818
0.4800000,0.4800000,0.4800000,-0.5099989,0.0067847,-1.6639645
0.4825000,0.4825000,0.4825000,-0.5056898,0.0067520,-1.6371304
0.4850000,0.4850000,0.4850000,-0.5004564,0.0067108,-1.6107790
0.4875000,0.4875000,0.4875000,-0.4944226,0.0066625,-1.5849084
0.4900000,0.4900000,0.4900000,-0.4877026,0.0066082,-1.5595155
0.4925000,0.4925000,0.4925000,-0.4804013,0.0065489,-1.5345966
0.4950000,0.4950000,0.4950000,-0.4726138,0.0064855,-1.5101470
0.4975000,0.4975000,0.4975000,-0.4644263,0.0064187,-1.4861614
0.5000000,0.5000000,0.5000000,-0.4559161,0.0063493,-1.4626339
0.5025000,0.5025000,0.5025000,-0.4471523,0.0062778,-1.4395582
0.5050000,0.5050000,0.5050000,-0.4381964,0.0062048,-1.4169277
0.5075000,0.5075000,0.5075000,-0.4291029,0.0061307,-1.3947354
0.5100000,0.5100000,0.5100000,-0.4199198,0.0060558,-1.3729739
0.5125000,0.5125000,0.5125000,-0.4106892,0.0059806,-1.3516360
0.5150000,0.5150000,0.5150000,-0.4014479,0.0059053,-1.3307139
0.5175000,0.5175000,0.5175000,-0.3922277,0.0058301,-1.3102000
0.5200000,0.5200000,0.5200000,-0.3830565,0.0057552,-1.2900867
0.5225000,0.5225000,0.5225000,-0.3739578,0.0056809,-1.2703660
0.5250000,0.5250000,0.5250000,-0.3649522,0.0056071,-1.2510303
0.5275000,0.5275000,0.5275000,-0.3560567,0.0055341,-1.2320718
0.5300000,0.5300000,0.5300000,-0.3472859,0.0054620,-1.2134827
0.5325000,0.5325000,0.5325000,-0.3386520,0.0053908,-1.1952553
0.5350000,0.5350000,0.5350000,-0.3301649,0.0053205,-1.1773822
0.5375000,0.5375000,0.5375000,-0.3218326,0.0052513,-1.1598557
0.5400000,0.5400000,0.5400000,-0.3136617,0.0051832,-1.1426685
0.5425000,0.5425000,0.5425000,-0.3056570,0.0051161,-1.1258132
0.5450000,0.5450000,0.5450000,-0.2978222,0.0050502,-1.1092827
0.5475000,0.5475000,0.5475000,-0.2901601,0.0049853,-1.0930698
0.5500000,0.5500000,0.5500000,-0.2826721,0.0049216,-1.0771675
0.5525000,0.5525000,0.5525000,-0.2753592,0.0048590,-1.0615691
0.5550000,0.5550000,0.5550000,-0.2682213,0.0047975,-1.0462679
0.5575000,0.5575000,0.5575000,-0.2612579,0.0047371,-1.0312571
0.5600000,0.5600000,0.5600000,-0.2544679,0.0046778,-1.0165305
0.5625000,0.5625000,0.5625000,-0.2478497,0.0046196,-1.0020817
0.5650000,0.5650000,0.5650000,-0.2414015,0.0045625,-0.9879044
0.5675000,0.5675000,0.5675000,-0.2351209,0.0045064,-0.9739927
0.5700000,0.5700000,0.5700000,-0.2290054,0.0044513,-0.9603407
0.5725000,0.5725000,0.5725000,-0.2230522,0.0043973,-0.9469425
0.5750000,0.5750000,0.5750000,-0.2172585,0.0043442,-0.9337925
0.5775000,0.5775000,0.5775000,-0.2116210,0.0042921,-0.9208852
0.5800000,0.5800000,0.5800000,-0.2061367,0.0042410,-0.9082151
0.5825000,0.5825000,0.5825000,-0.2008021,0.0041907,-0.8957771
0.5850000,0.5850000,0.5850000,-0.1956139,0.0041414,-0.8835659
0.5875000,0.5875000,0.5875000,-0.1905688,0.0040930,-0.8715766
0.5900000,0.5900000,0.5900000,-0.1856632,0.0040455,-0.8598043
0.5925000,0.5925000,0.5925000,-0.1808938,0.0039988,-0.8482440
0.5950000,0.5950000,0.5950000,-0.1762570,0.0039529,-0.8368913
0.5975000,0.5975000,0.5975000,-0.1717496,0.0039078,-0.8257416
0.6000000,0.6000000,0.6000000,-0.1673680,0.0038635,-0.8147903
0.6025000,0.6025000,0.6025000,-0.1631090,0.0038200,-0.8040331
0.6050000,0.6050000,0.6050000,-0.1589692,0.0037772,-0.7934659
0.6075000,0.6075000,0.6075000,-0.1549453,0.0037352,-0.7830845
0.6100000,0.6100000,0.6100000,-0.1510342,0.0036939,-0.7728849
0.6125000,0.6125000,0.6125000,-0.1472326,0.0036532,-0.7628631
0.6150000,0.6150000,0.6150000,-0.1435376,0.0036133,-0.7530153
0.6175000,0.6175000,0.6175000,-0.1399460,0.0035740,-0.7433378
0.6200000,0.6200000,0.6200000,-0.1364549,0.0035354,-0.7338270
0.6225000,0.6225000,0.6225000,-0.1330614,0.0034974,-0.7244792
0.6250000,0.6250000,0.6250000,-0.1297627,0.0034600,-0.7152910
0.6275000,0.6275000,0.6275000,-0.1265560,0.0034232,-0.7062591
0.6300000,0.6300000,0.6300000,-0.1234386,0.0033870,-0.6973801
0.6325000,0.6325000,0.6325000,-0.1204079,0.0033513,-0.6886508
0.6350000,0.6350000,0.6350000,-0.1174613,0.0033163,-0.6800681
0.6375000,0.6375000,0.6375000,-0.1145965,0.0032818,-0.6716288
0.6400000,0.6400000,0.6400000,-0.1118108,0.0032478,-0.6633301
0.6425000,0.6425000,0.6425000,-0.1091021,0.0032143,-0.6551691
0.6450000,0.6450000,0.6450000,-0.1064680,0.0031813,-0.6471427
0.6475000,0.6475000,0.6475000,-0.1039063,0.0031489,-0.6392484
0.6500000,0.6500000,0.6500000,-0.1014149,0.0031169,-0.6314833
0.6525000,0.6525000,0.6525000,-0.0989917,0.0030854,-0.6238449
0.6550000,0.6550000,0.6550000,-0.0966346,0.0030544,-0.6163305
0.6575000,0.6575000,0.6575000,-0.0943416,0.0030239,-0.6089377
0.6600000,0.6600000,0.6600000,-0.0921110,0.0029937,-0.6016639
0.6625000,0.6625000,0.6625000,-0.0899407,0.0029641,-0.5945068
0.6650000,0.6650000,0.6650000,-0.0878291,0.0029348,-0.5874640
0.6675000,0.6675000,0.6675000,-0.0857743,0.0029060,-0.5805333
0.6700000,0.6700000,0.6700000,-0.0837748,0.0028775,-0.5737125
0.6725000,0.6725000,0.6725000,-0.0818288,0.0028495,-0.5669992
0.6750000,0.6750000,0.6750000,-0.0799348,0.0028219,-0.5603915
0.6775000,0.6775000,0.6775000,-0.0780912,0.0027946,-0.5538872
0.6800000,0.6800000,0.6800000,-0.0762966,0.0027678,-0.5474843
0.6825000,0.6825000,0.6825000,-0.0745495,0.0027413,-0.5411809
0.6850000,0.6850000,0.6850000,-0.0728485,0.0027151,-0.5349749
0.6875000,0.6875000,0.6875000,-0.0711923,0.0026893,-0.5288645
0.6900000,0.6900000,0.6900000,-0.0695795,0.0026639,-0.5228479
0.6925000,0.6925000,0.6925000,-0.0680089,0.0026388,-0.5169232
0.6950000,0.6950000,0.6950000,-0.0664793,0.0026141,-0.5110888
0.6975000,0.6975000,0.6975000,-0.0649894,0.0025896,-0.5053427
0.7000000,0.7000000,0.7000000,-0.0635381,0.0025655,-0.4996835
0.7025000,0.7025000,0.7025000,-0.0621243,0.0025417,-0.4941094
0.7050000,0.7050000,0.7050000,-0.0607468,0.0025182,-0.4886188
0.7075000,0.7075000,0.7075000,-0.0594048,0.0024951,-0.4832102
0.7100000,0.7100000,0.7100000,-0.0580970,0.0024722,-0.4778820
0.7125000,0.7125000,0.7125000,-0.0568226,0.0024496,-0.4726327
0.7150000,0.7150000,0.7150000,-0.0555806,0.0024273,-0.4674608
0.7175000,0.7175000,0.7175000,-0.0543701,0.0024053,-0.4623650
0.7200000,0.7200000,0.7200000,-0.0531901,0.0023835,-0.4573438
0.7225000,0.7225000,0.7225000,-0.0520398,0.0023620,-0.4523958
0.7250000,0.7250000,0.7250000,-0.0509184,0.0023408,-0.4475198
0.7275000,0.7275000,0.7275000,-0.0498250,0.0023199,-0.4427143
0.7300000,0.7300000,0.7300000,-0.0487589,0.0022992,-0.4379781
0.7325000,0.7325000,0.7325000,-0.0477192,0.0022788,-0.4333099
0.7350000,0.7350000,0.7350000,-0.0467053,0.0022586,-0.4287086
0.7375000,0.7375000,0.7375000,-0.0457164,0.0022387,-0.4241729
0.7400000,0.7400000,0.7400000,-0.0447519,0.0022190,-0.4197016
0.7425000,0.7425000,0.7425000,-0.0438109,0.0021995,-0.4152937
0.7450000,0.7450000,0.7450000,-0.0428930,0.0021803,-0.4109478
