# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],Uslab(d)[kJ/mol]
0.1775000,0.1775000,0.1775000,1735.6671347,-0.3773616,1525.6554569
0.1800000,0.1800000,0.1800000,1533.5415160,-0.3700620,1291.8730077
0.1825000,0.1825000,0.1825000,1355.6765679,-0.3628988,1096.5482035
0.1850000,0.1850000,0.1850000,1199.0666169,-0.3558704,932.8520900
0.1875000,0.1875000,0.1875000,1061.0892069,-0.3489753,795.2593689
0.1900000,0.1900000,0.1900000,939.4550919,-0.3422118,679.2825080
0.1925000,0.1925000,0.1925000,832.1648606,-0.3355782,581.2634470
0.1950000,0.1950000,0.1950000,737.4713060,-0.3290726,498.2097175
0.1975000,0.1975000,0.1975000,653.8467744,-0.3226934,427.6649693
0.2000000,0.2000000,0.2000000,579.9548258,-0.3164387,367.6062665
0.2025000,0.2025000,0.2025000,514.6256299,-0.3103067,316.3623013
0.2050000,0.2050000,0.2050000,456.8345997,-0.3042954,272.5480203
0.2075000,0.2075000,0.2075000,405.6838278,-0.2984031,235.0121773
0.2100000,0.2100000,0.2100000,360.3859538,-0.2926278,202.7951104
0.2125000,0.2125000,0.2125000,320.2501375,-0.2869677,175.0946317
0.2150000,0.2150000,0.2150000,284.6698578,-0.2814208,151.2383807
0.2175000,0.2175000,0.2175000,253.1122955,-0.2759853,130.6613443
0.2200000,0.2200000,0.2200000,225.1090897,-0.2706591,112.8875202
0.2225000,0.2225000,0.2225000,200.2482857,-0.2654405,97.5149159
0.2250000,0.2250000,0.2250000,178.1673179,-0.2603275,84.2032391
0.2275000,0.2275000,0.2275000,158.5468917,-0.2553183,72.6637688
0.2300000,0.2300000,0.2300000,141.1056450,-0.2504110,62.6509974
0.2325000,0.2325000,0.2325000,125.5954891,-0.2456036,53.9557151
0.2350000,0.2350000,0.2350000,111.7975397,-0.2408944,46.3992715
0.2375000,0.2375000,0.2375000,99.5185601,-0.2362815,39.8287779
0.2400000,0.2400000,0.2400000,88.5878528,-0.2317631,34.1129171
0.2425000,0.2425000,0.2425000,78.8545386,-0.2273375,29.1375617
0.2450000,0.2450000,0.2450000,70.1851757,-0.2230027,24.7996172
0.2475000,0.2475000,0.2475000,62.4616741,-0.2187571,20.9978745
0.2500000,0.2500000,0.2500000,55.5794674,-0.2145989,17.6238393
0.2525000,0.2525000,0.2525000,49.4459101,-0.2105263,14.5632718
0.2550000,0.2550000,0.2550000,43.9788711,-0.2065378,11.7194904
0.2575000,0.2575000,0.2575000,39.1054981,-0.2026316,9.0455889
0.2600000,0.2600000,0.2600000,34.7611338,-0.1988060,6.5488702
0.2625000,0.2625000,0.2625000,30.8883610,-0.1950595,4.2606119
0.2650000,0.2650000,0.2650000,27.4361644,-0.1913904,2.2051485
0.2675000,0.2675000,0.2675000,24.3591921,-0.1877971,0.3890590
0.2700000,0.2700000,0.2700000,21.6171041,-0.1842782,-1.1958484
0.2725000,0.2725000,0.2725000,19.1739980,-0.1808323,-2.5663000
