# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,1000000000000.0000000
0.0050000,0.0050000,0.0050000,1000000000000.0000000
0.0100000,0.0100000,0.0100000,1000000000000.0000000
0.0150000,0.0150000,0.0150000,1000000000000.0000000
0.0200000,0.0200000,0.0200000,1000000000000.0000000
0.0250000,0.0250000,0.0250000,1000000000000.0000000
0.0300000,0.0300000,0.0300000,323898260137.2355347
0.0350000,0.0350000,0.0350000,75083937314.0796967
0.0400000,0.0400000,0.0400000,20404034695.6590195
0.0450000,0.0450000,0.0450000,6302867167.1978807
0.0500000,0.0500000,0.0500000,2167339587.1435947
0.0550000,0.0550000,0.0550000,823063668.5598929
0.0600000,0.0600000,0.0600000,355270246.6909389
0.0650000,0.0650000,0.0650000,167629976.3702854
0.0700000,0.0700000,0.0700000,82730069.3139178
0.0750000,0.0750000,0.0750000,43039205.2323203
0.0800000,0.0800000,0.0800000,22110618.4738087
0.0850000,0.0850000,0.0850000,11964071.0109145
0.0900000,0.0900000,0.0900000,6627367.6074987
0.0950000,0.0950000,0.0950000,3856213.7988585
0.1000000,0.1000000,0.1000000,2230860.0826704
0.1050000,0.1050000,0.1050000,1305994.5698295
0.1100000,0.1100000,0.1100000,791958.9638011
0.1150000,0.1150000,0.1150000,498005.4247768
0.1200000,0.1200000,0.1200000,311453.9718682
0.1250000,0.1250000,0.1250000,197347.1648209
0.1300000,0.1300000,0.1300000,127562.5095968
0.1350000,0.1350000,0.1350000,84123.9658150
0.1400000,0.1400000,0.1400000,56178.8675199
0.1450000,0.1450000,0.1450000,37903.4777641
0.1500000,0.1500000,0.1500000,26029.0410195
0.1550000,0.1550000,0.1550000,18182.4564870
0.1600000,0.1600000,0.1600000,12731.4345348
0.1650000,0.1650000,0.1650000,8964.3680314
0.1700000,0.1700000,0.1700000,6388.1945772
0.1750000,0.1750000,0.1750000,4603.8094434
0.1800000,0.1800000,0.1800000,3336.8282422
0.1850000,0.1850000,0.1850000,2433.6719312
0.1900000,0.1900000,0.1900000,1801.9114290
0.1950000,0.1950000,0.1950000,1338.1123385
0.2000000,0.2000000,0.2000000,1001.2035138
0.2050000,0.2050000,0.2050000,754.4388050
0.2100000,0.2100000,0.2100000,572.2955345
0.2150000,0.2150000,0.2150000,436.8236061
0.2200000,0.2200000,0.2200000,335.2249697
0.2250000,0.2250000,0.2250000,258.4255901
0.2300000,0.2300000,0.2300000,200.0598826
0.2350000,0.2350000,0.2350000,155.5035273
0.2400000,0.2400000,0.2400000,121.2778658
0.2450000,0.2450000,0.2450000,94.7863831
0.2500000,0.2500000,0.2500000,74.1475938
0.2550000,0.2550000,0.2550000,58.0111386
0.2600000,0.2600000,0.2600000,45.3792680
0.2650000,0.2650000,0.2650000,35.4872947
0.2700000,0.2700000,0.2700000,27.7387162
0.2750000,0.2750000,0.2750000,21.6669797
0.2800000,0.2800000,0.2800000,16.9077570
0.2850000,0.2850000,0.2850000,13.1766283
0.2900000,0.2900000,0.2900000,10.2510648
0.2950000,0.2950000,0.2950000,7.9562595
0.3000000,0.3000000,0.3000000,6.1542829
0.3050000,0.3050000,0.3050000,4.7360603
0.3100000,0.3100000,0.3100000,3.6155649
0.3150000,0.3150000,0.3150000,2.7255161
0.3200000,0.3200000,0.3200000,2.0140407
0.3250000,0.3250000,0.3250000,1.4418635
0.3300000,0.3300000,0.3300000,0.9796414
0.3350000,0.3350000,0.3350000,0.6053747
0.3400000,0.3400000,0.3400000,0.3021877
0.3450000,0.3450000,0.3450000,0.0567031
0.3500000,0.3500000,0.3500000,-0.1420969
0.3550000,0.3550000,0.3550000,-0.3036688
0.3600000,0.3600000,0.3600000,-0.4362689
0.3650000,0.3650000,0.3650000,-0.5467475
0.3700000,0.3700000,0.3700000,-0.6400277
0.3750000,0.3750000,0.3750000,-0.7189305
0.3800000,0.3800000,0.3800000,-0.7848071
0.3850000,0.3850000,0.3850000,-0.8386626
0.3900000,0.3900000,0.3900000,-0.8819436
0.3950000,0.3950000,0.3950000,-0.9165090
0.4000000,0.4000000,0.4000000,-0.9440514
0.4050000,0.4050000,0.4050000,-0.9655865
0.4100000,0.4100000,0.4100000,-0.9814168
0.4150000,0.4150000,0.4150000,-0.9915587
0.4200000,0.4200000,0.4200000,-0.9963134
0.4250000,0.4250000,0.4250000,-0.9965860
0.4300000,0.4300000,0.4300000,-0.9937506
0.4350000,0.4350000,0.4350000,-0.9891244
0.4400000,0.4400000,0.4400000,-0.9833656
0.4450000,0.4450000,0.4450000,-0.9762316
0.4500000,0.4500000,0.4500000,-0.9668487
0.4550000,0.4550000,0.4550000,-0.9542334
0.4600000,0.4600000,0.4600000,-0.9377163
0.4650000,0.4650000,0.4650000,-0.9171130
0.4700000,0.4700000,0.4700000,-0.8926846
0.4750000,0.4750000,0.4750000,-0.8649958
0.4800000,0.4800000,0.4800000,-0.8347628
0.4850000,0.4850000,0.4850000,-0.8027316
0.4900000,0.4900000,0.4900000,-0.7695999
0.4950000,0.4950000,0.4950000,-0.7359758
0.5000000,0.5000000,0.5000000,-0.7023625
0.5050000,0.5050000,0.5050000,-0.6691595
0.5100000,0.5100000,0.5100000,-0.6366720
0.5150000,0.5150000,0.5150000,-0.6051243
0.5200000,0.5200000,0.5200000,-0.5746738
0.5250000,0.5250000,0.5250000,-0.5454239
0.5300000,0.5300000,0.5300000,-0.5174354
0.5350000,0.5350000,0.5350000,-0.4907365
0.5400000,0.5400000,0.5400000,-0.4653303
0.5450000,0.5450000,0.5450000,-0.4412018
0.5500000,0.5500000,0.5500000,-0.4183220
0.5550000,0.5550000,0.5550000,-0.3966530
0.5600000,0.5600000,0.5600000,-0.3761500
0.5650000,0.5650000,0.5650000,-0.3567645
0.5700000,0.5700000,0.5700000,-0.3384454
0.5750000,0.5750000,0.5750000,-0.3211409
0.5800000,0.5800000,0.5800000,-0.3047990
0.5850000,0.5850000,0.5850000,-0.2893688
0.5900000,0.5900000,0.5900000,-0.2748003
0.5950000,0.5950000,0.5950000,-0.2610456
0.6000000,0.6000000,0.6000000,-0.2480583
