# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,4047491.5367920,2509863.8567625,1616319.5290843,10014093.1199686,159887.7377184,7053408.4749718,2509800.1945280,2509927.5189970,2958724.9038285,1871261.9331921,51740492.9670581,2509863.8567625,1616319.5290843,10014093.1199686,159887.7377184,7053408.4749718,2509800.1945280,2509927.5189970,2958724.9038285,1871261.9331921,51740492.9670581
0.0025000,0.0025000,0.0025000,inf,nan,3739243.8493327,1956442.8484013,1259814.6034808,7807001.0977962,124546.1326354,5498791.4533137,1956380.3389082,1956505.3578945,2306330.7449469,1458651.6383410,40336489.6029384,1956442.8484013,1259814.6034808,7807001.0977962,124546.1326354,5498791.4533137,1956380.3389082,1956505.3578945,2306330.7449469,1458651.6383410,40336489.6029384
0.0050000,0.0050000,0.0050000,inf,nan,3529541.6987737,1543691.2195792,993931.6295048,6160866.9098673,98193.3242866,4339300.0333039,1543629.8411955,1543752.5979630,1819763.1090166,1150919.2452883,31830960.4998730,1543691.2195792,993931.6295048,6160866.9098673,98193.3242866,4339300.0333039,1543629.8411955,1543752.5979630,1819763.1090166,1150919.2452883,31830960.4998730
0.0075000,0.0075000,0.0075000,inf,nan,2754625.4039820,1232868.2164705,793712.4136291,4921208.0713833,78353.0418117,3466120.1051687,1232807.9501861,1232928.4827550,1453352.8921825,919181.0766580,25425690.9615857,1232868.2164705,793712.4136291,4921208.0713833,78353.0418117,3466120.1051687,1232807.9501861,1232928.4827550,1453352.8921825,919181.0766580,25425690.9615857
0.0100000,0.0100000,0.0100000,inf,nan,2449048.2035388,996467.0947152,641436.2198482,3978337.6983638,63267.1986760,2801990.6478476,996407.9237822,996526.2656482,1174674.0768571,742929.1182448,20553926.5897919,996467.0947152,641436.2198482,3978337.6983638,63267.1986760,2801990.6478476,996407.9237822,996526.2656482,1174674.0768571,742929.1182448,20553926.5897919
0.0125000,0.0125000,0.0125000,inf,nan,2563229.0580871,814817.3105156,524430.7271861,3253815.9661239,51678.6497861,2291660.4103928,814759.2201283,814875.4009029,960538.2627418,607497.7380011,16810367.4662110,814817.3105156,524430.7271861,3253815.9661239,51678.6497861,2291660.4103928,814759.2201283,814875.4009029,960538.2627418,607497.7380011,16810367.4662110
0.0150000,0.0150000,0.0150000,inf,nan,3161948.0305508,673755.9984239,433571.8801951,2691165.2395537,42682.3191014,1895347.8389278,673698.9754337,673813.0214141,794249.7144893,502327.6257450,13903192.8978300,673755.9984239,433571.8801951,2691165.2395537,42682.3191014,1895347.8389278,673698.9754337,673813.0214141,794249.7144893,502327.6257450,13903192.8978300
0.0175000,0.0175000,0.0175000,inf,nan,4462069.8929279,563019.1763263,362247.4262906,2249455.0508531,35622.3458767,1584222.4667316,562963.2089894,563075.1436631,663708.8517137,419766.3349261,11620914.7763498,563019.1763263,362247.4262906,2249455.0508531,35622.3458767,1584222.4667316,562963.2089894,563075.1436631,663708.8517137,419766.3349261,11620914.7763498
0.0200000,0.0200000,0.0200000,inf,nan,4518488.0099322,475121.5557286,305635.2381993,1898835.3534512,30020.4711265,1337258.6308514,475066.6334822,475176.4779750,560091.7258888,354233.1104846,9809297.7548803,475121.5557286,305635.2381993,1898835.3534512,30020.4711265,1337258.6308514,475066.6334822,475176.4779750,560091.7258888,354233.1104846,9809297.7548803
0.0225000,0.0225000,0.0225000,inf,nan,3003918.8395980,404570.7910165,260197.0990329,1617403.3306488,25525.8067534,1139028.5176448,404516.9042812,404624.6777518,476923.7468865,301633.0620766,8355169.9510941,404570.7910165,260197.0990329,1617403.3306488,25525.8067534,1139028.5176448,404516.9042812,404624.6777518,476923.7468865,301633.0620766,8355169.9510941
