# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,22072638.4228144,7718707.7071316,5021669.8881021,30079049.8262218,527261.9918102,21217490.9899314,7718586.3249941,7718829.0892691,9099112.1518129,5754783.8170089,155693317.8973176,7718707.7071316,5021669.8881021,30079049.8262218,527261.9918102,21217490.9899314,7718586.3249941,7718829.0892691,9099112.1518129,5754783.8170089,155693317.8973176
0.0025000,0.0025000,0.0025000,inf,nan,13952913.9598451,5804915.9776936,3776416.4574476,22622378.6020205,396398.5294853,15957539.0078409,5804794.0557796,5805037.8996076,6843060.2008782,4327931.2800849,117095879.3051199,5804915.9776936,3776416.4574476,22622378.6020205,396398.5294853,15957539.0078409,5804794.0557796,5805037.8996076,6843060.2008782,4327931.2800849,117095879.3051199
0.0050000,0.0050000,0.0050000,inf,nan,9042848.6421099,4423345.7512334,2877473.7884696,17239303.4958402,301938.4598152,12160309.1660362,4423223.3038029,4423468.1986638,5214411.6092815,3297883.4685907,89231876.3242394,4423345.7512334,2877473.7884696,17239303.4958402,301938.4598152,12160309.1660362,4423223.3038029,4423468.1986638,5214411.6092815,3297883.4685907,89231876.3242394
0.0075000,0.0075000,0.0075000,inf,nan,6008915.3802313,3415765.8685397,2221881.2665077,13313351.3064923,233057.3275670,9390938.5792855,3415642.9081882,3415888.8288913,4026637.3467493,2546669.0654450,68910290.0759218,3415765.8685397,2221881.2665077,13313351.3064923,233057.3275670,9390938.5792855,3415642.9081882,3415888.8288913,4026637.3467493,2546669.0654450,68910290.0759218
0.0100000,0.0100000,0.0100000,inf,nan,4102590.9781975,2673465.7059338,1738901.3746340,10420980.1037820,182318.5926033,7350658.9987791,2673342.2435018,2673589.1683658,3151585.1118240,1993237.4386481,53938762.6970349,2673465.7059338,1738901.3746340,10420980.1037820,182318.5926033,7350658.9987791,2673342.2435018,2673589.1683658,3151585.1118240,1993237.4386481,53938762.6970349
0.0125000,0.0125000,0.0125000,inf,nan,2893622.8705951,2121100.3806080,1379507.6962391,8268640.8479014,144568.3556274,5832399.7627277,2120976.4251087,2121224.3361073,2500435.4330678,1581414.2221367,42797812.2294839,2121100.3806080,1379507.6962391,8268640.8479014,144568.3556274,5832399.7627277,2120976.4251087,2121224.3361073,2500435.4330678,1581414.2221367,42797812.2294839
0.0150000,0.0150000,0.0150000,inf,nan,2130361.7605340,1706017.3899567,1109439.7208761,6651194.3402636,116205.1227973,4691454.9083677,1705892.9485196,1706141.8313938,2011119.4973502,1271943.6516799,34425588.1832867,1706017.3899567,1109439.7208761,6651194.3402636,116205.1227973,4691454.9083677,1705892.9485196,1706141.8313938,2011119.4973502,1271943.6516799,34425588.1832867
0.0175000,0.0175000,0.0175000,inf,nan,1664806.7743636,1391135.4738832,904569.1015442,5424167.4401939,94692.6102205,3825912.5729837,1391010.5517145,1391260.3960519,1639924.4764163,1037179.3072269,28074262.6826177,1391135.4738832,904569.1015442,5424167.4401939,94692.6102205,3825912.5729837,1391010.5517145,1391260.3960519,1639924.4764163,1037179.3072269,28074262.6826177
0.0200000,0.0200000,0.0200000,inf,nan,1411788.0100489,1150149.3654663,747779.3789640,4485070.8317960,78231.6816398,3163476.4582429,1150023.9658244,1150274.7651083,1355840.7009045,857508.9518435,23213326.5099930,1150149.3654663,747779.3789640,4485070.8317960,78231.6816398,3163476.4582429,1150023.9658244,1150274.7651083,1355840.7009045,857508.9518435,23213326.5099930
0.0225000,0.0225000,0.0225000,inf,nan,1326948.7518082,964272.5893575,626846.5198531,3760708.9639831,65537.5151558,2652514.2033343,964146.7135427,964398.4651723,1136721.9447079,718926.0823146,19463902.1652260,964272.5893575,626846.5198531,3760708.9639831,65537.5151558,2652514.2033343,964146.7135427,964398.4651723,1136721.9447079,718926.0823146,19463902.1652260
0.0250000,0.0250000,0.0250000,inf,nan,1379790.2997771,820007.0391036,532987.5835591,3198490.2901168,55687.0182385,2255927.5890445,819880.6864610,820133.3917462,966656.1161767,611367.0082502,16553763.4911608,820007.0391036,532987.5835591,3198490.2901168,55687.0182385,2255927.5890445,819880.6864610,820133.3917462,966656.1161767,611367.0082502,16553763.4911608
0.0275000,0.0275000,0.0275000,inf,nan,1577703.7184043,707604.3518660,459859.5427818,2760432.7366091,48013.5720127,1946923.9692866,707477.5197996,707731.1839324,834151.4669342,527563.7098165,14286306.4867413,707604.3518660,459859.5427818,2760432.7366091,48013.5720127,1946923.9692866,707477.5197996,707731.1839324,834151.4669342,527563.7098165,14286306.4867413
0.0300000,0.0300000,0.0300000,inf,nan,1972992.4155276,619997.6127975,402864.1482904,2419001.5721876,42033.9524492,1706080.2866573,619870.2967941,620124.9288008,730877.2435427,462247.3559161,12519005.0879217,619997.6127975,402864.1482904,2419001.5721876,42033.9524492,1706080.2866573,619870.2967941,620124.9288008,730877.2435427,462247.3559161,12519005.0879217
0.0325000,0.0325000,0.0325000,inf,nan,2637409.8878278,552055.7446362,358662.7648167,2154204.4606535,37397.3270621,1519293.9109713,551927.9382973,552183.5509752,650784.7330268,411592.4045659,11148374.4459043,552055.7446362,358662.7648167,2154204.4606535,37397.3270621,1519293.9109713,551927.9382973,552183.5509752,650784.7330268,411592.4045659,11148374.4459043
0.0350000,0.0350000,0.0350000,inf,nan,3425077.4733537,500061.4283709,324836.6582064,1951557.3955090,33849.5433751,1376347.8017197,499933.1234503,500189.7332915,589491.8154938,372827.3597976,10099442.1073977,500061.4283709,324836.6582064,1951557.3955090,33849.5433751,1376347.8017197,499933.1234503,500189.7332915,589491.8154938,372827.3597976,10099442.1073977
0.0375000,0.0375000,0.0375000,inf,nan,2467382.9495829,461345.5827158,299649.1548229,1800660.5939389,31208.1272415,1269905.9384532,461216.7691615,461474.3962701,543852.0743564,343962.2530347,9318376.4958902,461345.5827158,299649.1548229,1800660.5939389,31208.1272415,1269905.9384532,461216.7691615,461474.3962701,543852.0743564,343962.2530347,9318376.4958902
0.0400000,0.0400000,0.0400000,inf,nan,1872377.0104627,431670.8640037,280350.1967074,1684956.2747339,29188.6443599,1188291.9356219,431542.8773111,431798.8506964,508870.3644797,321837.8771032,8719499.2009094,431670.8640037,280350.1967074,1684956.2747339,29188.6443599,1188291.9356219,431542.8773111,431798.8506964,508870.3644797,321837.8771032,8719499.2009094
