# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,1919931.0457096,8391031.9439937,5380224.8937135,33832354.1053768,518857.5315942,23814477.8298747,8391150.9992920,8390912.8886955,9891674.0502169,6256043.9741337,174665797.1963974
0.0025000,0.0025000,0.0025000,inf,nan,1344260.6623463,6510278.4750214,4175074.2612858,26238152.4348050,402998.2924989,18469461.9040851,6510387.0079745,6510169.9420683,7674568.8826928,4853823.5458325,135463928.0612582
0.0050000,0.0050000,0.0050000,inf,nan,973963.9209084,5117378.9622257,3282460.0167079,20614839.3370138,317152.6106350,14511565.5494441,5117477.4082822,5117280.5161691,6032564.8887569,3815329.0362464,106435514.8594659
0.0075000,0.0075000,0.0075000,inf,nan,738983.6755560,4074038.5992130,2613786.6878527,16403698.2429172,252812.3290928,11547562.7190526,4074127.3651325,4073949.8332935,4802634.7844217,3037452.9377448,84696548.1806011
0.0100000,0.0100000,0.0100000,inf,nan,597666.5969807,3283289.3994641,2106935.1808239,13212956.6767638,204012.7493652,9301723.7721538,3283368.8657365,3283209.9331916,3870468.9445591,2447899.4955509,68224765.2936522
0.0125000,0.0125000,0.0125000,inf,nan,526274.6517029,2676705.1187960,1718071.7014532,10766142.4890640,166545.6146058,7579468.1108056,2676775.6418951,2676634.5956969,3155403.8574039,1995652.6254155,55593069.7054356
0.0150000,0.0150000,0.0150000,inf,nan,513350.9283892,2205694.0248140,1416069.2575284,8866911.9938750,137423.1230614,6242609.8978866,2205755.9392965,2205632.1103314,2600157.7033190,1644484.1236241,45787977.2128541
0.0175000,0.0175000,0.0175000,inf,nan,557129.7799815,1819638.2681743,1167144.1604086,7330645.3005090,112629.0379397,5160348.0629816,1819696.6902094,1819579.8461392,2145060.1973891,1356655.1883840,37848720.5157103
0.0200000,0.0200000,0.0200000,inf,nan,665200.9951121,1480113.6046204,949400.7892415,5962279.9919906,91609.5174705,4197131.0586655,1480164.6719971,1480062.5372436,1744815.3495204,1103518.1201815,30784023.0533022
0.0225000,0.0225000,0.0225000,inf,nan,856342.1904674,1208166.3845033,774985.4974001,4866404.1973778,74769.7668234,3425716.5136367,1208210.4243866,1208122.3446200,1424233.4141619,900764.3016939,25126086.9647442
0.0250000,0.0250000,0.0250000,inf,nan,1165109.4899937,989873.1136047,634973.2630425,3986843.5514254,61249.8008152,2806565.3795863,989910.4513460,989835.7758634,1166900.8360599,738012.8891008,20584918.2423102
0.0275000,0.0275000,0.0275000,inf,nan,1650698.3433084,814269.7825939,522335.6530679,3279370.5019243,50372.1481351,2308547.2231648,814300.7411914,814238.8239963,959892.8155821,607089.5213743,16932194.2729656
0.0300000,0.0300000,0.0300000,inf,nan,2413158.2607856,672708.6340368,431528.6772638,2709106.6777323,41602.2278697,1907111.9607621,672733.5336718,672683.7344018,793015.0407092,501546.7494825,13987854.8486483
0.0325000,0.0325000,0.0325000,inf,nan,1857799.8258856,558356.8242633,358171.5465719,2248498.4895960,34517.4581130,1582865.0368783,558375.9819005,558337.6666260,658212.6901900,416290.2571654,11609652.1255204
0.0350000,0.0350000,0.0350000,inf,nan,1478588.5799973,465805.6640061,298796.2744899,1875739.4304798,28783.1704914,1320456.9923594,465819.3930493,465791.9349628,549109.7912446,347287.5251665,9685006.3930022
0.0375000,0.0375000,0.0375000,inf,nan,1249013.3671082,390765.9181740,250652.4141269,1573540.0075905,24133.8222954,1107717.6986865,390774.5281668,390757.3081812,460650.0271135,291340.6579794,8124656.2828445
