# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,41050240770.5080261
0.0050000,0.0050000,0.0050000,14257843240.1387978
0.0100000,0.0100000,0.0100000,5399087582.0913334
0.0150000,0.0150000,0.0150000,2208960192.9113722
0.0200000,0.0200000,0.0200000,976357393.0286205
0.0250000,0.0250000,0.0250000,474080607.4113808
0.0300000,0.0300000,0.0300000,247335270.0701770
0.0350000,0.0350000,0.0350000,135599103.6724354
0.0400000,0.0400000,0.0400000,76173199.7198305
0.0450000,0.0450000,0.0450000,45839438.7143394
0.0500000,0.0500000,0.0500000,29560931.3561913
0.0550000,0.0550000,0.0550000,18110522.3281641
0.0600000,0.0600000,0.0600000,11419487.2532197
0.0650000,0.0650000,0.0650000,7502485.7181296
0.0700000,0.0700000,0.0700000,5149808.0698247
0.0750000,0.0750000,0.0750000,3714583.9411415
0.0800000,0.0800000,0.0800000,2563288.1722859
0.0850000,0.0850000,0.0850000,1771155.0866977
0.0900000,0.0900000,0.0900000,1277808.8640544
0.0950000,0.0950000,0.0950000,968346.1209145
0.1000000,0.1000000,0.1000000,773923.7086685
0.1050000,0.1050000,0.1050000,580293.6996106
0.1100000,0.1100000,0.1100000,415139.6874106
0.1150000,0.1150000,0.1150000,305009.6498939
0.1200000,0.1200000,0.1200000,230457.3640101
0.1250000,0.1250000,0.1250000,179214.8320845
0.1300000,0.1300000,0.1300000,143439.2527992
0.1350000,0.1350000,0.1350000,118049.9430769
0.1400000,0.1400000,0.1400000,93039.5766472
0.1450000,0.1450000,0.1450000,69523.9678517
0.1500000,0.1500000,0.1500000,51989.6840874
0.1550000,0.1550000,0.1550000,39403.8501880
0.1600000,0.1600000,0.1600000,30256.8126563
0.1650000,0.1650000,0.1650000,23524.7941628
0.1700000,0.1700000,0.1700000,18506.6414221
0.1750000,0.1750000,0.1750000,14717.6256178
0.1800000,0.1800000,0.1800000,11819.6214502
0.1850000,0.1850000,0.1850000,9574.7246076
0.1900000,0.1900000,0.1900000,7814.1281376
0.1950000,0.1950000,0.1950000,6417.0366438
0.2000000,0.2000000,0.2000000,5296.2526703
0.2050000,0.2050000,0.2050000,4254.4706645
0.2100000,0.2100000,0.2100000,3316.9332729
0.2150000,0.2150000,0.2150000,2595.7520136
0.2200000,0.2200000,0.2200000,2037.7811463
0.2250000,0.2250000,0.2250000,1618.7123084
0.2300000,0.2300000,0.2300000,1277.2319795
0.2350000,0.2350000,0.2350000,1007.8015526
0.2400000,0.2400000,0.2400000,795.8326498
0.2450000,0.2450000,0.2450000,628.8228595
0.2500000,0.2500000,0.2500000,496.9001584
0.2550000,0.2550000,0.2550000,392.4436852
0.2600000,0.2600000,0.2600000,309.5667823
0.2650000,0.2650000,0.2650000,243.7039086
0.2700000,0.2700000,0.2700000,191.2983763
0.2750000,0.2750000,0.2750000,149.5676304
0.2800000,0.2800000,0.2800000,116.3261631
0.2850000,0.2850000,0.2850000,89.8506707
0.2900000,0.2900000,0.2900000,68.7761178
0.2950000,0.2950000,0.2950000,52.0156942
0.3000000,0.3000000,0.3000000,38.7007809
0.3050000,0.3050000,0.3050000,28.1371088
0.3100000,0.3100000,0.3100000,19.7720135
0.3150000,0.3150000,0.3150000,13.1678423
0.3200000,0.3200000,0.3200000,7.9786446
0.3250000,0.3250000,0.3250000,3.9298905
0.3300000,0.3300000,0.3300000,0.8018571
0.3350000,0.3350000,0.3350000,-1.5843837
0.3400000,0.3400000,0.3400000,-3.3809315
0.3450000,0.3450000,0.3450000,-4.7272317
0.3500000,0.3500000,0.3500000,-5.7581048
0.3550000,0.3550000,0.3550000,-6.5942668
0.3600000,0.3600000,0.3600000,-7.3161146
0.3650000,0.3650000,0.3650000,-7.9493057
0.3700000,0.3700000,0.3700000,-8.4846380
0.3750000,0.3750000,0.3750000,-8.9108317
0.3800000,0.3800000,0.3800000,-9.2311197
