# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,346784.7137788,8036117.2983182,5157480.8296936,32333612.8408073,499959.3733942,22762623.0692456,8036326.3149950,8035908.2816413,9473286.8942505,5991432.7028109,166955946.8272116
0.0025000,0.0025000,0.0025000,inf,nan,306201.0153464,6504350.9983121,4175046.2799467,26161837.6224322,404996.8370703,18418171.4248223,6504553.0387503,6504148.9578738,7667581.3431457,4849404.2377907,135091537.8466184
0.0050000,0.0050000,0.0050000,inf,nan,296621.2713769,5285181.5894425,3393002.1210314,21251040.1368596,329351.6988346,14961283.9126702,5285376.9803094,5284986.1985755,6230377.1369139,3940436.4868973,109736866.4182625
0.0075000,0.0075000,0.0075000,inf,nan,316389.4821396,4311451.3178006,2768316.9431160,17330020.7100391,268886.7320673,12201084.2985202,4311640.3744260,4311262.2611752,5082506.1093456,3214459.1054506,89491994.0457696
0.0100000,0.0100000,0.0100000,inf,nan,368168.5153471,3531295.1252771,2267755.7302189,14189370.7779678,220405.2510054,9990184.7120886,3531478.1509972,3531112.0995570,4162827.7174375,2632803.4187965,73275935.2063249
0.0125000,0.0125000,0.0125000,inf,nan,424803.7540790,2904521.9051654,1865561.9150393,11666848.2163481,181428.6743570,8214392.9841429,2904699.1908584,2904344.6194724,3423963.1250810,2165504.4199368,60251168.9685936
0.0150000,0.0150000,0.0150000,inf,nan,384154.2800840,2399869.0831356,1541698.8652828,9636281.6258502,150027.7930556,6784903.6395851,2400040.9069168,2399697.2593543,2829058.7965837,1789253.8863479,49766366.2585126
0.0175000,0.0175000,0.0175000,inf,nan,382914.5342030,1992921.4744388,1280516.8711499,7999159.1080093,124694.8745239,5632378.2059709,1993088.1014872,1992754.8473904,2349333.1647888,1485848.7566609,41312973.7367244
0.0200000,0.0200000,0.0200000,inf,nan,420166.1221773,1664533.0917518,1069742.2829076,6678249.7838514,104246.6763563,4702456.1353789,1664694.7742436,1664371.4092599,1962216.1969236,1241014.4887904,34492290.0613624
0.0225000,0.0225000,0.0225000,inf,nan,500804.3237684,1389750.3088398,892392.6289626,5587336.8935566,86484.2032324,3933823.4231637,1389911.1207463,1389589.4969334,1638291.5901151,1036146.5792525,28853565.7673093
0.0250000,0.0250000,0.0250000,inf,nan,636490.6195767,1156589.4261281,742780.2383893,4648864.6095644,71996.8789676,3273162.2535135,1156745.5659940,1156433.2862621,1363432.4943043,862310.4235772,24007869.0285437
0.0275000,0.0275000,0.0275000,inf,nan,848097.8811149,967152.9574047,621229.0118963,3886307.8070805,60231.5846867,2736343.2937906,967304.5644319,967001.3503774,1140117.4343280,721073.5785088,20070512.6752087
0.0300000,0.0300000,0.0300000,inf,nan,1042711.4461544,813342.4845299,522541.7595575,3267081.6549914,50684.1107002,2300427.4180075,813489.6958140,813195.2732457,958799.6806426,606398.1621345,16873246.2644049
0.0325000,0.0325000,0.0325000,inf,nan,993727.9287980,688539.3075140,442470.8060150,2764556.6562396,42942.3237971,1946667.8752539,688682.2574252,688396.3576027,811676.8528769,513349.5158257,14278568.8385423
0.0350000,0.0350000,0.0350000,inf,nan,1065256.3992873,587339.5446763,377548.0149003,2356992.4069091,36669.6867471,1659759.6936440,587478.3643353,587200.7250174,692378.6456206,437898.7046847,12174223.5960087
0.0375000,0.0375000,0.0375000,inf,nan,1046737.9518522,505333.6188236,324943.2928151,2026650.0308034,31591.5386325,1427214.8646776,505468.4356635,505198.8019837,595706.8781746,376758.1105720,10468615.1107098
0.0400000,0.0400000,0.0400000,inf,nan,765616.7958825,438923.8274795,282347.5298307,1759057.9133766,27483.7443405,1238845.4445616,439054.7648881,438792.8900710,517420.4392594,327245.4191969,9087018.0797913
0.0425000,0.0425000,0.0425000,inf,nan,585525.4158859,385174.2104624,247876.2639382,1542407.4350706,24163.3535167,1086338.1705118,385301.3874957,385047.0334291,454058.3050897,287171.6869198,7968457.2979955
0.0450000,0.0450000,0.0450000,inf,nan,475695.4558334,341687.5488296,219990.7550287,1367057.9048069,21480.9478036,962905.9503526,341811.0799917,341564.0176676,402794.5409575,254749.6357015,7063151.4680745
0.0475000,0.0475000,0.0475000,inf,nan,418179.5531779,306504.9779089,197433.5700848,1225132.5075480,19314.3954652,863003.4232185,306624.9729909,306384.9828269,361319.9611776,228518.8082810,6330426.9483980
0.0500000,0.0500000,0.0500000,inf,nan,403733.8769790,276431.6012412,177690.4876845,1110189.6123559,17154.9896818,782075.2403465,276550.7536430,276312.4488395,325868.2978338,206097.2076794,5736377.1817142
0.0525000,0.0525000,0.0525000,inf,nan,429757.5138158,240348.8474193,154548.4427840,965127.0733983,14927.9004510,679684.9578069,240464.1896242,240233.5052144,283332.5475204,179195.2370845,4985399.1267833
0.0550000,0.0550000,0.0550000,inf,nan,499675.7580371,210037.7784260,135106.6929356,842950.3847463,13057.2317824,593678.5565796,210149.3957857,209926.1610663,247600.6832400,156596.4218505,4354587.3161114
0.0575000,0.0575000,0.0575000,inf,nan,623578.2004913,184493.6710472,118720.8323990,740002.0201795,11480.7086931,521206.6106794,184601.6483891,184385.6937054,217488.2982818,137551.6774009,3823042.5869420
