# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,34270669589.6142273
0.0050000,0.0050000,0.0050000,9809785022.2948551
0.0100000,0.0100000,0.0100000,3175718355.5202861
0.0150000,0.0150000,0.0150000,1164299220.3526187
0.0200000,0.0200000,0.0200000,528812148.6240728
0.0250000,0.0250000,0.0250000,351169455.6897741
0.0300000,0.0300000,0.0300000,254637789.9711918
0.0350000,0.0350000,0.0350000,167872843.1385355
0.0400000,0.0400000,0.0400000,114209960.3439154
0.0450000,0.0450000,0.0450000,74664078.3597685
0.0500000,0.0500000,0.0500000,49498708.0405033
0.0550000,0.0550000,0.0550000,30448184.7998653
0.0600000,0.0600000,0.0600000,18629170.7247554
0.0650000,0.0650000,0.0650000,11767018.3958034
0.0700000,0.0700000,0.0700000,7502130.2571089
0.0750000,0.0750000,0.0750000,4809679.2360440
0.0800000,0.0800000,0.0800000,3097172.1855801
0.0850000,0.0850000,0.0850000,1982309.8971410
0.0900000,0.0900000,0.0900000,1293161.5000734
0.0950000,0.0950000,0.0950000,857858.0147760
0.1000000,0.1000000,0.1000000,562515.1980140
0.1050000,0.1050000,0.1050000,370353.3701047
0.1100000,0.1100000,0.1100000,247456.2499906
0.1150000,0.1150000,0.1150000,167618.0127394
0.1200000,0.1200000,0.1200000,115000.4728792
0.1250000,0.1250000,0.1250000,79858.6904397
0.1300000,0.1300000,0.1300000,56096.5530711
0.1350000,0.1350000,0.1350000,39326.0662479
0.1400000,0.1400000,0.1400000,27546.5359153
0.1450000,0.1450000,0.1450000,19490.4180109
0.1500000,0.1500000,0.1500000,13921.2997996
0.1550000,0.1550000,0.1550000,10032.2069350
0.1600000,0.1600000,0.1600000,7290.1746792
0.1650000,0.1650000,0.1650000,5339.2523149
0.1700000,0.1700000,0.1700000,3939.1876402
0.1750000,0.1750000,0.1750000,2926.1906496
0.1800000,0.1800000,0.1800000,2187.5342862
0.1850000,0.1850000,0.1850000,1660.1891871
0.1900000,0.1900000,0.1900000,1258.8023282
0.1950000,0.1950000,0.1950000,959.9004944
0.2000000,0.2000000,0.2000000,735.9033281
0.2050000,0.2050000,0.2050000,566.9781345
0.2100000,0.2100000,0.2100000,438.7562873
0.2150000,0.2150000,0.2150000,340.8714591
0.2200000,0.2200000,0.2200000,265.8298494
0.2250000,0.2250000,0.2250000,208.1028309
0.2300000,0.2300000,0.2300000,163.5465651
0.2350000,0.2350000,0.2350000,129.0375268
0.2400000,0.2400000,0.2400000,102.2117584
0.2450000,0.2450000,0.2450000,81.2710757
0.2500000,0.2500000,0.2500000,64.8399979
0.2550000,0.2550000,0.2550000,51.8607444
0.2600000,0.2600000,0.2600000,41.5261547
0.2650000,0.2650000,0.2650000,33.2426116
0.2700000,0.2700000,0.2700000,26.5893932
0.2750000,0.2750000,0.2750000,21.2613709
0.2800000,0.2800000,0.2800000,17.0198613
0.2850000,0.2850000,0.2850000,13.6669957
0.2900000,0.2900000,0.2900000,11.0359207
0.2950000,0.2950000,0.2950000,8.9861318
0.3000000,0.3000000,0.3000000,7.3990994
0.3050000,0.3050000,0.3050000,6.1731719
0.3100000,0.3100000,0.3100000,5.2183704
0.3150000,0.3150000,0.3150000,4.4532841
0.3200000,0.3200000,0.3200000,3.8073272
0.3250000,0.3250000,0.3250000,3.2287034
0.3300000,0.3300000,0.3300000,2.6915681
