# r[nm],d[nm],daligned[nm],UwaterUCD(d)[kj/mol],UMinwaterUCD(d)[kj/mol]
0.0000000,0.0000000,0.0000000,6516512.7078465,6516512.7078465
0.0050000,0.0050000,0.0050000,3874596.1092604,3874596.1092604
0.0100000,0.0100000,0.0100000,2411912.5658732,2411912.5658732
0.0150000,0.0150000,0.0150000,1570340.3046900,1570340.3046900
0.0200000,0.0200000,0.0200000,1070433.9106336,1070433.9106336
0.0250000,0.0250000,0.0250000,767759.8419375,767759.8419375
0.0300000,0.0300000,0.0300000,585749.3326807,585749.3326807
0.0350000,0.0350000,0.0350000,478903.6272929,478903.6272929
0.0400000,0.0400000,0.0400000,406786.1107451,406786.1107451
0.0450000,0.0450000,0.0450000,352091.1775708,352091.1775708
0.0500000,0.0500000,0.0500000,295087.8593532,295087.8593532
0.0550000,0.0550000,0.0550000,246635.6556255,246635.6556255
0.0600000,0.0600000,0.0600000,215846.0795493,215846.0795493
0.0650000,0.0650000,0.0650000,171237.9174554,171237.9174554
0.0700000,0.0700000,0.0700000,135524.1083257,135524.1083257
0.0750000,0.0750000,0.0750000,108937.2208835,108937.2208835
0.0800000,0.0800000,0.0800000,89125.9162869,89125.9162869
0.0850000,0.0850000,0.0850000,73945.3857687,73945.3857687
0.0900000,0.0900000,0.0900000,61195.1423200,61195.1423200
0.0950000,0.0950000,0.0950000,48239.3576841,48239.3576841
0.1000000,0.1000000,0.1000000,36892.8764599,36892.8764599
0.1050000,0.1050000,0.1050000,28408.1825961,28408.1825961
0.1100000,0.1100000,0.1100000,22013.1276382,22013.1276382
0.1150000,0.1150000,0.1150000,17156.9320915,17156.9320915
0.1200000,0.1200000,0.1200000,13443.1154843,13443.1154843
0.1250000,0.1250000,0.1250000,10583.9141818,10583.9141818
0.1300000,0.1300000,0.1300000,8368.8383725,8368.8383725
0.1350000,0.1350000,0.1350000,6642.7515320,6642.7515320
0.1400000,0.1400000,0.1400000,5290.4608107,5290.4608107
0.1450000,0.1450000,0.1450000,4225.8053981,4225.8053981
0.1500000,0.1500000,0.1500000,3383.8765350,3383.8765350
0.1550000,0.1550000,0.1550000,2709.4002869,2709.4002869
0.1600000,0.1600000,0.1600000,2153.5735436,2153.5735436
0.1650000,0.1650000,0.1650000,1741.2821411,1715.0289506
0.1700000,0.1700000,0.1700000,1390.0899111,1365.0646864
0.1750000,0.1750000,0.1750000,1106.7361737,1082.2235238
0.1800000,0.1800000,0.1800000,879.7746665,854.5916004
0.1850000,0.1850000,0.1850000,700.3501597,675.0091105
0.1900000,0.1900000,0.1900000,558.8552795,533.8902549
0.1950000,0.1950000,0.1950000,446.7467619,422.4738765
0.2000000,0.2000000,0.2000000,357.5748899,333.3622776
0.2050000,0.2050000,0.2050000,286.4548170,261.9156258
0.2100000,0.2100000,0.2100000,229.5793001,205.0093841
0.2150000,0.2150000,0.2150000,183.9153256,159.6090121
0.2200000,0.2200000,0.2200000,147.0589920,123.3454779
0.2250000,0.2250000,0.2250000,117.1968343,94.3596414
0.2300000,0.2300000,0.2300000,92.9818954,71.0941852
0.2350000,0.2350000,0.2350000,73.3408232,51.4203991
0.2400000,0.2400000,0.2400000,57.3860459,35.8328025
0.2450000,0.2450000,0.2450000,44.4057711,23.0337356
0.2500000,0.2500000,0.2500000,33.8496855,12.2088242
0.2550000,0.2550000,0.2550000,25.2928922,3.5760205
0.2600000,0.2600000,0.2600000,18.3957602,-3.5713228
0.2650000,0.2650000,0.2650000,12.8764850,-9.0438530
0.2700000,0.2700000,0.2700000,8.4972377,-13.1886599
0.2750000,0.2750000,0.2750000,5.0571221,-16.2808235
0.2800000,0.2800000,0.2800000,2.3873106,-18.5388564
0.2850000,0.2850000,0.2850000,0.3466818,-20.1366795
0.2900000,0.2900000,0.2900000,-1.1844450,-21.2129507
0.2950000,0.2950000,0.2950000,-2.3236167,-21.8783619
0.3000000,0.3000000,0.3000000,-3.2380729,-22.2213693
0.3050000,0.3050000,0.3050000,-4.1799830,-22.3127082
0.3100000,0.3100000,0.3100000,-5.3250890,-23.3381713
0.3150000,0.3150000,0.3150000,-6.5650651,-25.0286905
0.3200000,0.3200000,0.3200000,-7.6771031,-26.0880094
0.3250000,0.3250000,0.3250000,-8.5407904,-26.6610750
0.3300000,0.3300000,0.3300000,-9.1417249,-26.8611010
0.3350000,0.3350000,0.3350000,-9.5281186,-26.7767051
0.3400000,0.3400000,0.3400000,-9.8129386,-26.7057688
0.3450000,0.3450000,0.3450000,-10.1740780,-26.5184547
0.3500000,0.3500000,0.3500000,-10.7318711,-27.0926979
0.3550000,0.3550000,0.3550000,-11.4148655,-28.5770764
0.3600000,0.3600000,0.3600000,-12.0569715,-29.4031996
0.3650000,0.3650000,0.3650000,-12.5516053,-29.7357796
0.3700000,0.3700000,0.3700000,-12.9009654,-29.7000956
0.3750000,0.3750000,0.3750000,-13.2613159,-29.3917842
0.3800000,0.3800000,0.3800000,-13.9131941,-30.7638498
0.3850000,0.3850000,0.3850000,-14.8830400,-32.4885927
0.3900000,0.3900000,0.3900000,-15.8731820,-34.1492000
0.3950000,0.3950000,0.3950000,-16.6827386,-35.0332580
0.4000000,0.4000000,0.4000000,-17.2950337,-35.3480952
0.4050000,0.4050000,0.4050000,-17.7949095,-35.2473149
0.4100000,0.4100000,0.4100000,-18.4428362,-34.8452956
0.4150000,0.4150000,0.4150000,-19.7158880,-36.3924574
0.4200000,0.4200000,0.4200000,-21.5328171,-38.8495066
0.4250000,0.4250000,0.4250000,-23.3217812,-40.2979938
0.4300000,0.4300000,0.4300000,-24.8655484,-41.6763245
0.4350000,0.4350000,0.4350000,-26.1039517,-43.8225898
0.4400000,0.4400000,0.4400000,-26.9378205,-45.2178281
0.4450000,0.4450000,0.4450000,-27.3119606,-45.7721679
0.4500000,0.4500000,0.4500000,-27.2493544,-45.6919602
0.4550000,0.4550000,0.4550000,-26.8167391,-45.2300006
0.4600000,0.4600000,0.4600000,-26.0926883,-44.5869923
0.4650000,0.4650000,0.4650000,-25.1522990,-43.6540204
0.4700000,0.4700000,0.4700000,-24.0623552,-42.5097455
0.4750000,0.4750000,0.4750000,-22.8833468,-41.2161063
0.4800000,0.4800000,0.4800000,-21.6782251,-39.8218613
0.4850000,0.4850000,0.4850000,-20.5264061,-38.3653231
0.4900000,0.4900000,0.4900000,-19.5162934,-36.8764894
0.4950000,0.4950000,0.4950000,-18.6881322,-35.3787158
