# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,14964752.5691327,60437523.5895641,38715731.5878191,244200807.5395378,3716132.6770124,171867965.3041983,3126187435.8204813,32269150051.4579620,227563494975.6981201
0.0025000,0.0025000,0.0025000,inf,nan,11977922.9749587,41991758.8827294,26898232.7029884,169688023.6321911,2580915.5705792,119425285.1722648,2172750773.1179318,22430517284.1215553,158195311740.5726318
0.0050000,0.0050000,0.0050000,inf,nan,10956701.1846899,29657392.1209070,18996123.1916874,119861899.4428221,1821870.8957596,84357291.0596308,1535180846.8131125,15851278866.8504734,111807454557.6702118
0.0075000,0.0075000,0.0075000,inf,nan,12210628.6929389,21304890.0521321,13645078.0448667,86120240.8320247,1307918.5303518,60609687.6893467,1103409590.8272998,11395631761.3804703,80391837474.3023376
0.0100000,0.0100000,0.0100000,inf,nan,16139366.2113230,15579304.6223011,9977025.9528772,62989755.9977361,955658.3326436,44330327.5521563,807404154.2253232,8340899883.9112434,58853164798.6505508
0.0125000,0.0125000,0.0125000,inf,nan,23928516.4770818,11607227.5500042,7432403.4380832,46942315.8809471,711331.1697585,33036084.8732002,602020677.9234200,6221239151.1727381,43906959979.7094193
0.0150000,0.0150000,0.0150000,inf,nan,38883068.1078761,8818795.4350373,5646118.7140430,35675952.8853150,539862.2223203,25106816.4291490,457804477.8066429,4732703773.0927734,33410226643.0641556
0.0175000,0.0175000,0.0175000,inf,nan,67295582.3813086,6838017.3677619,4377287.8882716,27671843.4918712,418110.0646522,19473562.2190841,355321488.3585055,3674751769.9071946,25949027051.8434601
0.0200000,0.0200000,0.0200000,inf,nan,62421458.2547521,5414280.1851884,3465352.5424321,21917625.0895350,330650.5345723,15423813.5959453,281617979.3093693,2913712208.9855080,20580903180.5856476
0.0225000,0.0225000,0.0225000,inf,nan,37139119.4797337,4379021.2441654,2802321.4412090,17732375.2197523,267109.8439488,12478332.2861425,227981057.4845373,2359675269.1616664,16671936258.8779583
0.0250000,0.0250000,0.0250000,inf,nan,22883023.4964237,3617989.5591031,2314999.2736524,14654558.8867887,220457.2614168,10312286.8818169,188504852.0417023,1951696149.1717372,13792423488.1613197
0.0275000,0.0275000,0.0275000,inf,nan,14309559.8675218,3053285.8199216,1953480.4546924,12369476.8806588,185899.7525849,8704190.4928885,159162117.0723442,1648214356.4293633,11649325958.2683353
0.0300000,0.0300000,0.0300000,inf,nan,9309379.4984308,2631612.6676120,1683621.6737883,10661799.8503341,160158.9062476,7502493.9750546,137196804.5207911,1420785052.2164013,10042068207.0333042
0.0325000,0.0325000,0.0325000,inf,nan,6375033.6346604,2316516.4935256,1482071.7151634,9384225.6302890,140993.5718028,6603526.8540197,120722929.0373473,1249939072.4542243,8833345864.9137077
