# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,19908370911524600737169408.0000000,64485366296168994148275142482984960.0000000,38759454069536892783066318865694720.0000000,301712316321186278375584080544661504.0000000,2549728069844027177043379416465408.0000000,210415924342944680750670579633225728.0000000,64485366296168994148275142482984960.0000000,64485366296168994148275142482984960.0000000,76017851995800508129139366832373760.0000000,48077911028061241532045606080479232.0000000,1540063042652790926285896704170393600.0000000,64485366296168994148275142482984960.0000000,38759454069536892783066318865694720.0000000,301712316321186278375584080544661504.0000000,2549728069844027177043379416465408.0000000,210415924342944680750670579633225728.0000000,64485366296168994148275142482984960.0000000,64485366296168994148275142482984960.0000000,76017851995800508129139366832373760.0000000,48077911028061241532045606080479232.0000000,1540063042652790926285896704170393600.0000000
0.0025000,0.0025000,0.0025000,inf,nan,839756345684742656.0000000,9587203549564401721802752.0000000,5762466695589036105400320.0000000,44856338051924569412861952.0000000,379074562269890618589184.0000000,31283071068890029776437248.0000000,9587203549564401721802752.0000000,9587203549564401721802752.0000000,11301767553543340700991488.0000000,7147865410997189473206272.0000000,228965092657890842277576704.0000000,9587203549564401721802752.0000000,5762466695589036105400320.0000000,44856338051924569412861952.0000000,379074562269890618589184.0000000,31283071068890029776437248.0000000,9587203549564401721802752.0000000,9587203549564401721802752.0000000,11301767553543340700991488.0000000,7147865410997189473206272.0000000,228965092657890842277576704.0000000
0.0050000,0.0050000,0.0050000,inf,nan,3406765924864139.0000000,6026952671624675983360.0000000,3622548938924793266176.0000000,28198736479166079696896.0000000,238303529662930780160.0000000,19665962841387980292096.0000000,6026952671624675983360.0000000,6026952671624675983360.0000000,7104805671305889185792.0000000,4493473650841644171264.0000000,143937882385915557445632.0000000,6026952671624675983360.0000000,3622548938924793266176.0000000,28198736479166079696896.0000000,238303529662930780160.0000000,19665962841387980292096.0000000,6026952671624675983360.0000000,6026952671624675983360.0000000,7104805671305889185792.0000000,4493473650841644171264.0000000,143937882385915557445632.0000000
0.0075000,0.0075000,0.0075000,inf,nan,112939508722124.5625000,64779086986469720064.0000000,38935997275758452736.0000000,303086568472483987456.0000000,2561341675763919360.0000000,211374335784918155264.0000000,64779086986469711872.0000000,64779086986469728256.0000000,76364101342680793088.0000000,48296898342958743552.0000000,1547077787593802252288.0000000,64779086986469720064.0000000,38935997275758452736.0000000,303086568472483987456.0000000,2561341675763919360.0000000,211374335784918155264.0000000,64779086986469711872.0000000,64779086986469728256.0000000,76364101342680793088.0000000,48296898342958743552.0000000,1547077787593802252288.0000000
0.0100000,0.0100000,0.0100000,inf,nan,9599381263656.7675781,2431713557978321408.0000000,1461601217750563584.0000000,11377432943825358848.0000000,96149074168701504.0000000,7934687912673697792.0000000,2431713557978317824.0000000,2431713557978324992.0000000,2866598299179692032.0000000,1812995952434522624.0000000,58075070350906064896.0000000,2431713557978321408.0000000,1461601217750563584.0000000,11377432943825358848.0000000,96149074168701504.0000000,7934687912673697792.0000000,2431713557978317824.0000000,2431713557978324992.0000000,2866598299179692032.0000000,1812995952434522624.0000000,58075070350906064896.0000000
0.0125000,0.0125000,0.0125000,inf,nan,1393823927359.2385254,185243433201375040.0000000,111342072442479664.0000000,866711762897549184.0000000,7324458164291993.0000000,604449824665056128.0000000,185243433201372384.0000000,185243433201377696.0000000,218372147001864352.0000000,138110672413400256.0000000,4424051264071001600.0000000,185243433201375040.0000000,111342072442479664.0000000,866711762897549184.0000000,7324458164291993.0000000,604449824665056128.0000000,185243433201372384.0000000,185243433201377696.0000000,218372147001864352.0000000,138110672413400256.0000000,4424051264071001600.0000000
0.0150000,0.0150000,0.0150000,inf,nan,284086292933.4912109,22264659394548288.0000000,13382354593994542.0000000,104171262558368688.0000000,880336509199078.2500000,72649644397272576.0000000,22264659394546156.0000000,22264659394550420.0000000,26246444423038520.0000000,16599708971565136.0000000,531732722870244928.0000000,22264659394548288.0000000,13382354593994542.0000000,104171262558368688.0000000,880336509199078.2500000,72649644397272576.0000000,22264659394546156.0000000,22264659394550420.0000000,26246444423038520.0000000,16599708971565136.0000000,531732722870244928.0000000
0.0175000,0.0175000,0.0175000,inf,nan,73756561237.5630951,3679797442804057.0000000,2211772158801747.7500000,17216933088648110.0000000,145497830491593.1875000,12007189266360962.0000000,3679797442802301.0000000,3679797442805813.0000000,4337888011628188.5000000,2743521270296810.5000000,87882266934578944.0000000,3679797442804057.0000000,2211772158801747.7500000,17216933088648110.0000000,145497830491593.1875000,12007189266360962.0000000,3679797442802301.0000000,3679797442805813.0000000,4337888011628188.5000000,2743521270296810.5000000,87882266934578944.0000000
0.0200000,0.0200000,0.0200000,inf,nan,23199986964.1151505,769407116668887.1250000,462458392209742.0000000,3599880544730505.0000000,30422065497041.6210938,2510577624698899.5000000,769407116667415.1250000,769407116670359.1250000,907006964197485.1250000,573641572099769.8750000,18375262354114980.0000000,769407116668887.1250000,462458392209742.0000000,3599880544730505.0000000,30422065497041.6210938,2510577624698899.5000000,769407116667415.1250000,769407116670359.1250000,907006964197485.1250000,573641572099769.8750000,18375262354114980.0000000
0.0225000,0.0225000,0.0225000,inf,nan,8259897555.1950331,192747439989057.5312500,115852409401045.7187500,901821390166542.3750000,7621157222667.9580078,628935479902544.5000000,192747439987807.7187500,192747439990307.3437500,227218161378856.6562500,143705383142578.4687500,4603265131777140.0000000,192747439989057.5312500,115852409401045.7187500,901821390166542.3750000,7621157222667.9580078,628935479902544.5000000,192747439987807.7187500,192747439990307.3437500,227218161378856.6562500,143705383142578.4687500,4603265131777140.0000000
