# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol],UCMin(d)[kJ/mol],UKMin(d)[kJ/mol],UClMin(d)[kJ/mol],UC2AMin(d)[kJ/mol],UC4AMin(d)[kJ/mol],UCPlusMin(d)[kJ/mol],UCMinusMin(d)[kJ/mol],UCMoreLJMin(d)[kJ/mol],UCLessLJMin(d)[kJ/mol],UCEps20Min(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,56195824.4502941,2230557430.4108386,1437051785.4597199,8894081041.8486595,142629158.0118022,6264814729.5404272,2230557413.7925329,2230557447.0291443,2629467650.6036649,1663021361.9278808,45956083176.7604828,2230557430.4108386,1437051785.4597199,8894081041.8486595,142629158.0118022,6264814729.5404272,2230557413.7925329,2230557447.0291443,2629467650.6036649,1663021361.9278808,45956083176.7604828
0.0025000,0.0025000,0.0025000,inf,nan,36968782.3802384,1355840958.6071093,873506939.8348687,5406287452.8937435,86694189.4833167,3808080575.6203027,1355840935.7061663,1355840981.5080523,1598317932.2866416,1010865018.2233127,27934497875.4456406,1355840958.6071093,873506939.8348687,5406287452.8937435,86694189.4833167,3808080575.6203027,1355840935.7061663,1355840981.5080523,1598317932.2866416,1010865018.2233127,27934497875.4456406
0.0050000,0.0050000,0.0050000,inf,nan,20908546.2813218,840617813.2410772,541569602.5298094,3351913127.9470344,53747924.5212814,2361019268.5213785,840617784.6952924,840617841.7868620,990952896.4835860,626733641.3658385,17319455042.5392914,840617813.2410772,541569602.5298094,3351913127.9470344,53747924.5212814,2361019268.5213785,840617784.6952924,840617841.7868620,990952896.4835860,626733641.3658385,17319455042.5392914
0.0075000,0.0075000,0.0075000,inf,nan,12446113.3410267,530838261.4996992,341991471.3799074,2116711422.2293890,33939173.3176615,1490967307.2359848,530838227.8954125,530838295.1039858,625772740.6099811,395773431.5946569,10937114110.4115753,530838261.4996992,341991471.3799074,2116711422.2293890,33939173.3176615,1490967307.2359848,530838227.8954125,530838295.1039858,625772740.6099811,395773431.5946569,10937114110.4115753
0.0100000,0.0100000,0.0100000,inf,nan,7692610.8499973,341003831.9160053,219689199.9855382,1359771749.8324656,21800495.1911239,957793851.9882661,341003793.7949686,341003870.0370419,401988548.9296158,254239881.5847255,7025974529.3009615,341003831.9160053,219689199.9855382,1359771749.8324656,21800495.1911239,957793851.9882661,341003793.7949686,341003870.0370419,401988548.9296158,254239881.5847255,7025974529.3009615
0.0125000,0.0125000,0.0125000,inf,nan,4900822.8934407,222599115.1960575,143406208.2022272,887647025.5486159,14229452.9602225,625238513.5514500,222599073.0609728,222599157.3311422,262408474.4382592,165961691.3109944,4586486435.0511875,222599115.1960575,143406208.2022272,887647025.5486159,14229452.9602225,625238513.5514500,222599073.0609728,222599157.3311422,262408474.4382592,165961691.3109944,4586486435.0511875
0.0150000,0.0150000,0.0150000,inf,nan,3205152.6225850,147522616.9645205,95037812.8893508,588287128.9327855,9429039.5109237,414375355.8262129,147522571.2835167,147522662.6455243,173905385.1526051,109987422.8902122,3039681807.1419001,147522616.9645205,95037812.8893508,588287128.9327855,9429039.5109237,414375355.8262129,147522571.2835167,147522662.6455243,173905385.1526051,109987422.8902122,3039681807.1419001
0.0175000,0.0175000,0.0175000,inf,nan,1988412.0214248,99182887.4629108,63894805.2707355,395536288.0186143,6338289.3451387,278605536.1093038,99182838.6731693,99182936.2526523,116920636.3044202,73947103.2396280,2043730814.9533823,99182887.4629108,63894805.2707355,395536288.0186143,6338289.3451387,278605536.1093038,99182838.6731693,99182936.2526523,116920636.3044202,73947103.2396280,2043730814.9533823
0.0200000,0.0200000,0.0200000,inf,nan,1199130.1325948,67607888.4869337,43552604.1464445,269632532.0191281,4319531.2458708,189921495.1231236,67607836.9976282,67607939.9762391,79698802.3165441,50405948.4215567,1393181594.2747650,67607888.4869337,43552604.1464445,269632532.0191281,4319531.2458708,189921495.1231236,67607836.9976282,67607939.9762391,79698802.3165441,50405948.4215567,1393181594.2747650
0.0225000,0.0225000,0.0225000,inf,nan,823690.7724329,46703345.3095604,30084918.0178394,186275841.5508848,2983065.3563631,131206772.7648232,46703291.5042450,46703399.1148759,55055715.6664837,34820291.9433407,962474879.2746404,46703345.3095604,30084918.0178394,186275841.5508848,2983065.3563631,131206772.7648232,46703291.5042450,46703399.1148759,55055715.6664837,34820291.9433407,962474879.2746404
