# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UCPlus(d)[kJ/mol],UCMinus(d)[kJ/mol],UCMoreLJ(d)[kJ/mol],UCLessLJ(d)[kJ/mol],UCEps20(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,29730892.1728915,4366367883.7178268,2810513415.3796630,17447123828.3893661,277484943.5729087,12287785198.5911770,4366367477.8536348,4366368289.5820189,5147243888.1594381,3255402871.7929635,90135412819.2860565
0.0025000,0.0025000,0.0025000,inf,nan,24272148.2376245,2576401070.7566710,1658353243.4748058,10294862750.0014400,163726117.0163930,7250535882.9936247,2576400687.3758960,2576401454.1374459,3037161553.5079618,1920869626.1961036,53185335095.2696152
0.0050000,0.0050000,0.0050000,inf,nan,15216638.4279171,1554175656.7713413,1000370686.0841665,6210303338.1367702,98760439.7289369,4373831065.4008131,1554175293.8934114,1554176019.6492712,1832122570.4030585,1158736055.0151720,32083646501.9636688
0.0075000,0.0075000,0.0075000,inf,nan,10135544.9888277,956947287.4635261,615948908.1641431,3823926485.7412982,60804945.7400909,2693135266.2263308,956946943.3423527,956947631.5846995,1128086594.5938931,713464607.3639382,19755124209.1225929
0.0100000,0.0100000,0.0100000,inf,nan,7430419.9731077,600612240.2292380,386584521.9864448,2400100194.2818847,38159047.8033699,1690351923.7086332,600611913.3191619,600612567.1393142,708025014.1546431,447794337.0203257,12399339228.9675999
0.0125000,0.0125000,0.0125000,inf,nan,6356042.8952351,383833351.4994101,247049123.4943016,1533906425.6990361,24382361.5806960,1080302259.5222833,383833040.4272032,383833662.5716169,452477648.5152364,286171991.9250505,7924400270.0435638
0.0150000,0.0150000,0.0150000,inf,nan,6721332.3662478,249555277.8054593,160617519.4892768,997366018.9082755,15848812.1805279,702423372.2607336,249554981.3471213,249555574.2637973,294185444.8939264,186059212.0669518,5152519374.4820051
0.0175000,0.0175000,0.0175000,inf,nan,5531578.6539313,164973206.1066214,106174032.6635325,659398807.5008487,10473549.9744681,464397130.0114141,164972923.1680005,164973489.0452423,194476816.7631682,122997938.6141652,3406509089.4156690
0.0200000,0.0200000,0.0200000,inf,nan,3621538.8013582,110853660.4482386,71338543.8682825,443152298.0864621,7034238.2592302,312097282.2443532,110853390.0487252,110853930.8477519,130678596.3569467,82648401.1843467,2289333467.9553533
0.0225000,0.0225000,0.0225000,inf,nan,2434869.3744957,75712854.2461834,48719228.4763045,302739850.3156832,4801061.4077029,213206445.7187649,75712595.5048874,75713112.9874794,89253250.4480465,56448711.9978541,1563932629.3516614
0.0250000,0.0250000,0.0250000,inf,nan,1688339.5807488,52576475.8359916,33826903.6754793,210293602.2131414,3330795.2687058,148097638.9346131,52576227.9599410,52576723.7120422,61979189.8243219,39199081.4753577,1086335457.3981454
0.0275000,0.0275000,0.0275000,inf,nan,1218367.2618273,37140912.5720271,23891450.3054183,148617186.0015046,2349945.4043458,104659680.2616583,37140674.8460234,37141150.2980307,43783148.9073367,27690894.7362993,767701990.8818207
0.0300000,0.0300000,0.0300000,inf,nan,929577.2806590,26710638.6126797,17177833.7613505,106939796.4479102,1687213.9738260,75306830.5465081,26710410.3905182,26710866.8348411,31487537.2413388,19914467.1184011,552388051.3987032
0.0325000,0.0325000,0.0325000,inf,nan,767155.9519939,19573579.8409957,12584040.8728887,78420304.5408900,1233801.9466962,55220971.1440418,19573360.5378193,19573799.1441721,23074095.4241767,14593339.2976935,405050972.2571899
0.0350000,0.0350000,0.0350000,inf,nan,678861.1406186,14627997.4033747,9400913.6221578,58656375.5198019,919696.3754659,41301594.1769869,14627786.4889757,14628208.3177737,17244050.9447917,10906095.4147040,302947390.6685954
0.0375000,0.0375000,0.0375000,inf,nan,635652.2198691,11156214.6851984,7166502.6675127,44780335.5947029,699290.1712288,31529032.7117046,11156011.6781194,11156417.6922775,13151378.7620863,8317662.2519517,231262306.8914797
