# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,12499653794.4439392
0.0050000,0.0050000,0.0050000,4241637854.9331341
0.0100000,0.0100000,0.0100000,1572996848.8983538
0.0150000,0.0150000,0.0150000,631280228.1809402
0.0200000,0.0200000,0.0200000,273920864.6281758
0.0250000,0.0250000,0.0250000,130741574.4925106
0.0300000,0.0300000,0.0300000,72147399.7164718
0.0350000,0.0350000,0.0350000,46541771.4684286
0.0400000,0.0400000,0.0400000,26334007.9808061
0.0450000,0.0450000,0.0450000,16160876.9416619
0.0500000,0.0500000,0.0500000,10790282.9394179
0.0550000,0.0550000,0.0550000,7736106.8616863
0.0600000,0.0600000,0.0600000,5643728.9010065
0.0650000,0.0650000,0.0650000,3518988.3280796
0.0700000,0.0700000,0.0700000,2198473.8631076
0.0750000,0.0750000,0.0750000,1413820.6335687
0.0800000,0.0800000,0.0800000,936587.5124492
0.0850000,0.0850000,0.0850000,639612.7264048
0.0900000,0.0900000,0.0900000,450700.1305244
0.0950000,0.0950000,0.0950000,328038.1043257
0.1000000,0.1000000,0.1000000,243155.8186166
0.1050000,0.1050000,0.1050000,180420.9101958
0.1100000,0.1100000,0.1100000,133400.9817262
0.1150000,0.1150000,0.1150000,100828.9902205
0.1200000,0.1200000,0.1200000,74077.8795888
0.1250000,0.1250000,0.1250000,54804.2981637
0.1300000,0.1300000,0.1300000,40938.2847457
0.1350000,0.1350000,0.1350000,30979.2633650
0.1400000,0.1400000,0.1400000,23728.3788139
0.1450000,0.1450000,0.1450000,17658.8485509
0.1500000,0.1500000,0.1500000,13203.4802853
0.1550000,0.1550000,0.1550000,9954.3622790
0.1600000,0.1600000,0.1600000,7549.3998297
0.1650000,0.1650000,0.1650000,5749.9027659
0.1700000,0.1700000,0.1700000,4407.4397259
0.1750000,0.1750000,0.1750000,3398.1025619
0.1800000,0.1800000,0.1800000,2633.6861091
0.1850000,0.1850000,0.1850000,2050.8219077
0.1900000,0.1900000,0.1900000,1617.1995565
0.1950000,0.1950000,0.1950000,1272.0053393
0.2000000,0.2000000,0.2000000,991.4783022
0.2050000,0.2050000,0.2050000,768.6051967
0.2100000,0.2100000,0.2100000,597.9085404
0.2150000,0.2150000,0.2150000,466.6061463
0.2200000,0.2200000,0.2200000,365.2038683
0.2250000,0.2250000,0.2250000,286.6083755
0.2300000,0.2300000,0.2300000,225.4699149
0.2350000,0.2350000,0.2350000,177.7165766
0.2400000,0.2400000,0.2400000,140.2666127
0.2450000,0.2450000,0.2450000,110.8262010
0.2500000,0.2500000,0.2500000,87.6764532
0.2550000,0.2550000,0.2550000,69.4875471
0.2600000,0.2600000,0.2600000,55.2046964
0.2650000,0.2650000,0.2650000,43.9846544
0.2700000,0.2700000,0.2700000,35.1537918
0.2750000,0.2750000,0.2750000,28.1748471
0.2800000,0.2800000,0.2800000,22.6211116
0.2850000,0.2850000,0.2850000,18.1610420
0.2900000,0.2900000,0.2900000,14.5500679
0.2950000,0.2950000,0.2950000,11.6178918
0.3000000,0.3000000,0.3000000,9.2453685
0.3050000,0.3050000,0.3050000,7.3392656
0.3100000,0.3100000,0.3100000,5.8152192
0.3150000,0.3150000,0.3150000,4.5915977
0.3200000,0.3200000,0.3200000,3.5925119
0.3250000,0.3250000,0.3250000,2.7560920
0.3300000,0.3300000,0.3300000,2.0410485
0.3350000,0.3350000,0.3350000,1.4253193
0.3400000,0.3400000,0.3400000,0.8977667
0.3450000,0.3450000,0.3450000,0.4494167
0.3500000,0.3500000,0.3500000,0.0691446
0.3550000,0.3550000,0.3550000,-0.2557849
0.3600000,0.3600000,0.3600000,-0.5370679
0.3650000,0.3650000,0.3650000,-0.7838098
0.3700000,0.3700000,0.3700000,-1.0029200
0.3750000,0.3750000,0.3750000,-1.2000264
0.3800000,0.3800000,0.3800000,-1.3797090
0.3850000,0.3850000,0.3850000,-1.5451374
0.3900000,0.3900000,0.3900000,-1.6978151
0.3950000,0.3950000,0.3950000,-1.8379635
0.4000000,0.4000000,0.4000000,-1.9653812
0.4050000,0.4050000,0.4050000,-2.0801543
0.4100000,0.4100000,0.4100000,-2.1829107
0.4150000,0.4150000,0.4150000,-2.2744819
0.4200000,0.4200000,0.4200000,-2.3550451
0.4250000,0.4250000,0.4250000,-2.4235336
0.4300000,0.4300000,0.4300000,-2.4780112
0.4350000,0.4350000,0.4350000,-2.5166316
0.4400000,0.4400000,0.4400000,-2.5383875
0.4450000,0.4450000,0.4450000,-2.5433729
0.4500000,0.4500000,0.4500000,-2.5327749
0.4550000,0.4550000,0.4550000,-2.5087699
0.4600000,0.4600000,0.4600000,-2.4742371
0.4650000,0.4650000,0.4650000,-2.4321994
0.4700000,0.4700000,0.4700000,-2.3851910
0.4750000,0.4750000,0.4750000,-2.3348823
0.4800000,0.4800000,0.4800000,-2.2820912
0.4850000,0.4850000,0.4850000,-2.2270594
0.4900000,0.4900000,0.4900000,-2.1697753
0.4950000,0.4950000,0.4950000,-2.1102117
0.5000000,0.5000000,0.5000000,-2.0484421
0.5050000,0.5050000,0.5050000,-1.9846240
0.5100000,0.5100000,0.5100000,-1.9189213
0.5150000,0.5150000,0.5150000,-1.8514797
0.5200000,0.5200000,0.5200000,-1.7824830
0.5250000,0.5250000,0.5250000,-1.7122254
0.5300000,0.5300000,0.5300000,-1.6411395
0.5350000,0.5350000,0.5350000,-1.5697681
0.5400000,0.5400000,0.5400000,-1.4987047
0.5450000,0.5450000,0.5450000,-1.4285315
0.5500000,0.5500000,0.5500000,-1.3597715
0.5550000,0.5550000,0.5550000,-1.2928613
0.5600000,0.5600000,0.5600000,-1.2281411
0.5650000,0.5650000,0.5650000,-1.1658572
0.5700000,0.5700000,0.5700000,-1.1061713
0.5750000,0.5750000,0.5750000,-1.0491741
0.5800000,0.5800000,0.5800000,-0.9948979
0.5850000,0.5850000,0.5850000,-0.9433301
0.5900000,0.5900000,0.5900000,-0.8944238
0.5950000,0.5950000,0.5950000,-0.8481071
0.6000000,0.6000000,0.6000000,-0.8042909
0.6050000,0.6050000,0.6050000,-0.7628742
0.6100000,0.6100000,0.6100000,-0.7237496
0.6150000,0.6150000,0.6150000,-0.6868059
0.6200000,0.6200000,0.6200000,-0.6519314
0.6250000,0.6250000,0.6250000,-0.6190154
0.6300000,0.6300000,0.6300000,-0.5879498
0.6350000,0.6350000,0.6350000,-0.5586298
0.6400000,0.6400000,0.6400000,-0.5309550
0.6450000,0.6450000,0.6450000,-0.5048291
0.6500000,0.6500000,0.6500000,-0.4801609
0.6550000,0.6550000,0.6550000,-0.4568636
0.6600000,0.6600000,0.6600000,-0.4348554
0.6650000,0.6650000,0.6650000,-0.4140592
0.6700000,0.6700000,0.6700000,-0.3944021
0.6750000,0.6750000,0.6750000,-0.3758158
0.6800000,0.6800000,0.6800000,-0.3582363
0.6850000,0.6850000,0.6850000,-0.3416032
0.6900000,0.6900000,0.6900000,-0.3258601
0.6950000,0.6950000,0.6950000,-0.3109541
0.7000000,0.7000000,0.7000000,-0.2968355
0.7050000,0.7050000,0.7050000,-0.2834579
0.7100000,0.7100000,0.7100000,-0.2707778
0.7150000,0.7150000,0.7150000,-0.2587543
0.7200000,0.7200000,0.7200000,-0.2473493
0.7250000,0.7250000,0.7250000,-0.2365270
0.7300000,0.7300000,0.7300000,-0.2262538
0.7350000,0.7350000,0.7350000,-0.2164984
0.7400000,0.7400000,0.7400000,-0.2072313
0.7450000,0.7450000,0.7450000,-0.1984248
0.7500000,0.7500000,0.7500000,-0.1900531
0.7550000,0.7550000,0.7550000,-0.1820919
0.7600000,0.7600000,0.7600000,-0.1745184
0.7650000,0.7650000,0.7650000,-0.1673112
0.7700000,0.7700000,0.7700000,-0.1604502
0.7750000,0.7750000,0.7750000,-0.1539165
0.7800000,0.7800000,0.7800000,-0.1476924
0.7850000,0.7850000,0.7850000,-0.1417613
0.7900000,0.7900000,0.7900000,-0.1361075
0.7950000,0.7950000,0.7950000,-0.1307162
0.8000000,0.8000000,0.8000000,-0.1255736
0.8050000,0.8050000,0.8050000,-0.1206667
0.8100000,0.8100000,0.8100000,-0.1159831
0.8150000,0.8150000,0.8150000,-0.1115113
0.8200000,0.8200000,0.8200000,-0.1072404
0.8250000,0.8250000,0.8250000,-0.1031601
0.8300000,0.8300000,0.8300000,-0.0992608
0.8350000,0.8350000,0.8350000,-0.0955332
0.8400000,0.8400000,0.8400000,-0.0919688
0.8450000,0.8450000,0.8450000,-0.0885594
0.8500000,0.8500000,0.8500000,-0.0852974
0.8550000,0.8550000,0.8550000,-0.0821755
0.8600000,0.8600000,0.8600000,-0.0791868
0.8650000,0.8650000,0.8650000,-0.0763248
0.8700000,0.8700000,0.8700000,-0.0735834
0.8750000,0.8750000,0.8750000,-0.0709569
0.8800000,0.8800000,0.8800000,-0.0684397
0.8850000,0.8850000,0.8850000,-0.0660267
0.8900000,0.8900000,0.8900000,-0.0637128
0.8950000,0.8950000,0.8950000,-0.0614936
0.9000000,0.9000000,0.9000000,-0.0593645
0.9050000,0.9050000,0.9050000,-0.0573214
0.9100000,0.9100000,0.9100000,-0.0553603
0.9150000,0.9150000,0.9150000,-0.0534774
0.9200000,0.9200000,0.9200000,-0.0516693
0.9250000,0.9250000,0.9250000,-0.0499325
0.9300000,0.9300000,0.9300000,-0.0482638
0.9350000,0.9350000,0.9350000,-0.0466601
0.9400000,0.9400000,0.9400000,-0.0451186
0.9450000,0.9450000,0.9450000,-0.0436365
0.9500000,0.9500000,0.9500000,-0.0422112
0.9550000,0.9550000,0.9550000,-0.0408402
0.9600000,0.9600000,0.9600000,-0.0395212
0.9650000,0.9650000,0.9650000,-0.0382518
0.9700000,0.9700000,0.9700000,-0.0370301
0.9750000,0.9750000,0.9750000,-0.0358538
0.9800000,0.9800000,0.9800000,-0.0347211
0.9850000,0.9850000,0.9850000,-0.0336302
0.9900000,0.9900000,0.9900000,-0.0325793
0.9950000,0.9950000,0.9950000,-0.0315667
1.0000000,1.0000000,1.0000000,-0.0305908
1.0050000,1.0050000,1.0050000,-0.0296501
1.0100000,1.0100000,1.0100000,-0.0287431
1.0150000,1.0150000,1.0150000,-0.0278685
1.0200000,1.0200000,1.0200000,-0.0270250
1.0250000,1.0250000,1.0250000,-0.0262112
1.0300000,1.0300000,1.0300000,-0.0254261
1.0350000,1.0350000,1.0350000,-0.0246683
1.0400000,1.0400000,1.0400000,-0.0239369
1.0450000,1.0450000,1.0450000,-0.0232308
1.0500000,1.0500000,1.0500000,-0.0225491
1.0550000,1.0550000,1.0550000,-0.0218906
1.0600000,1.0600000,1.0600000,-0.0212546
1.0650000,1.0650000,1.0650000,-0.0206401
1.0700000,1.0700000,1.0700000,-0.0200464
1.0750000,1.0750000,1.0750000,-0.0194726
1.0800000,1.0800000,1.0800000,-0.0189179
1.0850000,1.0850000,1.0850000,-0.0183817
1.0900000,1.0900000,1.0900000,-0.0178632
1.0950000,1.0950000,1.0950000,-0.0173618
1.1000000,1.1000000,1.1000000,-0.0168767
1.1050000,1.1050000,1.1050000,-0.0164075
1.1100000,1.1100000,1.1100000,-0.0159535
1.1150000,1.1150000,1.1150000,-0.0155142
1.1200000,1.1200000,1.1200000,-0.0150890
1.1250000,1.1250000,1.1250000,-0.0146773
1.1300000,1.1300000,1.1300000,-0.0142788
1.1350000,1.1350000,1.1350000,-0.0138929
1.1400000,1.1400000,1.1400000,-0.0135192
1.1450000,1.1450000,1.1450000,-0.0131571
1.1500000,1.1500000,1.1500000,-0.0128064
1.1550000,1.1550000,1.1550000,-0.0124666
1.1600000,1.1600000,1.1600000,-0.0121373
1.1650000,1.1650000,1.1650000,-0.0118182
1.1700000,1.1700000,1.1700000,-0.0115088
1.1750000,1.1750000,1.1750000,-0.0112089
1.1800000,1.1800000,1.1800000,-0.0109181
1.1850000,1.1850000,1.1850000,-0.0106361
1.1900000,1.1900000,1.1900000,-0.0103626
1.1950000,1.1950000,1.1950000,-0.0100973
1.2000000,1.2000000,1.2000000,-0.0098400
1.2050000,1.2050000,1.2050000,-0.0095902
1.2100000,1.2100000,1.2100000,-0.0093479
1.2150000,1.2150000,1.2150000,-0.0091127
1.2200000,1.2200000,1.2200000,-0.0088844
1.2250000,1.2250000,1.2250000,-0.0086628
1.2300000,1.2300000,1.2300000,-0.0084476
1.2350000,1.2350000,1.2350000,-0.0082387
1.2400000,1.2400000,1.2400000,-0.0080358
1.2450000,1.2450000,1.2450000,-0.0078387
1.2500000,1.2500000,1.2500000,-0.0076472
1.2550000,1.2550000,1.2550000,-0.0074612
1.2600000,1.2600000,1.2600000,-0.0072805
1.2650000,1.2650000,1.2650000,-0.0071049
1.2700000,1.2700000,1.2700000,-0.0069342
1.2750000,1.2750000,1.2750000,-0.0067683
1.2800000,1.2800000,1.2800000,-0.0066071
1.2850000,1.2850000,1.2850000,-0.0064503
1.2900000,1.2900000,1.2900000,-0.0062978
1.2950000,1.2950000,1.2950000,-0.0061496
1.3000000,1.3000000,1.3000000,-0.0060054
1.3050000,1.3050000,1.3050000,-0.0058652
1.3100000,1.3100000,1.3100000,-0.0057288
1.3150000,1.3150000,1.3150000,-0.0055961
1.3200000,1.3200000,1.3200000,-0.0054669
1.3250000,1.3250000,1.3250000,-0.0053413
1.3300000,1.3300000,1.3300000,-0.0052190
1.3350000,1.3350000,1.3350000,-0.0051000
1.3400000,1.3400000,1.3400000,-0.0049841
1.3450000,1.3450000,1.3450000,-0.0048713
1.3500000,1.3500000,1.3500000,-0.0047615
1.3550000,1.3550000,1.3550000,-0.0046546
1.3600000,1.3600000,1.3600000,-0.0045504
1.3650000,1.3650000,1.3650000,-0.0044490
1.3700000,1.3700000,1.3700000,-0.0043503
1.3750000,1.3750000,1.3750000,-0.0042540
1.3800000,1.3800000,1.3800000,-0.0041603
1.3850000,1.3850000,1.3850000,-0.0040690
1.3900000,1.3900000,1.3900000,-0.0039800
1.3950000,1.3950000,1.3950000,-0.0038933
1.4000000,1.4000000,1.4000000,-0.0038087
1.4050000,1.4050000,1.4050000,-0.0037264
1.4100000,1.4100000,1.4100000,-0.0036461
1.4150000,1.4150000,1.4150000,-0.0035678
1.4200000,1.4200000,1.4200000,-0.0034914
1.4250000,1.4250000,1.4250000,-0.0034170
1.4300000,1.4300000,1.4300000,-0.0033445
1.4350000,1.4350000,1.4350000,-0.0032737
1.4400000,1.4400000,1.4400000,-0.0032046
1.4450000,1.4450000,1.4450000,-0.0031373
1.4500000,1.4500000,1.4500000,-0.0030716
1.4550000,1.4550000,1.4550000,-0.0030076
1.4600000,1.4600000,1.4600000,-0.0029450
1.4650000,1.4650000,1.4650000,-0.0028840
1.4700000,1.4700000,1.4700000,-0.0028245
1.4750000,1.4750000,1.4750000,-0.0027664
1.4800000,1.4800000,1.4800000,-0.0027097
1.4850000,1.4850000,1.4850000,-0.0026543
1.4900000,1.4900000,1.4900000,-0.0026003
1.4950000,1.4950000,1.4950000,-0.0025476
1.5000000,1.5000000,1.5000000,-0.0024961
1.5050000,1.5050000,1.5050000,-0.0024458
1.5100000,1.5100000,1.5100000,-0.0023967
1.5150000,1.5150000,1.5150000,-0.0023487
1.5200000,1.5200000,1.5200000,-0.0023019
1.5250000,1.5250000,1.5250000,-0.0022561
1.5300000,1.5300000,1.5300000,-0.0022114
1.5350000,1.5350000,1.5350000,-0.0021678
1.5400000,1.5400000,1.5400000,-0.0021251
1.5450000,1.5450000,1.5450000,-0.0020834
1.5500000,1.5500000,1.5500000,-0.0020427
1.5550000,1.5550000,1.5550000,-0.0020029
1.5600000,1.5600000,1.5600000,-0.0019640
