# r[nm],d[nm],daligned[nm],U(d)[kj/mol],V(d)[e/nm],USlab(d)[kJ/mol],UC(d)[kJ/mol],UK(d)[kJ/mol],UCl(d)[kJ/mol],UC2A(d)[kJ/mol],UC4A(d)[kJ/mol],UC6A(d)[kJ/mol],UC8A(d)[kJ/mol],UC10A(d)[kJ/mol]
0.0000000,0.0000000,0.0000000,inf,nan,2035984.4012914,106107685.0306570,68358473.2328101,423113939.6670981,6782567.9993709,298032216.2750689,5264999963.4801340,53328576207.0627518,371128861455.6914062
0.0025000,0.0025000,0.0025000,inf,nan,1426582.5750361,72616267.9017050,46781577.8564630,289569260.1014712,4641240.7851504,203966041.6997945,3603335432.1800833,36498243944.6015472,254004059238.4201660
0.0050000,0.0050000,0.0050000,inf,nan,1021958.0414495,50501021.0111969,32533842.4270551,201385827.9377108,3227322.1390955,141851428.5290433,2506086517.2989902,25384663508.1390266,176663126350.5379944
0.0075000,0.0075000,0.0075000,inf,nan,751621.6548651,35721021.2312054,23011868.2427461,142451035.1160191,2282417.1990517,100338970.5128492,1772771605.0124063,17957245927.1817551,124974907633.5677948
0.0100000,0.0100000,0.0100000,inf,nan,571824.1339532,25732160.4184457,16576594.1096727,102620592.9981875,1643846.5542726,72283229.5612445,1277169940.0289505,12937558070.1304131,90042613104.1452484
0.0125000,0.0125000,0.0125000,inf,nan,455348.2597573,18910271.5108812,12181639.1948811,75418342.7962221,1207756.8043573,53122526.6937428,938701606.5934829,9509443473.3041534,66186507813.8458328
0.0150000,0.0150000,0.0150000,inf,nan,385590.4653139,14204753.0149366,9150147.0291579,56655139.2307492,906970.9698047,39906110.4341668,705243032.4711897,7144968408.3794518,49732646190.3422775
0.0175000,0.0175000,0.0175000,inf,nan,353169.2333347,10927508.0060663,7038807.3534367,43587278.2435701,697491.9199126,30701369.6101456,542655748.7828126,5498363503.0683422,38274797296.5659637
0.0200000,0.0200000,0.0200000,inf,nan,354114.4270492,8598689.2449968,5538544.4855539,34300325.7934761,548682.2810859,24159864.1520332,427083188.5799873,4327684110.0942459,30127417598.9878082
0.0225000,0.0225000,0.0225000,inf,nan,389160.5945407,6872459.8486682,4426437.0687989,27417148.2493981,438356.7156332,19311484.8381536,341451860.5743507,3460537702.0557795,24093937981.7798538
0.0250000,0.0250000,0.0250000,inf,nan,463970.8222186,5583081.8950441,3595880.4721176,22274068.0803900,356030.4386755,15688875.8415223,277410750.2704888,2811530693.7004466,19575367461.1724358
0.0275000,0.0275000,0.0275000,inf,nan,407067.2718879,4504296.9288210,2900897.2517715,17972357.7345732,287100.5603092,12658838.2072923,223892390.6836424,2269569645.0610747,15804458087.2592068
0.0300000,0.0300000,0.0300000,inf,nan,385172.5058387,3687584.2699082,2374747.1188908,14715731.2528746,234919.7372212,10364932.7922658,183379713.0153493,1859351040.4759693,12950435244.7737389
0.0325000,0.0325000,0.0325000,inf,nan,402784.7475607,3042653.1107962,1959410.2417863,12141641.4270939,193812.4209825,8551899.3522327,151277179.0648069,1533590300.2853630,10679924050.7727451
0.0350000,0.0350000,0.0350000,inf,nan,462643.2566810,2456856.9469985,1582042.4131917,9805506.7362491,156401.1930756,6906382.4201980,122207470.3070188,1239175708.8752420,8631223034.2021198
0.0375000,0.0375000,0.0375000,inf,nan,574093.8373022,2000136.4934648,1287828.1283878,7984087.7271225,127238.4141807,5623419.4757716,99542609.8599250,1009633267.5687861,7033972803.2696733
0.0400000,0.0400000,0.0400000,inf,nan,755128.8588443,1641079.4139784,1056530.4869928,6552123.4018047,104316.2242116,4614779.4651137,81723870.4523927,829174409.1055156,5778293895.3780527
0.0425000,0.0425000,0.0425000,inf,nan,701765.5152680,1356465.2381828,873190.1726083,5417017.7174660,86150.4831363,3815239.8515454,67598976.3019302,686127405.6205997,4782956838.8733206
0.0450000,0.0450000,0.0450000,inf,nan,524595.3972278,1129029.4172828,726684.9378375,4509923.9643596,71637.8079312,3176306.6293782,56311169.0779965,571813767.5792104,3987562871.4755220
0.0475000,0.0475000,0.0475000,inf,nan,410403.3348529,945856.7690515,608694.5771731,3779338.7614863,59952.8539342,2661702.0627421,47219500.1601383,479740921.4858183,3346925694.7678576
0.0500000,0.0500000,0.0500000,inf,nan,341416.9210759,797222.9296396,512954.5306178,3186482.4316241,50474.2421896,2244110.7145512,39841350.2219322,405020019.2969878,2827019956.3054023
0.0525000,0.0525000,0.0525000,inf,nan,307380.2573722,675755.8162091,434715.6556977,2701955.3877591,42730.9482568,1902824.2724832,33810825.8089387,343944559.3393275,2402048843.0447173
0.0550000,0.0550000,0.0550000,inf,nan,303403.3059109,575826.4502701,370351.7659559,2303309.0738881,36363.3560707,1622030.5688108,28848535.4056287,293684265.0164336,2052313768.5983274
0.0575000,0.0575000,0.0575000,inf,nan,328972.3935249,493104.7128622,317073.4272932,1973274.5566545,30982.6372225,1389565.8363593,24739548.3988346,252061843.9954034,1762660833.5674951
0.0600000,0.0600000,0.0600000,inf,nan,387852.7268223,415999.6505285,266803.0761589,1675659.2741652,25851.8453279,1179462.7739874,21317257.1712079,217389536.7430526,1521343362.3884363
0.0625000,0.0625000,0.0625000,inf,nan,488857.5289410,350805.2846623,224770.5805311,1416269.1112494,21676.8278080,996723.5199876,18178981.4765754,188348932.2082980,1319185534.6265562
0.0650000,0.0650000,0.0650000,inf,nan,429026.4272333,297612.6477308,190470.3209481,1204725.3958199,18268.4219029,847686.9377064,15569588.0728878,162738541.9272576,1148964584.3834383
0.0675000,0.0675000,0.0675000,inf,nan,367326.6798584,254076.7205435,162392.2917475,1031665.8420795,15477.2030955,725758.9658366,13438039.0799621,139252153.8982433,978548162.7211047
0.0700000,0.0700000,0.0700000,inf,nan,343338.4384012,218335.3947759,139337.5988705,889653.7307564,13184.6118209,625701.8752483,11447877.6479326,117518381.6490790,827066421.9237736
0.0725000,0.0725000,0.0725000,inf,nan,353424.6594568,188903.4099479,120350.1137792,766194.0549649,11296.1647071,539340.2249861,9707818.1975431,99840587.7367585,703773600.2975821
0.0750000,0.0750000,0.0750000,inf,nan,398986.6252145,162382.1991186,104108.8421554,653043.7059582,9736.2426869,459652.6288778,8291043.1883690,85430837.9667123,603187412.8448889
