# r[nm],d[nm],daligned[nm],Uwater(d)[kj/mol]
0.0000000,0.0000000,0.0000000,4116571570.7508893
0.0050000,0.0050000,0.0050000,1554631303.5214872
0.0100000,0.0100000,0.0100000,631362826.9086760
0.0150000,0.0150000,0.0150000,273635891.7179396
0.0200000,0.0200000,0.0200000,126557601.0087385
0.0250000,0.0250000,0.0250000,63809823.1979164
0.0300000,0.0300000,0.0300000,37401146.9689010
0.0350000,0.0350000,0.0350000,27137499.6912848
0.0400000,0.0400000,0.0400000,20466721.5687661
0.0450000,0.0450000,0.0450000,14958127.0524162
0.0500000,0.0500000,0.0500000,11494261.6409847
0.0550000,0.0550000,0.0550000,7792689.0971450
0.0600000,0.0600000,0.0600000,5504541.9353409
0.0650000,0.0650000,0.0650000,4041200.2553436
0.0700000,0.0700000,0.0700000,2887626.0510444
0.0750000,0.0750000,0.0750000,1994777.4485476
0.0800000,0.0800000,0.0800000,1379461.5708202
0.0850000,0.0850000,0.0850000,977764.3861129
0.0900000,0.0900000,0.0900000,670816.7706046
0.0950000,0.0950000,0.0950000,466687.7296693
0.1000000,0.1000000,0.1000000,328831.4560861
0.1050000,0.1050000,0.1050000,231946.7345496
0.1100000,0.1100000,0.1100000,165680.6370474
0.1150000,0.1150000,0.1150000,119671.4592654
0.1200000,0.1200000,0.1200000,87287.7087395
0.1250000,0.1250000,0.1250000,64213.0453521
0.1300000,0.1300000,0.1300000,47591.2432387
0.1350000,0.1350000,0.1350000,35295.4736963
0.1400000,0.1400000,0.1400000,25772.5181080
0.1450000,0.1450000,0.1450000,18984.4522494
0.1500000,0.1500000,0.1500000,14095.2907355
0.1550000,0.1550000,0.1550000,10539.9578465
0.1600000,0.1600000,0.1600000,7931.9015837
0.1650000,0.1650000,0.1650000,6003.5431620
0.1700000,0.1700000,0.1700000,4567.5207739
0.1750000,0.1750000,0.1750000,3491.2051885
0.1800000,0.1800000,0.1800000,2679.7555965
0.1850000,0.1850000,0.1850000,2064.7209721
0.1900000,0.1900000,0.1900000,1600.3044556
0.1950000,0.1950000,0.1950000,1223.3554833
0.2000000,0.2000000,0.2000000,939.5852243
0.2050000,0.2050000,0.2050000,724.8896496
0.2100000,0.2100000,0.2100000,561.5557897
0.2150000,0.2150000,0.2150000,436.5549124
0.2200000,0.2200000,0.2200000,340.4535269
0.2250000,0.2250000,0.2250000,266.3892146
