# r[nm],d[nm],daligned[nm],Ucline(d)[kj/mol]
0.0000000,0.0000000,0.0000000,29971072721.2861366
0.0050000,0.0050000,0.0050000,10646204346.7420273
0.0100000,0.0100000,0.0100000,4110277234.8141441
0.0150000,0.0150000,0.0150000,1708505301.2325044
0.0200000,0.0200000,0.0200000,762118602.4608017
0.0250000,0.0250000,0.0250000,367156938.1422755
0.0300000,0.0300000,0.0300000,194940156.3437507
0.0350000,0.0350000,0.0350000,107007475.4640538
0.0400000,0.0400000,0.0400000,62421747.6672686
0.0450000,0.0450000,0.0450000,39479753.2144518
0.0500000,0.0500000,0.0500000,24370419.2826654
0.0550000,0.0550000,0.0550000,15030020.9229144
0.0600000,0.0600000,0.0600000,9670840.3845247
0.0650000,0.0650000,0.0650000,6500491.1674288
0.0700000,0.0700000,0.0700000,4435785.1603856
0.0750000,0.0750000,0.0750000,3086700.7527566
0.0800000,0.0800000,0.0800000,2198456.2195895
0.0850000,0.0850000,0.0850000,1526356.0940849
0.0900000,0.0900000,0.0900000,1102647.5466222
0.0950000,0.0950000,0.0950000,832193.4966068
0.1000000,0.1000000,0.1000000,657635.7461850
0.1050000,0.1050000,0.1050000,541968.7918611
0.1100000,0.1100000,0.1100000,385583.6782169
0.1150000,0.1150000,0.1150000,280533.4862305
0.1200000,0.1200000,0.1200000,208780.7380593
0.1250000,0.1250000,0.1250000,157986.3076496
0.1300000,0.1300000,0.1300000,120840.5186336
0.1350000,0.1350000,0.1350000,93712.5220829
0.1400000,0.1400000,0.1400000,73567.5501212
0.1450000,0.1450000,0.1450000,58368.9292647
0.1500000,0.1500000,0.1500000,45742.2148287
0.1550000,0.1550000,0.1550000,33773.5317993
0.1600000,0.1600000,0.1600000,25166.4885931
0.1650000,0.1650000,0.1650000,18915.2496593
0.1700000,0.1700000,0.1700000,14331.4722016
0.1750000,0.1750000,0.1750000,10939.4728453
0.1800000,0.1800000,0.1800000,8407.3739543
0.1850000,0.1850000,0.1850000,6501.4540890
0.1900000,0.1900000,0.1900000,5055.6034772
0.1950000,0.1950000,0.1950000,3950.7022425
0.2000000,0.2000000,0.2000000,3100.5753510
0.2050000,0.2050000,0.2050000,2442.3446070
0.2100000,0.2100000,0.2100000,1929.7454632
0.2150000,0.2150000,0.2150000,1540.4321336
0.2200000,0.2200000,0.2200000,1224.8011913
0.2250000,0.2250000,0.2250000,975.4955176
0.2300000,0.2300000,0.2300000,777.8464829
0.2350000,0.2350000,0.2350000,620.6450081
0.2400000,0.2400000,0.2400000,495.2691344
0.2450000,0.2450000,0.2450000,395.0457849
0.2500000,0.2500000,0.2500000,314.7803701
0.2550000,0.2550000,0.2550000,250.4075431
0.2600000,0.2600000,0.2600000,198.7300242
0.2650000,0.2650000,0.2650000,157.2219025
0.2700000,0.2700000,0.2700000,123.8794768
0.2750000,0.2750000,0.2750000,97.1073809
0.2800000,0.2800000,0.2800000,75.6309715
0.2850000,0.2850000,0.2850000,58.4280039
0.2900000,0.2900000,0.2900000,44.6740679
0.2950000,0.2950000,0.2950000,33.6982823
0.3000000,0.3000000,0.3000000,24.9486580
0.3050000,0.3050000,0.3050000,17.9690266
0.3100000,0.3100000,0.3100000,12.3890152
0.3150000,0.3150000,0.3150000,7.9217798
0.3200000,0.3200000,0.3200000,4.3565885
0.3250000,0.3250000,0.3250000,1.5393068
0.3300000,0.3300000,0.3300000,-0.6516631
0.3350000,0.3350000,0.3350000,-2.3233554
0.3400000,0.3400000,0.3400000,-3.5767792
0.3450000,0.3450000,0.3450000,-4.5082149
0.3500000,0.3500000,0.3500000,-5.2073225
0.3550000,0.3550000,0.3550000,-5.7548842
0.3600000,0.3600000,0.3600000,-6.2183810
0.3650000,0.3650000,0.3650000,-6.6430631
0.3700000,0.3700000,0.3700000,-7.0458151
0.3750000,0.3750000,0.3750000,-7.4217483
0.3800000,0.3800000,0.3800000,-7.7580975
0.3850000,0.3850000,0.3850000,-8.0433429
0.3900000,0.3900000,0.3900000,-8.2700177
0.3950000,0.3950000,0.3950000,-8.4354485
0.4000000,0.4000000,0.4000000,-8.5421398
0.4050000,0.4050000,0.4050000,-8.5973898
0.4100000,0.4100000,0.4100000,-8.6112400
0.4150000,0.4150000,0.4150000,-8.5930164
0.4200000,0.4200000,0.4200000,-8.5487231
0.4250000,0.4250000,0.4250000,-8.4811721
0.4300000,0.4300000,0.4300000,-8.3920619
0.4350000,0.4350000,0.4350000,-8.2838600
0.4400000,0.4400000,0.4400000,-8.1604520
0.4450000,0.4450000,0.4450000,-8.0268697
0.4500000,0.4500000,0.4500000,-7.8885231
0.4550000,0.4550000,0.4550000,-7.7497513
0.4600000,0.4600000,0.4600000,-7.6119900
0.4650000,0.4650000,0.4650000,-7.4730770
0.4700000,0.4700000,0.4700000,-7.3285778
0.4750000,0.4750000,0.4750000,-7.1740468
0.4800000,0.4800000,0.4800000,-7.0065890
0.4850000,0.4850000,0.4850000,-6.8251896
0.4900000,0.4900000,0.4900000,-6.6303211
0.4950000,0.4950000,0.4950000,-6.4234601
0.5000000,0.5000000,0.5000000,-6.2067596
0.5050000,0.5050000,0.5050000,-5.9828198
0.5100000,0.5100000,0.5100000,-5.7544582
0.5150000,0.5150000,0.5150000,-5.5244527
0.5200000,0.5200000,0.5200000,-5.2952967
0.5250000,0.5250000,0.5250000,-5.0690206
0.5300000,0.5300000,0.5300000,-4.8471242
0.5350000,0.5350000,0.5350000,-4.6306204
0.5400000,0.5400000,0.5400000,-4.4201507
0.5450000,0.5450000,0.5450000,-4.2161162
0.5500000,0.5500000,0.5500000,-4.0187827
0.5550000,0.5550000,0.5550000,-3.8283461
0.5600000,0.5600000,0.5600000,-3.6449601
0.5650000,0.5650000,0.5650000,-3.4687421
0.5700000,0.5700000,0.5700000,-3.2997680
0.5750000,0.5750000,0.5750000,-3.1380658
0.5800000,0.5800000,0.5800000,-2.9836121
0.5850000,0.5850000,0.5850000,-2.8363317
0.5900000,0.5900000,0.5900000,-2.6961018
0.5950000,0.5950000,0.5950000,-2.5627577
0.6000000,0.6000000,0.6000000,-2.4361004
0.6050000,0.6050000,0.6050000,-2.3159043
0.6100000,0.6100000,0.6100000,-2.2019241
0.6150000,0.6150000,0.6150000,-2.0939017
0.6200000,0.6200000,0.6200000,-1.9915717
0.6250000,0.6250000,0.6250000,-1.8946660
0.6300000,0.6300000,0.6300000,-1.8029179
0.6350000,0.6350000,0.6350000,-1.7160648
0.6400000,0.6400000,0.6400000,-1.6338505
0.6450000,0.6450000,0.6450000,-1.5560268
0.6500000,0.6500000,0.6500000,-1.4823547
0.6550000,0.6550000,0.6550000,-1.4126054
0.6600000,0.6600000,0.6600000,-1.3465601
0.6650000,0.6650000,0.6650000,-1.2840110
0.6700000,0.6700000,0.6700000,-1.2247604
0.6750000,0.6750000,0.6750000,-1.1686215
0.6800000,0.6800000,0.6800000,-1.1154175
0.6850000,0.6850000,0.6850000,-1.0649815
0.6900000,0.6900000,0.6900000,-1.0171559
0.6950000,0.6950000,0.6950000,-0.9717924
0.7000000,0.7000000,0.7000000,-0.9287514
0.7050000,0.7050000,0.7050000,-0.8879014
0.7100000,0.7100000,0.7100000,-0.8491187
0.7150000,0.7150000,0.7150000,-0.8122871
0.7200000,0.7200000,0.7200000,-0.7772971
0.7250000,0.7250000,0.7250000,-0.7440459
0.7300000,0.7300000,0.7300000,-0.7124370
0.7350000,0.7350000,0.7350000,-0.6823794
0.7400000,0.7400000,0.7400000,-0.6537878
0.7450000,0.7450000,0.7450000,-0.6265818
0.7500000,0.7500000,0.7500000,-0.6006859
0.7550000,0.7550000,0.7550000,-0.5760291
0.7600000,0.7600000,0.7600000,-0.5525446
0.7650000,0.7650000,0.7650000,-0.5301695
0.7700000,0.7700000,0.7700000,-0.5088447
0.7750000,0.7750000,0.7750000,-0.4885145
0.7800000,0.7800000,0.7800000,-0.4691264
0.7850000,0.7850000,0.7850000,-0.4506311
0.7900000,0.7900000,0.7900000,-0.4329820
0.7950000,0.7950000,0.7950000,-0.4161353
0.8000000,0.8000000,0.8000000,-0.4000497
0.8050000,0.8050000,0.8050000,-0.3846862
0.8100000,0.8100000,0.8100000,-0.3700080
0.8150000,0.8150000,0.8150000,-0.3559805
0.8200000,0.8200000,0.8200000,-0.3425710
0.8250000,0.8250000,0.8250000,-0.3297486
0.8300000,0.8300000,0.8300000,-0.3174840
0.8350000,0.8350000,0.8350000,-0.3057497
0.8400000,0.8400000,0.8400000,-0.2945197
0.8450000,0.8450000,0.8450000,-0.2837693
0.8500000,0.8500000,0.8500000,-0.2734753
0.8550000,0.8550000,0.8550000,-0.2636156
0.8600000,0.8600000,0.8600000,-0.2541694
0.8650000,0.8650000,0.8650000,-0.2451170
0.8700000,0.8700000,0.8700000,-0.2364397
0.8750000,0.8750000,0.8750000,-0.2281198
0.8800000,0.8800000,0.8800000,-0.2201406
0.8850000,0.8850000,0.8850000,-0.2124862
0.8900000,0.8900000,0.8900000,-0.2051416
0.8950000,0.8950000,0.8950000,-0.1980924
0.9000000,0.9000000,0.9000000,-0.1913252
0.9050000,0.9050000,0.9050000,-0.1848270
0.9100000,0.9100000,0.9100000,-0.1785858
0.9150000,0.9150000,0.9150000,-0.1725900
0.9200000,0.9200000,0.9200000,-0.1668285
0.9250000,0.9250000,0.9250000,-0.1612909
0.9300000,0.9300000,0.9300000,-0.1559674
0.9350000,0.9350000,0.9350000,-0.1508485
0.9400000,0.9400000,0.9400000,-0.1459252
0.9450000,0.9450000,0.9450000,-0.1411890
0.9500000,0.9500000,0.9500000,-0.1366318
0.9550000,0.9550000,0.9550000,-0.1322459
0.9600000,0.9600000,0.9600000,-0.1280240
0.9650000,0.9650000,0.9650000,-0.1239590
0.9700000,0.9700000,0.9700000,-0.1200444
0.9750000,0.9750000,0.9750000,-0.1162738
0.9800000,0.9800000,0.9800000,-0.1126411
0.9850000,0.9850000,0.9850000,-0.1091406
0.9900000,0.9900000,0.9900000,-0.1057668
0.9950000,0.9950000,0.9950000,-0.1025145
1.0000000,1.0000000,1.0000000,-0.0993787
1.0050000,1.0050000,1.0050000,-0.0963546
1.0100000,1.0100000,1.0100000,-0.0934377
