# r[nm],d[nm],daligned[nm],Umethane(d)[kj/mol]
0.0000000,0.0000000,0.0000000,8014845134.7017450
0.0050000,0.0050000,0.0050000,2791849702.8354769
0.0100000,0.0100000,0.0100000,1063897260.7576789
0.0150000,0.0150000,0.0150000,443324248.3400917
0.0200000,0.0200000,0.0200000,201031145.5851218
0.0250000,0.0250000,0.0250000,101848469.1916723
0.0300000,0.0300000,0.0300000,54809153.2774184
0.0350000,0.0350000,0.0350000,31439817.0940605
0.0400000,0.0400000,0.0400000,18073656.4640659
0.0450000,0.0450000,0.0450000,11028427.7099232
0.0500000,0.0500000,0.0500000,6971987.0175343
0.0550000,0.0550000,0.0550000,4231825.8678291
0.0600000,0.0600000,0.0600000,2663436.9034999
0.0650000,0.0650000,0.0650000,1739629.7823528
0.0700000,0.0700000,0.0700000,1181782.0742470
0.0750000,0.0750000,0.0750000,838211.0282078
0.0800000,0.0800000,0.0800000,623928.6382564
0.0850000,0.0850000,0.0850000,473338.1097110
0.0900000,0.0900000,0.0900000,352578.6750750
0.0950000,0.0950000,0.0950000,268291.5036068
0.1000000,0.1000000,0.1000000,201002.9476785
0.1050000,0.1050000,0.1050000,149626.2102534
0.1100000,0.1100000,0.1100000,112827.0574906
0.1150000,0.1150000,0.1150000,87386.8103315
0.1200000,0.1200000,0.1200000,65373.7760048
0.1250000,0.1250000,0.1250000,48864.5999551
0.1300000,0.1300000,0.1300000,36561.5654083
0.1350000,0.1350000,0.1350000,27593.8862851
0.1400000,0.1400000,0.1400000,21171.1527454
0.1450000,0.1450000,0.1450000,16517.2768543
0.1500000,0.1500000,0.1500000,12845.8618321
0.1550000,0.1550000,0.1550000,9599.4787313
0.1600000,0.1600000,0.1600000,7243.3370853
0.1650000,0.1650000,0.1650000,5516.2621904
0.1700000,0.1700000,0.1700000,4228.5912907
0.1750000,0.1750000,0.1750000,3219.6948150
0.1800000,0.1800000,0.1800000,2468.1479647
0.1850000,0.1850000,0.1850000,1903.8127495
0.1900000,0.1900000,0.1900000,1488.7679353
0.1950000,0.1950000,0.1950000,1163.2859788
0.2000000,0.2000000,0.2000000,913.4733493
0.2050000,0.2050000,0.2050000,720.4864697
0.2100000,0.2100000,0.2100000,570.4926655
0.2150000,0.2150000,0.2150000,453.1682088
0.2200000,0.2200000,0.2200000,356.8719975
0.2250000,0.2250000,0.2250000,277.5749677
0.2300000,0.2300000,0.2300000,216.1984209
0.2350000,0.2350000,0.2350000,168.7176803
0.2400000,0.2400000,0.2400000,131.8330774
0.2450000,0.2450000,0.2450000,103.0808918
0.2500000,0.2500000,0.2500000,80.6259267
0.2550000,0.2550000,0.2550000,63.0794344
0.2600000,0.2600000,0.2600000,49.3710111
0.2650000,0.2650000,0.2650000,38.6660216
0.2700000,0.2700000,0.2700000,30.3089754
0.2750000,0.2750000,0.2750000,23.7814267
0.2800000,0.2800000,0.2800000,18.6707711
0.2850000,0.2850000,0.2850000,14.6491444
